score,relative_path,suffix,size,sha1_head,tags,name_hits,content_hits,reference_hits,mp_QueryName,mp_ScriptName,ActivationRadius
61,content/dlc/zombiepack/gringos/zombieboomkit.xml,.xml,1242,4BFC0842EA58D23F3FB03CD6D627DA518D24742F,descriptor;dlc_or_zombie,content;gringo,gringo;gringo_descriptor_fields,,UseAnim,content\DLC\ZombiePack\gringos\Scripts\ZombieBoomKit,0.0
61,content/dlc/zombiepack/gringos/zombiepack_footlocker.xml,.xml,6290,A320B1D1B5B42D65CC14E152BD12A1EC6FDCAC3A,descriptor;dlc_or_zombie,content;gringo,gringo;gringo_descriptor_fields,,chestAnimation,content\DLC\ZombiePack\Gringos\Scripts\ZombiePack_Footlocker,10.0
61,content/dlc/zombiepack/gringos/zombiepack_lootzombie.xml,.xml,5161,2EF0A1A1EDC2F652732543792DFC7652C99B09F9,descriptor;dlc_or_zombie,content;gringo,gringo;gringo_descriptor_fields,,SingleHotspot,content\DLC\ZombiePack\Gringos\Scripts\ZombiePack_LootZombie,1.25
60,content/ai/human_unalerted.tr,.tr,30591,63F7992D1FD818726EC71037DC2422332564AEC0,campfire,content,camp;gringo;scripting,campfire,,,
59,content/release64/scripting/gringo/commonscripts/car_gringo.wsc,.wsc,2877,1751BD2B912039048FD480B43DA6EA2B9386FFA9,car_gringo,car;content;gringo;release64;script;wsc,,,,,
59,content/release64/scripting/gringo/commonscripts/playercar.wsc,.wsc,9908,1B0A2469309D9A761CCFCC9370D9C22FE458894D,playercar,car;content;gringo;release64;script;wsc,,,,,
59,content/release64/scripting/gringo/commonscripts/traincar_gringo.wsc,.wsc,3062,F7A84C3A00DC59314CA3E5E4F42F83D2F6BB5A13,car_gringo,car;content;gringo;release64;script;wsc,,,,,
55,content/ui/boot.sc.xml,.xml,36553,F484E3557CA006F88F55F4BB8AC68E31646964CF,dlc_or_zombie;wsi,content,wsi,,,,
55,content/ui/pausemenu/netstats/main.sc.xml,.xml,11867,E04DEC147795F7C889C0E79DBE5D32EDA790CA35,dlc_or_zombie;wsi,content,wsi,,,,
47,content/init/inventory/dlc_inventory.xml,.xml,41281,6415EE83A057D958C6BF0B308092CE9EBFCB6CB4,dlc_or_zombie,content,gringo,,,,
47,content/ui/pausemenu/net/offlinemenu.sc.xml,.xml,4262,B679E3B71892C190EDDBE5578D69F6ABCD1E8684,wsi,content,wsi,,,,
41,content/release64/scripting/gringo/commonscripts/campfire01_always_gringo.wsc,.wsc,10847,9310E0912E4FE53C3BB6D12ED5E54A81FFE379DB,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire01_bad_gringo.wsc,.wsc,10686,2B8E96F4D8473923E705379D7EF7ADF5F7738E34,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire01_gringo.wsc,.wsc,10887,867303769ABEE0220B40C9925A5B90464D4290B1,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire01_law_gringo.wsc,.wsc,11454,D572B33AA42703E8EF03E9187F5EE2F632478C54,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire02_gringo.wsc,.wsc,10862,7657AFB6BC5364997A8EE5360B8E9733BBBC4E67,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire03_bad_gringo.wsc,.wsc,10777,A0D476F21A70D7922546CA04B5831956D2E30298,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire03_gringo.wsc,.wsc,10777,2ED7BC297B1C5E70DB6663FA405486459F8B1386,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire03_law_gringo.wsc,.wsc,11513,9F8AAC2A2BA54EBD3C3588118894289CB185CE5A,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire04_gringo.wsc,.wsc,10752,2163EEA962A3EB8696ECFBBE70F49240048871E3,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire05_gringo.wsc,.wsc,10726,A0E3BE9A9BCA68D99381962A25C28E551FF85813,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire06_gringo.wsc,.wsc,10832,C352BC90695CEAF376B1D62EC79FCB6107B389A1,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfire07_gringo.wsc,.wsc,10791,D6A565F9E0E8B98EBA3970A97568456DABD9F122,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfireindian_bad_gringo.wsc,.wsc,10639,FD703C6E3B37E45DE9862A5CFBA41F5677B103E8,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfireindian_gringo.wsc,.wsc,10679,8FC6FCC7587EC0C95B4DBC63EECD416D588897A7,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfirerebel_gringo.wsc,.wsc,10964,01908C75AF3EAB0AAC2239B182A3473AADC5E7B1,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/campfiretreasurehunter_gringo.wsc,.wsc,10292,D9805861D4F58B6B9FA230D1111106FCAB7F5C8C,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/player_sit_campfire.wsc,.wsc,2654,6E9B8CC14A00DB01F148F855A831DC2C5BBE3EEB,campfire,camp;campfire;content;gringo;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/playercamp02_gringo.wsc,.wsc,10562,594B90232EC9741B11F36471E07C77B3BDA75592,playercamp,camp;content;gringo;playercamp;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/playercamp03_gringo.wsc,.wsc,10563,075669E6727ABEC04F4C158EA2472C660CAF081D,playercamp,camp;content;gringo;playercamp;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/playercamp04_gringo.wsc,.wsc,10561,6680815A398E06E9562EA497818AB9C621A6A221,playercamp,camp;content;gringo;playercamp;release64;script;wsc,,,,,
41,content/release64/scripting/gringo/commonscripts/playercampfootlocker.wsc,.wsc,8938,BC764155BA84159DA54C22D8F33BE695C9F0D699,playercamp,camp;content;gringo;playercamp;release64;script;wsc,,,,,
39,content/ui/pausemenu/networking.sc.xml,.xml,15914,9F89D9F1F1AE48B605675C7DB0A3DA4754619F63,,content,wsi,,,,
37,content/ambient/factionrelations.xml,.xml,72656,D6F18DFF1F3CFF8DD4570741E3EC579973CA1FF7,dlc_or_zombie,content,,,,,
37,content/release64/scripting/gringo/gringobrains/gringobrainscripts/gen_vehicle_brain.wsc,.wsc,138,A97C7461993124F568E0BC5B9A76638B73CE74E0,vehicle_brain,content;gringo;release64;script;vehicle;wsc,,,,,
37,content/ui/net/profileeditor/main.sc.xml,.xml,16741,A326C0FFDBE1FE11FE3E6F82323A7F5DFFF05E51,dlc_or_zombie,content,,,,,
37,content/ui/net/profileeditor/titles.sc.xml,.xml,10062,D9889553027790C306D3A611309AA0462F914890,dlc_or_zombie,content,,,,,
37,content/ui/net/profileeditor/titles/dlc1.sc.xml,.xml,3736,245C2394AB4DEDBE36C90ECA87BCED60828D59C2,dlc_or_zombie,content,,,,,
37,content/ui/net/profileeditor/titles/dlc2.sc.xml,.xml,3736,846148E506E6CD07CF270496DDB56AFBA9613672,dlc_or_zombie,content,,,,,
37,content/ui/net/profileeditor/titles/dlc3.sc.xml,.xml,4850,D9C707CFF5E32FA81254A491697F10D759D03AD1,dlc_or_zombie,content,,,,,
37,content/ui/net/profileeditor/titles/dlc4.sc.xml,.xml,3845,27B3D09B0999EDF87B846039C8BC159CBAFB327B,dlc_or_zombie,content,,,,,
37,content/ui/pausemenu/journal.sc.xml,.xml,41795,6AB6D80A5FD9555A9568A609F19146373A1A0162,dlc_or_zombie,content,,,,,
37,content/ui/pausemenu/map.sc.xml,.xml,2469,055247A5FBB77E33B38F2AD59DFFA456332829C4,dlc_or_zombie,content,,,,,
37,content/ui/pausemenu/netstats/boards.sc.xml,.xml,9563,D01C757EBDFEE6346CE5452778EB5ADD7124D5C9,dlc_or_zombie,content,,,,,
35,content/release64/dlc/zombiepack/beats/beat_trapped_survivor.sco,.sco,33210,0A1AAF31AC965BFC1181C8EB77896CD24D22EF7D,dlc_or_zombie;wsi,content;release64;sco,wsi,,,,
35,content/release64/dlc/zombiepack/frontier/gaptooth_ridge/gaptooth_breach/gaptoothbreach_z.sco,.sco,30380,7ABBDB020659729684C69B35DA75A575ED5392DD,dlc_or_zombie;wsi,content;release64;sco,wsi,,,,
35,content/release64/dlc/zombiepack/rcm/mackenna/rcm_mackenna1.sco,.sco,20614,258C16EF7D15DD67CEB6285F0ABD48E222F9CBE3,dlc_or_zombie;wgd,content;release64;sco,wgd,,,,
35,content/release64/dlc/zombiepack/rcm/return/rcm_return2.wsc,.wsc,13532,0E3C044B98540E781FBC07BBB57A252C2C5E236C,dlc_or_zombie;wgd,content;release64;wsc,wgd,,,,
35,content/release64/dlc/zombiepack/system/short_update_thread_z.sco,.sco,48473,4F5C2C848D3C797E25B58AB8CF76082FFBEAAAB8,dlc_or_zombie;wsi,content;release64;sco,wsi,,,,
35,content/release64/frontier/cholla_springs/coots_chapel/cootschapel.wsc,.wsc,10549,83670DAC13DCADFCBB2854ACB35FCDEFCA24FDA7,wgd,content;release64;wsc,wgd,,,,
35,content/release64/frontier/missions/ranch03/ranch03.wsc,.wsc,50650,64745AE62948852E7AC7909C0F728333AD4B6CF4,wsi,content;release64;wsc,wsi,,,,
35,content/release64/mexico/missions/mexarmy02/mexarmy02.wsc,.wsc,59919,02D973D65B60A92F9EA08B8C57B1DB471170AD75,wsi,content;release64;wsc,wsi,,,,
35,content/release64/north/missions/home01/home01.wsc,.wsc,74072,AF3C9A61BBF1175B8F3F415520616C6CCE5B1B4A,wsi,content;release64;wsc,wsi,,,,
33,content/release64/scripting/gringo/commonscripts/trainmoneygringo.wsc,.wsc,10322,463355C911C47EF9A07ED1E544A8EE3851DC4EC2,dlc_or_zombie,content;gringo;release64;script;wsc,,,,,
29,content/ai/motives.xml,.xml,955,61BF2C88A95962CDF60CCB225FE2D8DB76294D36,,content,,,,,
29,content/ai/movementtuning.xml,.xml,5432,84F2FA22B7A02F9F4BF7616095887BA006FBD43F,,content,,,,,
29,content/ai/unalertedai/coyote_sleep.xml,.xml,502,B9172175850D44143B6E1EC8AA6D627ECD023641,,content,,,,,
29,content/ai/unalertedai/default_drink.xml,.xml,928,494B029BDDB15AD1D044138AEAF701D4ACED3C1C,,content,,,,,
29,content/ai/unalertedai/default_eat.xml,.xml,936,B7F6EC05DBFF8C46CEA607CF537F1CA604B3FFAF,,content,,,,,
29,content/ai/unalertedai/default_howlmoon.xml,.xml,850,2A292678F0E01BDE374D607DCDE72D0CAB1CC2D6,,content,,,,,
29,content/ai/unalertedai/default_sleep.xml,.xml,434,843E6955E85A85F304E1015D8287048EAB2E1662,,content,,,,,
29,content/ai/unalertedai/nocturnal_sleep.xml,.xml,799,0B0EBCB11A8DF1BACCEA435E5B6BF3A16BD21328,,content,,,,,
29,content/ai/unalertedai/pen_eat.xml,.xml,925,981686DF3E476B56278AD848B11F743A0CFEAD22,,content,,,,,
29,content/ai/unalertedai/rabbit_drink.xml,.xml,928,96D8CA5184FC4DEDF1CAB22AB06369BBCA96775B,,content,,,,,
29,content/rdr2_achievements.xml,.xml,20499,E40C022B24CCA42A834FB5BD19CD08247F9B33FD,,content,,,,,
29,content/rdr2_challenges.xml,.xml,6915,4440290DB06B620CA5E845C435CC6CE9C2F91894,,content,,,,,
29,content/release64/dlc/zombiepack/gringos/scripts/zombie_camp02_gringo.sco,.sco,14748,D10C1BAECA96C3115A1238A2585C0FFE28430B45,dlc_or_zombie,camp;content;gringo;release64;sco;script,,,,,
29,content/release64/dlc/zombiepack/gringos/scripts/zombie_camp02_gringo.wsc,.wsc,14166,5095451A4F5A2BCFE10A300E76074CC42FA357DF,dlc_or_zombie,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/dlc/zombiepack/gringos/scripts/zombie_camp03_gringo.sco,.sco,13554,27A34595684DAA1EF49842200C32239385C92DA7,dlc_or_zombie,camp;content;gringo;release64;sco;script,,,,,
29,content/release64/dlc/zombiepack/gringos/scripts/zombie_camp03_gringo.wsc,.wsc,13026,C42E3406DE32539C41B19A7EDEE782BEE9911095,dlc_or_zombie,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/carcrank_gringo.wsc,.wsc,9853,387BF936A58B3D41DFCDDDA22776C5CE2550D011,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/climbontowagon.wsc,.wsc,8712,780BA178E382ECAB9B62F50D93F4E1374C652DDC,,content;gringo;release64;script;wagon;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/fort_camp02_gringo.wsc,.wsc,14196,364573702207883437DDDAC83C49CC7A2FC7ACFA,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/grave_camp01_gringo.wsc,.wsc,14065,A39A72DAB220AF43A67DE29BDBD1BC0A7F40CBA6,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/grave_camp03_gringo.wsc,.wsc,14011,0EC08CC9784141163A984F62AD923FF710E527A7,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/graverobber_camp02_gringo.wsc,.wsc,15003,5000676FCAD132ECCE4B4A1202EA8804A4AE9742,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/gun_camp01_gringo.wsc,.wsc,14375,206AD6A5559D4187B88DB842EB6A8E7E1D2F3ACE,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/gun_camp02_gringo.wsc,.wsc,13783,4E2130BA10DD57714F43C6061282FD283BA5EFCF,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/gun_camp03_gringo.wsc,.wsc,14179,3412A34D11CA64E6A6879FECEF8DB8AD7776ADED,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/gun_camp05_gringo.wsc,.wsc,14378,D27E4FF2AFD4AEE66524C3534B5484F79CFA735B,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/home02ranch_camp01_gringo.wsc,.wsc,13924,8BDDD7E4153C47A63CE3335BD1194C978B43831B,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/home02ranch_camp03_gringo.wsc,.wsc,13959,CEF7DF23F516EF80A51DA6DDCD29291E4D63EE7E,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/home02son_camp01_gringo.wsc,.wsc,14091,7AE42AC95DD7E2EC0CEF3E2A890EBAB52158F7A7,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/home02son_camp02_gringo.wsc,.wsc,14262,4A308C5341A0D50A9E7ADB782AEEED0A296227C7,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/home02son_camp03_gringo.wsc,.wsc,13683,CC1CBA5F9AD85A0B5DAF709081AB436FCA593357,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/home02wife_camp02_gringo.wsc,.wsc,13864,0CBB88B978A365551AB50A034BBD9F9D2F6B08DB,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/home02wife_camp03_gringo.wsc,.wsc,13865,88369712614DF659C4C358BAAF175E8033E8E576,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/home_camp03_gringo.wsc,.wsc,14477,2A0B54C525274E623D2B86F7B95FB0752F3EF8C7,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/marshal_camp01_gringo.wsc,.wsc,14302,F0C778DD402A521F97830C773298FE628F886345,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/marshal_camp02_gringo.wsc,.wsc,14155,E9A2C2D62FC2E9C665917AA587AF72386142AAC1,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/marshal_camp03_gringo.wsc,.wsc,14442,E26E98E8451775BEBA25CAF7CE86B422B74BB84D,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/marshal_camp04_gringo.wsc,.wsc,14384,AE8EEB578249E0C07E1FF558051406294542DE6F,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/merchant_camp01_gringo.wsc,.wsc,14657,063FE942E0A27E0540B5042BDBCC14F47D1DAEEF,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/merchant_camp02_gringo.wsc,.wsc,16085,D1249C8904D5D5902209CBF0DBC7D86FCD1BC636,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/merchant_camp03_gringo.wsc,.wsc,15832,9C04267D769DBD005BAC77FBBB47E471BF2B2FFE,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/merchant_camp04_gringo.wsc,.wsc,14628,A0E130C31281840354186D2176F66BBFD8EB525C,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/merchant_camp05_gringo.wsc,.wsc,14893,6AE6F4C961CFA0033A2A8CF955BD2E82EF9C549F,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/mexarmy_camp02_gringo.wsc,.wsc,14174,301E2303B4C07871A6C89AFEC576843645AAFC5D,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/mexarmy_camp04_gringo.wsc,.wsc,13651,995AA6F009BBD9A7ED2C13FCE2953370BFCA2C3D,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/mexarmy_camp05_gringo.wsc,.wsc,13742,3F2974D4922437E30B34EFA32B696646F7491EE7,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/mexgirl_camp01_gringo.wsc,.wsc,14646,9CBC7CBDC9AF32A1F360C97CC8EE34B111C072C4,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/mexgirl_camp03_gringo.wsc,.wsc,14363,541770ED8E7062B7897A0CBC41FDB6BB9F1C4010,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/outlaw_camp01_gringo.wsc,.wsc,14421,595C5F0D7B6D6BC8712650BE55305958A1CD1E11,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/outlaw_camp02_gringo.wsc,.wsc,13754,490C4B9C77193B6C7ED7181F3E1C50C998370CDE,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/outlaw_camp03_gringo.wsc,.wsc,14059,71BC82E368D7D25C373BF5053A3634A7FC3D473A,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/ranch_camp02_gringo.wsc,.wsc,14216,F656C90528929D89985270A597FC315B1EB0DC29,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/ranch_camp07_gringo.wsc,.wsc,13875,243DEFDD7CBC4AB8839933CD70B0C0BE81788E0C,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/ranch_camp08_gringo.wsc,.wsc,14552,B1AF41398CD688CDEC9E1015FAC9A31BBD103E81,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/rebel_camp02_gringo.wsc,.wsc,14118,F7A544ED19C746C0AE244E50F31C2989E10FB54D,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/rebel_camp03_gringo.wsc,.wsc,14365,89E9FE32F9E67FA62A1EAC873BD3F7675C038750,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/rebel_camp04_gringo.wsc,.wsc,14740,C3AFF90B91008C867E58E230A5C30F1327C798A6,,camp;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincararmored_gringo.wsc,.wsc,2292,1E8AB5F3A89B8D0B8BBC90F7FCEA7CB552A1DC48,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarbaggage_gringo.wsc,.wsc,2797,32DD222EAD20E7A0136F49DE66B9F0EA3A496614,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarbox01_gringo.wsc,.wsc,2390,33547F85C85787F578804FF8171C2791E98ACE5E,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarbox02_gringo.wsc,.wsc,2248,ADD01544511FB3D176CFB1EBF57BF8F4F4F3A0EE,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarbox03_gringo.wsc,.wsc,2528,FCB7E110327876F1297BE124C353C6315F2F5D21,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarbox04_gringo.wsc,.wsc,2301,14F5790969F63B0FD151BA83E1C7696A089CC4D4,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarbox05_gringo.wsc,.wsc,1146,FA0442A2575BF1344F63F90C54DFE74246448AAE,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarcaboose_gringo.wsc,.wsc,2221,ED96EFE296B455A7BF8E9DDB841AA2924AFA5CE3,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarcattle_gringo.wsc,.wsc,2288,1713CAAA93E3BDC003C3D882C62C5D756FA03859,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarflat_gringo.wsc,.wsc,1124,B65A454403D3A8ECB970C3F0A50E1CB4E543F389,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarsteamer_gringo.wsc,.wsc,3281,1AC69DF585734C5EC36278FF24081D5D4CBE0C5F,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/commonscripts/traincarwood_gringo.wsc,.wsc,1127,64A2335D9042FB96401FCE7FA7716862D1F91E4F,,car;content;gringo;release64;script;wsc,,,,,
29,content/release64/scripting/gringo/itemscripts/camp.wsc,.wsc,5787,2F32814F3AD8ACD7F4152AA8B71A8845FFD49102,,camp;content;gringo;release64;script;wsc,,,,,
29,content/ui/cutscenes.sc.xml,.xml,7428,39AA5A82FD7F98EAA7513D7640F1BAE4D9A8D094,,content,,,,,
29,content/ui/debug.sc.xml,.xml,192,A6B817415443E4D119ED3CC6EFE92BE501934836,,content,,,,,
29,content/ui/generalmenus.sc.xml,.xml,48838,22575735E4D7A3B1FB0A9AD810BAA57CFAC996BD,,content,,,,,
29,content/ui/hudscene.sc.xml,.xml,30041,F85C04EF827E0809EE561523537885A4B36FAC3C,,content,,,,,
29,content/ui/iconmappings.sc.xml,.xml,1691,25F5ECFF4B6BF456C9CB7F75959722488CABE3D0,,content,,,,,
29,content/ui/net/hudsceneonline.sc.xml,.xml,8645,8151E6230B37FEC9CD40E817DD2BFC0CF26A91C1,,content,,,,,
29,content/ui/net/main.sc.xml,.xml,459,BEAAF57B81691385A2E8C96BE325948DF4DCA234,,content,,,,,
29,content/ui/net/profileeditor/titles/ambient.sc.xml,.xml,5149,5CBF45665CF38F0730CB1C85825EA01F5BE23ABE,,content,,,,,
29,content/ui/net/profileeditor/titles/pvp.sc.xml,.xml,6672,DDAC5AD96AEA3F297C8A676AD976B14F28F6C690,,content,,,,,
29,content/ui/net/profileeditor/titles/stat.sc.xml,.xml,803,1C0B8086AE8CA24A388BDFB47D21DD4E4FF03C10,,content,,,,,
29,content/ui/net/profileeditor/titles/weapon.sc.xml,.xml,1701,2A4B320F4CD8FF3BA578ED2E65E6F9AF7068AA5D,,content,,,,,
29,content/ui/net/profileeditor/titles/xp.sc.xml,.xml,3602,A4C7D6B40A8ECD7F8699682BBBFD91F33BDD55EB,,content,,,,,
29,content/ui/net/taskmachine.sc.xml,.xml,28084,656580EE7169974721D6891DB8F316189F10CECA,,content,,,,,
29,content/ui/newspaper.sc.xml,.xml,7615,AA048532D91E266BFAC32FCD966F695F70D3FF98,,content,,,,,
29,content/ui/pausemenu/challenges.sc.xml,.xml,336,32A71CDD8FFE5A1EC752FA96B6727CA7C26D0BB3,,content,,,,,
29,content/ui/pausemenu/clothing.sc.xml,.xml,330,BF724AD440D93A5F15EBA03EA1DB719E92451301,,content,,,,,
29,content/ui/pausemenu/collections.sc.xml,.xml,339,8F3EAC1FCA03AFB561355BB8543B5BD686E5144A,,content,,,,,
29,content/ui/pausemenu/completedmission.sc.xml,.xml,913,6C825B1051280072BDA29644D537E1DCC00CCE9F,,content,,,,,
29,content/ui/pausemenu/controlleroptions.sc.xml,.xml,357,955BFAE23A3A3572C590A186BB5BC5D53DEBD8DF,,content,,,,,
29,content/ui/pausemenu/controlsscreen.sc.xml,.xml,2100,FDCD188BA49F28BAF3941F9C11327F6D17FCF1F4,,content,,,,,
29,content/ui/pausemenu/extras.sc.xml,.xml,2119,646E95B09E0D6EA99B72E421D9FABC3DA214169F,,content,,,,,
29,content/ui/pausemenu/gallery.sc.xml,.xml,327,23C71C69A4A4801AED58AF5D8668E73A535BFCE7,,content,,,,,
29,content/ui/pausemenu/hdrcalibration.sc.xml,.xml,4433,B090E90500A8F3388231ADF1E8C3D87DCC6522F4,,content,,,,,
29,content/ui/pausemenu/inventory.sc.xml,.xml,333,A9B4AF6E52ACE6984E55D5746457577CABF25A5E,,content,,,,,
29,content/ui/pausemenu/items.sc.xml,.xml,321,8502673CDFDAAABBF273D0B253B7B3EA0DE324FC,,content,,,,,
29,content/ui/pausemenu/keybindings.sc.xml,.xml,6046,54326E75FE69EF5788E78393B2FA2A2EB82856E2,,content,,,,,
29,content/ui/pausemenu/leaderboard.sc.xml,.xml,16,75E4E4724EFD79B1DEB63443D73ED7F92966FE42,,content,,,,,
29,content/ui/pausemenu/lobby/currentgamers.sc.xml,.xml,4437,98F1ADBF7089B163A81503B2CDC98DAE654825C9,,content,,,,,
29,content/ui/pausemenu/lobby/friends.sc.xml,.xml,4680,2C6E6B0B896448FC5A7D9557E14E6B1D3C38FA8E,,content,,,,,
29,content/ui/pausemenu/lobby/main.sc.xml,.xml,15426,C16FC93D68B5BEBEEB06A02558BCE716CCE94A63,,content,,,,,
29,content/ui/pausemenu/lobby/netplayercontextmenu.sc.xml,.xml,890,7433CDDB7C6EFDF463ED8977E1C723331B323F4A,,content,,,,,
29,content/ui/pausemenu/lobby/recentgamers.sc.xml,.xml,2091,917BCCB4B531D22C20AD549173A6C2FCBC142BE6,,content,,,,,
29,content/ui/pausemenu/net/lanmenu.sc.xml,.xml,1290,E8A6AC52DAFDD7D932ACBC37A1C22D4B0D607541,,content,,,,,
