string_offset,string_offset_hex,string_text,string_class,reference_instruction_offset,reference_instruction_offset_hex,owner_function_index,owner_function,owner_function_offset_range
3555,0xDE3,systemTest/PerformanceTests/test01_hen,unknown,3553,0xDE1,0,main,0x0..0x48C8
3606,0xE16,systemTest/PerformanceTests/test02_arm,unknown,3604,0xE14,0,main,0x0..0x48C8
3657,0xE49,systemTest/PerformanceTests/test03_firefight,unknown,3655,0xE47,0,main,0x0..0x48C8
3714,0xE82,systemTest/PerformanceTests/test04_streaming,unknown,3712,0xE80,0,main,0x0..0x48C8
3771,0xEBB,systemTest/PerformanceTests/test05_gringo,unknown,3769,0xEB9,0,main,0x0..0x48C8
3921,0xF51,init/rdr2init_each_load,unknown,3919,0xF4F,0,main,0x0..0x48C8
3952,0xF70,scripting/DesignerDefined/short_update_thread,unknown,3950,0xF6E,0,main,0x0..0x48C8
4005,0xFA5,scripting/DesignerDefined/medium_update_thread,unknown,4003,0xFA3,0,main,0x0..0x48C8
4059,0xFDB,scripting/DesignerDefined/long_update_thread,unknown,4057,0xFD9,0,main,0x0..0x48C8
4149,0x1035,GlobalChar,unknown,4147,0x1033,0,main,0x0..0x48C8
4180,0x1054,RegionChar,unknown,4178,0x1052,0,main,0x0..0x48C8
4211,0x1073,LocalChar,unknown,4209,0x1071,0,main,0x0..0x48C8
4246,0x1096,$/content/Frontier/PR_Frontier,unknown,4244,0x1094,0,main,0x0..0x48C8
4279,0x10B7,fro,unknown,4277,0x10B5,0,main,0x0..0x48C8
4302,0x10CE,$/content/Mexico/PR_Mexico,unknown,4300,0x10CC,0,main,0x0..0x48C8
4331,0x10EB,mex,unknown,4329,0x10E9,0,main,0x0..0x48C8
4359,0x1107,$/content/North/PR_North,unknown,4357,0x1105,0,main,0x0..0x48C8
4386,0x1122,nor,unknown,4384,0x1120,0,main,0x0..0x48C8
4414,0x113E,$/content/Homestead/PR_Homestead,unknown,4412,0x113C,0,main,0x0..0x48C8
4449,0x1161,hom,unknown,4447,0x115F,0,main,0x0..0x48C8
4477,0x117D,$/content/Homestead/PR_End,unknown,4475,0x117B,0,main,0x0..0x48C8
4506,0x119A,end,unknown,4504,0x1198,0,main,0x0..0x48C8
4534,0x11B6,$/content/Frontier/Cholla_Springs/ChollaSprings,unknown,4532,0x11B4,0,main,0x0..0x48C8
4584,0x11E8,cho,unknown,4582,0x11E6,0,main,0x0..0x48C8
4616,0x1208,$/content/Mexico/Diez_Coronas/DiezCoronas,unknown,4614,0x1206,0,main,0x0..0x48C8
4660,0x1234,dzc,unknown,4658,0x1232,0,main,0x0..0x48C8
4694,0x1256,$/content/Frontier/Gaptooth_Ridge/GaptoothRidge,unknown,4692,0x1254,0,main,0x0..0x48C8
4744,0x1288,gtr,unknown,4742,0x1286,0,main,0x0..0x48C8
4777,0x12A9,$/content/North/Great_Plains/GreatPlains,unknown,4775,0x12A7,0,main,0x0..0x48C8
4820,0x12D4,grt,unknown,4818,0x12D2,0,main,0x0..0x48C8
4854,0x12F6,$/content/Frontier/Hennigans_Stead/HennigansStead,unknown,4852,0x12F4,0,main,0x0..0x48C8
4906,0x132A,hgn,unknown,4904,0x1328,0,main,0x0..0x48C8
4940,0x134C,$/content/Mexico/Perdido/Perdido,unknown,4938,0x134A,0,main,0x0..0x48C8
4975,0x136F,prd,unknown,4973,0x136D,0,main,0x0..0x48C8
5009,0x1391,$/content/Mexico/Punta_Orgullo/PuntaOrgullo,unknown,5007,0x138F,0,main,0x0..0x48C8
5055,0x13BF,pun,unknown,5053,0x13BD,0,main,0x0..0x48C8
5089,0x13E1,$/content/Frontier/Rio_Bravo/RioBravo,unknown,5087,0x13DF,0,main,0x0..0x48C8
5129,0x1409,rio,unknown,5127,0x1407,0,main,0x0..0x48C8
5162,0x142A,$/content/North/Tall_Trees/TallTrees,unknown,5160,0x1428,0,main,0x0..0x48C8
5201,0x1451,tal,unknown,5199,0x144F,0,main,0x0..0x48C8
5235,0x1473,$/content/Mexico/Perdido/Agave_Viejo/AgaveViejo,unknown,5233,0x1471,0,main,0x0..0x48C8
5285,0x14A5,agv,unknown,5283,0x14A3,0,main,0x0..0x48C8
5319,0x14C7,$/content/Frontier/Cholla_Springs/Armadillo/Armadillo,unknown,5317,0x14C5,0,main,0x0..0x48C8
5375,0x14FF,arm,unknown,5373,0x14FD,0,main,0x0..0x48C8
5408,0x1520,$/content/North/Great_Plains/BeechersHope/BeechersHope,unknown,5406,0x151E,0,main,0x0..0x48C8
5465,0x1559,beh,unknown,5463,0x1557,0,main,0x0..0x48C8
5499,0x157B,$/content/Frontier/Gaptooth_Ridge/Benedict_Point/BenedictPoint,unknown,5497,0x1579,0,main,0x0..0x48C8
5564,0x15BC,ben,unknown,5562,0x15BA,0,main,0x0..0x48C8
5598,0x15DE,$/content/North/Great_Plains/Blackwater/Blackwater,unknown,5596,0x15DC,0,main,0x0..0x48C8
5651,0x1613,blk,unknown,5649,0x1611,0,main,0x0..0x48C8
5685,0x1635,$/content/Mexico/Diez_Coronas/Casa_Madrugada/CasaMadrugada,unknown,5683,0x1633,0,main,0x0..0x48C8
5746,0x1672,cas,unknown,5744,0x1670,0,main,0x0..0x48C8
5780,0x1694,$/content/Mexico/Perdido/Chuparosa/Chuparosa,unknown,5778,0x1692,0,main,0x0..0x48C8
5827,0x16C3,chu,unknown,5825,0x16C1,0,main,0x0..0x48C8
5861,0x16E5,$/content/North/Tall_Trees/Cochinay/Cochinay,unknown,5859,0x16E3,0,main,0x0..0x48C8
5908,0x1714,coc,unknown,5906,0x1712,0,main,0x0..0x48C8
5942,0x1736,$/content/Frontier/Cholla_Springs/Coots_Chapel/CootsChapel,unknown,5940,0x1734,0,main,0x0..0x48C8
6003,0x1773,coo,unknown,6001,0x1771,0,main,0x0..0x48C8
6037,0x1795,$/content/Mexico/Diez_Coronas/El_Matadero_Town/ElMataderoTown,unknown,6035,0x1793,0,main,0x0..0x48C8
6101,0x17D5,emt,unknown,6099,0x17D3,0,main,0x0..0x48C8
6135,0x17F7,$/content/Mexico/Diez_Coronas/El_Presidio/ElPresidio,unknown,6133,0x17F5,0,main,0x0..0x48C8
6190,0x182E,fod,unknown,6188,0x182C,0,main,0x0..0x48C8
6224,0x1850,$/content/Mexico/Punta_Orgullo/Escalera/Escalera,unknown,6222,0x184E,0,main,0x0..0x48C8
6275,0x1883,esc,unknown,6273,0x1881,0,main,0x0..0x48C8
6309,0x18A5,$/content/Mexico/Perdido/Las_Hermanas/LasHermanas,unknown,6307,0x18A3,0,main,0x0..0x48C8
6361,0x18D9,lsh,unknown,6359,0x18D7,0,main,0x0..0x48C8
6395,0x18FB,$/content/Frontier/Hennigans_Stead/Hennigans_Ranch/HennigansRanch,unknown,6393,0x18F9,0,main,0x0..0x48C8
6463,0x193F,hen,unknown,6461,0x193D,0,main,0x0..0x48C8
6497,0x1961,$/content/North/Tall_Trees/Manzanita_Post/ManzanitaPost,unknown,6495,0x195F,0,main,0x0..0x48C8
6555,0x199B,mtp,unknown,6553,0x1999,0,main,0x0..0x48C8
6589,0x19BD,$/content/North/Tall_Trees/Pacific_Union_Railroad_Camp/PacificUnionRailroadCamp,unknown,6587,0x19BB,0,main,0x0..0x48C8
6671,0x1A0F,upr,unknown,6669,0x1A0D,0,main,0x0..0x48C8
6705,0x1A31,$/content/Frontier/Rio_Bravo/Plainview/Plainview,unknown,6703,0x1A2F,0,main,0x0..0x48C8
6756,0x1A64,pln,unknown,6754,0x1A62,0,main,0x0..0x48C8
6790,0x1A86,$/content/Frontier/Cholla_Springs/Ridgewood_Farm/RidgewoodFarm,unknown,6788,0x1A84,0,main,0x0..0x48C8
6855,0x1AC7,rwf,unknown,6853,0x1AC5,0,main,0x0..0x48C8
6888,0x1AE8,$/content/Frontier/Gaptooth_Ridge/Rathskeller_Fork/RathskellerFork,unknown,6886,0x1AE6,0,main,0x0..0x48C8
6957,0x1B2D,rat,unknown,6955,0x1B2B,0,main,0x0..0x48C8
6990,0x1B4E,$/content/Frontier/Hennigans_Stead/Thieves_Landing/ThievesLanding,unknown,6988,0x1B4C,0,main,0x0..0x48C8
7058,0x1B92,thi,unknown,7056,0x1B90,0,main,0x0..0x48C8
7092,0x1BB4,$/content/Mexico/Diez_Coronas/Torquemada/Torquemada,unknown,7090,0x1BB2,0,main,0x0..0x48C8
7146,0x1BEA,tor,unknown,7144,0x1BE8,0,main,0x0..0x48C8
7180,0x1C0C,$/content/Frontier/Rio_Bravo/Fort_Mercer/FortMercer,unknown,7178,0x1C0A,0,main,0x0..0x48C8
7234,0x1C42,fom,unknown,7232,0x1C40,0,main,0x0..0x48C8
7267,0x1C63,$/content/Frontier/Gaptooth_Ridge/Gaptooth_Breach/GaptoothBreach,unknown,7265,0x1C61,0,main,0x0..0x48C8
7334,0x1CA6,gap,unknown,7332,0x1CA4,0,main,0x0..0x48C8
7367,0x1CC7,$/content/Mexico/Punta_Orgullo/Nosalida/Nosalida,unknown,7365,0x1CC5,0,main,0x0..0x48C8
7418,0x1CFA,nos,unknown,7416,0x1CF8,0,main,0x0..0x48C8
7460,0x1D24,$/content/Frontier/Hennigans_Stead/Pikes_Basin/PikesBasin,unknown,7458,0x1D22,0,main,0x0..0x48C8
7520,0x1D60,pik,unknown,7518,0x1D5E,0,main,0x0..0x48C8
7557,0x1D85,$/content/Frontier/Hennigans_Stead/Pikes_Basin/PikesBasin,unknown,7555,0x1D83,0,main,0x0..0x48C8
7617,0x1DC1,pik,unknown,7615,0x1DBF,0,main,0x0..0x48C8
7657,0x1DE9,$/content/Frontier/Gaptooth_Ridge/Solomons_Folly/SolomonsFolly,unknown,7655,0x1DE7,0,main,0x0..0x48C8
7722,0x1E2A,sol,unknown,7720,0x1E28,0,main,0x0..0x48C8
7755,0x1E4B,$/content/Mexico/Punta_Orgullo/Tesoro_Azul/TesoroAzul,unknown,7753,0x1E49,0,main,0x0..0x48C8
7811,0x1E83,tes,unknown,7809,0x1E81,0,main,0x0..0x48C8
7845,0x1EA5,$/content/Frontier/Gaptooth_Ridge/Tumbleweed/Tumbleweed,unknown,7843,0x1EA3,0,main,0x0..0x48C8
7903,0x1EDF,tum,unknown,7901,0x1EDD,0,main,0x0..0x48C8
7936,0x1F00,$/content/Frontier/Cholla_Springs/Twin_Rocks/TwinRocks,unknown,7934,0x1EFE,0,main,0x0..0x48C8
7993,0x1F39,twr,unknown,7991,0x1F37,0,main,0x0..0x48C8
8026,0x1F5A,,unknown,8024,0x1F58,0,main,0x0..0x48C8
8029,0x1F5D,cab,unknown,8027,0x1F5B,0,main,0x0..0x48C8
8063,0x1F7F,,unknown,8061,0x1F7D,0,main,0x0..0x48C8
8066,0x1F82,aur,unknown,8064,0x1F80,0,main,0x0..0x48C8
8100,0x1FA4,,unknown,8098,0x1FA2,0,main,0x0..0x48C8
8103,0x1FA7,bar,unknown,8101,0x1FA5,0,main,0x0..0x48C8
8137,0x1FC9,,unknown,8135,0x1FC7,0,main,0x0..0x48C8
8140,0x1FCC,bcc,unknown,8138,0x1FCA,0,main,0x0..0x48C8
8174,0x1FEE,,unknown,8172,0x1FEC,0,main,0x0..0x48C8
8177,0x1FF1,bep,unknown,8175,0x1FEF,0,main,0x0..0x48C8
8212,0x2014,,unknown,8210,0x2012,0,main,0x0..0x48C8
8215,0x2017,brb,unknown,8213,0x2015,0,main,0x0..0x48C8
8249,0x2039,,unknown,8247,0x2037,0,main,0x0..0x48C8
8252,0x203C,but,unknown,8250,0x203A,0,main,0x0..0x48C8
8286,0x205E,,unknown,8284,0x205C,0,main,0x0..0x48C8
8289,0x2061,mir,unknown,8287,0x205F,0,main,0x0..0x48C8
8324,0x2084,,unknown,8322,0x2082,0,main,0x0..0x48C8
8327,0x2087,dlr,unknown,8325,0x2085,0,main,0x0..0x48C8
8361,0x20A9,,unknown,8359,0x20A7,0,main,0x0..0x48C8
8364,0x20AC,tro,unknown,8362,0x20AA,0,main,0x0..0x48C8
8398,0x20CE,,unknown,8396,0x20CC,0,main,0x0..0x48C8
8401,0x20D1,dia,unknown,8399,0x20CF,0,main,0x0..0x48C8
8435,0x20F3,,unknown,8433,0x20F1,0,main,0x0..0x48C8
8438,0x20F6,dix,unknown,8436,0x20F4,0,main,0x0..0x48C8
8472,0x2118,,unknown,8470,0x2116,0,main,0x0..0x48C8
8475,0x211B,frb,unknown,8473,0x2119,0,main,0x0..0x48C8
8509,0x213D,,unknown,8507,0x213B,0,main,0x0..0x48C8
8512,0x2140,grn,unknown,8510,0x213E,0,main,0x0..0x48C8
8546,0x2162,,unknown,8544,0x2160,0,main,0x0..0x48C8
8549,0x2165,ham,unknown,8547,0x2163,0,main,0x0..0x48C8
8584,0x2188,,unknown,8582,0x2186,0,main,0x0..0x48C8
8587,0x218B,han,unknown,8585,0x2189,0,main,0x0..0x48C8
8621,0x21AD,,unknown,8619,0x21AB,0,main,0x0..0x48C8
8624,0x21B0,hnd,unknown,8622,0x21AE,0,main,0x0..0x48C8
8659,0x21D3,,unknown,8657,0x21D1,0,main,0x0..0x48C8
8662,0x21D6,jor,unknown,8660,0x21D4,0,main,0x0..0x48C8
8697,0x21F9,,unknown,8695,0x21F7,0,main,0x0..0x48C8
8700,0x21FC,lag,unknown,8698,0x21FA,0,main,0x0..0x48C8
8735,0x221F,,unknown,8733,0x221D,0,main,0x0..0x48C8
8738,0x2222,ldj,unknown,8736,0x2220,0,main,0x0..0x48C8
8772,0x2244,,unknown,8770,0x2242,0,main,0x0..0x48C8
8775,0x2247,mnt,unknown,8773,0x2245,0,main,0x0..0x48C8
8810,0x226A,,unknown,8808,0x2268,0,main,0x0..0x48C8
8813,0x226D,msb,unknown,8811,0x226B,0,main,0x0..0x48C8
8847,0x228F,,unknown,8845,0x228D,0,main,0x0..0x48C8
8850,0x2292,mcr,unknown,8848,0x2290,0,main,0x0..0x48C8
8885,0x22B5,,unknown,8883,0x22B3,0,main,0x0..0x48C8
8888,0x22B8,lun,unknown,8886,0x22B6,0,main,0x0..0x48C8
8922,0x22DA,,unknown,8920,0x22D8,0,main,0x0..0x48C8
8925,0x22DD,mes,unknown,8923,0x22DB,0,main,0x0..0x48C8
8959,0x22FF,,unknown,8957,0x22FD,0,main,0x0..0x48C8
8962,0x2302,mtf,unknown,8960,0x2300,0,main,0x0..0x48C8
8997,0x2325,,unknown,8995,0x2323,0,main,0x0..0x48C8
9000,0x2328,nek,unknown,8998,0x2326,0,main,0x0..0x48C8
9034,0x234A,,unknown,9032,0x2348,0,main,0x0..0x48C8
9037,0x234D,odd,unknown,9035,0x234B,0,main,0x0..0x48C8
9072,0x2370,,unknown,9070,0x236E,0,main,0x0..0x48C8
9075,0x2373,bac,unknown,9073,0x2371,0,main,0x0..0x48C8
9110,0x2396,,unknown,9108,0x2394,0,main,0x0..0x48C8
9113,0x2399,plt,unknown,9111,0x2397,0,main,0x0..0x48C8
9147,0x23BB,,unknown,9145,0x23B9,0,main,0x0..0x48C8
9150,0x23BE,ple,unknown,9148,0x23BC,0,main,0x0..0x48C8
9185,0x23E1,,unknown,9183,0x23DF,0,main,0x0..0x48C8
9188,0x23E4,pri,unknown,9186,0x23E2,0,main,0x0..0x48C8
9223,0x2407,,unknown,9221,0x2405,0,main,0x0..0x48C8
9226,0x240A,pch,unknown,9224,0x2408,0,main,0x0..0x48C8
9260,0x242C,,unknown,9258,0x242A,0,main,0x0..0x48C8
9263,0x242F,ram,unknown,9261,0x242D,0,main,0x0..0x48C8
9297,0x2451,,unknown,9295,0x244F,0,main,0x0..0x48C8
9300,0x2454,rtl,unknown,9298,0x2452,0,main,0x0..0x48C8
9334,0x2476,,unknown,9332,0x2474,0,main,0x0..0x48C8
9337,0x2479,rep,unknown,9335,0x2477,0,main,0x0..0x48C8
9371,0x249B,,unknown,9369,0x2499,0,main,0x0..0x48C8
9374,0x249E,bat,unknown,9372,0x249C,0,main,0x0..0x48C8
9408,0x24C0,,unknown,9406,0x24BE,0,main,0x0..0x48C8
9411,0x24C3,sep,unknown,9409,0x24C1,0,main,0x0..0x48C8
9445,0x24E5,,unknown,9443,0x24E3,0,main,0x0..0x48C8
9448,0x24E8,sid,unknown,9446,0x24E6,0,main,0x0..0x48C8
9482,0x250A,,unknown,9480,0x2508,0,main,0x0..0x48C8
9485,0x250D,sms,unknown,9483,0x250B,0,main,0x0..0x48C8
9532,0x253C,$/content/Frontier/Gaptooth_Ridge/Solomons_Folly/SolomonsFolly,unknown,9530,0x253A,0,main,0x0..0x48C8
9597,0x257D,sol,unknown,9595,0x257B,0,main,0x0..0x48C8
9633,0x25A1,,unknown,9631,0x259F,0,main,0x0..0x48C8
9636,0x25A4,sol,unknown,9634,0x25A2,0,main,0x0..0x48C8
9669,0x25C5,,unknown,9667,0x25C3,0,main,0x0..0x48C8
9672,0x25C8,stl,unknown,9670,0x25C6,0,main,0x0..0x48C8
9706,0x25EA,,unknown,9704,0x25E8,0,main,0x0..0x48C8
9709,0x25ED,tnr,unknown,9707,0x25EB,0,main,0x0..0x48C8
9743,0x260F,,unknown,9741,0x260D,0,main,0x0..0x48C8
9746,0x2612,tns,unknown,9744,0x2610,0,main,0x0..0x48C8
9781,0x2635,,unknown,9779,0x2633,0,main,0x0..0x48C8
9784,0x2638,tcr,unknown,9782,0x2636,0,main,0x0..0x48C8
9819,0x265B,,unknown,9817,0x2659,0,main,0x0..0x48C8
9822,0x265E,ser,unknown,9820,0x265C,0,main,0x0..0x48C8
9872,0x2690,$/content/DLC/MPModePack/Hunting/brokenWildernessAA,unknown,9870,0x268E,0,main,0x0..0x48C8
9926,0x26C6,brk,unknown,9924,0x26C4,0,main,0x0..0x48C8
9960,0x26E8,$/content/DLC/MPModePack/ActionAreas/CRI/CRI,event/task name,9958,0x26E6,0,main,0x0..0x48C8
10007,0x2717,cri,unknown,10005,0x2715,0,main,0x0..0x48C8
10042,0x273A,$/content/DLC/MPModePack/ActionAreas/CRK/CRK,event/task name,10040,0x2738,0,main,0x0..0x48C8
10089,0x2769,crk,unknown,10087,0x2767,0,main,0x0..0x48C8
10123,0x278B,$/content/DLC/MPModePack/ActionAreas/CUE/CuevaSeca,event/task name,10121,0x2789,0,main,0x0..0x48C8
10176,0x27C0,cue,unknown,10174,0x27BE,0,main,0x0..0x48C8
10210,0x27E2,$/content/DLC/MPModePack/Hunting/rioWildernessAA,unknown,10208,0x27E0,0,main,0x0..0x48C8
10261,0x2815,lob,unknown,10259,0x2813,0,main,0x0..0x48C8
10296,0x2838,$/content/DLC/MPModePack/Hunting/bobcatWildernessAA,unknown,10294,0x2836,0,main,0x0..0x48C8
10350,0x286E,roc,unknown,10348,0x286C,0,main,0x0..0x48C8
10384,0x2890,$/content/DLC/MPModePack/ActionAreas/SCR/SCR,event/task name,10382,0x288E,0,main,0x0..0x48C8
10431,0x28BF,scr,unknown,10429,0x28BD,0,main,0x0..0x48C8
10465,0x28E1,$/content/DLC/MPModePack/Hunting/steadWildernessAA,unknown,10463,0x28DF,0,main,0x0..0x48C8
10518,0x2916,sil,unknown,10516,0x2914,0,main,0x0..0x48C8
10552,0x2938,$/content/DLC/MPModePack/ActionAreas/VEN/VEN,event/task name,10550,0x2936,0,main,0x0..0x48C8
10599,0x2967,ven,unknown,10597,0x2965,0,main,0x0..0x48C8
10634,0x298A,$/content/DLC/MPModePack/ActionAreas/RNP/RanchoPolvo,event/task name,10632,0x2988,0,main,0x0..0x48C8
10689,0x29C1,rnp,unknown,10687,0x29BF,0,main,0x0..0x48C8
10724,0x29E4,$/content/DLC/MPModePack/ActionAreas/WAR/WarthingtonRanch,event/task name,10722,0x29E2,0,main,0x0..0x48C8
10784,0x2A20,war,unknown,10782,0x2A1E,0,main,0x0..0x48C8
10822,0x2A46,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,10820,0x2A44,0,main,0x0..0x48C8
10872,0x2A78,brk,unknown,10870,0x2A76,0,main,0x0..0x48C8
10906,0x2A9A,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,10904,0x2A98,0,main,0x0..0x48C8
10956,0x2ACC,cri,unknown,10954,0x2ACA,0,main,0x0..0x48C8
10991,0x2AEF,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,10989,0x2AED,0,main,0x0..0x48C8
11041,0x2B21,crk,unknown,11039,0x2B1F,0,main,0x0..0x48C8
11075,0x2B43,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,11073,0x2B41,0,main,0x0..0x48C8
11125,0x2B75,cue,unknown,11123,0x2B73,0,main,0x0..0x48C8
11159,0x2B97,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,11157,0x2B95,0,main,0x0..0x48C8
11209,0x2BC9,lob,unknown,11207,0x2BC7,0,main,0x0..0x48C8
11244,0x2BEC,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,11242,0x2BEA,0,main,0x0..0x48C8
11294,0x2C1E,roc,unknown,11292,0x2C1C,0,main,0x0..0x48C8
11328,0x2C40,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,11326,0x2C3E,0,main,0x0..0x48C8
11378,0x2C72,scr,unknown,11376,0x2C70,0,main,0x0..0x48C8
11412,0x2C94,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,11410,0x2C92,0,main,0x0..0x48C8
11462,0x2CC6,sil,unknown,11460,0x2CC4,0,main,0x0..0x48C8
11496,0x2CE8,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,11494,0x2CE6,0,main,0x0..0x48C8
11546,0x2D1A,ven,unknown,11544,0x2D18,0,main,0x0..0x48C8
11581,0x2D3D,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,11579,0x2D3B,0,main,0x0..0x48C8
11631,0x2D6F,rnp,unknown,11629,0x2D6D,0,main,0x0..0x48C8
11666,0x2D92,$/content/Multiplayer/Action_Areas/GenericMP_AA,event/task name,11664,0x2D90,0,main,0x0..0x48C8
11716,0x2DC4,war,unknown,11714,0x2DC2,0,main,0x0..0x48C8
11754,0x2DEA,,unknown,11752,0x2DE8,0,main,0x0..0x48C8
11757,0x2DED,brk,unknown,11755,0x2DEB,0,main,0x0..0x48C8
11791,0x2E0F,,unknown,11789,0x2E0D,0,main,0x0..0x48C8
11794,0x2E12,cri,unknown,11792,0x2E10,0,main,0x0..0x48C8
11829,0x2E35,,unknown,11827,0x2E33,0,main,0x0..0x48C8
11832,0x2E38,crk,unknown,11830,0x2E36,0,main,0x0..0x48C8
11866,0x2E5A,,unknown,11864,0x2E58,0,main,0x0..0x48C8
11869,0x2E5D,cue,unknown,11867,0x2E5B,0,main,0x0..0x48C8
11903,0x2E7F,,unknown,11901,0x2E7D,0,main,0x0..0x48C8
11906,0x2E82,lob,unknown,11904,0x2E80,0,main,0x0..0x48C8
11941,0x2EA5,,unknown,11939,0x2EA3,0,main,0x0..0x48C8
11944,0x2EA8,roc,unknown,11942,0x2EA6,0,main,0x0..0x48C8
11978,0x2ECA,,unknown,11976,0x2EC8,0,main,0x0..0x48C8
11981,0x2ECD,scr,unknown,11979,0x2ECB,0,main,0x0..0x48C8
