offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
279,0x117,85,call_candidate,call2,3,55 71 CC,29132,29414
303,0x12F,99,branch_candidate,jump_false,3,63 00 08,8,314
318,0x13E,99,branch_candidate,jump_false,3,63 00 37,55,376
373,0x175,98,branch_candidate,unconditional_jump,3,62 00 27,39,415
421,0x1A5,85,call_candidate,call2,3,55 71 75,29045,29469
424,0x1A8,99,branch_candidate,jump_false,3,63 00 61,97,524
430,0x1AE,85,call_candidate,call2,3,55 71 62,29026,29459
449,0x1C1,99,branch_candidate,jump_false,3,63 00 3C,60,512
455,0x1C7,85,call_candidate,call2,3,55 70 B6,28854,29312
471,0x1D7,99,branch_candidate,jump_false,3,63 00 13,19,493
490,0x1EA,85,call_candidate,call2,3,55 70 75,28789,29282
498,0x1F2,85,call_candidate,call2,3,55 70 64,28772,29273
506,0x1FA,85,call_candidate,call2,3,55 70 4E,28750,29259
509,0x1FD,98,branch_candidate,unconditional_jump,3,62 00 0C,12,524
517,0x205,85,call_candidate,call2,3,55 70 B6,28854,29374
524,0x20C,85,call_candidate,call2,3,55 70 13,28691,29218
531,0x213,99,branch_candidate,jump_false,3,63 00 25,37,571
556,0x22C,85,call_candidate,call2,3,55 6F C5,28613,29172
563,0x233,85,call_candidate,call2,3,55 6F AA,28586,29152
585,0x249,99,branch_candidate,jump_false,3,63 00 11,17,605
602,0x25A,98,branch_candidate,unconditional_jump,3,62 00 15,21,626
612,0x264,99,branch_candidate,jump_false,3,63 00 0B,11,626
623,0x26F,85,call_candidate,call2,3,55 6F 6D,28525,29151
632,0x278,99,branch_candidate,jump_false,3,63 00 04,4,639
651,0x28B,85,call_candidate,call2,3,55 6F 4B,28491,29145
654,0x28E,99,branch_candidate,jump_false,3,63 00 04,4,661
674,0x2A2,85,call_candidate,call2,3,55 6F 4B,28491,29168
677,0x2A5,99,branch_candidate,jump_false,3,63 00 04,4,684
690,0x2B2,85,call_candidate,call2,3,55 6F 4B,28491,29184
693,0x2B5,99,branch_candidate,jump_false,3,63 00 0C,12,708
718,0x2CE,85,call_candidate,call2,3,55 6F 4B,28491,29212
721,0x2D1,99,branch_candidate,jump_false,3,63 00 08,8,732
750,0x2EE,85,call_candidate,call2,3,55 6F 4B,28491,29244
757,0x2F5,99,branch_candidate,jump_false,3,63 00 05,5,765
787,0x313,85,call_candidate,call2,3,55 6F 4B,28491,29281
790,0x316,99,branch_candidate,jump_false,3,63 00 05,5,798
801,0x321,99,branch_candidate,jump_false,3,63 00 09,9,813
837,0x345,85,call_candidate,call2,3,55 6F 04,28420,29260
861,0x35D,85,call_candidate,call2,3,55 6F 4B,28491,29355
864,0x360,99,branch_candidate,jump_false,3,63 00 0B,11,878
875,0x36B,98,branch_candidate,unconditional_jump,3,62 00 9C,156,1034
899,0x383,85,call_candidate,call2,3,55 6F 4B,28491,29393
902,0x386,99,branch_candidate,jump_false,3,63 00 0B,11,916
913,0x391,98,branch_candidate,unconditional_jump,3,62 00 76,118,1034
938,0x3AA,85,call_candidate,call2,3,55 6F 4B,28491,29432
941,0x3AD,99,branch_candidate,jump_false,3,63 00 0B,11,955
952,0x3B8,98,branch_candidate,unconditional_jump,3,62 00 4F,79,1034
979,0x3D3,85,call_candidate,call2,3,55 6F 4B,28491,29473
982,0x3D6,99,branch_candidate,jump_false,3,63 00 0B,11,996
993,0x3E1,98,branch_candidate,unconditional_jump,3,62 00 26,38,1034
1020,0x3FC,85,call_candidate,call2,3,55 6F 4B,28491,29514
1023,0x3FF,99,branch_candidate,jump_false,3,63 00 08,8,1034
1045,0x415,85,call_candidate,call2,3,55 6E DD,28381,29429
1067,0x42B,85,call_candidate,call2,3,55 6F 4B,28491,29561
1071,0x42F,99,branch_candidate,jump_false,3,63 00 04,4,1078
1086,0x43E,85,call_candidate,call2,3,55 6F 4B,28491,29580
1089,0x441,99,branch_candidate,jump_false,3,63 00 08,8,1100
1097,0x449,98,branch_candidate,unconditional_jump,3,62 00 05,5,1105
1112,0x458,99,branch_candidate,jump_false,3,63 00 20,32,1147
1144,0x478,85,call_candidate,call2,3,55 6E 16,28182,29329
1150,0x47E,85,call_candidate,call2,3,55 6B F6,27638,28791
1160,0x488,99,branch_candidate,jump_false,3,63 00 2D,45,1208
1168,0x490,99,branch_candidate,jump_false,3,63 00 22,34,1205
1205,0x4B5,98,branch_candidate,unconditional_jump,3,62 00 04,4,1212
1216,0x4C0,99,branch_candidate,jump_false,3,63 00 AB,171,1390
1223,0x4C7,100,branch_candidate,jump_ne,3,64 00 42,66,1292
1232,0x4D0,99,branch_candidate,jump_false,3,63 00 22,34,1269
1263,0x4EF,85,call_candidate,call2,3,55 6B C2,27586,28852
1266,0x4F2,98,branch_candidate,unconditional_jump,3,62 00 14,20,1289
1289,0x509,98,branch_candidate,unconditional_jump,3,62 00 5B,91,1383
1296,0x510,100,branch_candidate,jump_ne,3,64 00 21,33,1332
1329,0x531,98,branch_candidate,unconditional_jump,3,62 00 33,51,1383
1337,0x539,100,branch_candidate,jump_ne,3,64 00 21,33,1373
1370,0x55A,98,branch_candidate,unconditional_jump,3,62 00 0A,10,1383
1387,0x56B,98,branch_candidate,unconditional_jump,3,62 02 A3,675,2065
1393,0x571,99,branch_candidate,jump_false,3,63 00 21,33,1429
1426,0x592,98,branch_candidate,unconditional_jump,3,62 02 7C,636,2065
1439,0x59F,99,branch_candidate,jump_false,3,63 02 6F,623,2065
1445,0x5A5,99,branch_candidate,jump_false,3,63 00 14,20,1468
1465,0x5B9,98,branch_candidate,unconditional_jump,3,62 02 3A,570,2038
1474,0x5C2,99,branch_candidate,jump_false,3,63 01 75,373,1850
1481,0x5C9,99,branch_candidate,jump_false,3,63 00 F4,244,1728
1501,0x5DD,85,call_candidate,call2,3,55 6F 4B,28491,29995
1504,0x5E0,99,branch_candidate,jump_false,3,63 00 C6,198,1705
1536,0x600,104,branch_candidate,jump_ge,3,68 00 06,6,1545
1542,0x606,98,branch_candidate,unconditional_jump,3,62 00 0D,13,1558
1549,0x60D,103,branch_candidate,jump_lt,3,67 00 06,6,1558
1702,0x6A6,98,branch_candidate,unconditional_jump,3,62 00 14,20,1725
1725,0x6BD,98,branch_candidate,unconditional_jump,3,62 00 77,119,1847
1743,0x6CF,99,branch_candidate,jump_false,3,63 00 65,101,1847
1771,0x6EB,99,branch_candidate,jump_false,3,63 00 49,73,1847
1779,0x6F3,99,branch_candidate,jump_false,3,63 00 27,39,1821
1803,0x70B,99,branch_candidate,jump_false,3,63 00 0F,15,1821
1824,0x720,85,call_candidate,call2,3,55 6B C2,27586,29413
1847,0x737,98,branch_candidate,unconditional_jump,3,62 00 BC,188,2038
1865,0x749,99,branch_candidate,jump_false,3,63 00 AA,170,2038
1871,0x74F,85,call_candidate,call2,3,55 6B F6,27638,29512
1880,0x758,85,call_candidate,call2,3,55 6B F6,27638,29521
1889,0x761,85,call_candidate,call2,3,55 6B F6,27638,29530
1919,0x77F,99,branch_candidate,jump_false,3,63 00 21,33,1955
1952,0x7A0,98,branch_candidate,unconditional_jump,3,62 00 53,83,2038
2005,0x7D5,99,branch_candidate,jump_false,3,63 00 1E,30,2038
2052,0x804,99,branch_candidate,jump_false,3,63 00 0A,10,2065
2068,0x814,85,call_candidate,call2,3,55 6B A4,27556,29627
2071,0x817,99,branch_candidate,jump_false,3,63 00 04,4,2078
2081,0x821,99,branch_candidate,jump_false,3,63 00 7C,124,2208
2113,0x841,98,branch_candidate,unconditional_jump,3,62 00 5C,92,2208
2136,0x858,98,branch_candidate,unconditional_jump,3,62 00 45,69,2208
2159,0x86F,98,branch_candidate,unconditional_jump,3,62 00 2E,46,2208
2182,0x886,98,branch_candidate,unconditional_jump,3,62 00 17,23,2208
2205,0x89D,98,branch_candidate,unconditional_jump,3,62 00 00,0,2208
2208,0x8A0,85,call_candidate,call2,3,55 1F 50,8016,10227
2217,0x8A9,99,branch_candidate,jump_false,3,63 00 0E,14,2234
2254,0x8CE,84,call_candidate,call2,3,54 CB 43,-13501,-11244
2259,0x8D3,84,call_candidate,call2,3,54 CB 31,-13519,-11257
2262,0x8D6,99,branch_candidate,jump_false,3,63 00 13,19,2284
2268,0x8DC,84,call_candidate,call2,3,54 CA F0,-13584,-11313
2272,0x8E0,104,branch_candidate,jump_ge,3,68 00 09,9,2284
2280,0x8E8,84,call_candidate,call2,3,54 C8 54,-14252,-11969
2284,0x8EC,84,call_candidate,call2,3,54 C1 46,-16058,-13771
2290,0x8F2,99,branch_candidate,jump_false,3,63 00 03,3,2296
2293,0x8F5,84,call_candidate,call2,3,54 C1 40,-16064,-13768
2351,0x92F,84,call_candidate,call2,3,54 C0 33,-16333,-13979
2395,0x95B,84,call_candidate,call2,3,54 C0 33,-16333,-13935
2461,0x99D,84,call_candidate,call2,3,54 C0 33,-16333,-13869
2528,0x9E0,84,call_candidate,call2,3,54 C0 33,-16333,-13802
2593,0xA21,84,call_candidate,call2,3,54 C0 33,-16333,-13737
2658,0xA62,84,call_candidate,call2,3,54 C0 33,-16333,-13672
2710,0xA96,84,call_candidate,call2,3,54 C0 33,-16333,-13620
2719,0xA9F,99,branch_candidate,jump_false,3,63 00 3D,61,2783
2776,0xAD8,84,call_candidate,call2,3,54 C0 33,-16333,-13554
2780,0xADC,98,branch_candidate,unconditional_jump,3,62 01 79,377,3160
2836,0xB14,84,call_candidate,call2,3,54 C0 33,-16333,-13494
2900,0xB54,84,call_candidate,call2,3,54 C0 33,-16333,-13430
2962,0xB92,84,call_candidate,call2,3,54 C0 33,-16333,-13368
3024,0xBD0,84,call_candidate,call2,3,54 C0 33,-16333,-13306
3088,0xC10,84,call_candidate,call2,3,54 C0 33,-16333,-13242
3156,0xC54,84,call_candidate,call2,3,54 C0 33,-16333,-13174
3165,0xC5D,99,branch_candidate,jump_false,3,63 00 37,55,3223
3229,0xC9D,84,call_candidate,call2,3,54 BB AE,-17490,-14258
3233,0xCA1,99,branch_candidate,jump_false,3,63 00 07,7,3243
3240,0xCA8,98,branch_candidate,unconditional_jump,3,62 FF F0,-16,3227
3248,0xCB0,84,call_candidate,call2,3,54 BB A1,-17503,-14252
3252,0xCB4,99,branch_candidate,jump_false,3,63 00 24,36,3291
3265,0xCC1,85,call_candidate,call2,3,55 70 4E,28750,32018
3275,0xCCB,85,call_candidate,call2,3,55 70 4E,28750,32028
3285,0xCD5,85,call_candidate,call2,3,55 70 4E,28750,32038
3288,0xCD8,98,branch_candidate,unconditional_jump,3,62 00 04,4,3295
3348,0xD14,99,branch_candidate,jump_false,3,63 00 07,7,3358
3355,0xD1B,98,branch_candidate,unconditional_jump,3,62 FF EF,-17,3341
3384,0xD38,99,branch_candidate,jump_false,3,63 00 07,7,3394
3391,0xD3F,98,branch_candidate,unconditional_jump,3,62 FF E0,-32,3362
3403,0xD4B,99,branch_candidate,jump_false,3,63 00 00,0,3406
3447,0xD77,99,branch_candidate,jump_false,3,63 00 07,7,3457
3454,0xD7E,98,branch_candidate,unconditional_jump,3,62 FF CD,-51,3406
3512,0xDB8,99,branch_candidate,jump_false,3,63 01 8E,398,3913
3550,0xDDE,98,branch_candidate,unconditional_jump,3,62 01 0E,270,3823
3601,0xE11,98,branch_candidate,unconditional_jump,3,62 00 DB,219,3823
3652,0xE44,98,branch_candidate,unconditional_jump,3,62 00 A8,168,3823
3709,0xE7D,98,branch_candidate,unconditional_jump,3,62 00 6F,111,3823
3766,0xEB6,98,branch_candidate,unconditional_jump,3,62 00 36,54,3823
3820,0xEEC,98,branch_candidate,unconditional_jump,3,62 00 00,0,3823
3846,0xF06,99,branch_candidate,jump_false,3,63 00 07,7,3856
3853,0xF0D,98,branch_candidate,unconditional_jump,3,62 FF EF,-17,3839
3860,0xF14,99,branch_candidate,jump_false,3,63 00 07,7,3870
3867,0xF1B,98,branch_candidate,unconditional_jump,3,62 FF F2,-14,3856
3891,0xF33,101,branch_candidate,jump_eq,3,65 00 13,19,3913
3900,0xF3C,99,branch_candidate,jump_false,3,63 00 07,7,3910
3907,0xF43,98,branch_candidate,unconditional_jump,3,62 FF F0,-16,3894
3913,0xF49,84,call_candidate,call2,3,54 BB 92,-17518,-13602
3916,0xF4C,84,call_candidate,call2,3,54 B9 CC,-17972,-14053
4109,0x100D,84,call_candidate,call2,3,54 85 EC,-31252,-27140
4144,0x1030,99,branch_candidate,jump_false,3,63 00 14,20,4167
4175,0x104F,99,branch_candidate,jump_false,3,63 00 14,20,4198
4206,0x106E,99,branch_candidate,jump_false,3,63 00 13,19,4228
4228,0x1084,84,call_candidate,call2,3,54 84 60,-31648,-27417
4231,0x1087,84,call_candidate,call2,3,54 83 78,-31880,-27646
4235,0x108B,84,call_candidate,call2,3,54 83 0A,-31990,-27752
4241,0x1091,84,call_candidate,call2,3,54 40 1F,16415,20659
4291,0x10C3,84,call_candidate,call2,3,54 39 EA,14826,19120
4348,0x10FC,84,call_candidate,call2,3,54 39 EA,14826,19177
4403,0x1133,84,call_candidate,call2,3,54 39 EA,14826,19232
4466,0x1172,84,call_candidate,call2,3,54 39 EA,14826,19295
4523,0x11AB,84,call_candidate,call2,3,54 39 EA,14826,19352
4605,0x11FD,84,call_candidate,call2,3,54 39 EA,14826,19434
4683,0x124B,84,call_candidate,call2,3,54 39 EA,14826,19512
4766,0x129E,84,call_candidate,call2,3,54 39 EA,14826,19595
4843,0x12EB,84,call_candidate,call2,3,54 39 EA,14826,19672
4929,0x1341,84,call_candidate,call2,3,54 39 EA,14826,19758
4998,0x1386,84,call_candidate,call2,3,54 39 EA,14826,19827
5078,0x13D6,84,call_candidate,call2,3,54 39 EA,14826,19907
5151,0x141F,84,call_candidate,call2,3,54 39 EA,14826,19980
5224,0x1468,84,call_candidate,call2,3,54 39 EA,14826,20053
5308,0x14BC,84,call_candidate,call2,3,54 39 EA,14826,20137
5397,0x1515,84,call_candidate,call2,3,54 39 EA,14826,20226
5488,0x1570,84,call_candidate,call2,3,54 39 EA,14826,20317
5587,0x15D3,84,call_candidate,call2,3,54 39 EA,14826,20416
5674,0x162A,84,call_candidate,call2,3,54 39 EA,14826,20503
5769,0x1689,84,call_candidate,call2,3,54 39 EA,14826,20598
5850,0x16DA,84,call_candidate,call2,3,54 39 EA,14826,20679
5931,0x172B,84,call_candidate,call2,3,54 39 EA,14826,20760
6026,0x178A,84,call_candidate,call2,3,54 39 EA,14826,20855
6124,0x17EC,84,call_candidate,call2,3,54 39 EA,14826,20953
6213,0x1845,84,call_candidate,call2,3,54 39 EA,14826,21042
6298,0x189A,84,call_candidate,call2,3,54 39 EA,14826,21127
6384,0x18F0,84,call_candidate,call2,3,54 39 EA,14826,21213
6486,0x1956,84,call_candidate,call2,3,54 39 EA,14826,21315
6578,0x19B2,84,call_candidate,call2,3,54 39 EA,14826,21407
6694,0x1A26,84,call_candidate,call2,3,54 39 EA,14826,21523
6779,0x1A7B,84,call_candidate,call2,3,54 39 EA,14826,21608
6877,0x1ADD,84,call_candidate,call2,3,54 39 EA,14826,21706
6979,0x1B43,84,call_candidate,call2,3,54 39 EA,14826,21808
7081,0x1BA9,84,call_candidate,call2,3,54 39 EA,14826,21910
7169,0x1C01,84,call_candidate,call2,3,54 39 EA,14826,21998
7256,0x1C58,84,call_candidate,call2,3,54 39 EA,14826,22085
7356,0x1CBC,84,call_candidate,call2,3,54 39 EA,14826,22185
7441,0x1D11,84,call_candidate,call2,3,54 39 EA,14826,22270
7455,0x1D1F,99,branch_candidate,jump_false,3,63 00 61,97,7555
7543,0x1D77,84,call_candidate,call2,3,54 39 EA,14826,22372
7552,0x1D80,98,branch_candidate,unconditional_jump,3,62 00 5E,94,7649
7640,0x1DD8,84,call_candidate,call2,3,54 39 EA,14826,22469
7652,0x1DE4,99,branch_candidate,jump_false,3,63 00 62,98,7753
7744,0x1E40,84,call_candidate,call2,3,54 39 EA,14826,22573
7834,0x1E9A,84,call_candidate,call2,3,54 39 EA,14826,22663
7925,0x1EF5,84,call_candidate,call2,3,54 39 EA,14826,22754
8015,0x1F4F,84,call_candidate,call2,3,54 39 EA,14826,22844
8052,0x1F74,84,call_candidate,call2,3,54 39 EA,14826,22881
8089,0x1F99,84,call_candidate,call2,3,54 39 EA,14826,22918
8126,0x1FBE,84,call_candidate,call2,3,54 39 EA,14826,22955
8163,0x1FE3,84,call_candidate,call2,3,54 39 EA,14826,22992
8200,0x2008,84,call_candidate,call2,3,54 39 EA,14826,23029
8238,0x202E,84,call_candidate,call2,3,54 39 EA,14826,23067
8275,0x2053,84,call_candidate,call2,3,54 39 EA,14826,23104
8312,0x2078,84,call_candidate,call2,3,54 39 EA,14826,23141
8350,0x209E,84,call_candidate,call2,3,54 39 EA,14826,23179
8387,0x20C3,84,call_candidate,call2,3,54 39 EA,14826,23216
8424,0x20E8,84,call_candidate,call2,3,54 39 EA,14826,23253
8461,0x210D,84,call_candidate,call2,3,54 39 EA,14826,23290
8498,0x2132,84,call_candidate,call2,3,54 39 EA,14826,23327
8535,0x2157,84,call_candidate,call2,3,54 39 EA,14826,23364
8572,0x217C,84,call_candidate,call2,3,54 39 EA,14826,23401
8610,0x21A2,84,call_candidate,call2,3,54 39 EA,14826,23439
8647,0x21C7,84,call_candidate,call2,3,54 39 EA,14826,23476
8685,0x21ED,84,call_candidate,call2,3,54 39 EA,14826,23514
8723,0x2213,84,call_candidate,call2,3,54 39 EA,14826,23552
8761,0x2239,84,call_candidate,call2,3,54 39 EA,14826,23590
8798,0x225E,84,call_candidate,call2,3,54 39 EA,14826,23627
8836,0x2284,84,call_candidate,call2,3,54 39 EA,14826,23665
8873,0x22A9,84,call_candidate,call2,3,54 39 EA,14826,23702
8911,0x22CF,84,call_candidate,call2,3,54 39 EA,14826,23740
8948,0x22F4,84,call_candidate,call2,3,54 39 EA,14826,23777
8985,0x2319,84,call_candidate,call2,3,54 39 EA,14826,23814
9023,0x233F,84,call_candidate,call2,3,54 39 EA,14826,23852
9060,0x2364,84,call_candidate,call2,3,54 39 EA,14826,23889
9098,0x238A,84,call_candidate,call2,3,54 39 EA,14826,23927
9136,0x23B0,84,call_candidate,call2,3,54 39 EA,14826,23965
9173,0x23D5,84,call_candidate,call2,3,54 39 EA,14826,24002
9211,0x23FB,84,call_candidate,call2,3,54 39 EA,14826,24040
9249,0x2421,84,call_candidate,call2,3,54 39 EA,14826,24078
9286,0x2446,84,call_candidate,call2,3,54 39 EA,14826,24115
9323,0x246B,84,call_candidate,call2,3,54 39 EA,14826,24152
9360,0x2490,84,call_candidate,call2,3,54 39 EA,14826,24189
9397,0x24B5,84,call_candidate,call2,3,54 39 EA,14826,24226
9434,0x24DA,84,call_candidate,call2,3,54 39 EA,14826,24263
9471,0x24FF,84,call_candidate,call2,3,54 39 EA,14826,24300
9508,0x2524,84,call_candidate,call2,3,54 39 EA,14826,24337
9521,0x2531,99,branch_candidate,jump_false,3,63 00 8F,143,9667
9524,0x2534,84,call_candidate,call2,3,54 39 BA,14778,24305
9527,0x2537,99,branch_candidate,jump_false,3,63 00 65,101,9631
9619,0x2593,84,call_candidate,call2,3,54 39 EA,14826,24448
9628,0x259C,98,branch_candidate,unconditional_jump,3,62 00 24,36,9667
9658,0x25BA,84,call_candidate,call2,3,54 39 EA,14826,24487
9695,0x25DF,84,call_candidate,call2,3,54 39 EA,14826,24524
9732,0x2604,84,call_candidate,call2,3,54 39 EA,14826,24561
9769,0x2629,84,call_candidate,call2,3,54 39 EA,14826,24598
9807,0x264F,84,call_candidate,call2,3,54 39 EA,14826,24636
9845,0x2675,84,call_candidate,call2,3,54 39 EA,14826,24674
9859,0x2683,99,branch_candidate,jump_false,3,63 07 62,1890,11752
9864,0x2688,84,call_candidate,call2,3,54 CB 31,-13519,-3652
9867,0x268B,99,branch_candidate,jump_false,3,63 03 B6,950,10820
9949,0x26DD,84,call_candidate,call2,3,54 39 EA,14826,24778
10030,0x272E,84,call_candidate,call2,3,54 39 EA,14826,24859
10112,0x2780,84,call_candidate,call2,3,54 39 EA,14826,24941
10199,0x27D7,84,call_candidate,call2,3,54 39 EA,14826,25028
10284,0x282C,84,call_candidate,call2,3,54 39 EA,14826,25113
10373,0x2885,84,call_candidate,call2,3,54 39 EA,14826,25202
10454,0x28D6,84,call_candidate,call2,3,54 39 EA,14826,25283
10541,0x292D,84,call_candidate,call2,3,54 39 EA,14826,25370
10622,0x297E,84,call_candidate,call2,3,54 39 EA,14826,25451
10712,0x29D8,84,call_candidate,call2,3,54 39 EA,14826,25541
10807,0x2A37,84,call_candidate,call2,3,54 39 EA,14826,25636
10817,0x2A41,98,branch_candidate,unconditional_jump,3,62 03 A1,929,11749
10895,0x2A8F,84,call_candidate,call2,3,54 39 EA,14826,25724
10979,0x2AE3,84,call_candidate,call2,3,54 39 EA,14826,25808
11064,0x2B38,84,call_candidate,call2,3,54 39 EA,14826,25893
11148,0x2B8C,84,call_candidate,call2,3,54 39 EA,14826,25977
11232,0x2BE0,84,call_candidate,call2,3,54 39 EA,14826,26061
11317,0x2C35,84,call_candidate,call2,3,54 39 EA,14826,26146
11401,0x2C89,84,call_candidate,call2,3,54 39 EA,14826,26230
11485,0x2CDD,84,call_candidate,call2,3,54 39 EA,14826,26314
11569,0x2D31,84,call_candidate,call2,3,54 39 EA,14826,26398
11654,0x2D86,84,call_candidate,call2,3,54 39 EA,14826,26483
11739,0x2DDB,84,call_candidate,call2,3,54 39 EA,14826,26568
11749,0x2DE5,98,branch_candidate,unconditional_jump,3,62 01 9C,412,12164
11780,0x2E04,84,call_candidate,call2,3,54 39 EA,14826,26609
11817,0x2E29,84,call_candidate,call2,3,54 39 EA,14826,26646
11855,0x2E4F,84,call_candidate,call2,3,54 39 EA,14826,26684
11892,0x2E74,84,call_candidate,call2,3,54 39 EA,14826,26721
11929,0x2E99,84,call_candidate,call2,3,54 39 EA,14826,26758
11967,0x2EBF,84,call_candidate,call2,3,54 39 EA,14826,26796
12004,0x2EE4,84,call_candidate,call2,3,54 39 EA,14826,26833
12041,0x2F09,84,call_candidate,call2,3,54 39 EA,14826,26870
12078,0x2F2E,84,call_candidate,call2,3,54 39 EA,14826,26907
12116,0x2F54,84,call_candidate,call2,3,54 39 EA,14826,26945
12154,0x2F7A,84,call_candidate,call2,3,54 39 EA,14826,26983
12164,0x2F84,84,call_candidate,call2,3,54 38 2B,14379,26546
12182,0x2F96,99,branch_candidate,jump_false,3,63 04 A8,1192,13377
12193,0x2FA1,85,call_candidate,call2,3,55 6B F6,27638,39834
12207,0x2FAF,85,call_candidate,call2,3,55 6B F6,27638,39848
12221,0x2FBD,85,call_candidate,call2,3,55 6B F6,27638,39862
12235,0x2FCB,85,call_candidate,call2,3,55 6B F6,27638,39876
12249,0x2FD9,85,call_candidate,call2,3,55 6B F6,27638,39890
12263,0x2FE7,85,call_candidate,call2,3,55 6B F6,27638,39904
12277,0x2FF5,85,call_candidate,call2,3,55 6B F6,27638,39918
12291,0x3003,85,call_candidate,call2,3,55 6B F6,27638,39932
12308,0x3014,84,call_candidate,call2,3,54 37 E1,14305,26616
12325,0x3025,84,call_candidate,call2,3,54 37 E1,14305,26633
12342,0x3036,84,call_candidate,call2,3,54 37 E1,14305,26650
12359,0x3047,84,call_candidate,call2,3,54 37 E1,14305,26667
12376,0x3058,84,call_candidate,call2,3,54 37 E1,14305,26684
12393,0x3069,84,call_candidate,call2,3,54 37 E1,14305,26701
12410,0x307A,84,call_candidate,call2,3,54 37 E1,14305,26718
12427,0x308B,84,call_candidate,call2,3,54 37 E1,14305,26735
12433,0x3091,84,call_candidate,call2,3,54 36 D3,14035,26471
12440,0x3098,84,call_candidate,call2,3,54 2E E6,12006,24449
12470,0x30B6,84,call_candidate,call2,3,54 2E 70,11888,24361
12496,0x30D0,84,call_candidate,call2,3,54 2E 70,11888,24387
12513,0x30E1,84,call_candidate,call2,3,54 2E 56,11862,24378
12530,0x30F2,84,call_candidate,call2,3,54 2E 56,11862,24395
12547,0x3103,84,call_candidate,call2,3,54 2E 56,11862,24412
12564,0x3114,84,call_candidate,call2,3,54 2E 56,11862,24429
12575,0x311F,99,branch_candidate,jump_false,3,63 00 07,7,12585
12582,0x3126,98,branch_candidate,unconditional_jump,3,62 FF F2,-14,12571
12589,0x312D,99,branch_candidate,jump_false,3,63 00 37,55,12647
12603,0x313B,99,branch_candidate,jump_false,3,63 00 26,38,12644
12607,0x313F,84,call_candidate,call2,3,54 2E 3C,11836,24446
12614,0x3146,84,call_candidate,call2,3,54 10 1B,4123,16740
12618,0x314A,84,call_candidate,call2,3,54 2E 3C,11836,24457
12625,0x3151,84,call_candidate,call2,3,54 10 1B,4123,16751
12633,0x3159,84,call_candidate,call2,3,54 10 0A,4106,16742
12641,0x3161,84,call_candidate,call2,3,54 10 0A,4106,16750
12644,0x3164,98,branch_candidate,unconditional_jump,3,62 00 0A,10,12657
12650,0x316A,99,branch_candidate,jump_false,3,63 00 04,4,12657
12664,0x3178,99,branch_candidate,jump_false,3,63 00 03,3,12670
12667,0x317B,84,call_candidate,call2,3,54 0F 56,3926,16596
12670,0x317E,84,call_candidate,call2,3,54 0F 48,3912,16585
12673,0x3181,99,branch_candidate,jump_false,3,63 02 BD,701,13377
12679,0x3187,84,call_candidate,call2,3,54 0E E2,3810,16492
12683,0x318B,99,branch_candidate,jump_false,3,63 02 B3,691,13377
12690,0x3192,99,branch_candidate,jump_false,3,63 01 CC,460,13153
12701,0x319D,104,branch_candidate,jump_ge,3,68 00 FF,255,12959
12727,0x31B7,99,branch_candidate,jump_false,3,63 00 DC,220,12950
12751,0x31CF,102,branch_candidate,jump_le,3,66 00 10,16,12770
12767,0x31DF,98,branch_candidate,unconditional_jump,3,62 FF E9,-23,12747
12774,0x31E6,105,branch_candidate,jump_gt,3,69 00 53,83,12860
12781,0x31ED,84,call_candidate,call2,3,54 0E E2,3810,16594
12784,0x31F0,99,branch_candidate,jump_false,3,63 00 25,37,12824
12797,0x31FD,84,call_candidate,call2,3,54 0E C5,3781,16581
12801,0x3201,99,branch_candidate,jump_false,3,63 00 11,17,12821
12814,0x320E,84,call_candidate,call2,3,54 0E B4,3764,16581
12821,0x3215,98,branch_candidate,unconditional_jump,3,62 00 21,33,12857
12834,0x3222,84,call_candidate,call2,3,54 0E C5,3781,16618
12837,0x3225,99,branch_candidate,jump_false,3,63 00 11,17,12857
12850,0x3232,84,call_candidate,call2,3,54 2E 56,11862,24715
12857,0x3239,98,branch_candidate,unconditional_jump,3,62 00 5A,90,12950
12868,0x3244,100,branch_candidate,jump_ne,3,64 00 4F,79,12950
12874,0x324A,84,call_candidate,call2,3,54 0E E2,3810,16687
12877,0x324D,99,branch_candidate,jump_false,3,63 00 25,37,12917
12890,0x325A,84,call_candidate,call2,3,54 0E C5,3781,16674
12894,0x325E,99,branch_candidate,jump_false,3,63 00 11,17,12914
12907,0x326B,84,call_candidate,call2,3,54 0E B4,3764,16674
12914,0x3272,98,branch_candidate,unconditional_jump,3,62 00 21,33,12950
12927,0x327F,84,call_candidate,call2,3,54 0E C5,3781,16711
12930,0x3282,99,branch_candidate,jump_false,3,63 00 11,17,12950
12943,0x328F,84,call_candidate,call2,3,54 2E 56,11862,24808
12956,0x329C,98,branch_candidate,unconditional_jump,3,62 FE F9,-263,12696
12962,0x32A2,99,branch_candidate,jump_false,3,63 00 B8,184,13149
13009,0x32D1,104,branch_candidate,jump_ge,3,68 00 89,137,13149
13035,0x32EB,99,branch_candidate,jump_false,3,63 00 66,102,13140
13048,0x32F8,84,call_candidate,call2,3,54 0E C5,3781,16832
13051,0x32FB,99,branch_candidate,jump_false,3,63 00 56,86,13140
13060,0x3304,84,call_candidate,call2,3,54 0B EE,3054,16117
13066,0x330A,84,call_candidate,call2,3,54 0B 96,2966,16035
