offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
16,0x10,01 00,1,1,0
19,0x13,02 01,258,0,1
25,0x19,03 02,515,1,1
29,0x1D,01 03,769,1,0
50,0x32,03 04,1027,1,1
57,0x39,02 05,1282,0,1
76,0x4C,03 04,1027,1,1
79,0x4F,03 06,1539,1,1
88,0x58,03 07,1795,1,1
163,0xA3,02 08,2050,0,1
166,0xA6,01 00,1,1,0
169,0xA9,02 09,2306,0,1
172,0xAC,00 0A,2560,0,0
182,0xB6,04 0B,2820,0,2
185,0xB9,01 03,769,1,0
192,0xC0,01 0C,3073,1,0
205,0xCD,01 0D,3329,1,0
208,0xD0,04 0E,3588,0,2
219,0xDB,03 0F,3843,1,1
222,0xDE,04 10,4100,0,2
228,0xE4,03 11,4355,1,1
237,0xED,03 12,4611,1,1
246,0xF6,03 13,4867,1,1
255,0xFF,03 14,5123,1,1
265,0x109,02 05,1282,0,1
274,0x112,03 07,1795,1,1
283,0x11B,02 15,5378,0,1
286,0x11E,01 00,1,1,0
289,0x121,02 09,2306,0,1
292,0x124,00 0A,2560,0,0
304,0x130,03 16,5635,1,1
315,0x13B,03 17,5891,1,1
349,0x15D,03 18,6147,1,1
386,0x182,03 18,6147,1,1
401,0x191,03 18,6147,1,1
444,0x1BC,07 19,6407,1,3
473,0x1D9,02 1A,6658,0,1
493,0x1ED,02 1A,6658,0,1
509,0x1FD,03 18,6147,1,1
543,0x21F,07 19,6407,1,3
563,0x233,05 1B,6917,1,2
593,0x251,04 1C,7172,0,2
610,0x262,05 1B,6917,1,2
644,0x284,02 1D,7426,0,1
659,0x293,02 1E,7682,0,1
674,0x2A2,03 18,6147,1,1
702,0x2BE,07 19,6407,1,3
741,0x2E5,02 1F,7938,0,1
772,0x304,07 19,6407,1,3
806,0x326,05 1B,6917,1,2
819,0x333,03 20,8195,1,1
866,0x362,02 1D,7426,0,1
881,0x371,02 1E,7682,0,1
910,0x38E,07 19,6407,1,3
936,0x3A8,05 1B,6917,1,2
981,0x3D5,02 1D,7426,0,1
996,0x3E4,02 1E,7682,0,1
1381,0x565,03 21,8451,1,1
1406,0x57E,04 1C,7172,0,2
1433,0x599,03 21,8451,1,1
1442,0x5A2,03 22,8707,1,1
1486,0x5CE,04 23,8964,0,2
1500,0x5DC,03 24,9219,1,1
1702,0x6A6,02 08,2050,0,1
1754,0x6DA,03 18,6147,1,1
1786,0x6FA,07 19,6407,1,3
1816,0x718,02 1E,7682,0,1
1842,0x732,02 1D,7426,0,1
1869,0x74D,02 1E,7682,0,1
1900,0x76C,07 19,6407,1,3
1929,0x789,02 1D,7426,0,1
