offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
86,0x56,00 00,0,0,0
97,0x61,01 01,257,1,0
109,0x6D,02 02,514,0,1
118,0x76,06 03,774,0,3
123,0x7B,04 04,1028,0,2
129,0x81,00 00,0,0,0
155,0x9B,03 05,1283,1,1
165,0xA5,04 06,1540,0,2
171,0xAB,03 07,1795,1,1
180,0xB4,02 08,2050,0,1
186,0xBA,03 05,1283,1,1
195,0xC3,02 09,2306,0,1
201,0xC9,03 0A,2563,1,1
210,0xD2,02 0B,2818,0,1
216,0xD8,03 0A,2563,1,1
225,0xE1,02 0B,2818,0,1
231,0xE7,03 0A,2563,1,1
240,0xF0,02 0B,2818,0,1
276,0x114,02 0C,3074,0,1
298,0x12A,04 0D,3332,0,2
456,0x1C8,02 0E,3586,0,1
468,0x1D4,02 0F,3842,0,1
481,0x1E1,04 10,4100,0,2
501,0x1F5,05 11,4357,1,2
504,0x1F8,02 12,4610,0,1
516,0x204,02 13,4866,0,1
536,0x218,05 11,4357,1,2
539,0x21B,02 14,5122,0,1
559,0x22F,05 11,4357,1,2
562,0x232,02 15,5378,0,1
574,0x23E,02 16,5634,0,1
587,0x24B,05 11,4357,1,2
590,0x24E,02 17,5890,0,1
602,0x25A,02 18,6146,0,1
1143,0x477,03 19,6403,1,1
1164,0x48C,07 1A,6663,1,3
1181,0x49D,05 1B,6917,1,2
1200,0x4B0,05 1C,7173,1,2
1206,0x4B6,03 1D,7427,1,1
1216,0x4C0,04 1E,7684,0,2
1248,0x4E0,03 1F,7939,1,1
1346,0x542,07 20,8199,1,3
1353,0x549,03 21,8451,1,1
1356,0x54C,03 19,6403,1,1
1370,0x55A,03 21,8451,1,1
1428,0x594,08 22,8712,0,4
2802,0xAF2,01 23,8961,1,0
2814,0xAFE,03 24,9219,1,1
2817,0xB01,01 25,9473,1,0
2824,0xB08,08 26,9736,0,4
2829,0xB0D,02 27,9986,0,1
2838,0xB16,00 28,10240,0,0
2856,0xB28,02 29,10498,0,1
2880,0xB40,02 29,10498,0,1
2957,0xB8D,03 2A,10755,1,1
2977,0xBA1,03 2B,11011,1,1
2985,0xBA9,02 2C,11266,0,1
2997,0xBB5,00 2D,11520,0,0
3000,0xBB8,00 2E,11776,0,0
3005,0xBBD,04 2F,12036,0,2
3008,0xBC0,00 30,12288,0,0
3023,0xBCF,02 31,12546,0,1
3054,0xBEE,03 32,12803,1,1
3062,0xBF6,02 33,13058,0,1
3067,0xBFB,03 32,12803,1,1
3075,0xC03,02 33,13058,0,1
3107,0xC23,02 29,10498,0,1
3128,0xC38,02 29,10498,0,1
