source_file,path,exists,magic_ok,magic
release64/pressstart.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\pressstart.wsc,True,True,"{'ok': True, 'input': 'D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\source_wsc_extract\\content\\release64\\pressstart.wsc', 'platform': 'Switch', 'reader_endian': 'Little', 'decoded_size': 12288, 'object_start': 8192, 'function_count': 5, 'decompiled_chars': 5574, 'error': '', 'returncode': 0, 'stderr': ''}"
release64/sp_idle.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\sp_idle.wsc,True,True,"{'ok': True, 'input': 'D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\source_wsc_extract\\content\\release64\\sp_idle.wsc', 'platform': 'Switch', 'reader_endian': 'Little', 'decoded_size': 69632, 'object_start': 65536, 'function_count': 470, 'decompiled_chars': 7024, 'error': '', 'returncode': 0, 'stderr': ''}"
release64/main.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\main.wsc,True,True,"{'ok': True, 'input': 'D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\source_wsc_extract\\content\\release64\\main.wsc', 'platform': 'Switch', 'reader_endian': 'Little', 'decoded_size': 233472, 'object_start': 229376, 'function_count': 1989, 'decompiled_chars': 42751, 'error': '', 'returncode': 0, 'stderr': ''}"
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,True,True,"{'ok': True, 'input': 'D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\source_wsc_extract\\content\\release64\\init\\rdr2init.wsc', 'platform': 'Switch', 'reader_endian': 'Little', 'decoded_size': 913408, 'object_start': 909312, 'function_count': 1213, 'decompiled_chars': 17263, 'error': '', 'returncode': 0, 'stderr': ''}"
multiplayer/freemode/freemode.wsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\import_ready_xsc_magicrdr_fixed_wsc\content\release64\multiplayer\freemode\freemode.wsc,True,True,"{'ok': True, 'input': 'D:\\Games\\Red Dead Redemption\\Code_RED\\build\\mp_script_conversion_probe\\import_ready_xsc_magicrdr_fixed_wsc\\content\\release64\\multiplayer\\freemode\\freemode.wsc', 'platform': 'Switch', 'reader_endian': 'Little', 'decoded_size': 114688, 'object_start': 98304, 'function_count': 1717, 'decompiled_chars': 30957, 'error': '', 'returncode': 0, 'stderr': ''}"
multiplayer/PR_Multiplayer.wsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\import_ready_xsc_magicrdr_fixed_wsc\content\release64\multiplayer\pr_multiplayer.wsc,True,True,"{'ok': True, 'input': 'D:\\Games\\Red Dead Redemption\\Code_RED\\build\\mp_script_conversion_probe\\import_ready_xsc_magicrdr_fixed_wsc\\content\\release64\\multiplayer\\pr_multiplayer.wsc', 'platform': 'Switch', 'reader_endian': 'Little', 'decoded_size': 36864, 'object_start': 32768, 'function_count': 225, 'decompiled_chars': 5949, 'error': '', 'returncode': 0, 'stderr': ''}"
multiplayer/multiplayer_system_thread.wsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\import_ready_xsc_magicrdr_fixed_wsc\content\release64\multiplayer\multiplayer_system_thread.wsc,True,True,"{'ok': True, 'input': 'D:\\Games\\Red Dead Redemption\\Code_RED\\build\\mp_script_conversion_probe\\import_ready_xsc_magicrdr_fixed_wsc\\content\\release64\\multiplayer\\multiplayer_system_thread.wsc', 'platform': 'Switch', 'reader_endian': 'Little', 'decoded_size': 73728, 'object_start': 65536, 'function_count': 725, 'decompiled_chars': 12516, 'error': '', 'returncode': 0, 'stderr': ''}"
multiplayer/multiplayer_update_thread.wsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\import_ready_xsc_magicrdr_fixed_wsc\content\release64\multiplayer\multiplayer_update_thread.wsc,True,True,"{'ok': True, 'input': 'D:\\Games\\Red Dead Redemption\\Code_RED\\build\\mp_script_conversion_probe\\import_ready_xsc_magicrdr_fixed_wsc\\content\\release64\\multiplayer\\multiplayer_update_thread.wsc', 'platform': 'Switch', 'reader_endian': 'Little', 'decoded_size': 57344, 'object_start': 49152, 'function_count': 433, 'decompiled_chars': 9406, 'error': '', 'returncode': 0, 'stderr': ''}"
