source_file,source_path,source_kind,function_callsite,native_call_kind,sector_name,token_class,enabled_or_disabled,likely_region,mp_or_sp,risk_level,notes
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x28EB8,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x290CD,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x292D7,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x294F2,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x296F0,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x298EE,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x29AEC,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x29CEA,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x29EE8,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2A0E6,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2A2FE,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2A516,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2A718,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2A91A,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2AB11,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2AD08,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2AEFF,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2B0FB,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2B307,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2B513,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2B71F,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2B92B,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2BB37,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2BD43,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2BF4F,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2C15D,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2C361,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2C565,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2C769,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2C96B,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2CB6D,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2CD6F,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2CF71,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2D196,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2D39E,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2D5A0,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2D7A8,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2D9D8,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2DC08,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2DE38,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2E054,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2E27B,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2E497,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2E6BC,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2E8D8,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2EAFF,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2ED21,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2EF43,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2F15F,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2F389,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2F5B3,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2F7DD,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2FA07,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2FC31,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x2FE5B,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x30087,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x30285,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3049A,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x30698,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x30896,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x30A94,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x30CC2,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x30EF0,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3111E,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3134D,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x31582,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x317B1,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x319D8,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x31BFF,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x31E26,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x32053,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3226F,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3248B,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x326B1,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x328CD,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x32AFE,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x32D1A,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x32F36,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3315D,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x33379,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3359B,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x337B7,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x339D3,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x33BEF,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x33E0B,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x34028,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3426F,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x344C1,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x34708,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3494F,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x34B96,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x34DDD,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3502D,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x35274,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x354BB,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x35702,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x35949,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x35B90,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x35DC8,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x36000,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3623E,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x3646B,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x36698,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x368C9,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
release64/init/rdr2init.wsc,D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\source_wsc_extract\content\release64\init\rdr2init.wsc,sp,decoded_offset:0x36AFA,decoded_string,template_base_human,sector,reference,,sp,review,decoded WSC payload
