offset,offset_hex,length,text,population_term
12768,0x31E0,14,hennigansRanch,
12785,0x31F1,8,stable02,
12804,0x3204,14,hennigansRanch,
12821,0x3215,8,stable03,
12843,0x322B,14,hennigansRanch,
12860,0x323C,8,stable03,
12882,0x3252,14,hennigansRanch,
12899,0x3263,8,stable03,
12921,0x3279,14,hennigansRanch,
12938,0x328A,6,barn01,
12954,0x329A,14,hennigansRanch,
12971,0x32AB,6,barn01,
12987,0x32BB,14,hennigansRanch,
13004,0x32CC,6,barn01,
13020,0x32DC,14,hennigansRanch,
13037,0x32ED,6,barn01,
13053,0x32FD,14,hennigansRanch,
13070,0x330E,6,barn01,
13086,0x331E,14,hennigansRanch,
13103,0x332F,6,barn01,
13119,0x333F,14,hennigansRanch,
13136,0x3350,6,barn02,
13152,0x3360,14,hennigansRanch,
13169,0x3371,6,barn02,
13186,0x3382,14,hennigansRanch,
13203,0x3393,6,barn02,
13220,0x33A4,14,hennigansRanch,
13237,0x33B5,6,barn02,
13254,0x33C6,14,hennigansRanch,
13271,0x33D7,10,stockade01,
13295,0x33EF,14,hennigansRanch,
13312,0x3400,10,stockade01,
13336,0x3418,14,hennigansRanch,
13353,0x3429,10,stockade01,
13377,0x3441,14,hennigansRanch,
13394,0x3452,7,store01,
13415,0x3467,14,hennigansRanch,
13432,0x3478,7,store01,
13453,0x348D,14,hennigansRanch,
13470,0x349E,9,cottage03,
13493,0x34B5,14,hennigansRanch,
13510,0x34C6,9,cottage01,
13533,0x34DD,14,hennigansRanch,
13550,0x34EE,9,cottage01,
13573,0x3505,14,hennigansRanch,
13590,0x3516,9,cottage02,
13613,0x352D,14,hennigansRanch,
13630,0x353E,9,cottage02,
13653,0x3555,14,hennigansRanch,
13670,0x3566,12,blacksmith01,
13696,0x3580,14,hennigansRanch,
13713,0x3591,8,stable01,
13735,0x35A7,14,hennigansRanch,
13752,0x35B8,8,stable01,
13774,0x35CE,14,hennigansRanch,
13791,0x35DF,8,stable01,
13813,0x35F5,14,hennigansRanch,
13830,0x3606,8,stable01,
13909,0x3655,4, %4g,
14417,0x3851,4,R8W.,
14611,0x3913,4,R9.o,
14616,0x3918,14,LobbyGringoSet,
14746,0x399A,20,MP_COUNTDOWN_SONG_02,
14776,0x39B8,4,r %=,
14801,0x39D1,7,R:FR:6c,
14835,0x39F3,4,R9.9,
14864,0x3A10,11,LobbyCenter,
14948,0x3A64,18,CTF_FFA_HEN_layout,
14976,0x3A80,13,playablespace,
15039,0x3ABF,11,v_clear_vol,
15100,0x3AFC,11,CapVols_set,
15123,0x3B13,8,CapVol_1,
15186,0x3B52,8,CapVol_2,
15198,0x3B5E,5,"_v"")B",
15249,0x3B91,8,CapVol_3,
15261,0x3B9D,5,T0N)B,
15312,0x3BD0,8,CapVol_4,
15375,0x3C0F,8,CapVol_0,
15438,0x3C4E,10,SpawnVol_0,
15476,0x3C74,4,=)?C,
15498,0x3C8A,10,SpawnVol_1,
15532,0x3CAC,4,)?P4,
15537,0x3CB1,9,)?od2)?P4,
15558,0x3CC6,10,SpawnVol_2,
15592,0x3CE8,4,)?P4,
15597,0x3CED,9,)?od2)?P4,
15618,0x3D02,10,SpawnVol_3,
15652,0x3D24,4,)?P4,
15657,0x3D29,9,)?od2)?P4,
15678,0x3D3E,10,SpawnVol_4,
15712,0x3D60,4,)?P4,
