offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
119,0x77,05 00,5,1,2
124,0x7C,01 01,257,1,0
130,0x82,03 02,515,1,1
139,0x8B,02 03,770,0,1
149,0x95,01 01,257,1,0
222,0xDE,02 03,770,0,1
251,0xFB,04 04,1028,0,2
270,0x10E,02 05,1282,0,1
279,0x117,00 06,1536,0,0
297,0x129,02 07,1794,0,1
455,0x1C7,02 08,2050,0,1
467,0x1D3,02 09,2306,0,1
480,0x1E0,04 0A,2564,0,2
500,0x1F4,05 0B,2821,1,2
503,0x1F7,02 0C,3074,0,1
515,0x203,02 0D,3330,0,1
535,0x217,05 0B,2821,1,2
538,0x21A,02 0E,3586,0,1
558,0x22E,05 0B,2821,1,2
561,0x231,02 0F,3842,0,1
573,0x23D,02 10,4098,0,1
586,0x24A,05 0B,2821,1,2
589,0x24D,02 11,4354,0,1
601,0x259,02 12,4610,0,1
758,0x2F6,02 13,4866,0,1
771,0x303,02 14,5122,0,1
787,0x313,02 14,5122,0,1
800,0x320,02 15,5378,0,1
816,0x330,02 16,5634,0,1
855,0x357,02 14,5122,0,1
877,0x36D,02 14,5122,0,1
899,0x383,02 14,5122,0,1
903,0x387,03 17,5891,1,1
927,0x39F,02 13,4866,0,1
931,0x3A3,03 17,5891,1,1
957,0x3BD,02 13,4866,0,1
979,0x3D3,02 13,4866,0,1
983,0x3D7,02 18,6146,0,1
1128,0x468,04 19,6404,0,2
1147,0x47B,02 1A,6658,0,1
1192,0x4A8,04 1B,6916,0,2
1287,0x507,03 1C,7171,1,1
1297,0x511,02 1D,7426,0,1
1314,0x522,03 1C,7171,1,1
1323,0x52B,02 1D,7426,0,1
1330,0x532,03 1C,7171,1,1
1340,0x53C,02 1D,7426,0,1
1518,0x5EE,02 1E,7682,0,1
1531,0x5FB,02 1E,7682,0,1
1547,0x60B,02 1E,7682,0,1
1560,0x618,02 1F,7938,0,1
1576,0x628,02 1F,7938,0,1
1616,0x650,02 20,8194,0,1
1638,0x666,02 20,8194,0,1
1660,0x67C,02 20,8194,0,1
1680,0x690,02 1F,7938,0,1
1702,0x6A6,02 1F,7938,0,1
1724,0x6BC,02 1F,7938,0,1
1728,0x6C0,02 18,6146,0,1
