offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
86,0x56,00 00,0,0,0
89,0x59,01 01,257,1,0
101,0x65,02 02,514,0,1
110,0x6E,06 03,774,0,3
115,0x73,04 04,1028,0,2
124,0x7C,03 05,1283,1,1
133,0x85,02 06,1538,0,1
139,0x8B,03 05,1283,1,1
148,0x94,02 06,1538,0,1
151,0x97,00 00,0,0,0
196,0xC4,01 07,1793,1,0
208,0xD0,03 08,2051,1,1
211,0xD3,01 09,2305,1,0
218,0xDA,08 0A,2568,0,4
223,0xDF,02 0B,2818,0,1
232,0xE8,00 0C,3072,0,0
250,0xFA,02 0D,3330,0,1
274,0x112,02 0D,3330,0,1
351,0x15F,03 0E,3587,1,1
371,0x173,03 0F,3843,1,1
379,0x17B,02 10,4098,0,1
391,0x187,00 11,4352,0,0
394,0x18A,00 12,4608,0,0
399,0x18F,04 13,4868,0,2
402,0x192,00 14,5120,0,0
417,0x1A1,02 15,5378,0,1
448,0x1C0,03 16,5635,1,1
456,0x1C8,02 17,5890,0,1
461,0x1CD,03 16,5635,1,1
469,0x1D5,02 17,5890,0,1
501,0x1F5,02 0D,3330,0,1
522,0x20A,02 0D,3330,0,1
539,0x21B,02 18,6146,0,1
554,0x22A,02 19,6402,0,1
570,0x23A,02 19,6402,0,1
576,0x240,03 1A,6659,1,1
595,0x253,02 1B,6914,0,1
613,0x265,02 1C,7170,0,1
617,0x269,03 1D,7427,1,1
627,0x273,08 1E,7688,0,4
639,0x27F,02 1F,7938,0,1
660,0x294,00 20,8192,0,0
675,0x2A3,03 21,8451,1,1
770,0x302,03 08,2051,1,1
871,0x367,02 22,8706,0,1
971,0x3CB,02 23,8962,0,1
981,0x3D5,02 23,8962,0,1
984,0x3D8,00 24,9216,0,0
1099,0x44B,02 22,8706,0,1
1208,0x4B8,02 22,8706,0,1
1213,0x4BD,03 25,9475,1,1
1227,0x4CB,03 21,8451,1,1
1242,0x4DA,03 21,8451,1,1
1270,0x4F6,03 21,8451,1,1
1316,0x524,07 26,9735,1,3
1345,0x541,03 27,9987,1,1
1348,0x544,03 28,10243,1,1
1360,0x550,07 29,10503,1,3
1624,0x658,07 2A,10759,1,3
1690,0x69A,03 2B,11011,1,1
1729,0x6C1,03 21,8451,1,1
1737,0x6C9,03 21,8451,1,1
1741,0x6CD,03 2B,11011,1,1
1771,0x6EB,03 2C,11267,1,1
1862,0x746,03 2C,11267,1,1
1924,0x784,03 2C,11267,1,1
1987,0x7C3,03 2C,11267,1,1
2027,0x7EB,03 2C,11267,1,1
2065,0x811,03 21,8451,1,1
2069,0x815,03 2B,11011,1,1
2097,0x831,03 2C,11267,1,1
2225,0x8B1,03 2B,11011,1,1
2239,0x8BF,07 2A,10759,1,3
2258,0x8D2,03 2B,11011,1,1
2261,0x8D5,03 2C,11267,1,1
2339,0x923,03 2B,11011,1,1
2353,0x931,07 2A,10759,1,3
2372,0x944,03 2B,11011,1,1
2375,0x947,03 2C,11267,1,1
2457,0x999,03 0E,3587,1,1
2477,0x9AD,03 2B,11011,1,1
2480,0x9B0,03 2C,11267,1,1
