package,path,content_path,extension,size,important_restored_resource,sha1,crc32
import_test_both_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.csc,content/release64/multiplayer/regions/dm_chu/deathmatch_chu.csc,.csc,12338,False,503110D06267891E3A61A55307F96294F84436BA,926227ED
import_test_both_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.csc,content/release64/multiplayer/regions/dm_hen/deathmatch_hen.csc,.csc,13599,False,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,0E42F4BC
import_test_both_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,content/release64/multiplayer/regions/dm_lsh/deathmatch_lsh.csc,.csc,13710,False,A840B93F284F4C84A14A9B266581F0F1971D1637,00E871B2
import_test_both_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.csc,content/release64/multiplayer/regions/dm_tum/deathmatch_tum.csc,.csc,13193,False,78E14990F74ECF66869653E092D61AEB8536B1D9,2ECB052E
import_test_both_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\minigames\liarsdice_sb.csc,content/release64/multiplayer/regions/minigames/liarsdice_sb.csc,.csc,2666,False,23C220C282522D356A4C4DD8F66952BD103CB9F5,5987111B
import_test_both_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\regions\minigames\poker_sb.csc,content/release64/multiplayer/regions/minigames/poker_sb.csc,.csc,2685,False,4970EC2C4A906B2891B956094424896EDAD9CCFE,8EE8D943
import_test_both_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\spectator\mp_spectatormk2.csc,content/release64/multiplayer/spectator/mp_spectatormk2.csc,.csc,3660,False,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,3455A425
import_test_both_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_both_csc\content\release64\multiplayer\tutorial\mp_tutorial.csc,content/release64/multiplayer/tutorial/mp_tutorial.csc,.csc,2854,False,94C820400D0045106566F2D2E95BB03B882D3628,E9183C87
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\fort_mercer\fortmercermp.csc,content/release64/multiplayer/action_areas/fort_mercer/fortmercermp.csc,.csc,30899,False,70A1AC8DBB413598DD83D38BAEAFAE853B67A7B9,655537AD
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\gaptooth_breach\gaptoothbreachmp.csc,content/release64/multiplayer/action_areas/gaptooth_breach/gaptoothbreachmp.csc,.csc,33109,False,2B948987AD4F6608861762D90E4806B96966D406,B1516F4C
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\nosalida\nosalidamp.csc,content/release64/multiplayer/action_areas/nosalida/nosalidamp.csc,.csc,29619,False,4FE9D4D1F095091F594BE426A710CEEF73175695,ADC32BF9
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\pikes_basin\pikesbasinmp.csc,content/release64/multiplayer/action_areas/pikes_basin/pikesbasinmp.csc,.csc,30632,False,03F6BC1B24DCA47996071AFB204F11BBF68261E5,AB06F484
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\solomons_folly\solomonsfollymp.csc,content/release64/multiplayer/action_areas/solomons_folly/solomonsfollymp.csc,.csc,28195,False,86145814BA49418D96D0311E339E3F24D5871933,7197F7CF
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\tesoro_azul\tesoroazulmp.csc,content/release64/multiplayer/action_areas/tesoro_azul/tesoroazulmp.csc,.csc,30235,False,89CB2FBD3310B6A83A54F02BEF9DDFEEE3DBD8BA,90AB3337
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\tumbleweed\tumbleweedmp.csc,content/release64/multiplayer/action_areas/tumbleweed/tumbleweedmp.csc,.csc,30659,False,153FA74BBD7CE51E5ED659B232A3CEA953E03B02,61D7F330
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\twin_rocks\twinrocksmp.csc,content/release64/multiplayer/action_areas/twin_rocks/twinrocksmp.csc,.csc,29459,False,25D61BF7D26A31E82C2A78DDD5691C289C0388E4,152159A6
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\wilderness\bearwildernessaa.csc,content/release64/multiplayer/action_areas/wilderness/bearwildernessaa.csc,.csc,13114,False,6872EDF5E99581F3C27BB14DD32BBB62A971304C,6CD4A6F1
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\wilderness\boarwildernessaa.csc,content/release64/multiplayer/action_areas/wilderness/boarwildernessaa.csc,.csc,13040,False,FE9D5B69407BF992B76598F1A49395115C5126B7,A774BEC6
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\wilderness\cougarwildernessaa.csc,content/release64/multiplayer/action_areas/wilderness/cougarwildernessaa.csc,.csc,13049,False,9B410E83BC29DA293F4F9D13D40645FEA92DCD62,58169875
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\action_areas\wilderness\wolfwildernessaa.csc,content/release64/multiplayer/action_areas/wilderness/wolfwildernessaa.csc,.csc,13038,False,467865D3E3EB2CB19D1F101CA33D62F77D02D9CC,4DAEB359
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\ctf\ctf_base_game.csc,content/release64/multiplayer/ctf/ctf_base_game.csc,.csc,49087,True,AC7C093773FE09EEEEE4C2596FC240BFC57643A2,42B3FF50
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\deathmatch\deathmatch.csc,content/release64/multiplayer/deathmatch/deathmatch.csc,.csc,37135,True,DD24E432C08D25D17B09A64D29331FDC23646505,BDE20FFB
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\deathmatch\testmatch.csc,content/release64/multiplayer/deathmatch/testmatch.csc,.csc,7875,False,282B9963BAA2C8E307B8FC257C037F55B1E501C9,A3187040
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\freemode\freemode.csc,content/release64/multiplayer/freemode/freemode.csc,.csc,52662,True,39EB147487968B55BFA814C1754E4AB4B609BEFF,D9B7B993
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\mp_idle.csc,content/release64/multiplayer/mp_idle.csc,.csc,44631,True,836DA3EB1E388C2C12A0DBAE31B61EA11E93133E,B5A846BD
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\multiplayer_system_thread.csc,content/release64/multiplayer/multiplayer_system_thread.csc,.csc,31765,True,BCE3CD2CD1979BC827360BD76C3835FC608E41D2,A27B51DE
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\multiplayer_update_thread.csc,content/release64/multiplayer/multiplayer_update_thread.csc,.csc,24419,True,230CB503BBBE0F54BF2AA0BC8D34CAEDE42EF7C7,3DB12DCB
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\pr_multiplayer.csc,content/release64/multiplayer/pr_multiplayer.csc,.csc,15043,True,8EDD0E69B621DF58B2B7F66D744BAC8EE696C364,69A3548B
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\coop\coopbasic.csc,content/release64/multiplayer/regions/coop/coopbasic.csc,.csc,9706,False,A89C2CE2247F437211E639CCD6EE1459B598C12C,0BA9F362
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_arm\ctf_arm.csc,content/release64/multiplayer/regions/ctf_arm/ctf_arm.csc,.csc,13342,False,E8CB5EFBBFE52FB5266790579E59A3C80DB78165,899300CF
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_arm\ctf_arm_single.csc,content/release64/multiplayer/regions/ctf_arm/ctf_arm_single.csc,.csc,12984,False,2EF2D88F799B7564A321CD2958401D6D7B9FF0E1,9EF42A80
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_arm\ctf_arm_sym.csc,content/release64/multiplayer/regions/ctf_arm/ctf_arm_sym.csc,.csc,12918,False,F05D0903F2991CF41D6B6F51C97F555E1457D5BF,39363CCD
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_chu\ctf_chu.csc,content/release64/multiplayer/regions/ctf_chu/ctf_chu.csc,.csc,11939,False,5A15EACA6D6DF076BA4FA16DE48C3E808D347315,E1BBAC58
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_chu\ctf_chu_single.csc,content/release64/multiplayer/regions/ctf_chu/ctf_chu_single.csc,.csc,11958,False,C2B8A2A172BBB9A09F678A03278C7A6E8D2D1BAE,E2C2707F
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_chu\ctf_chu_sym.csc,content/release64/multiplayer/regions/ctf_chu/ctf_chu_sym.csc,.csc,11912,False,1468BFF54CADCBA4EBAC0013BD87727F89C48665,B16B7B9B
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_dzc\ctf_dzc_sym.csc,content/release64/multiplayer/regions/ctf_dzc/ctf_dzc_sym.csc,.csc,12251,False,45DF618BBB88E5CC347D5A2DFCDCAFB28320F7A9,9FB23546
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_hen\ctf_hen.csc,content/release64/multiplayer/regions/ctf_hen/ctf_hen.csc,.csc,12979,False,A92E82616BA47F42F0B777A2141FDF7011D3D4AD,DD9D60D1
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh.csc,content/release64/multiplayer/regions/ctf_lsh/ctf_lsh.csc,.csc,14025,False,BF83228AF8F33B60A1528C5AF1200BD100C96860,097DF475
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh_sym.csc,content/release64/multiplayer/regions/ctf_lsh/ctf_lsh_sym.csc,.csc,11885,False,1FBE3542972B295B63E95E999C77A7749ED04399,A04D0C88
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_tes\ctf_tes_single.csc,content/release64/multiplayer/regions/ctf_tes/ctf_tes_single.csc,.csc,11222,False,4234628BB4525AAA2D6550298BBF7586F244A254,1C60FC81
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_tes\ctf_tes_sym.csc,content/release64/multiplayer/regions/ctf_tes/ctf_tes_sym.csc,.csc,11170,False,A74EEBD9978B06D820F4560B383A85CDCC329821,F05E186F
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_tum\ctf_tum_single.csc,content/release64/multiplayer/regions/ctf_tum/ctf_tum_single.csc,.csc,12747,False,0D991D11E971DC0862674A6EC9290533BAB2CCC5,12308A35
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_upr\ctf_upr.csc,content/release64/multiplayer/regions/ctf_upr/ctf_upr.csc,.csc,12105,False,0531172BF3EF64C1E3E0D666FF38C14C25330380,67D1836A
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.csc,content/release64/multiplayer/regions/ctf_w2/ctf_w2_single.csc,.csc,9555,False,D79302A2DA70182950C82B2CF028E03049570571,8497178A
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.csc,content/release64/multiplayer/regions/dm_arm/deathmatch_arm.csc,.csc,13315,False,DF7CD2F22971BF213B35CE030D26851DFCEC8C49,8010FCAC
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.csc,content/release64/multiplayer/regions/dm_chu/deathmatch_chu.csc,.csc,12338,False,503110D06267891E3A61A55307F96294F84436BA,926227ED
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.csc,content/release64/multiplayer/regions/dm_hen/deathmatch_hen.csc,.csc,13599,False,6C6741C57BAA6BAF7D5DC6FEAB3AFEBA149B3169,0E42F4BC
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.csc,content/release64/multiplayer/regions/dm_lsh/deathmatch_lsh.csc,.csc,13710,False,A840B93F284F4C84A14A9B266581F0F1971D1637,00E871B2
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.csc,content/release64/multiplayer/regions/dm_tum/deathmatch_tum.csc,.csc,13193,False,78E14990F74ECF66869653E092D61AEB8536B1D9,2ECB052E
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\minigames\liarsdice_sb.csc,content/release64/multiplayer/regions/minigames/liarsdice_sb.csc,.csc,2666,False,23C220C282522D356A4C4DD8F66952BD103CB9F5,5987111B
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\regions\minigames\poker_sb.csc,content/release64/multiplayer/regions/minigames/poker_sb.csc,.csc,2685,False,4970EC2C4A906B2891B956094424896EDAD9CCFE,8EE8D943
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\spectator\mp_spectatormk2.csc,content/release64/multiplayer/spectator/mp_spectatormk2.csc,.csc,3660,False,240B7623CD384625E0DC8824EBC8C41AD1F6C8A5,3455A425
import_test_release64_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release64_csc\content\release64\multiplayer\tutorial\mp_tutorial.csc,content/release64/multiplayer/tutorial/mp_tutorial.csc,.csc,2854,False,94C820400D0045106566F2D2E95BB03B882D3628,E9183C87
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\fort_mercer\fortmercermp.csc,content/release/multiplayer/action_areas/fort_mercer/fortmercermp.csc,.csc,30899,False,70A1AC8DBB413598DD83D38BAEAFAE853B67A7B9,655537AD
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\gaptooth_breach\gaptoothbreachmp.csc,content/release/multiplayer/action_areas/gaptooth_breach/gaptoothbreachmp.csc,.csc,33109,False,2B948987AD4F6608861762D90E4806B96966D406,B1516F4C
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\nosalida\nosalidamp.csc,content/release/multiplayer/action_areas/nosalida/nosalidamp.csc,.csc,29619,False,4FE9D4D1F095091F594BE426A710CEEF73175695,ADC32BF9
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\pikes_basin\pikesbasinmp.csc,content/release/multiplayer/action_areas/pikes_basin/pikesbasinmp.csc,.csc,30632,False,03F6BC1B24DCA47996071AFB204F11BBF68261E5,AB06F484
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\solomons_folly\solomonsfollymp.csc,content/release/multiplayer/action_areas/solomons_folly/solomonsfollymp.csc,.csc,28195,False,86145814BA49418D96D0311E339E3F24D5871933,7197F7CF
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\tesoro_azul\tesoroazulmp.csc,content/release/multiplayer/action_areas/tesoro_azul/tesoroazulmp.csc,.csc,30235,False,89CB2FBD3310B6A83A54F02BEF9DDFEEE3DBD8BA,90AB3337
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\tumbleweed\tumbleweedmp.csc,content/release/multiplayer/action_areas/tumbleweed/tumbleweedmp.csc,.csc,30659,False,153FA74BBD7CE51E5ED659B232A3CEA953E03B02,61D7F330
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\twin_rocks\twinrocksmp.csc,content/release/multiplayer/action_areas/twin_rocks/twinrocksmp.csc,.csc,29459,False,25D61BF7D26A31E82C2A78DDD5691C289C0388E4,152159A6
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\wilderness\bearwildernessaa.csc,content/release/multiplayer/action_areas/wilderness/bearwildernessaa.csc,.csc,13114,False,6872EDF5E99581F3C27BB14DD32BBB62A971304C,6CD4A6F1
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\wilderness\boarwildernessaa.csc,content/release/multiplayer/action_areas/wilderness/boarwildernessaa.csc,.csc,13040,False,FE9D5B69407BF992B76598F1A49395115C5126B7,A774BEC6
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\wilderness\cougarwildernessaa.csc,content/release/multiplayer/action_areas/wilderness/cougarwildernessaa.csc,.csc,13049,False,9B410E83BC29DA293F4F9D13D40645FEA92DCD62,58169875
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\action_areas\wilderness\wolfwildernessaa.csc,content/release/multiplayer/action_areas/wilderness/wolfwildernessaa.csc,.csc,13038,False,467865D3E3EB2CB19D1F101CA33D62F77D02D9CC,4DAEB359
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\ctf\ctf_base_game.csc,content/release/multiplayer/ctf/ctf_base_game.csc,.csc,49087,True,AC7C093773FE09EEEEE4C2596FC240BFC57643A2,42B3FF50
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\deathmatch\deathmatch.csc,content/release/multiplayer/deathmatch/deathmatch.csc,.csc,37135,True,DD24E432C08D25D17B09A64D29331FDC23646505,BDE20FFB
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\deathmatch\testmatch.csc,content/release/multiplayer/deathmatch/testmatch.csc,.csc,7875,False,282B9963BAA2C8E307B8FC257C037F55B1E501C9,A3187040
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\freemode\freemode.csc,content/release/multiplayer/freemode/freemode.csc,.csc,52662,True,39EB147487968B55BFA814C1754E4AB4B609BEFF,D9B7B993
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\mp_idle.csc,content/release/multiplayer/mp_idle.csc,.csc,44631,True,836DA3EB1E388C2C12A0DBAE31B61EA11E93133E,B5A846BD
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\multiplayer_system_thread.csc,content/release/multiplayer/multiplayer_system_thread.csc,.csc,31765,True,BCE3CD2CD1979BC827360BD76C3835FC608E41D2,A27B51DE
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\multiplayer_update_thread.csc,content/release/multiplayer/multiplayer_update_thread.csc,.csc,24419,True,230CB503BBBE0F54BF2AA0BC8D34CAEDE42EF7C7,3DB12DCB
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\pr_multiplayer.csc,content/release/multiplayer/pr_multiplayer.csc,.csc,15043,True,8EDD0E69B621DF58B2B7F66D744BAC8EE696C364,69A3548B
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\coop\coopbasic.csc,content/release/multiplayer/regions/coop/coopbasic.csc,.csc,9706,False,A89C2CE2247F437211E639CCD6EE1459B598C12C,0BA9F362
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_arm\ctf_arm.csc,content/release/multiplayer/regions/ctf_arm/ctf_arm.csc,.csc,13342,False,E8CB5EFBBFE52FB5266790579E59A3C80DB78165,899300CF
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_arm\ctf_arm_single.csc,content/release/multiplayer/regions/ctf_arm/ctf_arm_single.csc,.csc,12984,False,2EF2D88F799B7564A321CD2958401D6D7B9FF0E1,9EF42A80
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_arm\ctf_arm_sym.csc,content/release/multiplayer/regions/ctf_arm/ctf_arm_sym.csc,.csc,12918,False,F05D0903F2991CF41D6B6F51C97F555E1457D5BF,39363CCD
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_chu\ctf_chu.csc,content/release/multiplayer/regions/ctf_chu/ctf_chu.csc,.csc,11939,False,5A15EACA6D6DF076BA4FA16DE48C3E808D347315,E1BBAC58
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_chu\ctf_chu_single.csc,content/release/multiplayer/regions/ctf_chu/ctf_chu_single.csc,.csc,11958,False,C2B8A2A172BBB9A09F678A03278C7A6E8D2D1BAE,E2C2707F
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_chu\ctf_chu_sym.csc,content/release/multiplayer/regions/ctf_chu/ctf_chu_sym.csc,.csc,11912,False,1468BFF54CADCBA4EBAC0013BD87727F89C48665,B16B7B9B
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_dzc\ctf_dzc_sym.csc,content/release/multiplayer/regions/ctf_dzc/ctf_dzc_sym.csc,.csc,12251,False,45DF618BBB88E5CC347D5A2DFCDCAFB28320F7A9,9FB23546
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_hen\ctf_hen.csc,content/release/multiplayer/regions/ctf_hen/ctf_hen.csc,.csc,12979,False,A92E82616BA47F42F0B777A2141FDF7011D3D4AD,DD9D60D1
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_lsh\ctf_lsh.csc,content/release/multiplayer/regions/ctf_lsh/ctf_lsh.csc,.csc,14025,False,BF83228AF8F33B60A1528C5AF1200BD100C96860,097DF475
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_lsh\ctf_lsh_sym.csc,content/release/multiplayer/regions/ctf_lsh/ctf_lsh_sym.csc,.csc,11885,False,1FBE3542972B295B63E95E999C77A7749ED04399,A04D0C88
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_tes\ctf_tes_single.csc,content/release/multiplayer/regions/ctf_tes/ctf_tes_single.csc,.csc,11222,False,4234628BB4525AAA2D6550298BBF7586F244A254,1C60FC81
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_tes\ctf_tes_sym.csc,content/release/multiplayer/regions/ctf_tes/ctf_tes_sym.csc,.csc,11170,False,A74EEBD9978B06D820F4560B383A85CDCC329821,F05E186F
import_test_release_csc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_release_csc\content\release\multiplayer\regions\ctf_tum\ctf_tum_single.csc,content/release/multiplayer/regions/ctf_tum/ctf_tum_single.csc,.csc,12747,False,0D991D11E971DC0862674A6EC9290533BAB2CCC5,12308A35
