offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
9,0x9,99,branch_candidate,jump_false,3,63 00 0A,10,22
12,0xC,82,call_candidate,call2,3,52 00 1A,26,41
19,0x13,98,branch_candidate,unconditional_jump,3,62 FF EF,-17,5
44,0x2C,99,branch_candidate,jump_false,3,63 00 01,1,48
51,0x33,83,call_candidate,call2,3,53 07 D6,2006,2060
54,0x36,99,branch_candidate,jump_false,3,63 00 04,4,61
64,0x40,83,call_candidate,call2,3,53 07 0C,1804,1871
67,0x43,99,branch_candidate,jump_false,3,63 00 04,4,74
77,0x4D,83,call_candidate,call2,3,53 04 5A,1114,1194
80,0x50,99,branch_candidate,jump_false,3,63 00 04,4,87
90,0x5A,83,call_candidate,call2,3,53 02 A7,679,772
93,0x5D,99,branch_candidate,jump_false,3,63 00 04,4,100
103,0x67,83,call_candidate,call2,3,53 01 0D,269,375
106,0x6A,99,branch_candidate,jump_false,3,63 00 04,4,113
116,0x74,82,call_candidate,call2,3,52 FE F0,-272,-153
119,0x77,99,branch_candidate,jump_false,3,63 00 04,4,126
129,0x81,82,call_candidate,call2,3,52 FC 3A,-966,-834
132,0x84,99,branch_candidate,jump_false,3,63 00 04,4,139
142,0x8E,82,call_candidate,call2,3,52 F8 83,-1917,-1772
145,0x91,99,branch_candidate,jump_false,3,63 00 04,4,152
155,0x9B,82,call_candidate,call2,3,52 F8 21,-2015,-1857
158,0x9E,99,branch_candidate,jump_false,3,63 00 04,4,165
168,0xA8,82,call_candidate,call2,3,52 F7 7C,-2180,-2009
171,0xAB,99,branch_candidate,jump_false,3,63 00 04,4,178
181,0xB5,82,call_candidate,call2,3,52 F6 DA,-2342,-2158
184,0xB8,99,branch_candidate,jump_false,3,63 00 04,4,191
194,0xC2,82,call_candidate,call2,3,52 F4 71,-2959,-2762
197,0xC5,99,branch_candidate,jump_false,3,63 00 04,4,204
207,0xCF,82,call_candidate,call2,3,52 F4 31,-3023,-2813
210,0xD2,99,branch_candidate,jump_false,3,63 00 04,4,217
220,0xDC,82,call_candidate,call2,3,52 F3 C5,-3131,-2908
223,0xDF,99,branch_candidate,jump_false,3,63 00 04,4,230
233,0xE9,82,call_candidate,call2,3,52 F2 64,-3484,-3248
236,0xEC,99,branch_candidate,jump_false,3,63 00 04,4,243
246,0xF6,82,call_candidate,call2,3,52 EB 6A,-5270,-5021
249,0xF9,99,branch_candidate,jump_false,3,63 00 04,4,256
259,0x103,82,call_candidate,call2,3,52 EA F2,-5390,-5128
262,0x106,99,branch_candidate,jump_false,3,63 00 04,4,269
272,0x110,82,call_candidate,call2,3,52 EA 7D,-5507,-5232
275,0x113,99,branch_candidate,jump_false,3,63 00 04,4,282
285,0x11D,82,call_candidate,call2,3,52 EA 59,-5543,-5255
288,0x120,99,branch_candidate,jump_false,3,63 00 04,4,295
298,0x12A,82,call_candidate,call2,3,52 E9 C5,-5691,-5390
301,0x12D,99,branch_candidate,jump_false,3,63 00 04,4,308
311,0x137,82,call_candidate,call2,3,52 E5 C6,-6714,-6400
314,0x13A,99,branch_candidate,jump_false,3,63 00 04,4,321
324,0x144,82,call_candidate,call2,3,52 E5 31,-6863,-6536
327,0x147,99,branch_candidate,jump_false,3,63 00 03,3,333
336,0x150,82,call_candidate,call2,3,52 E5 24,-6876,-6537
339,0x153,99,branch_candidate,jump_false,3,63 00 04,4,346
349,0x15D,82,call_candidate,call2,3,52 E2 DD,-7459,-7107
352,0x160,99,branch_candidate,jump_false,3,63 00 04,4,359
362,0x16A,82,call_candidate,call2,3,52 E0 56,-8106,-7741
365,0x16D,99,branch_candidate,jump_false,3,63 00 04,4,372
375,0x177,82,call_candidate,call2,3,52 E0 10,-8176,-7798
378,0x17A,99,branch_candidate,jump_false,3,63 00 04,4,385
388,0x184,82,call_candidate,call2,3,52 DE 0C,-8692,-8301
391,0x187,99,branch_candidate,jump_false,3,63 00 04,4,398
401,0x191,82,call_candidate,call2,3,52 DB 29,-9431,-9027
404,0x194,99,branch_candidate,jump_false,3,63 00 04,4,411
414,0x19E,82,call_candidate,call2,3,52 DA CE,-9522,-9105
417,0x1A1,99,branch_candidate,jump_false,3,63 00 04,4,424
427,0x1AB,82,call_candidate,call2,3,52 BD 50,-17072,-16642
430,0x1AE,99,branch_candidate,jump_false,3,63 00 04,4,437
440,0x1B8,82,call_candidate,call2,3,52 B9 87,-18041,-17598
443,0x1BB,99,branch_candidate,jump_false,3,63 00 04,4,450
453,0x1C5,82,call_candidate,call2,3,52 B8 A1,-18271,-17815
456,0x1C8,99,branch_candidate,jump_false,3,63 00 04,4,463
466,0x1D2,82,call_candidate,call2,3,52 B8 2B,-18389,-17920
469,0x1D5,99,branch_candidate,jump_false,3,63 00 04,4,476
479,0x1DF,82,call_candidate,call2,3,52 B7 80,-18560,-18078
482,0x1E2,99,branch_candidate,jump_false,3,63 00 04,4,489
492,0x1EC,82,call_candidate,call2,3,52 B7 2B,-18645,-18150
495,0x1EF,99,branch_candidate,jump_false,3,63 00 04,4,502
505,0x1F9,82,call_candidate,call2,3,52 B6 22,-18910,-18402
508,0x1FC,99,branch_candidate,jump_false,3,63 00 04,4,515
518,0x206,82,call_candidate,call2,3,52 B4 FE,-19202,-18681
521,0x209,99,branch_candidate,jump_false,3,63 00 04,4,528
531,0x213,82,call_candidate,call2,3,52 B4 41,-19391,-18857
534,0x216,99,branch_candidate,jump_false,3,63 00 04,4,541
544,0x220,82,call_candidate,call2,3,52 B3 DC,-19492,-18945
547,0x223,99,branch_candidate,jump_false,3,63 00 04,4,554
557,0x22D,82,call_candidate,call2,3,52 B3 20,-19680,-19120
560,0x230,99,branch_candidate,jump_false,3,63 00 04,4,567
570,0x23A,82,call_candidate,call2,3,52 B2 E9,-19735,-19162
573,0x23D,99,branch_candidate,jump_false,3,63 00 04,4,580
583,0x247,82,call_candidate,call2,3,52 B2 9B,-19813,-19227
586,0x24A,99,branch_candidate,jump_false,3,63 00 04,4,593
596,0x254,82,call_candidate,call2,3,52 B2 6A,-19862,-19263
599,0x257,99,branch_candidate,jump_false,3,63 00 04,4,606
609,0x261,82,call_candidate,call2,3,52 B1 5F,-20129,-19517
612,0x264,99,branch_candidate,jump_false,3,63 00 04,4,619
622,0x26E,82,call_candidate,call2,3,52 AF D1,-20527,-19902
625,0x271,99,branch_candidate,jump_false,3,63 00 04,4,632
635,0x27B,82,call_candidate,call2,3,52 AE 34,-20940,-20302
638,0x27E,99,branch_candidate,jump_false,3,63 00 04,4,645
648,0x288,82,call_candidate,call2,3,52 AA A7,-21849,-21198
651,0x28B,99,branch_candidate,jump_false,3,63 00 04,4,658
661,0x295,82,call_candidate,call2,3,52 A8 2A,-22486,-21822
664,0x298,99,branch_candidate,jump_false,3,63 00 04,4,671
674,0x2A2,82,call_candidate,call2,3,52 1D 73,7539,8216
677,0x2A5,99,branch_candidate,jump_false,3,63 00 04,4,684
687,0x2AF,82,call_candidate,call2,3,52 1D 16,7446,8136
690,0x2B2,99,branch_candidate,jump_false,3,63 00 04,4,697
700,0x2BC,82,call_candidate,call2,3,52 1C DC,7388,8091
703,0x2BF,99,branch_candidate,jump_false,3,63 00 04,4,710
713,0x2C9,82,call_candidate,call2,3,52 09 5E,2398,3114
716,0x2CC,99,branch_candidate,jump_false,3,63 00 04,4,723
726,0x2D6,82,call_candidate,call2,3,52 08 AD,2221,2950
729,0x2D9,99,branch_candidate,jump_false,3,63 00 04,4,736
739,0x2E3,82,call_candidate,call2,3,52 07 C7,1991,2733
742,0x2E6,99,branch_candidate,jump_false,3,63 00 04,4,749
752,0x2F0,82,call_candidate,call2,3,52 05 4D,1357,2112
755,0x2F3,99,branch_candidate,jump_false,3,63 00 04,4,762
765,0x2FD,82,call_candidate,call2,3,52 05 1C,1308,2076
768,0x300,99,branch_candidate,jump_false,3,63 00 04,4,775
778,0x30A,82,call_candidate,call2,3,52 04 9F,1183,1964
781,0x30D,99,branch_candidate,jump_false,3,63 00 04,4,788
791,0x317,82,call_candidate,call2,3,52 03 22,802,1596
794,0x31A,99,branch_candidate,jump_false,3,63 00 04,4,801
826,0x33A,99,branch_candidate,jump_false,3,63 00 09,9,838
832,0x340,82,call_candidate,call2,3,52 03 48,840,1675
855,0x357,99,branch_candidate,jump_false,3,63 00 02,2,860
863,0x35F,99,branch_candidate,jump_false,3,63 00 23,35,901
868,0x364,82,call_candidate,call2,3,52 03 AB,939,1810
871,0x367,82,call_candidate,call2,3,52 03 96,918,1792
878,0x36E,100,branch_candidate,jump_ne,3,64 00 11,17,898
883,0x373,82,call_candidate,call2,3,52 03 AB,939,1825
886,0x376,82,call_candidate,call2,3,52 03 96,918,1807
898,0x382,98,branch_candidate,unconditional_jump,3,62 00 0F,15,916
903,0x387,82,call_candidate,call2,3,52 03 AB,939,1845
906,0x38A,82,call_candidate,call2,3,52 03 96,918,1827
928,0x3A0,99,branch_candidate,jump_false,3,63 00 03,3,934
960,0x3C0,99,branch_candidate,jump_false,3,63 00 D8,216,1179
1215,0x4BF,99,branch_candidate,jump_false,3,63 00 58,88,1306
1330,0x532,99,branch_candidate,jump_false,3,63 00 16,22,1355
1384,0x568,99,branch_candidate,jump_false,3,63 00 08,8,1395
1390,0x56E,82,call_candidate,call2,3,52 05 75,1397,2790
1412,0x584,99,branch_candidate,jump_false,3,63 00 07,7,1422
1425,0x591,99,branch_candidate,jump_false,3,63 00 04,4,1432
1435,0x59B,99,branch_candidate,jump_false,3,63 00 34,52,1490
1441,0x5A1,82,call_candidate,call2,3,52 07 B1,1969,3413
1444,0x5A4,99,branch_candidate,jump_false,3,63 00 27,39,1486
1459,0x5B3,82,call_candidate,call2,3,52 07 A0,1952,3414
1474,0x5C2,82,call_candidate,call2,3,52 07 86,1926,3403
1480,0x5C8,82,call_candidate,call2,3,52 06 9E,1694,3177
1483,0x5CB,98,branch_candidate,unconditional_jump,3,62 00 04,4,1490
1494,0x5D6,99,branch_candidate,jump_false,3,63 00 A7,167,1664
1501,0x5DD,99,branch_candidate,jump_false,3,63 00 00,0,1504
1511,0x5E7,104,branch_candidate,jump_ge,3,68 00 6B,107,1621
1526,0x5F6,99,branch_candidate,jump_false,3,63 00 53,83,1612
1537,0x601,82,call_candidate,call2,3,52 06 81,1665,3205
1548,0x60C,82,call_candidate,call2,3,52 06 81,1665,3216
1552,0x610,99,branch_candidate,jump_false,3,63 00 39,57,1612
1568,0x620,99,branch_candidate,jump_false,3,63 00 0D,13,1584
1595,0x63B,82,call_candidate,call2,3,52 07 86,1926,3524
1609,0x649,82,call_candidate,call2,3,52 07 A0,1952,3564
1618,0x652,98,branch_candidate,unconditional_jump,3,62 FF 8E,-114,1507
1637,0x665,99,branch_candidate,jump_false,3,63 00 04,4,1644
1649,0x671,99,branch_candidate,jump_false,3,63 00 05,5,1657
1684,0x694,99,branch_candidate,jump_false,3,63 00 05,5,1692
1689,0x699,98,branch_candidate,unconditional_jump,3,62 00 02,2,1694
1751,0x6D7,99,branch_candidate,jump_false,3,63 00 3C,60,1814
1764,0x6E4,100,branch_candidate,jump_ne,3,64 00 07,7,1774
1767,0x6E7,82,call_candidate,call2,3,52 07 1D,1821,3591
1770,0x6EA,99,branch_candidate,jump_false,3,63 00 01,1,1774
1784,0x6F8,82,call_candidate,call2,3,52 06 81,1665,3452
1788,0x6FC,99,branch_candidate,jump_false,3,63 00 08,8,1799
1796,0x704,98,branch_candidate,unconditional_jump,3,62 00 00,0,1799
1811,0x713,98,branch_candidate,unconditional_jump,3,62 00 06,6,1820
1817,0x719,99,branch_candidate,jump_false,3,63 00 00,0,1820
1834,0x72A,104,branch_candidate,jump_ge,3,68 00 57,87,1924
1884,0x75C,99,branch_candidate,jump_false,3,63 00 1C,28,1915
1895,0x767,82,call_candidate,call2,3,52 06 81,1665,3563
1906,0x772,82,call_candidate,call2,3,52 06 81,1665,3574
1910,0x776,99,branch_candidate,jump_false,3,63 00 02,2,1915
1921,0x781,98,branch_candidate,unconditional_jump,3,62 FF A1,-95,1829
1984,0x7C0,99,branch_candidate,jump_false,3,63 00 02,2,1989
2018,0x7E2,99,branch_candidate,jump_false,3,63 00 C6,198,2219
2116,0x844,99,branch_candidate,jump_false,3,63 00 07,7,2126
2123,0x84B,98,branch_candidate,unconditional_jump,3,62 FF C6,-58,2068
2244,0x8C4,99,branch_candidate,jump_false,3,63 00 95,149,2396
2251,0x8CB,102,branch_candidate,jump_le,3,66 00 8E,142,2396
2420,0x974,99,branch_candidate,jump_false,3,63 00 26,38,2461
2427,0x97B,102,branch_candidate,jump_le,3,66 00 1D,29,2459
2455,0x997,82,call_candidate,call2,3,52 09 9F,2463,4921
2473,0x9A9,82,call_candidate,call2,3,52 0D 44,3396,5872
2486,0x9B6,102,branch_candidate,jump_le,3,66 00 3E,62,2551
2555,0x9FB,99,branch_candidate,jump_false,3,63 00 62,98,2656
2659,0xA63,82,call_candidate,call2,3,52 0C FF,3327,5989
2667,0xA6B,103,branch_candidate,jump_lt,3,67 00 76,118,2788
2695,0xA87,99,branch_candidate,jump_false,3,63 00 5A,90,2788
2788,0xAE4,82,call_candidate,call2,3,52 0B 3A,2874,5665
2890,0xB4A,103,branch_candidate,jump_lt,3,67 00 1A,26,2919
2904,0xB58,100,branch_candidate,jump_ne,3,64 00 03,3,2910
2916,0xB64,98,branch_candidate,unconditional_jump,3,62 FF E0,-32,2887
3030,0xBD6,82,call_candidate,call2,3,52 0B DB,3035,6068
3057,0xBF1,103,branch_candidate,jump_lt,3,67 00 A4,164,3224
3208,0xC88,82,call_candidate,call2,3,52 0C 99,3225,6436
3221,0xC95,98,branch_candidate,unconditional_jump,3,62 FF 56,-170,3054
3343,0xD0F,103,branch_candidate,jump_lt,3,67 00 30,48,3394
3358,0xD1E,100,branch_candidate,jump_ne,3,64 00 18,24,3385
3365,0xD25,100,branch_candidate,jump_ne,3,64 00 06,6,3374
3371,0xD2B,98,branch_candidate,unconditional_jump,3,62 00 0B,11,3385
3379,0xD33,101,branch_candidate,jump_eq,3,65 00 03,3,3385
3391,0xD3F,98,branch_candidate,unconditional_jump,3,62 FF CA,-54,3340
3410,0xD52,102,branch_candidate,jump_le,3,66 00 42,66,3479
3489,0xDA1,100,branch_candidate,jump_ne,3,64 00 CD,205,3697
3701,0xE75,99,branch_candidate,jump_false,3,63 00 68,104,3808
3830,0xEF6,82,call_candidate,call2,3,52 1A 98,6808,10641
3836,0xEFC,82,call_candidate,call2,3,52 18 FE,6398,10237
3847,0xF07,99,branch_candidate,jump_false,3,63 00 11,17,3867
3864,0xF18,82,call_candidate,call2,3,52 0F 50,3920,7787
3877,0xF25,100,branch_candidate,jump_ne,3,64 00 26,38,3918
3890,0xF32,104,branch_candidate,jump_ge,3,68 00 19,25,3918
3915,0xF4B,98,branch_candidate,unconditional_jump,3,62 FF DD,-35,3883
3927,0xF57,99,branch_candidate,jump_false,3,63 00 0E,14,3944
3941,0xF65,98,branch_candidate,unconditional_jump,3,62 00 0A,10,3954
3971,0xF83,99,branch_candidate,jump_false,3,63 00 25,37,4011
3976,0xF88,99,branch_candidate,jump_false,3,63 00 0B,11,3990
3987,0xF93,98,branch_candidate,unconditional_jump,3,62 00 08,8,3998
4013,0xFAD,99,branch_candidate,jump_false,3,63 00 06,6,4022
4019,0xFB3,98,branch_candidate,unconditional_jump,3,62 00 03,3,4025
4049,0xFD1,99,branch_candidate,jump_false,3,63 00 0F,15,4067
4134,0x1026,98,branch_candidate,unconditional_jump,3,62 03 BC,956,5093
4151,0x1037,98,branch_candidate,unconditional_jump,3,62 03 AB,939,5093
4162,0x1042,99,branch_candidate,jump_false,3,63 00 15,21,4186
4183,0x1057,98,branch_candidate,unconditional_jump,3,62 00 3E,62,4248
4248,0x1098,98,branch_candidate,unconditional_jump,3,62 03 4A,842,5093
4275,0x10B3,99,branch_candidate,jump_false,3,63 01 BF,447,4725
4295,0x10C7,103,branch_candidate,jump_lt,3,67 01 40,320,4618
4343,0x10F7,103,branch_candidate,jump_lt,3,67 00 51,81,4427
4381,0x111D,102,branch_candidate,jump_le,3,66 00 16,22,4406
4403,0x1133,98,branch_candidate,unconditional_jump,3,62 00 12,18,4424
4430,0x114E,102,branch_candidate,jump_le,3,66 00 38,56,4489
4435,0x1153,99,branch_candidate,jump_false,3,63 00 0F,15,4453
4492,0x118C,102,branch_candidate,jump_le,3,66 00 39,57,4552
4497,0x1191,99,branch_candidate,jump_false,3,63 00 0F,15,4515
4555,0x11CB,102,branch_candidate,jump_le,3,66 00 39,57,4615
4560,0x11D0,99,branch_candidate,jump_false,3,63 00 0F,15,4578
4615,0x1207,98,branch_candidate,unconditional_jump,3,62 00 68,104,4722
4670,0x123E,102,branch_candidate,jump_le,3,66 00 31,49,4722
4722,0x1272,98,branch_candidate,unconditional_jump,3,62 00 20,32,4757
4757,0x1295,98,branch_candidate,unconditional_jump,3,62 01 4D,333,5093
4794,0x12BA,99,branch_candidate,jump_false,3,63 00 06,6,4803
4800,0x12C0,98,branch_candidate,unconditional_jump,3,62 00 0D,13,4816
4827,0x12DB,99,branch_candidate,jump_false,3,63 00 15,21,4851
4848,0x12F0,98,branch_candidate,unconditional_jump,3,62 00 13,19,4870
4872,0x1308,99,branch_candidate,jump_false,3,63 00 14,20,4895
4892,0x131C,98,branch_candidate,unconditional_jump,3,62 00 11,17,4912
4912,0x1330,98,branch_candidate,unconditional_jump,3,62 00 B2,178,5093
4942,0x134E,99,branch_candidate,jump_false,3,63 00 15,21,4966
4963,0x1363,98,branch_candidate,unconditional_jump,3,62 00 13,19,4985
4989,0x137D,99,branch_candidate,jump_false,3,63 00 16,22,5014
5011,0x1393,98,branch_candidate,unconditional_jump,3,62 00 12,18,5032
5032,0x13A8,98,branch_candidate,unconditional_jump,3,62 00 3A,58,5093
5040,0x13B0,100,branch_candidate,jump_ne,3,64 00 2F,47,5090
5070,0x13CE,82,call_candidate,call2,3,52 18 C1,6337,11410
5090,0x13E2,98,branch_candidate,unconditional_jump,3,62 00 00,0,5093
5101,0x13ED,99,branch_candidate,jump_false,3,63 01 9B,411,5515
5160,0x1428,98,branch_candidate,unconditional_jump,3,62 01 08,264,5427
5166,0x142E,99,branch_candidate,jump_false,3,63 00 0A,10,5179
5176,0x1438,98,branch_candidate,unconditional_jump,3,62 00 26,38,5217
5181,0x143D,99,branch_candidate,jump_false,3,63 00 11,17,5201
5186,0x1442,82,call_candidate,call2,3,52 18 88,6280,11469
5198,0x144E,98,branch_candidate,unconditional_jump,3,62 00 10,16,5217
5203,0x1453,82,call_candidate,call2,3,52 18 88,6280,11486
5233,0x1471,98,branch_candidate,unconditional_jump,3,62 00 03,3,5239
5249,0x1481,82,call_candidate,call2,3,52 17 45,5957,11209
5293,0x14AD,98,branch_candidate,unconditional_jump,3,62 00 80,128,5424
5308,0x14BC,104,branch_candidate,jump_ge,3,68 00 6E,110,5421
5319,0x14C7,82,call_candidate,call2,3,52 16 BA,5818,11140
5329,0x14D1,99,branch_candidate,jump_false,3,63 00 11,17,5349
5365,0x14F5,82,call_candidate,call2,3,52 15 A8,5544,10912
5390,0x150E,82,call_candidate,call2,3,52 15 97,5527,10920
5413,0x1525,82,call_candidate,call2,3,52 15 8E,5518,10934
5421,0x152D,98,branch_candidate,unconditional_jump,3,62 00 00,0,5424
5424,0x1530,98,branch_candidate,unconditional_jump,3,62 00 58,88,5515
5430,0x1536,100,branch_candidate,jump_ne,3,64 00 29,41,5474
5471,0x155F,98,branch_candidate,unconditional_jump,3,62 00 26,38,5512
5512,0x1588,98,branch_candidate,unconditional_jump,3,62 00 00,0,5515
5552,0x15B0,99,branch_candidate,jump_false,3,63 00 56,86,5641
5558,0x15B6,105,branch_candidate,jump_gt,3,69 00 2A,42,5603
5600,0x15E0,98,branch_candidate,unconditional_jump,3,62 00 26,38,5641
5633,0x1601,82,call_candidate,call2,3,52 16 9F,5791,11427
5644,0x160C,105,branch_candidate,jump_gt,3,69 00 23,35,5682
5671,0x1627,82,call_candidate,call2,3,52 16 9F,5791,11465
5679,0x162F,98,branch_candidate,unconditional_jump,3,62 00 52,82,5764
5692,0x163C,99,branch_candidate,jump_false,3,63 00 1F,31,5726
5723,0x165B,98,branch_candidate,unconditional_jump,3,62 00 26,38,5764
5756,0x167C,82,call_candidate,call2,3,52 16 9F,5791,11550
5767,0x1687,99,branch_candidate,jump_false,3,63 00 0D,13,5783
5884,0x16FC,82,call_candidate,call2,3,52 17 33,5939,11826
5907,0x1713,82,call_candidate,call2,3,52 17 33,5939,11849
5911,0x1717,82,call_candidate,call2,3,52 17 21,5921,11835
5930,0x172A,102,branch_candidate,jump_le,3,66 00 03,3,5936
5948,0x173C,104,branch_candidate,jump_ge,3,68 00 03,3,5954
5965,0x174D,100,branch_candidate,jump_ne,3,64 00 38,56,6024
6035,0x1793,99,branch_candidate,jump_false,3,63 00 0A,10,6048
6045,0x179D,98,branch_candidate,unconditional_jump,3,62 00 0B,11,6059
6072,0x17B8,82,call_candidate,call2,3,52 18 79,6265,12340
6080,0x17C0,82,call_candidate,call2,3,52 18 79,6265,12348
6089,0x17C9,82,call_candidate,call2,3,52 18 79,6265,12357
6098,0x17D2,82,call_candidate,call2,3,52 18 79,6265,12366
6105,0x17D9,99,branch_candidate,jump_false,3,63 00 76,118,6226
6113,0x17E1,99,branch_candidate,jump_false,3,63 00 04,4,6120
6125,0x17ED,99,branch_candidate,jump_false,3,63 00 04,4,6132
6141,0x17FD,99,branch_candidate,jump_false,3,63 00 08,8,6152
6160,0x1810,99,branch_candidate,jump_false,3,63 00 07,7,6170
6223,0x184F,98,branch_candidate,unconditional_jump,3,62 00 24,36,6262
6290,0x1892,99,branch_candidate,jump_false,3,63 00 08,8,6301
6345,0x18C9,100,branch_candidate,jump_ne,3,64 00 28,40,6388
6414,0x190E,99,branch_candidate,jump_false,3,63 00 BC,188,6605
6434,0x1922,99,branch_candidate,jump_false,3,63 00 A8,168,6605
6616,0x19D8,99,branch_candidate,jump_false,3,63 00 BC,188,6807
6636,0x19EC,99,branch_candidate,jump_false,3,63 00 A8,168,6807
6822,0x1AA6,102,branch_candidate,jump_le,3,66 00 4D,77,6902
6916,0x1B04,100,branch_candidate,jump_ne,3,64 00 02,2,6921
6930,0x1B12,102,branch_candidate,jump_le,3,66 00 55,85,7018
7020,0x1B6C,99,branch_candidate,jump_false,3,63 00 3E,62,7085
7043,0x1B83,99,branch_candidate,jump_false,3,63 00 13,19,7065
7062,0x1B96,98,branch_candidate,unconditional_jump,3,62 00 11,17,7082
7082,0x1BAA,98,branch_candidate,unconditional_jump,3,62 00 09,9,7094
7105,0x1BC1,99,branch_candidate,jump_false,3,63 00 84,132,7240
7125,0x1BD5,99,branch_candidate,jump_false,3,63 00 70,112,7240
7251,0x1C53,99,branch_candidate,jump_false,3,63 00 84,132,7386
7271,0x1C67,99,branch_candidate,jump_false,3,63 00 70,112,7386
7410,0x1CF2,99,branch_candidate,jump_false,3,63 00 1F,31,7444
7417,0x1CF9,102,branch_candidate,jump_le,3,66 00 16,22,7442
7438,0x1D0E,82,call_candidate,call2,3,52 09 9F,2463,9904
7466,0x1D2A,99,branch_candidate,jump_false,3,63 00 44,68,7537
7505,0x1D51,99,branch_candidate,jump_false,3,63 00 15,21,7529
7526,0x1D66,98,branch_candidate,unconditional_jump,3,62 FF DF,-33,7496
7561,0x1D89,99,branch_candidate,jump_false,3,63 04 82,1154,8718
7577,0x1D99,99,branch_candidate,jump_false,3,63 04 72,1138,8718
7587,0x1DA3,102,branch_candidate,jump_le,3,66 04 68,1128,8718
7662,0x1DEE,99,branch_candidate,jump_false,3,63 00 12,18,7683
7668,0x1DF4,82,call_candidate,call2,3,52 A5 F5,-23051,-15380
7675,0x1DFB,82,call_candidate,call2,3,52 22 10,8720,16398
7680,0x1E00,98,branch_candidate,unconditional_jump,3,62 04 0B,1035,8718
7695,0x1E0F,99,branch_candidate,jump_false,3,63 00 21,33,7731
7702,0x1E16,82,call_candidate,call2,3,52 A5 F5,-23051,-15346
7709,0x1E1D,82,call_candidate,call2,3,52 22 10,8720,16432
7716,0x1E24,82,call_candidate,call2,3,52 A5 F5,-23051,-15332
7723,0x1E2B,82,call_candidate,call2,3,52 22 10,8720,16446
7728,0x1E30,98,branch_candidate,unconditional_jump,3,62 03 DB,987,8718
7744,0x1E40,99,branch_candidate,jump_false,3,63 00 2F,47,7794
7751,0x1E47,82,call_candidate,call2,3,52 A5 F5,-23051,-15297
7758,0x1E4E,82,call_candidate,call2,3,52 22 10,8720,16481
7765,0x1E55,82,call_candidate,call2,3,52 A5 F5,-23051,-15283
7772,0x1E5C,82,call_candidate,call2,3,52 22 10,8720,16495
7779,0x1E63,82,call_candidate,call2,3,52 A5 F5,-23051,-15269
7786,0x1E6A,82,call_candidate,call2,3,52 22 10,8720,16509
7791,0x1E6F,98,branch_candidate,unconditional_jump,3,62 03 9C,924,8718
7809,0x1E81,99,branch_candidate,jump_false,3,63 00 3D,61,7873
7816,0x1E88,82,call_candidate,call2,3,52 A5 F5,-23051,-15232
7823,0x1E8F,82,call_candidate,call2,3,52 22 10,8720,16546
7830,0x1E96,82,call_candidate,call2,3,52 A5 F5,-23051,-15218
7837,0x1E9D,82,call_candidate,call2,3,52 22 10,8720,16560
7844,0x1EA4,82,call_candidate,call2,3,52 A5 F5,-23051,-15204
7851,0x1EAB,82,call_candidate,call2,3,52 22 10,8720,16574
7858,0x1EB2,82,call_candidate,call2,3,52 A5 F5,-23051,-15190
7865,0x1EB9,82,call_candidate,call2,3,52 22 10,8720,16588
7870,0x1EBE,98,branch_candidate,unconditional_jump,3,62 03 4D,845,8718
7889,0x1ED1,99,branch_candidate,jump_false,3,63 00 3D,61,7953
7896,0x1ED8,82,call_candidate,call2,3,52 A5 F5,-23051,-15152
7903,0x1EDF,82,call_candidate,call2,3,52 22 10,8720,16626
7910,0x1EE6,82,call_candidate,call2,3,52 A5 F5,-23051,-15138
7917,0x1EED,82,call_candidate,call2,3,52 22 10,8720,16640
7924,0x1EF4,82,call_candidate,call2,3,52 A5 F5,-23051,-15124
7931,0x1EFB,82,call_candidate,call2,3,52 22 10,8720,16654
7938,0x1F02,82,call_candidate,call2,3,52 A5 F5,-23051,-15110
7945,0x1F09,82,call_candidate,call2,3,52 22 10,8720,16668
7950,0x1F0E,98,branch_candidate,unconditional_jump,3,62 02 FD,765,8718
7967,0x1F1F,99,branch_candidate,jump_false,3,63 00 2F,47,8017
7974,0x1F26,82,call_candidate,call2,3,52 A5 F5,-23051,-15074
7981,0x1F2D,82,call_candidate,call2,3,52 22 10,8720,16704
7988,0x1F34,82,call_candidate,call2,3,52 A5 F5,-23051,-15060
7995,0x1F3B,82,call_candidate,call2,3,52 22 10,8720,16718
8002,0x1F42,82,call_candidate,call2,3,52 A5 F5,-23051,-15046
8009,0x1F49,82,call_candidate,call2,3,52 22 10,8720,16732
8014,0x1F4E,98,branch_candidate,unconditional_jump,3,62 02 BD,701,8718
8030,0x1F5E,99,branch_candidate,jump_false,3,63 00 47,71,8104
8036,0x1F64,82,call_candidate,call2,3,52 A5 F5,-23051,-15012
8043,0x1F6B,82,call_candidate,call2,3,52 22 10,8720,16766
8049,0x1F71,82,call_candidate,call2,3,52 A5 F5,-23051,-14999
8056,0x1F78,82,call_candidate,call2,3,52 22 10,8720,16779
8063,0x1F7F,82,call_candidate,call2,3,52 A5 F5,-23051,-14985
8070,0x1F86,82,call_candidate,call2,3,52 22 10,8720,16793
8076,0x1F8C,82,call_candidate,call2,3,52 A5 F5,-23051,-14972
8083,0x1F93,82,call_candidate,call2,3,52 22 10,8720,16806
8089,0x1F99,82,call_candidate,call2,3,52 A5 F5,-23051,-14959
8096,0x1FA0,82,call_candidate,call2,3,52 22 10,8720,16819
