string_offset,string_offset_hex,string_text,string_class,reference_instruction_offset,reference_instruction_offset_hex,owner_function_index,owner_function,owner_function_offset_range
3586,0xE02,"STAT_INCREASE_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",debug/display text,3584,0xE00,24,Function_24,0xD44..0xF50
3706,0xE7A,STAT_INCREASE_NOW: fIncreaseValue < 0.0 - I am turning this into a positive number for you!,debug/display text,3704,0xE78,24,Function_24,0xD44..0xF50
3956,0xF74,,unknown,3954,0xF72,25,Function_25,0xF50..0x158E
3981,0xF8D,+,unknown,3979,0xF8B,25,Function_25,0xF50..0x158E
3992,0xF98,-,unknown,3990,0xF96,25,Function_25,0xF50..0x158E
4054,0xFD6,$,unknown,4052,0xFD4,25,Function_25,0xF50..0x158E
4139,0x102B,,unknown,4137,0x1029,25,Function_25,0xF50..0x158E
4167,0x1047, lbs,debug/display text,4165,0x1045,25,Function_25,0xF50..0x158E
4232,0x1088, ton,debug/display text,4230,0x1086,25,Function_25,0xF50..0x158E
4386,0x1122, days,debug/display text,4384,0x1120,25,Function_25,0xF50..0x158E
4408,0x1138, day,debug/display text,4406,0x1136,25,Function_25,0xF50..0x158E
4440,0x1158, ,debug/display text,4438,0x1156,25,Function_25,0xF50..0x158E
4471,0x1177, hr,debug/display text,4469,0x1175,25,Function_25,0xF50..0x158E
4502,0x1196, ,debug/display text,4500,0x1194,25,Function_25,0xF50..0x158E
4533,0x11B5, min,debug/display text,4531,0x11B3,25,Function_25,0xF50..0x158E
4565,0x11D5, ,debug/display text,4563,0x11D3,25,Function_25,0xF50..0x158E
4596,0x11F4, sec,debug/display text,4594,0x11F2,25,Function_25,0xF50..0x158E
4636,0x121C, min,debug/display text,4634,0x121A,25,Function_25,0xF50..0x158E
4675,0x1243, ,debug/display text,4673,0x1241,25,Function_25,0xF50..0x158E
4706,0x1262, sec,debug/display text,4704,0x1260,25,Function_25,0xF50..0x158E
4741,0x1285, sec,debug/display text,4739,0x1283,25,Function_25,0xF50..0x158E
4877,0x130D, mi,debug/display text,4875,0x130B,25,Function_25,0xF50..0x158E
4897,0x1321, ft,debug/display text,4895,0x131F,25,Function_25,0xF50..0x158E
4994,0x1382, days,debug/display text,4992,0x1380,25,Function_25,0xF50..0x158E
5016,0x1398, day,debug/display text,5014,0x1396,25,Function_25,0xF50..0x158E
5045,0x13B5,stat_of,unknown,5043,0x13B3,25,Function_25,0xF50..0x158E
5276,0x149C,,unknown,5274,0x149A,25,Function_25,0xF50..0x158E
5334,0x14D6,Common_Null,unknown,5332,0x14D4,25,Function_25,0xF50..0x158E
5395,0x1513,,unknown,5393,0x1511,25,Function_25,0xF50..0x158E
5457,0x1551,,unknown,5455,0x154F,25,Function_25,0xF50..0x158E
5498,0x157A,,unknown,5496,0x1578,25,Function_25,0xF50..0x158E
5563,0x15BB,lvl_,unknown,5561,0x15B9,28,Function_28,0x15A8..0x169F
5582,0x15CE,_icon,unknown,5580,0x15CC,28,Function_28,0x15A8..0x169F
5605,0x15E5,icon_prestige_award_,unknown,5603,0x15E3,28,Function_28,0x15A8..0x169F
5649,0x1611,icon_prestige_,unknown,5647,0x160F,28,Function_28,0x15A8..0x169F
5697,0x1641,icon_prestige_award_4,unknown,5695,0x163F,28,Function_28,0x15A8..0x169F
5728,0x1660,icon_prestige_award_,unknown,5726,0x165E,28,Function_28,0x15A8..0x169F
5772,0x168C,_color,unknown,5770,0x168A,28,Function_28,0x15A8..0x169F
5970,0x1752,STAT_CALCULATE_PROGRESSBAR_VALUES: STAT_INVALID,debug/display text,5968,0x1750,33,Function_33,0x1745..0x1879
6303,0x189F,STAT_GET_VALUE: STAT_INVALID,debug/display text,6301,0x189D,35,Function_35,0x1888..0x18C1
6350,0x18CE,STAT_GET_MAX_VALUE: STAT_INVALID,debug/display text,6348,0x18CC,36,Function_36,0x18C1..0x18FE
6439,0x1927,STAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMaxRange - ,debug/display text,6437,0x1925,37,Function_37,0x18FE..0x1A98
6531,0x1983,STAT_CHECK_RANGES: Attempting to increment a STAT out of its fMaxRange,debug/display text,6529,0x1981,37,Function_37,0x18FE..0x1A98
6641,0x19F1,STAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange - ,debug/display text,6639,0x19EF,37,Function_37,0x18FE..0x1A98
6733,0x1A4D,STAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange,debug/display text,6731,0x1A4B,37,Function_37,0x18FE..0x1A98
6827,0x1AAB,STAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a Stat out of bounds.,debug/display text,6825,0x1AA9,38,Function_38,0x1A98..0x1CDC
6935,0x1B17,STAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a LifetimeStat out of bounds.,debug/display text,6933,0x1B15,38,Function_38,0x1A98..0x1CDC
7130,0x1BDA,STAT_UPDATE_MY_LIFETIME_STAT: Attempting to increment a LifetimeStat out of its fMaxRange.,debug/display text,7128,0x1BD8,38,Function_38,0x1A98..0x1CDC
7276,0x1C6C,STAT_UPDATE_MY_LIFETIME_STAT: Attempting to decrement a LifetimeStat out of its fMinRange.,debug/display text,7274,0x1C6A,38,Function_38,0x1A98..0x1CDC
7398,0x1CE6,addhonor,unknown,7396,0x1CE4,39,Function_39,0x1CDC..0x1D16
7456,0x1D20,killRC,unknown,7454,0x1D1E,40,Function_40,0x1D16..0x1D73
7549,0x1D7D,pass_all,unknown,7547,0x1D7B,41,Function_41,0x1D73..0x2210
7605,0x1DB5,PASSING ALL MISSIONS IN STRAND: ,likely logic anchor,7603,0x1DB3,41,Function_41,0x1D73..0x2210
7653,0x1DE5,INTRO,unknown,7651,0x1DE3,41,Function_41,0x1D73..0x2210
7687,0x1E07,FORT,unknown,7685,0x1E05,41,Function_41,0x1D73..0x2210
7735,0x1E37,GRAVE,unknown,7733,0x1E35,41,Function_41,0x1D73..0x2210
7798,0x1E76,MARSHAL,unknown,7796,0x1E74,41,Function_41,0x1D73..0x2210
7877,0x1EC5,MERCHANT,unknown,7875,0x1EC3,41,Function_41,0x1D73..0x2210
7957,0x1F15,OUTLAW,likely logic anchor,7955,0x1F13,41,Function_41,0x1D73..0x2210
8021,0x1F55,RANCH,unknown,8019,0x1F53,41,Function_41,0x1D73..0x2210
8108,0x1FAC,GUN,unknown,8106,0x1FAA,41,Function_41,0x1D73..0x2210
8183,0x1FF7,MEXGIRL,unknown,8181,0x1FF5,41,Function_41,0x1D73..0x2210
8234,0x202A,MEXARMY,unknown,8232,0x2028,41,Function_41,0x1D73..0x2210
8327,0x2087,REBEL,unknown,8325,0x2085,41,Function_41,0x1D73..0x2210
8418,0x20E2,ANTHRO,unknown,8416,0x20E0,41,Function_41,0x1D73..0x2210
8468,0x2114,FBI,unknown,8466,0x2112,41,Function_41,0x1D73..0x2210
8543,0x215F,NATIVE,unknown,8541,0x215D,41,Function_41,0x1D73..0x2210
8579,0x2183,HOME,unknown,8577,0x2181,41,Function_41,0x1D73..0x2210
9959,0x26E7,tutorial,unknown,9957,0x26E5,49,Function_49,0x26B8..0x272D
10049,0x2741,2,unknown,10047,0x273F,50,Function_50,0x272D..0x2767
10064,0x2750,3,unknown,10062,0x274E,50,Function_50,0x272D..0x2767
10079,0x275F,4,unknown,10077,0x275D,50,Function_50,0x272D..0x2767
10098,0x2772,tutorial,unknown,10096,0x2770,51,Function_51,0x2767..0x27E3
10537,0x2929,HC_NONSTORY_DEED,unknown,10535,0x2927,56,Function_56,0x28EA..0x2B48
10644,0x2994,HC_STORY_DEED,unknown,10642,0x2992,56,Function_56,0x28EA..0x2B48
10747,0x29FB,DEED_COMPLETE,unknown,10745,0x29F9,56,Function_56,0x28EA..0x2B48
11180,0x2BAC,CanSaveNowAutoSave,unknown,11178,0x2BAA,58,Function_58,0x2B86..0x2BC5
11742,0x2DDE,"For whatever reason, the system thinks we have more than 50 completed quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",debug/display text,11740,0x2DDC,63,Function_63,0x2D9E..0x2F31
12145,0x2F71,"For whatever reason, the system thinks we have more than 20 active quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",debug/display text,12143,0x2F6F,64,Function_64,0x2F31..0x30EA
13084,0x331C,fav_non,unknown,13082,0x331A,67,Function_67,0x3315..0x33BC
13223,0x33A7,fwep_,unknown,13221,0x33A5,67,Function_67,0x3315..0x33BC
13263,0x33CF,STAT_SET_VALUE_AS_INT_NOW: Attempting to use a Stat out of bounds.,debug/display text,13261,0x33CD,68,Function_68,0x33BC..0x3658
13350,0x3426,STAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_LIFETIME directly: ,debug/display text,13348,0x3424,68,Function_68,0x33BC..0x3658
13454,0x348E,"STAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",debug/display text,13452,0x348C,68,Function_68,0x33BC..0x3658
13592,0x3518,STAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_COLLECTIBLE directly: ,debug/display text,13590,0x3516,68,Function_68,0x33BC..0x3658
13699,0x3583,"STAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_COLLECTIBLE directly, only increase and decrease operations are allowed",debug/display text,13697,0x3581,68,Function_68,0x33BC..0x3658
13925,0x3665,STAT_GET_VALUE_AS_INT: STAT_INVALID,debug/display text,13923,0x3663,69,Function_69,0x3658..0x3699
13984,0x36A0,fav_non,unknown,13982,0x369E,70,Function_70,0x3699..0x3722
14090,0x370A,fwep_,unknown,14088,0x3708,70,Function_70,0x3699..0x3722
14121,0x3729,fav_non,unknown,14119,0x3727,71,Function_71,0x3722..0x37B9
14241,0x37A1,fwep_,unknown,14239,0x379F,71,Function_71,0x3722..0x37B9
14272,0x37C0,fav_non,unknown,14270,0x37BE,72,Function_72,0x37B9..0x3838
14371,0x3823,fwep_,unknown,14369,0x3821,72,Function_72,0x37B9..0x3838
17220,0x4344,Here's what we're returning as a save spot: ,debug/display text,17218,0x4342,82,Function_82,0x3B56..0x4383
18563,0x4883,Please insure this job case is taken care of and create a null case,debug/display text,18561,0x4881,87,Function_87,0x43F5..0x48D1
18712,0x4918,STAT_SET_BIT: Attempting to use a Stat out of bounds.,debug/display text,18710,0x4916,90,Function_90,0x490A..0x4974
18823,0x4987,STAT_INCREASE_INT_NOW: Attempting to use a Stat out of bounds.,debug/display text,18821,0x4985,91,Function_91,0x4974..0x4B9C
18908,0x49DC,STAT_INCREASE_INT_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,debug/display text,18906,0x49DA,91,Function_91,0x4974..0x4B9C
19004,0x4A3C,"STAT_INCREASE_INT_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",debug/display text,19002,0x4A3A,91,Function_91,0x4974..0x4B9C
19129,0x4AB9,STAT_INCREASE_INT_NOW: iIncreaseValue < 0 - I am turning this into a positive number for you!,debug/display text,19127,0x4AB7,91,Function_91,0x4974..0x4B9C
19628,0x4CAC,PROCEDURAL,unknown,19626,0x4CAA,93,Function_93,0x4C3A..0x4D64
19666,0x4CD2,LOCATION,unknown,19664,0x4CD0,93,Function_93,0x4C3A..0x4D64
19702,0x4CF6,MINIGAME,unknown,19700,0x4CF4,93,Function_93,0x4C3A..0x4D64
19738,0x4D1A,ACTIONAREA_EVENT,event/task name,19736,0x4D18,93,Function_93,0x4C3A..0x4D64
19782,0x4D46,JOB,unknown,19780,0x4D44,93,Function_93,0x4C3A..0x4D64
19826,0x4D72,miss,unknown,19824,0x4D70,94,Function_94,0x4D64..0x4D9E
19840,0x4D80,ziss,unknown,19838,0x4D7E,94,Function_94,0x4D64..0x4D9E
19857,0x4D91,d,unknown,19855,0x4D8F,94,Function_94,0x4D64..0x4D9E
19877,0x4DA5,HC_FIREBOTTLE,unknown,19875,0x4DA3,95,Function_95,0x4D9E..0x4F00
19908,0x4DC4,HC_DYNAMITE,unknown,19906,0x4DC2,95,Function_95,0x4D9E..0x4F00
19937,0x4DE1,HC_PISTOL,unknown,19935,0x4DDF,95,Function_95,0x4D9E..0x4F00
19964,0x4DFC,HC_REVOLVER,unknown,19962,0x4DFA,95,Function_95,0x4D9E..0x4F00
19993,0x4E19,HC_REPEATER,unknown,19991,0x4E17,95,Function_95,0x4D9E..0x4F00
20023,0x4E37,HC_RIFLE,unknown,20021,0x4E35,95,Function_95,0x4D9E..0x4F00
20050,0x4E52,HC_SHOTGUN,unknown,20048,0x4E50,95,Function_95,0x4D9E..0x4F00
20079,0x4E6F,HC_SNIPERRIFLE,unknown,20077,0x4E6D,95,Function_95,0x4D9E..0x4F00
20112,0x4E90,HC_TOMAHAWK,unknown,20110,0x4E8E,95,Function_95,0x4D9E..0x4F00
20142,0x4EAE,HC_ANTITANK,unknown,20140,0x4EAC,95,Function_95,0x4D9E..0x4F00
20172,0x4ECC,HC_MONEY,unknown,20170,0x4ECA,95,Function_95,0x4D9E..0x4F00
20190,0x4EDE,HC_FAME,unknown,20188,0x4EDC,95,Function_95,0x4D9E..0x4F00
20207,0x4EEF,HC_HONOR,unknown,20205,0x4EED,95,Function_95,0x4D9E..0x4F00
20371,0x4F93,STAT_SET_VALUE_AS_STRING_NOW: Attempting to use a Stat out of bounds.,debug/display text,20369,0x4F91,97,Function_97,0x4F80..0x52D7
20478,0x4FFE,STAT_SET_VALUE_AS_STRING_NOW: You cannot set value of this stat because it is not of STAT_TYPE_STRING or STAT_TYPE_HIDDEN_STRING: ,debug/display text,20476,0x4FFC,97,Function_97,0x4F80..0x52D7
20627,0x5093,STAT_SET_VALUE_AS_STRING_NOW: You cannot set value of this stat because it is not of STAT_TYPE_STRING or STAT_TYPE_HIDDEN_STRING. Use the other functions,debug/display text,20625,0x5091,97,Function_97,0x4F80..0x52D7
20800,0x5140,STAT_SET_VALUE_AS_STRING_NOW: Invalid string passed: ,debug/display text,20798,0x513E,97,Function_97,0x4F80..0x52D7
20872,0x5188,STAT_SET_VALUE_AS_STRING_NOW: Invalid string passed.,debug/display text,20870,0x5186,97,Function_97,0x4F80..0x52D7
20947,0x51D3,STAT_SET_VALUE_AS_STRING_NOW: The string passed is longer than the 7 characters allowed: ,debug/display text,20945,0x51D1,97,Function_97,0x4F80..0x52D7
21055,0x523F,STAT_SET_VALUE_AS_STRING_NOW: The string passed is longer than the 7 characters allowed.,debug/display text,21053,0x523D,97,Function_97,0x4F80..0x52D7
21249,0x5301,,unknown,21247,0x52FF,98,Function_98,0x52D7..0x535F
21291,0x532B,,unknown,21289,0x5329,98,Function_98,0x52D7..0x535F
21327,0x534F,,unknown,21325,0x534D,98,Function_98,0x52D7..0x535F
21383,0x5387,miss,unknown,21381,0x5385,100,Function_100,0x5379..0x53B8
21397,0x5395,ziss,unknown,21395,0x5393,100,Function_100,0x5379..0x53B8
21414,0x53A6,_short,unknown,21412,0x53A4,100,Function_100,0x5379..0x53B8
21439,0x53BF,Mission_,likely logic anchor,21437,0x53BD,101,Function_101,0x53B8..0x560E
21809,0x5531,Intro,unknown,21807,0x552F,101,Function_101,0x53B8..0x560E
21824,0x5540,Ranch,unknown,21822,0x553E,101,Function_101,0x53B8..0x560E
21839,0x554F,Marshal,unknown,21837,0x554D,101,Function_101,0x53B8..0x560E
21856,0x5560,Merchant,unknown,21854,0x555E,101,Function_101,0x53B8..0x560E
21874,0x5572,Grave,unknown,21872,0x5570,101,Function_101,0x53B8..0x560E
21889,0x5581,Outlaws,likely logic anchor,21887,0x557F,101,Function_101,0x53B8..0x560E
21906,0x5592,Fort,unknown,21904,0x5590,101,Function_101,0x53B8..0x560E
21920,0x55A0,MexArmy,unknown,21918,0x559E,101,Function_101,0x53B8..0x560E
21937,0x55B1,Gun,unknown,21935,0x55AF,101,Function_101,0x53B8..0x560E
21950,0x55BE,MexGirl,unknown,21948,0x55BC,101,Function_101,0x53B8..0x560E
21967,0x55CF,Rebel,unknown,21965,0x55CD,101,Function_101,0x53B8..0x560E
21982,0x55DE,Anthro,unknown,21980,0x55DC,101,Function_101,0x53B8..0x560E
21998,0x55EE,FBI,unknown,21996,0x55EC,101,Function_101,0x53B8..0x560E
22011,0x55FB,Home,unknown,22009,0x55F9,101,Function_101,0x53B8..0x560E
22037,0x5615,HAS_GET_GAME_EDITION,unknown,22035,0x5613,102,Function_102,0x560E..0x5639
22122,0x566A,Deed Count by Status:,debug/display text,22120,0x5668,103,Function_103,0x5639..0x5880
22187,0x56AB,"Pending,",unknown,22185,0x56A9,103,Function_103,0x5639..0x5880
22205,0x56BD,"Active,",unknown,22203,0x56BB,103,Function_103,0x5639..0x5880
22222,0x56CE,"About to Start,",debug/display text,22220,0x56CC,103,Function_103,0x5639..0x5880
22247,0x56E7,"Completed,",unknown,22245,0x56E5,103,Function_103,0x5639..0x5880
22267,0x56FB,"Completed (Cheated),",debug/display text,22265,0x56F9,103,Function_103,0x5639..0x5880
22297,0x5719, ,debug/display text,22295,0x5717,103,Function_103,0x5639..0x5880
22342,0x5746,"StoryMission,",likely logic anchor,22340,0x5744,103,Function_103,0x5639..0x5880
22365,0x575D,"ProcMission,",likely logic anchor,22363,0x575B,103,Function_103,0x5639..0x5880
22387,0x5773,"LocationMission,",likely logic anchor,22385,0x5771,103,Function_103,0x5639..0x5880
22413,0x578D,"Minigame,",unknown,22411,0x578B,103,Function_103,0x5639..0x5880
22432,0x57A0,"Job,",unknown,22430,0x579E,103,Function_103,0x5639..0x5880
22455,0x57B7, ,debug/display text,22453,0x57B5,103,Function_103,0x5639..0x5880
22539,0x580B,Deed:,unknown,22537,0x5809,103,Function_103,0x5639..0x5880
22557,0x581D, Mission ,likely logic anchor,22555,0x581B,103,Function_103,0x5639..0x5880
22579,0x5833,  Quad ,debug/display text,22577,0x5831,103,Function_103,0x5639..0x5880
22599,0x5847,  Type ,debug/display text,22597,0x5845,103,Function_103,0x5639..0x5880
22619,0x585B,  Status ,debug/display text,22617,0x5859,103,Function_103,0x5639..0x5880
22906,0x597A,_Float2,unknown,22904,0x5978,108,Function_108,0x5913..0x5BAF
23029,0x59F5,_Int1,unknown,23027,0x59F3,108,Function_108,0x5913..0x5BAF
23129,0x5A59,_Float1,unknown,23127,0x5A57,108,Function_108,0x5913..0x5BAF
23229,0x5ABD,_Int1,unknown,23227,0x5ABB,108,Function_108,0x5913..0x5BAF
23287,0x5AF7,_Float1,unknown,23285,0x5AF5,108,Function_108,0x5913..0x5BAF
24576,0x6000,STAT_SET_VALUE: Attempting to use a Stat out of bounds.,debug/display text,24574,0x5FFE,111,Function_111,0x5FED..0x617D
24667,0x605B,STAT_SET_STRING_VALUE: You cannot set a string value for this STAT:,debug/display text,24665,0x6059,111,Function_111,0x5FED..0x617D
24753,0x60B1,STAT_SET_STRING_VALUE: You cannot set a string value for this STAT.,debug/display text,24751,0x60AF,111,Function_111,0x5FED..0x617D
24868,0x6124,QME=,unknown,24866,0x6122,111,Function_111,0x5FED..0x617D
25007,0x61AF,sr_ntr1,unknown,25005,0x61AD,112,Function_112,0x617D..0x620C
25021,0x61BD,sr_ntr2,unknown,25019,0x61BB,112,Function_112,0x617D..0x620C
25035,0x61CB,sr_ntr3,unknown,25033,0x61C9,112,Function_112,0x617D..0x620C
25049,0x61D9,sr_ntr4,unknown,25047,0x61D7,112,Function_112,0x617D..0x620C
25063,0x61E7,sr_ntr5,unknown,25061,0x61E5,112,Function_112,0x617D..0x620C
25077,0x61F5,sr_ntr6,unknown,25075,0x61F3,112,Function_112,0x617D..0x620C
25091,0x6203,sr_ntr1,unknown,25089,0x6201,112,Function_112,0x617D..0x620C
25129,0x6229,STAT_INCREASE_INT: Attempting to use a Stat out of bounds.,debug/display text,25127,0x6227,113,Function_113,0x620C..0x63B8
25201,0x6271,STAT_INCREASE_INT: iIncreaseValue < 0 - I am turning this into a positive number for you!,debug/display text,25199,0x626F,113,Function_113,0x620C..0x63B8
25367,0x6317,QME+,unknown,25365,0x6315,113,Function_113,0x620C..0x63B8
25456,0x6370,QME+INT,unknown,25454,0x636E,113,Function_113,0x620C..0x63B8
25563,0x63DB,STAT_SET_MAX_VALUE: STAT_INVALID,debug/display text,25561,0x63D9,115,Function_115,0x63CE..0x640E
25627,0x641B,STAT_SET_MIN_VALUE: STAT_INVALID,debug/display text,25625,0x6419,116,Function_116,0x640E..0x644E
28072,0x6DA8,HONOR_ROSARY,unknown,28070,0x6DA6,122,Function_122,0x6BAE..0x6ED5
28097,0x6DC1,HONOR_ROSARY,unknown,28095,0x6DBF,122,Function_122,0x6BAE..0x6ED5
28429,0x6F0D,sr_hnr7,unknown,28427,0x6F0B,123,Function_123,0x6ED5..0x6F78
28443,0x6F1B,sr_hnr6,unknown,28441,0x6F19,123,Function_123,0x6ED5..0x6F78
28457,0x6F29,sr_hnr5,unknown,28455,0x6F27,123,Function_123,0x6ED5..0x6F78
28471,0x6F37,sr_hnr4,unknown,28469,0x6F35,123,Function_123,0x6ED5..0x6F78
28485,0x6F45,sr_hnr3,unknown,28483,0x6F43,123,Function_123,0x6ED5..0x6F78
28499,0x6F53,sr_hnr2,unknown,28497,0x6F51,123,Function_123,0x6ED5..0x6F78
28513,0x6F61,sr_hnr1,unknown,28511,0x6F5F,123,Function_123,0x6ED5..0x6F78
28527,0x6F6F,sr_hnr4,unknown,28525,0x6F6D,123,Function_123,0x6ED5..0x6F78
28555,0x6F8B,STAT_DECREASE_INT_NOW: Attempting to use a Stat out of bounds.,debug/display text,28553,0x6F89,124,Function_124,0x6F78..0x7175
28638,0x6FDE,STAT_DECREASE_INT_NOW: You cannot decrease this STAT_TYPE_LIFETIME: ,debug/display text,28636,0x6FDC,124,Function_124,0x6F78..0x7175
28725,0x7035,STAT_DECREASE_INT_NOW: You cannot decrease a STAT_TYPE_LIFETIME!,debug/display text,28723,0x7033,124,Function_124,0x6F78..0x7175
28837,0x70A5,STAT_DECREASE_INT_NOW: iDecreaseValue < 0 - I am turning this into a positive number for you!,debug/display text,28835,0x70A3,124,Function_124,0x6F78..0x7175
29073,0x7191,STAT_DECREASE_INT: Attempting to use a Stat out of bounds.,debug/display text,29071,0x718F,125,Function_125,0x7175..0x7320
29145,0x71D9,STAT_DECREASE_INT: iDecreaseValue < 0 - I am turning this into a positive number for you!,debug/display text,29143,0x71D7,125,Function_125,0x7175..0x7320
29311,0x727F,QME-,unknown,29309,0x727D,125,Function_125,0x7175..0x7320
29400,0x72D8,QME-INT,unknown,29398,0x72D6,125,Function_125,0x7175..0x7320
29528,0x7358,MoneyText,unknown,29526,0x7356,126,Function_126,0x7320..0x73F2
29540,0x7364,Dmoney_amount,unknown,29538,0x7362,126,Function_126,0x7320..0x73F2
29585,0x7391,HUD_MENU_MESSAGE_BOX_ALERT_MASTER,unknown,29583,0x738F,126,Function_126,0x7320..0x73F2
31950,0x7CCE,MISSION LAUNCH: Giving stuff for debug passing ,likely logic anchor,31948,0x7CCC,127,Function_127,0x73F2..0x7D0D
32149,0x7D95,PlayerHouse_NoHorse,unknown,32147,0x7D93,128,Function_128,0x7D0D..0x7E8A
32188,0x7DBC,PlayerHouse_NoHorse,unknown,32186,0x7DBA,128,Function_128,0x7D0D..0x7E8A
32275,0x7E13,f_playerHorse,unknown,32273,0x7E11,128,Function_128,0x7D0D..0x7E8A
32310,0x7E36,PlayerHouse_NoHorse,unknown,32308,0x7E34,128,Function_128,0x7D0D..0x7E8A
32363,0x7E6B,SavingAtBedAllowed,unknown,32361,0x7E69,128,Function_128,0x7D0D..0x7E8A
32892,0x807C,lockMe,unknown,32890,0x807A,133,Function_133,0x8067..0x80C2
32911,0x808F,unlockMe,unknown,32909,0x808D,133,Function_133,0x8067..0x80C2
32931,0x80A3,unlockMe,unknown,32929,0x80A1,133,Function_133,0x8067..0x80C2
32978,0x80D2,Attempting to mostly complete an invalid outfit,debug/display text,32976,0x80D0,134,Function_134,0x80C2..0x8263
33066,0x812A,OUT_,unknown,33064,0x8128,134,Function_134,0x80C2..0x8263
33077,0x8135,out_,unknown,33075,0x8133,134,Function_134,0x80C2..0x8263
33114,0x815A,_desc,unknown,33112,0x8158,134,Function_134,0x80C2..0x8263
