# Code RED source/decompiled export
# Source: research/wft_wedt_attachment_lab/model_resource_summary.csv
# SHA1: 0ac58d17c76d9578dc36b2ef474c5aa95cee73bd

archive,entry_index,entry_name,entry_path,bundle_key,extension,resource_type,resource_hint,root_vft,root_vft_hint,slot_size,decoded_size,decoded_sha1,decode_mode,virtual_pointer_count,toc_offset,toc_total_size,decoded_extract
fragments2.rpf,71,zombie_gore_toxicfemaleprostitute_01_hilod.wfd,root/fragments/zombie_gore_toxicfemaleprostitute_01_hilod.wfd,zombie_gore_toxicfemaleprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1282300,2031616,34bfa74eb0127b49b625ce70ff9e3e5a4b056975,rsc_zstd,776,39090176,327680,
fragments2.rpf,72,zombie_toxicdrunk_n_dirty_01_hilod.wfd,root/fragments/zombie_toxicdrunk_n_dirty_01_hilod.wfd,zombie_toxicdrunk_n_dirty_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1114181,1769472,ec3fd222a7b2a5ba546cbf5d3ec42fba391ca710,rsc_zstd,608,49494016,262144,
fragments2.rpf,73,zombie_toxicrancher_01.wft,root/fragments/zombie_toxicrancher_01.wft,zombie_toxicrancher_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,125233,401408,91d075abaaeb6c4323e6efae3afb58b15d3b4beb,rsc_zstd,1035,53514240,32768,
fragments2.rpf,74,zombie_gore_mexicanrebel_01_medlod.wfd,root/fragments/zombie_gore_mexicanrebel_01_medlod.wfd,zombie_gore_mexicanrebel_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,213824,393216,88a13ecfcae809d54fbdaf434c1808ce172a890d,rsc_zstd,732,35399680,24576,
fragments2.rpf,75,zombie_hispanicmaleposse_01_medlod.wfd,root/fragments/zombie_hispanicmaleposse_01_medlod.wfd,zombie_hispanicmaleposse_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,180783,385024,019c41216ff4c72b1c3628cfde0ce7ad2c66af27,rsc_zstd,570,46469120,49152,
fragments2.rpf,76,zombie_gore_toxicccriminal_01_hilod.wfd,root/fragments/zombie_gore_toxicccriminal_01_hilod.wfd,zombie_gore_toxicccriminal_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1281660,2031616,7aa007a62e56e635379bd30a931b07cf68111c64,rsc_zstd,761,35739648,327680,
fragments2.rpf,77,zombie_gore_bruiserprostitute_01_medlod.wfd,root/fragments/zombie_gore_bruiserprostitute_01_medlod.wfd,zombie_gore_bruiserprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,213033,417792,76deb2215807d96e2a696bf1b614f537b0d0feca,rsc_zstd,650,17625088,40960,
fragments2.rpf,78,zombie_gore_fastdrunk_n_dirty_01.wedt,root/fragments/zombie_gore_fastdrunk_n_dirty_01.wedt,zombie_gore_fastdrunk_n_dirty_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1631,8192,a5e79727a618f5db8149573be2490b6f1f4d7a56,rsc_zstd,202,27643904,512,
fragments2.rpf,79,zombie_toxicrancher_01_hilod.wfd,root/fragments/zombie_toxicrancher_01_hilod.wfd,zombie_toxicrancher_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1200822,2031616,1f59b1a2a7cc551c6b8d7f962d845190667f3aaf,rsc_zstd,690,53641216,327680,
fragments2.rpf,80,zombie_gore_fastmexicanrebel_01_medlod.wfd,root/fragments/zombie_gore_fastmexicanrebel_01_medlod.wfd,zombie_gore_fastmexicanrebel_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,236923,466944,00b4d7737f12f69c5160e17cb710778543d1bcfb,rsc_zstd,672,30715904,40960,
fragments2.rpf,81,zombie_gore_bruisermaleold_01.wedt,root/fragments/zombie_gore_bruisermaleold_01.wedt,zombie_gore_bruisermaleold_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1580,8192,540c3fb91f849a188b75ec4da2eba41da61c104a,rsc_zstd,195,13043712,512,
fragments2.rpf,82,zombie_gore_blackgunslinger_01_medlod.wfd,root/fragments/zombie_gore_blackgunslinger_01_medlod.wfd,zombie_gore_blackgunslinger_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,193578,376832,65de7c3188d848aee57221a9a6a3f085cae64e57,rsc_zstd,632,8155136,40960,
fragments2.rpf,83,zombie_fastmexicanrebel_01_hilod.wfd,root/fragments/zombie_fastmexicanrebel_01_hilod.wfd,zombie_fastmexicanrebel_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1106985,1835008,1eea1f0b0fbf63ad57d8fd37a89ce467cd6880f5,rsc_zstd,620,2863104,196608,
fragments2.rpf,84,zombie_gore_abnashsamra.wedt,root/fragments/zombie_gore_abnashsamra.wedt,zombie_gore_abnashsamra,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1698,8192,6fd281101c71ac6d487f5073f3ea890c48cf7f41,rsc_zstd,218,4136960,512,
fragments2.rpf,85,zombie_gore_bruiserfat_01_hilod.wfd,root/fragments/zombie_gore_bruiserfat_01_hilod.wfd,zombie_gore_bruiserfat_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1149540,1966080,8de0161c3993d7fc65b2713848c13497bfb0c58d,rsc_zstd,662,11692032,262144,
fragments2.rpf,86,zombie_gore_mexicanrebel_01.wft,root/fragments/zombie_gore_mexicanrebel_01.wft,zombie_gore_mexicanrebel_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,91375,270336,886af42f48b1d332283656d9e1dd51c91f821381,rsc_zstd,1114,34039808,24576,
fragments2.rpf,87,zombie_gore_toxicfemaleprostitute_01_medlod.wfd,root/fragments/zombie_gore_toxicfemaleprostitute_01_medlod.wfd,zombie_gore_toxicfemaleprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,240517,466944,63b15549398e3d103642451a891bb82cfb2a5512,rsc_zstd,668,40374272,40960,
fragments2.rpf,88,zombie_gore_cmaleold_01.wft,root/fragments/zombie_gore_cmaleold_01.wft,zombie_gore_cmaleold_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,103795,311296,808bb6df1335668d2f56fa32a0c87ca5e86cf7a0,rsc_zstd,1134,25974784,32768,
fragments2.rpf,89,zombie_gore_bruiserprisoner_01_medlod.wfd,root/fragments/zombie_gore_bruiserprisoner_01_medlod.wfd,zombie_gore_bruiserprisoner_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,216544,425984,0ebbeecaf6cf530adf30a4853501900116b976f8,rsc_zstd,667,16150528,32768,
fragments2.rpf,90,zombie_gore_hfemaleprostitute_01.wedt,root/fragments/zombie_gore_hfemaleprostitute_01.wedt,zombie_gore_hfemaleprostitute_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1610,8192,64c02fd7dbe0efaf3c5283cc53dd76831261bdec,rsc_zstd,195,30953472,512,
fragments2.rpf,91,zombie_gore_mexicanrebel_01.wedt,root/fragments/zombie_gore_mexicanrebel_01.wedt,zombie_gore_mexicanrebel_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1685,8192,a346e3f688753c41ec739ecedf3bcef3ddffc265,rsc_zstd,210,34037760,512,
fragments2.rpf,92,zombie_gore_toxicdrunk_n_dirty_01_hilod.wfd,root/fragments/zombie_gore_toxicdrunk_n_dirty_01_hilod.wfd,zombie_gore_toxicdrunk_n_dirty_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1287977,2031616,9a5e9598aa858710a2afe4779053305d96002b80,rsc_zstd,720,37419008,327680,
fragments2.rpf,93,zombie_gore_txfeprostitute_02.wft,root/fragments/zombie_gore_txfeprostitute_02.wft,zombie_gore_txfeprostitute_02,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,113631,319488,4f4d1f0e4b94422e6d9b72af825936ef8471c9e9,rsc_zstd,1036,42442752,40960,
fragments2.rpf,94,zombie_gore_fastdrunk_n_dirty_01.wft,root/fragments/zombie_gore_fastdrunk_n_dirty_01.wft,zombie_gore_fastdrunk_n_dirty_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,102605,311296,5cb4bdd6629b1f68020bc81741db9bca506126d7,rsc_zstd,1073,27645952,32768,
fragments2.rpf,95,zombie_gore_bruiserfat_01_medlod.wfd,root/fragments/zombie_gore_bruiserfat_01_medlod.wfd,zombie_gore_bruiserfat_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,199408,385024,e06810e0fdd7f8ea551a426101971768e34cebba,rsc_zstd,661,12843008,49152,
fragments2.rpf,96,zombie_gore_bruiserbandito_01_medlod.wfd,root/fragments/zombie_gore_bruiserbandito_01_medlod.wfd,zombie_gore_bruiserbandito_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,233622,483328,e745e7735df8a42b51dad383c2fa217563b917d5,rsc_zstd,643,9742336,49152,
fragments2.rpf,97,zombie_mexicanrebel_01.wedt,root/fragments/zombie_mexicanrebel_01.wedt,zombie_mexicanrebel_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1686,8192,c3d0925d2136bb43b885e950483a3bd07625b412,rsc_zstd,210,46671872,512,
fragments2.rpf,98,zombie_gore_toxicdrunk_n_dirty_01.wedt,root/fragments/zombie_gore_toxicdrunk_n_dirty_01.wedt,zombie_gore_toxicdrunk_n_dirty_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1569,8192,261b98c10ff366ac22cfa93d1f689dd41fbbb9f4,rsc_zstd,187,37281792,512,
fragments2.rpf,99,zombie_gore_bruiserfat_01.wft,root/fragments/zombie_gore_bruiserfat_01.wft,zombie_gore_bruiserfat_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,84178,262144,dbe5ab00d34237fb2bfa9632cd2c30072e829c81,rsc_zstd,1076,11606016,16384,
fragments2.rpf,100,zombie_gore_toxicccriminal_01_medlod.wfd,root/fragments/zombie_gore_toxicccriminal_01_medlod.wfd,zombie_gore_toxicccriminal_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,259651,557056,bde4c9daf27a6c0fc40e980b96fd1a5bc0830e50,rsc_zstd,740,37021696,40960,
fragments2.rpf,101,zombie_toxicfemaleprostitute_02.wedt,root/fragments/zombie_toxicfemaleprostitute_02.wedt,zombie_toxicfemaleprostitute_02,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1672,8192,98e54ae3b77254f61f5aef45958508aa861e368c,rsc_zstd,211,52203520,512,
fragments2.rpf,102,zombie_gore_bruisertreasurehunter_01.wft,root/fragments/zombie_gore_bruisertreasurehunter_01.wft,zombie_gore_bruisertreasurehunter_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,111313,368640,b479a0b2bda5bbeb91c17ec07856c832a2da85f9,rsc_zstd,1085,17842176,40960,
fragments2.rpf,103,zombie_toxicrancher_01_medlod.wfd,root/fragments/zombie_toxicrancher_01_medlod.wfd,zombie_toxicrancher_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,235923,524288,3533308bd30e269266a52e773f385d78bea117f9,rsc_zstd,605,54843392,32768,
fragments2.rpf,104,zombie_toxicfemaleprostitute_01.wft,root/fragments/zombie_toxicfemaleprostitute_01.wft,zombie_toxicfemaleprostitute_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,84984,270336,eef4a8cab4a9705c4593aefbe31d3a90bd599eae,rsc_zstd,1027,50817024,24576,
fragments2.rpf,105,zombie_fastdrunk_n_dirty_01.wedt,root/fragments/zombie_fastdrunk_n_dirty_01.wedt,zombie_fastdrunk_n_dirty_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1630,8192,7c541e3900b2ae12f8880d6d3a4779fb8edefc30,rsc_zstd,202,1327104,512,
fragments2.rpf,106,zombie_gore_cfemaleprostitute_01.wedt,root/fragments/zombie_gore_cfemaleprostitute_01.wedt,zombie_gore_cfemaleprostitute_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1746,8192,867a787fc942db0c49182a6c2605ddec592c2e81,rsc_zstd,235,21094400,512,
fragments2.rpf,107,zombie_mexicanrebel_01_medlod.wfd,root/fragments/zombie_mexicanrebel_01_medlod.wfd,zombie_mexicanrebel_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,158357,303104,9af1c2415a5d9102d34947b53ace2c01164de57b,rsc_zstd,588,47857664,32768,
fragments2.rpf,108,zombie_fastdrunk_n_dirty_01.wft,root/fragments/zombie_fastdrunk_n_dirty_01.wft,zombie_fastdrunk_n_dirty_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,89456,286720,2824279f7aa1c79a6d640fa69a8bcfc1637e2b6b,rsc_zstd,1022,1329152,32768,
fragments2.rpf,109,zombie_gore_asianmale_01.wedt,root/fragments/zombie_gore_asianmale_01.wedt,zombie_gore_asianmale_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1651,8192,87fead9b3fd9f87bdaed6be36b9d3aa92e9c665f,rsc_zstd,203,5746688,512,
fragments2.rpf,110,zombie_gore_asianmale_01.wft,root/fragments/zombie_gore_asianmale_01.wft,zombie_gore_asianmale_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,65912,221184,9ad06317363168d2001166d4ced3897514458a1b,rsc_zstd,989,5748736,32768,
fragments2.rpf,111,zombie_toxicfemaleprostitute_02_medlod.wfd,root/fragments/zombie_toxicfemaleprostitute_02_medlod.wfd,zombie_toxicfemaleprostitute_02,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,170779,344064,c366f44b21a683c505653f09beb35b805e6b2a5f,rsc_zstd,586,53340160,49152,
fragments2.rpf,112,zombie_gore_bruisercaucasianfemale_01.wft,root/fragments/zombie_gore_bruisercaucasianfemale_01.wft,zombie_gore_bruisercaucasianfemale_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,102603,311296,577f47e7af20639faa2904905763db1ff13cd8ef,rsc_zstd,1031,9979904,32768,
fragments2.rpf,113,zombie_gore_cgunslinger_01.wedt,root/fragments/zombie_gore_cgunslinger_01.wedt,zombie_gore_cgunslinger_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,10550,69632,b0483da8915d6c21e620a91f19019bc9644434c8,rsc_zstd,488,22589440,8192,
fragments2.rpf,114,zombie_gore_hfemaleprostitute_01_hilod.wfd,root/fragments/zombie_gore_hfemaleprostitute_01_hilod.wfd,zombie_gore_hfemaleprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1118328,1966080,2f68f1caff2ed8efacad970695a4dc7f6cbddac6,rsc_zstd,980,31035392,262144,
fragments2.rpf,115,zombie_gore_bruiserprostitute_01_hilod.wfd,root/fragments/zombie_gore_bruiserprostitute_01_hilod.wfd,zombie_gore_bruiserprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1159416,2031616,ff4b7719ec4a15ef317fa0510fd74ee32c3e84b0,rsc_zstd,631,16463872,327680,
fragments2.rpf,116,zombie_gore_hmaleposse_01_set_zombie_caucasianmaleold_01_hat.wft,root/fragments/zombie_gore_hmaleposse_01_set_zombie_caucasianmaleold_01_hat.wft,zombie_gore_hmaleposse_01_set_zombie_caucasianmaleold_01_hat,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,18834,40960,e2716e66803faf3faf58f5913db006ab759f11d1,rsc_zstd,159,34017280,4096,
fragments2.rpf,117,zombie_gore_abnashsamra_medlod.wfd,root/fragments/zombie_gore_abnashsamra_medlod.wfd,zombie_gore_abnashsamra,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,218891,417792,c84c082a41361ea31016bf32e71046aab2f01b2e,rsc_zstd,668,5527552,40960,
fragments2.rpf,118,zombie_gore_cmalefat_01_medlod.wfd,root/fragments/zombie_gore_cmalefat_01_medlod.wfd,zombie_gore_cmalefat_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,238324,507904,fc85647726e408e7b60a71a937ba170caa2719dc,rsc_zstd,523,25733120,49152,
fragments2.rpf,119,zombie_gore_ccattlerustlers_01_medlod.wfd,root/fragments/zombie_gore_ccattlerustlers_01_medlod.wfd,zombie_gore_ccattlerustlers_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,212623,393216,6ca281ef1fa54321902128783acb1c7352f1aad8,rsc_zstd,649,20865024,24576,
fragments2.rpf,120,zombie_hispanicfemaleprostitute_01_medlod.wfd,root/fragments/zombie_hispanicfemaleprostitute_01_medlod.wfd,zombie_hispanicfemaleprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,140915,278528,a912c9e3a318fc68f3f876c2e4c50d6b95f8e6db,rsc_zstd,565,45074432,24576,
fragments2.rpf,121,zombie_gore_bruisermaleold_01_medlod.wfd,root/fragments/zombie_gore_bruisermaleold_01_medlod.wfd,zombie_gore_bruisermaleold_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,266425,540672,775576fa7d5aea1a7480001d4cd363a65636c514,rsc_zstd,701,14598144,49152,
fragments2.rpf,122,zombie_hispanicmaleposse_01.wft,root/fragments/zombie_hispanicmaleposse_01.wft,zombie_hispanicmaleposse_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,83948,278528,2e7530da1324986e37b6800e8b6d2bed93425ebc,rsc_zstd,1048,45217792,24576,
fragments2.rpf,123,zombie_gore_bruisermaleold_01.wft,root/fragments/zombie_gore_bruisermaleold_01.wft,zombie_gore_bruisermaleold_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,125805,368640,ea73b9129e5ed30ae63a6ec0b9301b1a55434eae,rsc_zstd,1120,13045760,40960,
fragments2.rpf,124,zombie_gore_toxicdrunk_n_dirty_01.wft,root/fragments/zombie_gore_toxicdrunk_n_dirty_01.wft,zombie_gore_toxicdrunk_n_dirty_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,133480,434176,1dd659b5d4c646d003757d5e51cde9c1f8367ccc,rsc_zstd,1052,37283840,40960,
fragments2.rpf,125,zombie_gore_toxicdrunk_n_dirty_01_medlod.wfd,root/fragments/zombie_gore_toxicdrunk_n_dirty_01_medlod.wfd,zombie_gore_toxicdrunk_n_dirty_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,272701,589824,eb9fd2af552210604086cdb81f54c2fa5999e0c7,rsc_zstd,653,38707200,40960,
fragments2.rpf,126,zombie_gore_bruiserprisoner_01.wft,root/fragments/zombie_gore_bruiserprisoner_01.wft,zombie_gore_bruiserprisoner_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,95378,294912,2d7ebb14d011ae178687eeada520bb00e267197d,rsc_zstd,1047,14868480,24576,
fragments2.rpf,127,zombie_gore_hfemaleprostitute_01.wft,root/fragments/zombie_gore_hfemaleprostitute_01.wft,zombie_gore_hfemaleprostitute_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,78180,237568,b54a3650e8392952793e161205718c047a7287ae,rsc_zstd,1117,30955520,32768,
fragments2.rpf,128,zombie_gore_ccattlerustlers_01.wft,root/fragments/zombie_gore_ccattlerustlers_01.wft,zombie_gore_ccattlerustlers_01,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,87515,270336,fcfed6f74dccea2085da719011152e344c05c4f5,rsc_zstd,1081,19474432,24576,
fragments2.rpf,129,zombie_gore_cgunslinger_01_hilod.wfd,root/fragments/zombie_gore_cgunslinger_01_hilod.wfd,zombie_gore_cgunslinger_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1348387,2162688,a15fc9a3fd2231c508712df3193f7b355515db52,rsc_zstd,785,22716416,196608,
fragments2.rpf,130,zombie_gore_cfemaleprostitute_01_medlod.wfd,root/fragments/zombie_gore_cfemaleprostitute_01_medlod.wfd,zombie_gore_cfemaleprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,207001,409600,bc4308d01305f9f8e5513b1a79227c82bf0303ee,rsc_zstd,636,22380544,32768,
fragments2.rpf,131,zombie_toxicfemaleprostitute_01_medlod.wfd,root/fragments/zombie_toxicfemaleprostitute_01_medlod.wfd,zombie_toxicfemaleprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,178597,368640,415fecbb6f01c059341c9e77726478d252b19e10,rsc_zstd,597,52023296,40960,
fragments2.rpf,132,zombie_gore_txfeprostitute_02.wedt,root/fragments/zombie_gore_txfeprostitute_02.wedt,zombie_gore_txfeprostitute_02,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1661,8192,9f98586cf199d243fba9e7bf82e56da7b5009707,rsc_zstd,211,42440704,512,
fragments2.rpf,133,zombie_gore_toxicrancher_01_medlod.wfd,root/fragments/zombie_gore_toxicrancher_01_medlod.wfd,zombie_gore_toxicrancher_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,301505,638976,63d31606ea83b0c3b1755f4b0c45323db099c489,rsc_zstd,634,42137600,81920,
fragments2.rpf,134,zombie_gore_blackgunslinger_01.wedt,root/fragments/zombie_gore_blackgunslinger_01.wedt,zombie_gore_blackgunslinger_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1613,8192,21c021008c25f1f790677b256a839aa2544754d5,rsc_zstd,202,6952960,512,
fragments2.rpf,135,zombie_fastmexicanrebel_01.wedt,root/fragments/zombie_fastmexicanrebel_01.wedt,zombie_fastmexicanrebel_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1681,8192,04687dc11e747496e5cb165c83950cfb4f18b23e,rsc_zstd,211,2781184,512,
fragments2.rpf,136,zombie_toxicrancher_01.wedt,root/fragments/zombie_toxicrancher_01.wedt,zombie_toxicrancher_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1456,8192,f1bdf1ad899b5e28222c811d479bd6367b537ab7,rsc_zstd,179,53512192,512,
fragments2.rpf,137,zombie_fastmexicanrebel_01_medlod.wfd,root/fragments/zombie_fastmexicanrebel_01_medlod.wfd,zombie_fastmexicanrebel_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,164251,335872,03d9a87b6e9c57cf8517ee25cc368305ff541e9d,rsc_zstd,498,3971072,32768,
fragments2.rpf,138,zombie_gore_bruiserprisoner_01_hilod.wfd,root/fragments/zombie_gore_bruiserprisoner_01_hilod.wfd,zombie_gore_bruiserprisoner_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1184113,2031616,9dafee6c78f0e9a569ac74c2ab128e609630f15b,rsc_zstd,733,14964736,327680,
fragments2.rpf,139,zombie_gore_fastmexicanrebel_01_hilod.wfd,root/fragments/zombie_gore_fastmexicanrebel_01_hilod.wfd,zombie_gore_fastmexicanrebel_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1288837,2097152,a7fe33e7e6ecee0dec1727c261a35502019aa05e,rsc_zstd,729,29425664,131072,
fragments2.rpf,140,zombie_hispanicmaleposse_01.wedt,root/fragments/zombie_hispanicmaleposse_01.wedt,zombie_hispanicmaleposse_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1581,8192,3d92c9456684724b2318f5103f26f95ff6997585,rsc_zstd,195,45215744,512,
fragments2.rpf,141,zombie_gore_cfemaleprostitute_01_hilod.wfd,root/fragments/zombie_gore_cfemaleprostitute_01_hilod.wfd,zombie_gore_cfemaleprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1193263,1966080,0bf87c40c3697d2921e34aeb8b4f2d437af399be,rsc_zstd,718,21186560,262144,
fragments2.rpf,142,zombie_gore_bruiserfat_01.wedt,root/fragments/zombie_gore_bruiserfat_01.wedt,zombie_gore_bruiserfat_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1496,8192,ee2c06f32eba4ae8946f33dea47decf9f5191734,rsc_zstd,178,11603968,512,
fragments2.rpf,143,zombie_gore_bruisercaucasianfemale_01_hilod.wfd,root/fragments/zombie_gore_bruisercaucasianfemale_01_hilod.wfd,zombie_gore_bruisercaucasianfemale_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1284229,2031616,c184b55fbd17d549b2239ac8a189255a8e2e8a20,rsc_zstd,631,10084352,327680,
fragments2.rpf,144,zombie_gore_abnashsamra.wft,root/fragments/zombie_gore_abnashsamra.wft,zombie_gore_abnashsamra,.wft,138,extension_wft,0x00DDB8E4,wft_root_vft_fragment_texture_or_model,93073,286720,f93903101008d19f210df33dd39130816b38095a,rsc_zstd,1093,4139008,32768,
fragments2.rpf,145,zombie_caucasianmaleold_01_hilod.wfd,root/fragments/zombie_caucasianmaleold_01_hilod.wfd,zombie_caucasianmaleold_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,1126331,1835008,74985093beb19e814e50e392e9c084c2bfbc102e,rsc_zstd,650,6144,196608,
fragments2.rpf,146,zombie_toxicdrunk_n_dirty_01_medlod.wfd,root/fragments/zombie_toxicdrunk_n_dirty_01_medlod.wfd,zombie_toxicdrunk_n_dirty_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,203167,458752,3be057a7ec22bb58261fbd00eb020f07a982fe15,rsc_zstd,538,50610176,49152,
fragments2.rpf,147,zombie_gore_txfeprostitute_02_medlod.wfd,root/fragments/zombie_gore_txfeprostitute_02_medlod.wfd,zombie_gore_txfeprostitute_02,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,247644,475136,4e78789f4a43ee7b4854c9c9650817b43048c5a2,rsc_zstd,634,43794432,40960,
fragments2.rpf,148,zombie_gore_bruiserbandito_01.wedt,root/fragments/zombie_gore_bruiserbandito_01.wedt,zombie_gore_bruiserbandito_01,.wedt,11,extension_wedt,0x00D0E590,wedt_root_vft_editdata,1615,8192,71c55a27f42591a298ad83ae2533b84108408c52,rsc_zstd,202,8349696,512,
fragments2.rpf,149,zombie_hispanicfemaleprostitute_01_hilod.wfd,root/fragments/zombie_hispanicfemaleprostitute_01_hilod.wfd,zombie_hispanicfemaleprostitute_01,.wfd,1,extension_wfd,0x00DDC0A0,wfd_root_vft_fragment_drawable,963102,1703936,7620b1adb5ec1471f228f743958d81701b03cd48,rsc_zstd,930,44109824,196608,
