offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
56,0x38,02 00,2,0,1
63,0x3F,08 01,264,0,4
69,0x45,03 02,515,1,1
80,0x50,07 03,775,1,3
89,0x59,04 04,1028,0,2
179,0xB3,01 05,1281,1,0
187,0xBB,01 06,1537,1,0
201,0xC9,03 02,515,1,1
207,0xCF,01 07,1793,1,0
210,0xD2,03 08,2051,1,1
353,0x161,01 09,2305,1,0
463,0x1CF,03 0A,2563,1,1
497,0x1F1,03 0B,2819,1,1
512,0x200,05 0C,3077,1,2
549,0x225,08 01,264,0,4
554,0x22A,04 0D,3332,0,2
595,0x253,03 0E,3587,1,1
602,0x25A,01 0F,3841,1,0
605,0x25D,02 10,4098,0,1
613,0x265,02 11,4354,0,1
619,0x26B,01 12,4609,1,0
644,0x284,04 13,4868,0,2
650,0x28A,03 14,5123,1,1
659,0x293,02 15,5378,0,1
669,0x29D,03 02,515,1,1
678,0x2A6,03 16,5635,1,1
687,0x2AF,04 17,5892,0,2
690,0x2B2,01 07,1793,1,0
696,0x2B8,08 01,264,0,4
739,0x2E3,00 18,6144,0,0
743,0x2E7,02 19,6402,0,1
765,0x2FD,02 1A,6658,0,1
774,0x306,04 0D,3332,0,2
777,0x309,00 1B,6912,0,0
795,0x31B,04 1C,7172,0,2
809,0x329,03 1D,7427,1,1
813,0x32D,04 1E,7684,0,2
821,0x335,03 1D,7427,1,1
825,0x339,04 1E,7684,0,2
830,0x33E,03 1F,7939,1,1
834,0x342,01 06,1537,1,0
843,0x34B,01 07,1793,1,0
848,0x350,01 20,8193,1,0
862,0x35E,0B 21,8459,1,5
932,0x3A4,01 06,1537,1,0
944,0x3B0,01 07,1793,1,0
1041,0x411,05 22,8709,1,2
1074,0x432,05 23,8965,1,2
1140,0x474,00 24,9216,0,0
1146,0x47A,03 25,9475,1,1
1156,0x484,01 12,4609,1,0
1168,0x490,01 26,9729,1,0
1175,0x497,00 24,9216,0,0
1181,0x49D,00 27,9984,0,0
1184,0x4A0,01 28,10241,1,0
1204,0x4B4,05 29,10501,1,2
1207,0x4B7,03 2A,10755,1,1
1252,0x4E4,05 29,10501,1,2
1255,0x4E7,03 2A,10755,1,1
1268,0x4F4,08 2B,11016,0,4
1279,0x4FF,08 2B,11016,0,4
1288,0x508,08 2B,11016,0,4
1297,0x511,08 2B,11016,0,4
1396,0x574,08 2C,11272,0,4
1420,0x58C,08 2C,11272,0,4
1452,0x5AC,03 2D,11523,1,1
1473,0x5C1,03 2E,11779,1,1
1547,0x60B,0C 2F,12044,0,6
1551,0x60F,02 19,6402,0,1
1616,0x650,01 28,10241,1,0
1632,0x660,01 30,12289,1,0
1677,0x68D,01 30,12289,1,0
2057,0x809,02 31,12546,0,1
2064,0x810,06 32,12806,0,3
2083,0x823,02 31,12546,0,1
2088,0x828,02 33,13058,0,1
2108,0x83C,02 31,12546,0,1
2113,0x841,02 31,12546,0,1
2116,0x844,00 34,13312,0,0
2131,0x853,0F 35,13583,1,7
2172,0x87C,03 36,13827,1,1
2191,0x88F,09 37,14089,1,4
2312,0x908,02 38,14338,0,1
2353,0x931,0D 39,14605,1,6
2423,0x977,08 2B,11016,0,4
2435,0x983,0D 39,14605,1,6
2474,0x9AA,03 3A,14851,1,1
2481,0x9B1,08 2C,11272,0,4
2493,0x9BD,0D 39,14605,1,6
2554,0x9FA,08 2C,11272,0,4
2569,0xA09,08 2C,11272,0,4
2707,0xA93,03 3B,15107,1,1
2716,0xA9C,02 3C,15362,0,1
2722,0xAA2,03 3B,15107,1,1
2731,0xAAB,02 3C,15362,0,1
2737,0xAB1,03 3B,15107,1,1
2746,0xABA,02 3C,15362,0,1
2752,0xAC0,03 3B,15107,1,1
2761,0xAC9,02 3C,15362,0,1
2790,0xAE6,03 3D,15619,1,1
2794,0xAEA,06 3E,15878,0,3
2801,0xAF1,05 0C,3077,1,2
2902,0xB56,03 3F,16131,1,1
2910,0xB5E,05 29,10501,1,2
2913,0xB61,03 2A,10755,1,1
2928,0xB70,08 2B,11016,0,4
2939,0xB7B,08 2B,11016,0,4
2945,0xB81,03 3F,16131,1,1
2953,0xB89,05 29,10501,1,2
2956,0xB8C,03 2A,10755,1,1
2963,0xB93,08 2B,11016,0,4
2969,0xB99,03 3F,16131,1,1
2977,0xBA1,05 29,10501,1,2
2980,0xBA4,03 2A,10755,1,1
2987,0xBAB,08 2B,11016,0,4
3119,0xC2F,03 3F,16131,1,1
3143,0xC47,03 14,5123,1,1
3168,0xC60,03 40,16387,1,1
3177,0xC69,04 41,16644,0,2
3198,0xC7E,04 42,16900,0,2
3222,0xC96,03 43,17155,1,1
3229,0xC9D,03 0A,2563,1,1
3239,0xCA7,03 44,17411,1,1
3242,0xCAA,05 45,17669,1,2
3250,0xCB2,02 46,17922,0,1
3258,0xCBA,03 47,18179,1,1
3272,0xCC8,02 46,17922,0,1
3286,0xCD6,03 02,515,1,1
3295,0xCDF,03 48,18435,1,1
3300,0xCE4,07 49,18695,1,3
3309,0xCED,03 4A,18947,1,1
3314,0xCF2,07 49,18695,1,3
3417,0xD59,0D 39,14605,1,6
3420,0xD5C,03 4B,19203,1,1
3494,0xDA6,0D 39,14605,1,6
3497,0xDA9,03 4B,19203,1,1
3580,0xDFC,03 02,515,1,1
3589,0xE05,03 4C,19459,1,1
3648,0xE40,0D 39,14605,1,6
3651,0xE43,03 4B,19203,1,1
3730,0xE92,0D 39,14605,1,6
3733,0xE95,03 4B,19203,1,1
3775,0xEBF,03 4D,19715,1,1
3785,0xEC9,01 28,10241,1,0
3830,0xEF6,01 28,10241,1,0
3886,0xF2E,01 28,10241,1,0
3914,0xF4A,03 3B,15107,1,1
3923,0xF53,03 4E,19971,1,1
3927,0xF57,03 4A,18947,1,1
3933,0xF5D,09 4F,20233,1,4
3953,0xF71,03 50,20483,1,1
3974,0xF86,03 3B,15107,1,1
3983,0xF8F,03 4E,19971,1,1
3987,0xF93,03 4A,18947,1,1
3993,0xF99,09 4F,20233,1,4
4013,0xFAD,03 50,20483,1,1
4154,0x103A,03 4A,18947,1,1
4167,0x1047,09 51,20745,1,4
4216,0x1078,09 51,20745,1,4
4227,0x1083,09 51,20745,1,4
4247,0x1097,09 51,20745,1,4
4258,0x10A2,09 51,20745,1,4
4399,0x112F,0C 52,21004,0,6
4455,0x1167,03 36,13827,1,1
4470,0x1176,03 44,17411,1,1
4559,0x11CF,03 36,13827,1,1
4574,0x11DE,03 44,17411,1,1
4601,0x11F9,04 53,21252,0,2
4630,0x1216,03 54,21507,1,1
4742,0x1286,05 55,21765,1,2
4746,0x128A,03 54,21507,1,1
4796,0x12BC,01 56,22017,1,0
4848,0x12F0,03 36,13827,1,1
4867,0x1303,09 37,14089,1,4
4919,0x1337,03 3F,16131,1,1
4931,0x1343,05 29,10501,1,2
4934,0x1346,03 2A,10755,1,1
4944,0x1350,09 57,22281,1,4
4984,0x1378,07 58,22535,1,3
5064,0x13C8,01 28,10241,1,0
5141,0x1415,02 59,22786,0,1
5227,0x146B,02 31,12546,0,1
5326,0x14CE,13 5A,23059,1,9
