index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
99,file,root/content/dlc/zombiepack/gringos/dlc_merchant_2_b.xml,dlc_merchant_2_b.xml,.xml,19750984,1306,5062,False,True,
100,file,root/content/dlc/zombiepack/gringos/dlc_survivor_roof_rfl.xml,dlc_survivor_roof_rfl.xml,.xml,19784920,1273,5034,False,True,
101,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_attacked.xml,z_dlc_z_overrun_attacked.xml,.xml,19828144,1280,5034,False,True,
102,file,root/content/dlc/zombiepack/gringos/blunderbuss_parts.xml,blunderbuss_parts.xml,.xml,19724384,354,908,False,True,
103,file,root/content/dlc/zombiepack/gringos/dlc_rcm_mother_superior.xml,dlc_rcm_mother_superior.xml,.xml,19775488,1568,9332,False,True,
104,file,root/content/dlc/zombiepack/gringos/dlc_mourn_suicide.xml,dlc_mourn_suicide.xml,.xml,19764424,1686,9893,False,True,
105,file,root/content/dlc/zombiepack/gringos/dlc_nun_benchc.xml,dlc_nun_benchc.xml,.xml,19770192,1281,5029,False,True,
106,file,root/content/dlc/zombiepack/gringos/zombiepack_lootzombie.xml,zombiepack_lootzombie.xml,.xml,19804016,1233,5161,False,True,
107,file,root/content/dlc/zombiepack/gringos/dlc_survivor_low_wall_rfl.xml,dlc_survivor_low_wall_rfl.xml,.xml,19783640,1274,5046,False,True,
108,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_attack1.xml,z_dlc_z_overrun_attack1.xml,.xml,19824784,1676,9893,False,True,
109,file,root/content/dlc/zombiepack/gringos/z_dlc_z_beat_door.xml,z_dlc_z_beat_door.xml,.xml,19820328,1273,5043,False,True,
110,file,root/content/dlc/zombiepack/gringos/zombiepackgringos.txt,zombiepackgringos.txt,.txt,19797768,649,4868,False,True,
111,file,root/content/dlc/zombiepack/gringos/z_dlc_z_family.xml,z_dlc_z_family.xml,.xml,19822888,1892,10888,False,True,
112,file,root/content/dlc/zombiepack/gringos/dlc_mourn_dead_body.xml,dlc_mourn_dead_body.xml,.xml,19762736,1686,9905,False,True,
113,file,root/content/dlc/zombiepack/gringos/dlc_sasquatch2.xml,dlc_sasquatch2.xml,.xml,19778736,1252,4754,False,True,
114,file,root/content/dlc/zombiepack/gringos/dlc_dead_rise_again2b.xml,dlc_dead_rise_again2b.xml,.xml,19732232,1263,4785,False,True,
115,file,root/content/dlc/zombiepack/gringos/dlc_find_blunderbuss.xml,dlc_find_blunderbuss.xml,.xml,19745808,1210,4937,False,True,
116,file,root/content/dlc/zombiepack/gringos/dlc_robber_struggle.xml,dlc_robber_struggle.xml,.xml,19777064,1664,9894,False,True,
117,file,root/content/dlc/zombiepack/gringos/zombiepack_horsehitch2.xml,zombiepack_horsehitch2.xml,.xml,19802696,1318,5245,False,True,
118,file,root/content/dlc/zombiepack/gringos/horse_deed_famine_z.xml,horse_deed_famine_z.xml,.xml,19791272,399,1114,False,True,
119,file,root/content/dlc/zombiepack/gringos/dlc_fenway4_rifle.xml,dlc_fenway4_rifle.xml,.xml,19744344,1463,5765,False,True,
120,file,root/content/dlc/zombiepack/gringos/dlc_dead_rise_again2c.xml,dlc_dead_rise_again2c.xml,.xml,19733496,1471,6744,False,True,
121,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_attack2.xml,z_dlc_z_overrun_attack2.xml,.xml,19826464,1672,9892,False,True,
122,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_dropgun.xml,z_dlc_z_overrun_dropgun.xml,.xml,19829432,1279,5033,False,True,
123,file,root/content/dlc/ultimate/description.txt,description.txt,.txt,19717448,129,148,False,True,
124,file,root/content/dlc/mooutfitspack/description.txt,description.txt,.txt,19629584,128,149,False,True,
125,file,root/content/dlc/mooutfitspack/dlctuerrormsg.strtbl,dlctuerrormsg.strtbl,.strtbl,19629720,2422,2422,False,False,
126,file,root/content/dlc/mooutfitspack/mooutfitspack_ps3.strtbl,mooutfitspack_ps3.strtbl,.strtbl,19680424,37017,37017,False,False,
127,file,root/content/dlc/mooutfitspack/mooutfitspack.txt,mooutfitspack.txt,.txt,19672944,7472,67346,False,True,
128,file,root/content/dlc/mooutfitspack/dlctuerrormsg_ps3.strtbl,dlctuerrormsg_ps3.strtbl,.strtbl,19633304,2610,2610,False,False,
129,file,root/content/dlc/mooutfitspack/mooutfitspack.strtbl,mooutfitspack.strtbl,.strtbl,19635920,37017,37017,False,False,
130,file,root/content/dlc/mooutfitspack/dlctuerrormsg.txt,dlctuerrormsg.txt,.txt,19632144,1158,5570,False,True,
131,file,root/content/ai/game_main.tr,game_main.tr,.tr,704752,12520,47117,False,True,
132,file,root/content/ai/human_unalerted.tr,human_unalerted.tr,.tr,750304,7653,30591,False,True,
133,file,root/content/ai/animal_alert.tr,animal_alert.tr,.tr,671744,496,1595,False,True,
134,file,root/content/ai/general_rules.tr,general_rules.tr,.tr,717280,1749,11170,False,True,
135,file,root/content/ai/animal_hunt.tr,animal_hunt.tr,.tr,680784,1938,9778,False,True,
136,file,root/content/ai/shopkeeper_reactions.tr,shopkeeper_reactions.tr,.tr,762000,1976,7869,False,True,
137,dir,root/content/ai/test,test,,,,,,,
138,file,root/content/ai/animal_play.tr,animal_play.tr,.tr,693560,3959,27187,False,True,
139,file,root/content/ai/animal_main.tr,animal_main.tr,.tr,682728,10827,77295,False,True,
140,file,root/content/ai/animal_common_rules.tr,animal_common_rules.tr,.tr,676120,1129,7460,False,True,
141,file,root/content/ai/movementtuning.xml,movementtuning.xml,.xml,758112,584,5432,False,True,
142,file,root/content/ai/animal_static.tr,animal_static.tr,.tr,698744,781,2850,False,True,
143,file,root/content/ai/human_hostile.tr,human_hostile.tr,.tr,739432,1828,7012,False,True,
144,file,root/content/ai/motives.xml,motives.xml,.xml,757960,150,955,False,True,
145,file,root/content/ai/animal_task.tr,animal_task.tr,.tr,699528,2472,9914,False,True,
146,file,root/content/ai/human_combat.tr,human_combat.tr,.tr,719032,16014,69142,False,True,
147,file,root/content/ai/animal_fight.tr,animal_fight.tr,.tr,678000,2782,13848,False,True,
148,file,root/content/ai/animal_eat.tr,animal_eat.tr,.tr,677256,738,1853,False,True,
149,file,root/content/ai/tasks.tr,tasks.tr,.tr,763984,10486,46497,False,True,
150,dir,root/content/ai/oldunused,oldunused,,,,,,,
151,file,root/content/ai/human_guard.tr,human_guard.tr,.tr,735048,4376,15639,False,True,
152,file,root/content/ai/audio.tr,audio.tr,.tr,702008,2738,8388,False,True,
153,file,root/content/ai/human_reactions.tr,human_reactions.tr,.tr,741264,9035,60055,False,True,
154,dir,root/content/ai/unalertedai,unalertedai,,,,,,,
155,file,root/content/ai/animal_species_rules.tr,animal_species_rules.tr,.tr,697520,1222,5930,False,True,
156,file,root/content/ai/animal_birds.tr,animal_birds.tr,.tr,672248,3865,16107,False,True,
157,file,root/content/ai/test/testevents.tr,testevents.tr,.tr,774472,408,1118,False,True,
158,file,root/content/ai/oldunused/guard.tr,guard.tr,.tr,758704,1323,3922,False,True,
159,file,root/content/ai/oldunused/squad.tr,squad.tr,.tr,760032,1962,7134,False,True,
160,file,root/content/ai/unalertedai/default_howlmoon.xml,default_howlmoon.xml,.xml,775872,323,850,False,True,
161,file,root/content/ai/unalertedai/pen_eat.xml,pen_eat.xml,.xml,776720,362,925,False,True,
162,file,root/content/ai/unalertedai/default_sleep.xml,default_sleep.xml,.xml,776200,222,434,False,True,
163,file,root/content/ai/unalertedai/default_drink.xml,default_drink.xml,.xml,775120,369,928,False,True,
164,file,root/content/ai/unalertedai/nocturnal_sleep.xml,nocturnal_sleep.xml,.xml,776424,289,799,False,True,
165,file,root/content/ai/unalertedai/default_eat.xml,default_eat.xml,.xml,775496,373,936,False,True,
166,file,root/content/ai/unalertedai/coyote_sleep.xml,coyote_sleep.xml,.xml,774888,225,502,False,True,
167,file,root/content/ai/unalertedai/rabbit_drink.xml,rabbit_drink.xml,.xml,777088,371,928,False,True,
168,dir,root/content/init/inventory,inventory,,,,,,,
169,file,root/content/init/inventory/inventory.xml,inventory.xml,.xml,781976,5687,123723,False,True,
170,file,root/content/init/inventory/dlc_inventory.xml,dlc_inventory.xml,.xml,779856,2117,41281,False,True,
171,dir,root/content/ui/net,net,,,,,,,
172,file,root/content/ui/savegame.sc.xml,savegame.sc.xml,.xml,862312,5020,61441,False,True,
173,file,root/content/ui/prompts.sc.xml,prompts.sc.xml,.xml,860832,266,568,False,True,
174,dir,root/content/ui/pausemenu,pausemenu,,,,,,,
175,file,root/content/ui/newspaper.sc.xml,newspaper.sc.xml,.xml,816088,775,7615,False,True,
176,file,root/content/ui/satchel.sc.xml,satchel.sc.xml,.xml,861104,1200,4856,False,True,
177,file,root/content/ui/shop.sc.xml,shop.sc.xml,.xml,867336,941,2893,False,True,
178,file,root/content/ui/userinterface.sc.xml,userinterface.sc.xml,.xml,876952,718,1827,False,True,
179,file,root/content/ui/cutscenes.sc.xml,cutscenes.sc.xml,.xml,792632,1033,7428,False,True,
180,file,root/content/ui/treasuremaps.sc.xml,treasuremaps.sc.xml,.xml,875616,496,992,False,True,
181,file,root/content/ui/debug.sc.xml,debug.sc.xml,.xml,793672,167,192,False,True,
182,dir,root/content/ui/transitions,transitions,,,,,,,
183,file,root/content/ui/hudscene.sc.xml,hudscene.sc.xml,.xml,799016,4181,30041,False,True,
184,file,root/content/ui/generalmenus.sc.xml,generalmenus.sc.xml,.xml,793840,5174,48838,False,True,
185,file,root/content/ui/boot.sc.xml,boot.sc.xml,.xml,787664,4963,36553,False,True,
186,file,root/content/ui/iconmappings.sc.xml,iconmappings.sc.xml,.xml,803200,470,1691,False,True,
187,file,root/content/ui/tunings.sc.xml,tunings.sc.xml,.xml,876120,826,5711,False,True,
188,dir,root/content/ui/net/profileeditor,profileeditor,,,,,,,
189,file,root/content/ui/net/main.sc.xml,main.sc.xml,.xml,805840,282,459,False,True,
190,file,root/content/ui/net/taskmachine.sc.xml,taskmachine.sc.xml,.xml,812448,3632,28084,False,True,
191,file,root/content/ui/net/hudsceneonline.sc.xml,hudsceneonline.sc.xml,.xml,803672,2161,8645,False,True,
192,file,root/content/ui/net/profileeditor/main.sc.xml,main.sc.xml,.xml,806128,2218,16741,False,True,
193,file,root/content/ui/net/profileeditor/titles.sc.xml,titles.sc.xml,.xml,811680,760,10062,False,True,
194,dir,root/content/ui/net/profileeditor/titles,titles,,,,,,,
195,file,root/content/ui/net/profileeditor/titles/dlc2.sc.xml,dlc2.sc.xml,.xml,809200,356,3736,False,True,
196,file,root/content/ui/net/profileeditor/titles/weapon.sc.xml,weapon.sc.xml,.xml,811000,264,1701,False,True,
197,file,root/content/ui/net/profileeditor/titles/stat.sc.xml,stat.sc.xml,.xml,810760,235,803,False,True,
198,file,root/content/ui/net/profileeditor/titles/dlc1.sc.xml,dlc1.sc.xml,.xml,808840,356,3736,False,True,
199,file,root/content/ui/net/profileeditor/titles/dlc3.sc.xml,dlc3.sc.xml,.xml,809560,402,4850,False,True,
200,file,root/content/ui/net/profileeditor/titles/xp.sc.xml,xp.sc.xml,.xml,811272,404,3602,False,True,
201,file,root/content/ui/net/profileeditor/titles/ambient.sc.xml,ambient.sc.xml,.xml,808352,481,5149,False,True,
202,file,root/content/ui/net/profileeditor/titles/dlc4.sc.xml,dlc4.sc.xml,.xml,809968,326,3845,False,True,
203,file,root/content/ui/net/profileeditor/titles/pvp.sc.xml,pvp.sc.xml,.xml,810296,462,6672,False,True,
204,dir,root/content/ui/pausemenu/net,net,,,,,,,
205,file,root/content/ui/pausemenu/socialclub.sc.xml,socialclub.sc.xml,.xml,856216,1586,8343,False,True,
206,file,root/content/ui/pausemenu/leaderboard.sc.xml,leaderboard.sc.xml,.xml,825016,16,16,False,False,
207,file,root/content/ui/pausemenu/controlleroptions.sc.xml,controlleroptions.sc.xml,.xml,817816,228,357,False,True,
208,file,root/content/ui/pausemenu/stats.sc.xml,stats.sc.xml,.xml,857808,1835,18951,False,True,
209,file,root/content/ui/pausemenu/challenges.sc.xml,challenges.sc.xml,.xml,816864,223,336,False,True,
210,file,root/content/ui/pausemenu/savegame.sc.xml,savegame.sc.xml,.xml,853952,2260,15170,False,True,
211,file,root/content/ui/pausemenu/net_profile.sc.xml,net_profile.sc.xml,.xml,842576,892,3632,False,True,
212,file,root/content/ui/pausemenu/hdrcalibration.sc.xml,hdrcalibration.sc.xml,.xml,819760,1132,4433,False,True,
213,file,root/content/ui/pausemenu/pausemenuscene.sc.xml,pausemenuscene.sc.xml,.xml,27068960,2871,16582,False,True,
214,file,root/content/ui/pausemenu/wares.sc.xml,wares.sc.xml,.xml,859648,964,4265,False,True,
215,dir,root/content/ui/pausemenu/lobby,lobby,,,,,,,
216,file,root/content/ui/pausemenu/keybindings.sc.xml,keybindings.sc.xml,.xml,823944,1069,6046,False,True,
217,file,root/content/ui/pausemenu/journal.sc.xml,journal.sc.xml,.xml,821344,2594,41795,False,True,
218,dir,root/content/ui/pausemenu/netstats,netstats,,,,,,,
219,file,root/content/ui/pausemenu/weapons.sc.xml,weapons.sc.xml,.xml,860616,213,314,False,True,
220,file,root/content/ui/pausemenu/options.sc.xml,options.sc.xml,.xml,844432,6251,67413,False,True,
221,file,root/content/ui/pausemenu/items.sc.xml,items.sc.xml,.xml,821120,219,321,False,True,
222,file,root/content/ui/pausemenu/gallery.sc.xml,gallery.sc.xml,.xml,819536,220,327,False,True,
223,file,root/content/ui/pausemenu/inventory.sc.xml,inventory.sc.xml,.xml,820896,221,333,False,True,
224,file,root/content/ui/pausemenu/outfit.sc.xml,outfit.sc.xml,.xml,850688,928,2611,False,True,
225,file,root/content/ui/pausemenu/map.sc.xml,map.sc.xml,.xml,831232,761,2469,False,True,
226,file,root/content/ui/pausemenu/completedmission.sc.xml,completedmission.sc.xml,.xml,817536,273,913,False,True,
227,file,root/content/ui/pausemenu/collections.sc.xml,collections.sc.xml,.xml,817312,221,339,False,True,
228,file,root/content/ui/pausemenu/networking.sc.xml,networking.sc.xml,.xml,27071832,3102,15844,False,True,
229,file,root/content/ui/pausemenu/net_titles.sc.xml,net_titles.sc.xml,.xml,843472,958,26013,False,True,
230,file,root/content/ui/pausemenu/controlsscreen.sc.xml,controlsscreen.sc.xml,.xml,818048,753,2100,False,True,
231,file,root/content/ui/pausemenu/extras.sc.xml,extras.sc.xml,.xml,818808,720,2119,False,True,
232,file,root/content/ui/pausemenu/clothing.sc.xml,clothing.sc.xml,.xml,817088,221,330,False,True,
233,file,root/content/ui/pausemenu/net/privatemenu.sc.xml,privatemenu.sc.xml,.xml,834352,555,1380,False,True,
234,file,root/content/ui/pausemenu/net/offlinemenu.sc.xml,offlinemenu.sc.xml,.xml,832512,951,4262,False,True,
235,file,root/content/ui/pausemenu/net/plaympconf.sc.xml,plaympconf.sc.xml,.xml,833464,884,2331,False,True,
236,file,root/content/ui/pausemenu/net/lanmenu.sc.xml,lanmenu.sc.xml,.xml,22345728,640,1681,False,True,
237,file,root/content/ui/pausemenu/net/publicmenu.sc.xml,publicmenu.sc.xml,.xml,834912,559,1382,False,True,
