offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
82,0x52,00 00,0,0,0
96,0x60,01 01,257,1,0
108,0x6C,02 02,514,0,1
117,0x75,06 03,774,0,3
122,0x7A,04 04,1028,0,2
128,0x80,00 00,0,0,0
154,0x9A,03 05,1283,1,1
163,0xA3,02 06,1538,0,1
191,0xBF,01 07,1793,1,0
203,0xCB,03 08,2051,1,1
206,0xCE,01 09,2305,1,0
213,0xD5,08 0A,2568,0,4
218,0xDA,02 0B,2818,0,1
227,0xE3,00 0C,3072,0,0
245,0xF5,02 0D,3330,0,1
269,0x10D,02 0D,3330,0,1
346,0x15A,03 0E,3587,1,1
366,0x16E,03 0F,3843,1,1
374,0x176,02 10,4098,0,1
386,0x182,00 11,4352,0,0
389,0x185,00 12,4608,0,0
394,0x18A,04 13,4868,0,2
397,0x18D,00 14,5120,0,0
412,0x19C,02 15,5378,0,1
443,0x1BB,03 16,5635,1,1
451,0x1C3,02 17,5890,0,1
456,0x1C8,03 16,5635,1,1
464,0x1D0,02 17,5890,0,1
496,0x1F0,02 0D,3330,0,1
517,0x205,02 0D,3330,0,1
534,0x216,02 18,6146,0,1
549,0x225,02 19,6402,0,1
565,0x235,02 19,6402,0,1
571,0x23B,03 1A,6659,1,1
590,0x24E,02 1B,6914,0,1
608,0x260,02 1C,7170,0,1
612,0x264,03 1D,7427,1,1
622,0x26E,08 1E,7688,0,4
634,0x27A,02 1F,7938,0,1
655,0x28F,00 20,8192,0,0
670,0x29E,03 21,8451,1,1
765,0x2FD,03 08,2051,1,1
866,0x362,02 22,8706,0,1
966,0x3C6,02 23,8962,0,1
976,0x3D0,02 23,8962,0,1
979,0x3D3,00 24,9216,0,0
1094,0x446,02 22,8706,0,1
1203,0x4B3,02 22,8706,0,1
1208,0x4B8,03 25,9475,1,1
1222,0x4C6,03 21,8451,1,1
1237,0x4D5,03 21,8451,1,1
1265,0x4F1,03 21,8451,1,1
1311,0x51F,07 26,9735,1,3
1340,0x53C,03 27,9987,1,1
1343,0x53F,03 28,10243,1,1
1355,0x54B,07 29,10503,1,3
1619,0x653,07 2A,10759,1,3
1685,0x695,03 2B,11011,1,1
1724,0x6BC,03 21,8451,1,1
1732,0x6C4,03 21,8451,1,1
1736,0x6C8,03 2B,11011,1,1
1766,0x6E6,03 2C,11267,1,1
1857,0x741,03 2C,11267,1,1
1919,0x77F,03 2C,11267,1,1
1982,0x7BE,03 2C,11267,1,1
2022,0x7E6,03 2C,11267,1,1
2060,0x80C,03 21,8451,1,1
2064,0x810,03 2B,11011,1,1
2092,0x82C,03 2C,11267,1,1
2220,0x8AC,03 2B,11011,1,1
2234,0x8BA,07 2A,10759,1,3
2253,0x8CD,03 2B,11011,1,1
2256,0x8D0,03 2C,11267,1,1
2334,0x91E,03 2B,11011,1,1
2348,0x92C,07 2A,10759,1,3
2367,0x93F,03 2B,11011,1,1
2370,0x942,03 2C,11267,1,1
2452,0x994,03 0E,3587,1,1
2472,0x9A8,03 2B,11011,1,1
2475,0x9AB,03 2C,11267,1,1
2492,0x9BC,00 2D,11520,0,0
2656,0xA60,03 2E,11779,1,1
2686,0xA7E,1A 2F,12058,0,13
2720,0xAA0,03 30,12291,1,1
2769,0xAD1,03 2E,11779,1,1
2811,0xAFB,1A 2F,12058,0,13
2833,0xB11,03 2E,11779,1,1
2860,0xB2C,1A 2F,12058,0,13
2873,0xB39,03 2E,11779,1,1
2900,0xB54,1A 2F,12058,0,13
3019,0xBCB,03 28,10243,1,1
3057,0xBF1,03 28,10243,1,1
3142,0xC46,03 28,10243,1,1
3267,0xCC3,03 2B,11011,1,1
3289,0xCD9,03 2B,11011,1,1
3402,0xD4A,02 22,8706,0,1
3585,0xE01,03 27,9987,1,1
3599,0xE0F,03 27,9987,1,1
3619,0xE23,03 27,9987,1,1
3636,0xE34,03 27,9987,1,1
3712,0xE80,02 22,8706,0,1
3763,0xEB3,02 22,8706,0,1
3893,0xF35,02 23,8962,0,1
3903,0xF3F,02 23,8962,0,1
3906,0xF42,00 24,9216,0,0
3982,0xF8E,02 31,12546,0,1
4095,0xFFF,02 23,8962,0,1
4105,0x1009,02 23,8962,0,1
4108,0x100C,00 24,9216,0,0
4184,0x1058,02 22,8706,0,1
4277,0x10B5,02 22,8706,0,1
4393,0x1129,02 22,8706,0,1
4601,0x11F9,02 31,12546,0,1
4747,0x128B,02 31,12546,0,1
4804,0x12C4,01 32,12801,1,0
4814,0x12CE,01 33,13057,1,0
4886,0x1316,01 34,13313,1,0
4897,0x1321,03 16,5635,1,1
4933,0x1345,13 35,13587,1,9
4940,0x134C,03 16,5635,1,1
4974,0x136E,13 35,13587,1,9
5165,0x142D,03 1D,7427,1,1
5176,0x1438,03 36,13827,1,1
5231,0x146F,05 37,14085,1,2
5264,0x1490,05 38,14341,1,2
5289,0x14A9,03 0E,3587,1,1
5299,0x14B3,0E 39,14606,0,7
5355,0x14EB,03 0F,3843,1,1
5370,0x14FA,03 3A,14851,1,1
5459,0x1553,03 0F,3843,1,1
5474,0x1562,03 3A,14851,1,1
5629,0x15FD,07 3B,15111,1,3
5772,0x168C,01 32,12801,1,0
5780,0x1694,01 33,13057,1,0
5881,0x16F9,01 3C,15361,1,0
5961,0x1749,02 22,8706,0,1
6050,0x17A2,02 23,8962,0,1
6076,0x17BC,01 32,12801,1,0
6120,0x17E8,02 0B,2818,0,1
6154,0x180A,08 3D,15624,0,4
7701,0x1E15,03 3E,15875,1,1
7722,0x1E2A,05 37,14085,1,2
7741,0x1E3D,05 38,14341,1,2
7756,0x1E4C,05 37,14085,1,2
7773,0x1E5D,05 38,14341,1,2
7785,0x1E69,03 3F,16131,1,1
7859,0x1EB3,03 40,16387,1,1
7889,0x1ED1,03 40,16387,1,1
7902,0x1EDE,01 33,13057,1,0
7931,0x1EFB,03 41,16643,1,1
7938,0x1F02,03 42,16899,1,1
7948,0x1F0C,04 43,17156,0,2
7955,0x1F13,04 44,17412,0,2
7982,0x1F2E,07 3B,15111,1,3
8002,0x1F42,05 38,14341,1,2
8014,0x1F4E,03 45,17667,1,1
8021,0x1F55,03 45,17667,1,1
8108,0x1FAC,03 46,17923,1,1
8118,0x1FB6,03 47,18179,1,1
8125,0x1FBD,03 48,18435,1,1
8191,0x1FFF,02 22,8706,0,1
8199,0x2007,04 49,18692,0,2
8206,0x200E,04 4A,18948,0,2
8211,0x2013,03 4B,19203,1,1
8218,0x201A,03 05,1283,1,1
8226,0x2022,03 4C,19459,1,1
8233,0x2029,03 42,16899,1,1
8246,0x2036,03 4D,19715,1,1
8256,0x2040,02 4E,19970,0,1
8277,0x2055,03 4F,20227,1,1
8284,0x205C,03 46,17923,1,1
8294,0x2066,03 05,1283,1,1
8304,0x2070,05 50,20485,1,2
8324,0x2084,03 51,20739,1,1
8336,0x2090,05 52,20997,1,2
8339,0x2093,03 42,16899,1,1
8349,0x209D,05 52,20997,1,2
8352,0x20A0,03 53,21251,1,1
8355,0x20A3,03 54,21507,1,1
8365,0x20AD,05 52,20997,1,2
8368,0x20B0,03 53,21251,1,1
8371,0x20B3,02 55,21762,0,1
8538,0x215A,02 56,22018,0,1
8550,0x2166,02 57,22274,0,1
8563,0x2173,04 58,22532,0,2
8583,0x2187,05 59,22789,1,2
8586,0x218A,02 5A,23042,0,1
8598,0x2196,02 5B,23298,0,1
8618,0x21AA,05 59,22789,1,2
8621,0x21AD,02 5C,23554,0,1
8641,0x21C1,05 59,22789,1,2
8644,0x21C4,02 5D,23810,0,1
8656,0x21D0,02 5E,24066,0,1
8669,0x21DD,05 59,22789,1,2
8672,0x21E0,02 5F,24322,0,1
8684,0x21EC,02 60,24578,0,1
