offset,offset_hex,length,text,population_term
49138,0xBFF2,4,)By ,
49169,0xC011,4,`;ko,
49174,0xC016,18,Defend_Barn_Inside,
49204,0xC034,4,)E>V,
49225,0xC049,7,"7)AN)~,",
49238,0xC056,4,d;ko,
49243,0xC05B,16,Defend_Barn_Back,
49291,0xC08B,6,+H)Ajm,
49305,0xC099,4,h;ko,
49310,0xC09E,18,v_Town_Def_set_set,
49341,0xC0BD,12,v_Town_Def_1,
49365,0xC0D5,4,)E7k,
49382,0xC0E6,4,)A3`,
49387,0xC0EB,4,)Ajm,
49423,0xC10F,12,v_Town_Def_2,
49472,0xC140,4,)A3`,
49513,0xC169,12,v_Town_Def_3,
49535,0xC17F,5,dp)E6,
49541,0xC185,5,n)@V=,
49565,0xC19D,5,sn)A_,
49603,0xC1C3,12,v_Town_Def_4,
49627,0xC1DB,4,)E8},
49652,0xC1F4,4,)A7/,
49693,0xC21D,12,v_Town_Def_5,
49741,0xC24D,5,[)A7/,
49783,0xC277,7,v_Total,
49820,0xC29C,4,)Cs^,
49837,0xC2AD,14,SpawnVol_0_set,
49864,0xC2C8,16,spawnvol_0_sub_0,
49950,0xC31E,16,spawnvol_0_sub_1,
50036,0xC374,16,spawnvol_0_sub_2,
50058,0xC38A,5,6)B![,
50064,0xC390,4,)E>],
50122,0xC3CA,14,SpawnVol_1_set,
50149,0xC3E5,16,spawnvol_1_sub_0,
50175,0xC3FF,7,kZ)E8MJ,
50235,0xC43B,16,spawnvol_1_sub_1,
50255,0xC44F,5,zAL)A,
50262,0xC456,4,3)E5,
50321,0xC491,16,spawnvol_1_sub_2,
50348,0xC4AC,4,y)E9,
50407,0xC4E7,13,GetOfftheroof,
50427,0xC4FB,8,)B:# )E7,
50438,0xC506,5,)Bzzk,
50476,0xC52C,5,$)E=+,
50515,0xC553,5,)E72n,
50536,0xC568,4,3)@H,
50559,0xC57F,5,w/)E7,
50587,0xC59B,14,PickupFlagsSet,
50607,0xC5AF,6,",I-:kD",
50625,0xC5C1,5,)E6#4,
50658,0xC5E2,4,3;ko,
50663,0xC5E7,15,f_Weapon_Pickup,
50689,0xC601,5,)E6#4,
50701,0xC60D,4,",QS9",
50720,0xC620,5,",EA+)",
50726,0xC626,5,y=!)A,
50733,0xC62D,4,B)E7,
50767,0xC64F,4,3;ko,
50772,0xC654,13,f_Ammo_Pickup,
