offset,offset_hex,opcode,width,value,actor_kind,operand_hex
18244,0x4744,65,2,586,eActorEnum_candidate,02 4A
18251,0x474B,65,2,596,fbi_actor,02 54
18697,0x4909,37,1,50,eActorEnum_candidate,32
18707,0x4913,37,1,183,eActorEnum_candidate,B7
18718,0x491E,37,1,90,eActorEnum_candidate,5A
18766,0x494E,37,1,181,eActorEnum_candidate,B5
18789,0x4965,37,1,15,eActorEnum_candidate,0F
18830,0x498E,37,1,13,eActorEnum_candidate,0D
18841,0x4999,37,1,10,eActorEnum_candidate,0A
18848,0x49A0,37,1,50,eActorEnum_candidate,32
18858,0x49AA,37,1,183,eActorEnum_candidate,B7
18869,0x49B5,37,1,90,eActorEnum_candidate,5A
18917,0x49E5,37,1,180,eActorEnum_candidate,B4
18940,0x49FC,37,1,8,eActorEnum_candidate,08
18981,0x4A25,37,1,8,eActorEnum_candidate,08
18986,0x4A2A,37,1,50,eActorEnum_candidate,32
18994,0x4A32,37,1,183,eActorEnum_candidate,B7
19003,0x4A3B,37,1,90,eActorEnum_candidate,5A
19049,0x4A69,37,1,179,eActorEnum_candidate,B3
19128,0x4AB8,37,1,8,eActorEnum_candidate,08
19153,0x4AD1,65,2,696,eActorEnum_candidate,02 B8
19603,0x4C93,40,4,1077936128,,40 40 00 00
19875,0x4DA3,37,1,15,eActorEnum_candidate,0F
19944,0x4DE8,37,1,13,eActorEnum_candidate,0D
19949,0x4DED,37,1,14,eActorEnum_candidate,0E
20135,0x4EA7,37,1,15,eActorEnum_candidate,0F
20197,0x4EE5,37,1,15,eActorEnum_candidate,0F
22458,0x57BA,40,4,16777216,,01 00 00 00
22468,0x57C4,40,4,33554432,,02 00 00 00
22479,0x57CF,40,4,67108864,,04 00 00 00
22490,0x57DA,40,4,268435456,,10 00 00 00
22702,0x58AE,65,2,696,eActorEnum_candidate,02 B8
23529,0x5BE9,40,4,1073741824,,40 00 00 00
23561,0x5C09,37,1,39,eActorEnum_candidate,27
23658,0x5C6A,37,1,31,eActorEnum_candidate,1F
23670,0x5C76,37,1,64,eActorEnum_candidate,40
23700,0x5C94,37,1,29,eActorEnum_candidate,1D
23712,0x5CA0,37,1,32,eActorEnum_candidate,20
23942,0x5D86,37,1,10,eActorEnum_candidate,0A
23958,0x5D96,37,1,17,eActorEnum_candidate,11
24029,0x5DDD,37,1,31,eActorEnum_candidate,1F
24041,0x5DE9,37,1,64,eActorEnum_candidate,40
24078,0x5E0E,37,1,29,eActorEnum_candidate,1D
24090,0x5E1A,37,1,32,eActorEnum_candidate,20
24250,0x5EBA,37,1,31,eActorEnum_candidate,1F
24262,0x5EC6,37,1,64,eActorEnum_candidate,40
24271,0x5ECF,37,1,8,eActorEnum_candidate,08
24310,0x5EF6,37,1,31,eActorEnum_candidate,1F
24322,0x5F02,37,1,64,eActorEnum_candidate,40
24331,0x5F0B,37,1,8,eActorEnum_candidate,08
24388,0x5F44,37,1,41,eActorEnum_candidate,29
24394,0x5F4A,37,1,40,eActorEnum_candidate,28
24400,0x5F50,37,1,42,eActorEnum_candidate,2A
24406,0x5F56,37,1,39,eActorEnum_candidate,27
24412,0x5F5C,37,1,43,eActorEnum_candidate,2B
24418,0x5F62,37,1,44,eActorEnum_candidate,2C
24424,0x5F68,37,1,34,eActorEnum_candidate,22
24491,0x5FAB,37,1,8,eActorEnum_candidate,08
24504,0x5FB8,37,1,9,eActorEnum_candidate,09
24517,0x5FC5,37,1,10,eActorEnum_candidate,0A
24524,0x5FCC,37,1,11,eActorEnum_candidate,0B
24531,0x5FD3,37,1,15,eActorEnum_candidate,0F
24590,0x600E,37,1,10,eActorEnum_candidate,0A
24666,0x605A,37,1,8,eActorEnum_candidate,08
24701,0x607D,37,1,12,eActorEnum_candidate,0C
24753,0x60B1,37,1,30,eActorEnum_candidate,1E
24771,0x60C3,37,1,31,eActorEnum_candidate,1F
24789,0x60D5,37,1,32,eActorEnum_candidate,20
24807,0x60E7,37,1,33,eActorEnum_candidate,21
24825,0x60F9,37,1,34,eActorEnum_candidate,22
24843,0x610B,37,1,35,eActorEnum_candidate,23
24861,0x611D,37,1,36,eActorEnum_candidate,24
24879,0x612F,37,1,37,eActorEnum_candidate,25
24897,0x6141,37,1,38,eActorEnum_candidate,26
24915,0x6153,37,1,39,eActorEnum_candidate,27
24933,0x6165,37,1,40,eActorEnum_candidate,28
24951,0x6177,37,1,41,eActorEnum_candidate,29
24969,0x6189,37,1,42,eActorEnum_candidate,2A
24987,0x619B,37,1,43,eActorEnum_candidate,2B
25005,0x61AD,37,1,44,eActorEnum_candidate,2C
25023,0x61BF,37,1,45,eActorEnum_candidate,2D
25041,0x61D1,37,1,46,eActorEnum_candidate,2E
25059,0x61E3,37,1,47,eActorEnum_candidate,2F
25077,0x61F5,37,1,48,eActorEnum_candidate,30
25095,0x6207,37,1,49,eActorEnum_candidate,31
25113,0x6219,37,1,50,eActorEnum_candidate,32
25131,0x622B,37,1,51,eActorEnum_candidate,33
25166,0x624E,37,1,9,eActorEnum_candidate,09
25492,0x6394,37,1,20,eActorEnum_candidate,14
25766,0x64A6,37,1,10,eActorEnum_candidate,0A
25961,0x6569,37,1,26,eActorEnum_candidate,1A
25983,0x657F,37,1,26,eActorEnum_candidate,1A
26001,0x6591,37,1,23,eActorEnum_candidate,17
26011,0x659B,37,1,8,eActorEnum_candidate,08
26025,0x65A9,37,1,9,eActorEnum_candidate,09
26051,0x65C3,37,1,23,eActorEnum_candidate,17
26078,0x65DE,37,1,24,eActorEnum_candidate,18
26088,0x65E8,37,1,10,eActorEnum_candidate,0A
26114,0x6602,37,1,24,eActorEnum_candidate,18
26141,0x661D,37,1,27,eActorEnum_candidate,1B
26151,0x6627,37,1,28,eActorEnum_candidate,1C
26161,0x6631,37,1,29,eActorEnum_candidate,1D
26171,0x663B,37,1,30,eActorEnum_candidate,1E
26193,0x6651,37,1,27,eActorEnum_candidate,1B
26203,0x665B,37,1,28,eActorEnum_candidate,1C
26213,0x6665,37,1,29,eActorEnum_candidate,1D
26223,0x666F,37,1,30,eActorEnum_candidate,1E
26259,0x6693,37,1,25,eActorEnum_candidate,19
26281,0x66A9,37,1,25,eActorEnum_candidate,19
26352,0x66F0,65,2,65534,,FF FE
26533,0x67A5,37,1,17,eActorEnum_candidate,11
26829,0x68CD,37,1,39,eActorEnum_candidate,27
26908,0x691C,40,4,1073741824,,40 00 00 00
27049,0x69A9,37,1,78,eActorEnum_candidate,4E
27061,0x69B5,37,1,64,eActorEnum_candidate,40
27074,0x69C2,37,1,64,eActorEnum_candidate,40
27090,0x69D2,37,1,32,eActorEnum_candidate,20
27116,0x69EC,37,1,64,eActorEnum_candidate,40
27200,0x6A40,37,1,128,eActorEnum_candidate,80
27211,0x6A4B,37,1,23,eActorEnum_candidate,17
27221,0x6A55,37,1,25,eActorEnum_candidate,19
27708,0x6C3C,40,4,2147483648,,80 00 00 00
27779,0x6C83,37,1,79,eActorEnum_candidate,4F
27958,0x6D36,37,1,146,eActorEnum_candidate,92
28230,0x6E46,65,2,2048,,08 00
28550,0x6F86,37,1,32,eActorEnum_candidate,20
28576,0x6FA0,37,1,64,eActorEnum_candidate,40
28592,0x6FB0,37,1,128,eActorEnum_candidate,80
28923,0x70FB,65,2,456,law_actor,01 C8
28946,0x7112,37,1,8,eActorEnum_candidate,08
28951,0x7117,37,1,8,eActorEnum_candidate,08
29371,0x72BB,37,1,12,eActorEnum_candidate,0C
29385,0x72C9,37,1,18,eActorEnum_candidate,12
29399,0x72D7,37,1,24,eActorEnum_candidate,18
29413,0x72E5,37,1,18,eActorEnum_candidate,12
29425,0x72F1,37,1,24,eActorEnum_candidate,18
29434,0x72FA,37,1,25,eActorEnum_candidate,19
29443,0x7303,37,1,26,eActorEnum_candidate,1A
29452,0x730C,37,1,27,eActorEnum_candidate,1B
29461,0x7315,37,1,28,eActorEnum_candidate,1C
29479,0x7327,37,1,16,eActorEnum_candidate,10
29585,0x7391,37,1,16,eActorEnum_candidate,10
29989,0x7525,37,1,12,eActorEnum_candidate,0C
30639,0x77AF,37,1,13,eActorEnum_candidate,0D
31347,0x7A73,37,1,26,eActorEnum_candidate,1A
31381,0x7A95,37,1,25,eActorEnum_candidate,19
31415,0x7AB7,37,1,24,eActorEnum_candidate,18
31449,0x7AD9,37,1,23,eActorEnum_candidate,17
31485,0x7AFD,37,1,26,eActorEnum_candidate,1A
31582,0x7B5E,37,1,55,eActorEnum_candidate,37
31616,0x7B80,37,1,54,eActorEnum_candidate,36
31650,0x7BA2,37,1,27,eActorEnum_candidate,1B
31971,0x7CE3,37,1,52,eActorEnum_candidate,34
32005,0x7D05,37,1,51,eActorEnum_candidate,33
32039,0x7D27,37,1,50,eActorEnum_candidate,32
32073,0x7D49,37,1,49,eActorEnum_candidate,31
32107,0x7D6B,37,1,17,eActorEnum_candidate,11
32457,0x7EC9,37,1,19,eActorEnum_candidate,13
32517,0x7F05,37,1,18,eActorEnum_candidate,12
32552,0x7F28,37,1,17,eActorEnum_candidate,11
32607,0x7F5F,37,1,9,eActorEnum_candidate,09
32613,0x7F65,37,1,16,eActorEnum_candidate,10
32648,0x7F88,37,1,15,eActorEnum_candidate,0F
32703,0x7FBF,37,1,8,eActorEnum_candidate,08
32870,0x8066,37,1,9,eActorEnum_candidate,09
32918,0x8096,65,2,440,law_actor,01 B8
33138,0x8172,37,1,8,eActorEnum_candidate,08
33143,0x8177,37,1,8,eActorEnum_candidate,08
33251,0x81E3,37,1,8,eActorEnum_candidate,08
33256,0x81E8,37,1,8,eActorEnum_candidate,08
33667,0x8383,37,1,16,eActorEnum_candidate,10
33778,0x83F2,65,2,456,law_actor,01 C8
34082,0x8522,65,2,512,gang_actor,02 00
34098,0x8532,37,1,16,eActorEnum_candidate,10
34107,0x853B,37,1,16,eActorEnum_candidate,10
34117,0x8545,65,2,348,eActorEnum_candidate,01 5C
34132,0x8554,37,1,16,eActorEnum_candidate,10
34141,0x855D,37,1,16,eActorEnum_candidate,10
34180,0x8584,37,1,16,eActorEnum_candidate,10
34216,0x85A8,37,1,16,eActorEnum_candidate,10
34226,0x85B2,65,2,344,eActorEnum_candidate,01 58
34238,0x85BE,65,2,308,eActorEnum_candidate,01 34
34254,0x85CE,37,1,16,eActorEnum_candidate,10
34263,0x85D7,38,2,4104,,10 08
34273,0x85E1,65,2,349,eActorEnum_candidate,01 5D
34284,0x85EC,38,2,4104,,10 08
34293,0x85F5,38,2,4112,,10 10
34303,0x85FF,37,1,37,eActorEnum_candidate,25
34311,0x8607,38,2,4112,,10 10
34361,0x8639,37,1,16,eActorEnum_candidate,10
34405,0x8665,65,2,512,gang_actor,02 00
34421,0x8675,37,1,17,eActorEnum_candidate,11
34430,0x867E,37,1,17,eActorEnum_candidate,11
34440,0x8688,65,2,450,law_actor,01 C2
34455,0x8697,37,1,17,eActorEnum_candidate,11
34464,0x86A0,37,1,17,eActorEnum_candidate,11
34474,0x86AA,65,2,273,eActorEnum_candidate,01 11
34489,0x86B9,37,1,17,eActorEnum_candidate,11
34498,0x86C2,38,2,4360,,11 08
34508,0x86CC,37,1,44,eActorEnum_candidate,2C
34522,0x86DA,38,2,4360,,11 08
34531,0x86E3,38,2,4368,,11 10
34541,0x86ED,37,1,63,eActorEnum_candidate,3F
34549,0x86F5,38,2,4368,,11 10
34621,0x873D,37,1,13,eActorEnum_candidate,0D
34637,0x874D,37,1,18,eActorEnum_candidate,12
34640,0x8750,37,1,32,eActorEnum_candidate,20
34671,0x876F,37,1,25,eActorEnum_candidate,19
34691,0x8783,37,1,14,eActorEnum_candidate,0E
34711,0x8797,37,1,24,eActorEnum_candidate,18
34731,0x87AB,37,1,12,eActorEnum_candidate,0C
34738,0x87B2,37,1,8,eActorEnum_candidate,08
34750,0x87BE,37,1,27,eActorEnum_candidate,1B
34757,0x87C5,37,1,9,eActorEnum_candidate,09
34771,0x87D3,38,2,2312,,09 08
34779,0x87DB,37,1,10,eActorEnum_candidate,0A
34790,0x87E6,38,2,2056,,08 08
34798,0x87EE,37,1,11,eActorEnum_candidate,0B
34810,0x87FA,37,1,11,eActorEnum_candidate,0B
34818,0x8802,37,1,12,eActorEnum_candidate,0C
34828,0x880C,37,1,8,eActorEnum_candidate,08
34835,0x8813,37,1,13,eActorEnum_candidate,0D
34847,0x881F,37,1,16,eActorEnum_candidate,10
34855,0x8827,37,1,14,eActorEnum_candidate,0E
34867,0x8833,37,1,17,eActorEnum_candidate,11
34875,0x883B,37,1,15,eActorEnum_candidate,0F
34888,0x8848,37,1,10,eActorEnum_candidate,0A
34896,0x8850,65,2,512,gang_actor,02 00
34909,0x885D,37,1,16,eActorEnum_candidate,10
34920,0x8868,37,1,19,eActorEnum_candidate,13
34928,0x8870,37,1,17,eActorEnum_candidate,11
34940,0x887C,37,1,20,eActorEnum_candidate,14
34948,0x8884,37,1,16,eActorEnum_candidate,10
34954,0x888A,37,1,16,eActorEnum_candidate,10
34964,0x8894,37,1,16,eActorEnum_candidate,10
34973,0x889D,37,1,17,eActorEnum_candidate,11
34979,0x88A3,37,1,17,eActorEnum_candidate,11
34989,0x88AD,37,1,17,eActorEnum_candidate,11
35046,0x88E6,37,1,11,eActorEnum_candidate,0B
35060,0x88F4,37,1,11,eActorEnum_candidate,0B
35074,0x8902,37,1,11,eActorEnum_candidate,0B
35088,0x8910,37,1,11,eActorEnum_candidate,0B
35095,0x8917,37,1,8,eActorEnum_candidate,08
35103,0x891F,37,1,11,eActorEnum_candidate,0B
35110,0x8926,37,1,16,eActorEnum_candidate,10
35118,0x892E,37,1,11,eActorEnum_candidate,0B
35124,0x8934,37,1,16,eActorEnum_candidate,10
35133,0x893D,37,1,11,eActorEnum_candidate,0B
35139,0x8943,37,1,16,eActorEnum_candidate,10
35148,0x894C,37,1,11,eActorEnum_candidate,0B
35154,0x8952,37,1,16,eActorEnum_candidate,10
35163,0x895B,38,2,2824,,0B 08
35169,0x8961,38,2,4104,,10 08
35178,0x896A,38,2,2825,,0B 09
35184,0x8970,38,2,4112,,10 10
35193,0x8979,38,2,2826,,0B 0A
35199,0x897F,37,1,17,eActorEnum_candidate,11
35208,0x8988,38,2,2827,,0B 0B
35214,0x898E,37,1,17,eActorEnum_candidate,11
35223,0x8997,38,2,2828,,0B 0C
35229,0x899D,37,1,17,eActorEnum_candidate,11
35238,0x89A6,38,2,2829,,0B 0D
35244,0x89AC,38,2,4360,,11 08
35253,0x89B5,38,2,2830,,0B 0E
35259,0x89BB,38,2,4368,,11 10
35268,0x89C4,38,2,2831,,0B 0F
35286,0x89D6,37,1,30,eActorEnum_candidate,1E
35363,0x8A23,37,1,32,eActorEnum_candidate,20
35496,0x8AA8,37,1,8,eActorEnum_candidate,08
35569,0x8AF1,37,1,8,eActorEnum_candidate,08
35574,0x8AF6,37,1,8,eActorEnum_candidate,08
35717,0x8B85,65,2,8192,,20 00
35837,0x8BFD,37,1,8,eActorEnum_candidate,08
35857,0x8C11,37,1,16,eActorEnum_candidate,10
35877,0x8C25,37,1,13,eActorEnum_candidate,0D
35897,0x8C39,37,1,34,eActorEnum_candidate,22
36154,0x8D3A,37,1,25,eActorEnum_candidate,19
36196,0x8D64,37,1,10,eActorEnum_candidate,0A
36246,0x8D96,37,1,37,eActorEnum_candidate,25
36696,0x8F58,37,1,25,eActorEnum_candidate,19
36839,0x8FE7,37,1,25,eActorEnum_candidate,19
36845,0x8FED,37,1,26,eActorEnum_candidate,1A
36980,0x9074,37,1,25,eActorEnum_candidate,19
36986,0x907A,37,1,26,eActorEnum_candidate,1A
36993,0x9081,37,1,29,eActorEnum_candidate,1D
37128,0x9108,37,1,25,eActorEnum_candidate,19
37134,0x910E,37,1,26,eActorEnum_candidate,1A
37141,0x9115,37,1,29,eActorEnum_candidate,1D
37275,0x919B,37,1,41,eActorEnum_candidate,29
37340,0x91DC,37,1,41,eActorEnum_candidate,29
37535,0x929F,37,1,22,eActorEnum_candidate,16
37541,0x92A5,37,1,41,eActorEnum_candidate,29
37669,0x9325,37,1,22,eActorEnum_candidate,16
37675,0x932B,37,1,41,eActorEnum_candidate,29
37802,0x93AA,37,1,34,eActorEnum_candidate,22
37867,0x93EB,37,1,26,eActorEnum_candidate,1A
37873,0x93F1,37,1,30,eActorEnum_candidate,1E
37945,0x9439,37,1,40,eActorEnum_candidate,28
38026,0x948A,37,1,48,eActorEnum_candidate,30
38119,0x94E7,37,1,41,eActorEnum_candidate,29
38184,0x9528,37,1,41,eActorEnum_candidate,29
38256,0x9570,37,1,21,eActorEnum_candidate,15
38326,0x95B6,37,1,57,eActorEnum_candidate,39
38332,0x95BC,37,1,57,eActorEnum_candidate,39
38386,0x95F2,37,1,48,eActorEnum_candidate,30
38492,0x965C,37,1,28,eActorEnum_candidate,1C
38562,0x96A2,37,1,41,eActorEnum_candidate,29
38626,0x96E2,37,1,37,eActorEnum_candidate,25
38663,0x9707,37,1,57,eActorEnum_candidate,39
38737,0x9751,37,1,25,eActorEnum_candidate,19
42445,0xA5CD,37,1,32,eActorEnum_candidate,20
42507,0xA60B,37,1,20,eActorEnum_candidate,14
42833,0xA751,65,2,390,eActorEnum_candidate,01 86
42841,0xA759,65,2,390,eActorEnum_candidate,01 86
42855,0xA767,37,1,11,eActorEnum_candidate,0B
42890,0xA78A,65,2,390,eActorEnum_candidate,01 86
42898,0xA792,65,2,390,eActorEnum_candidate,01 86
42912,0xA7A0,37,1,30,eActorEnum_candidate,1E
42947,0xA7C3,65,2,390,eActorEnum_candidate,01 86
42955,0xA7CB,65,2,390,eActorEnum_candidate,01 86
43141,0xA885,37,1,37,eActorEnum_candidate,25
43311,0xA92F,37,1,10,eActorEnum_candidate,0A
43386,0xA97A,37,1,14,eActorEnum_candidate,0E
43392,0xA980,37,1,14,eActorEnum_candidate,0E
43406,0xA98E,37,1,10,eActorEnum_candidate,0A
43413,0xA995,37,1,10,eActorEnum_candidate,0A
43421,0xA99D,37,1,10,eActorEnum_candidate,0A
43429,0xA9A5,37,1,10,eActorEnum_candidate,0A
43474,0xA9D2,37,1,11,eActorEnum_candidate,0B
43591,0xAA47,40,4,1092616192,,41 20 00 00
43623,0xAA67,40,4,1092616192,,41 20 00 00
44095,0xAC3F,37,1,12,eActorEnum_candidate,0C
44122,0xAC5A,37,1,13,eActorEnum_candidate,0D
44145,0xAC71,37,1,14,eActorEnum_candidate,0E
44168,0xAC88,37,1,15,eActorEnum_candidate,0F
44235,0xACCB,65,2,363,eActorEnum_candidate,01 6B
44241,0xACD1,65,2,364,eActorEnum_candidate,01 6C
44248,0xACD8,65,2,365,eActorEnum_candidate,01 6D
44277,0xACF5,65,2,469,gang_actor,01 D5
44301,0xAD0D,65,2,400,eActorEnum_candidate,01 90
44321,0xAD21,65,2,410,eActorEnum_candidate,01 9A
44341,0xAD35,65,2,474,gang_actor,01 DA
44347,0xAD3B,65,2,474,gang_actor,01 DA
44365,0xAD4D,65,2,475,gang_actor,01 DB
44371,0xAD53,65,2,475,gang_actor,01 DB
44389,0xAD65,65,2,476,gang_actor,01 DC
44395,0xAD6B,65,2,476,gang_actor,01 DC
44437,0xAD95,65,2,468,gang_actor,01 D4
44460,0xADAC,37,1,10,eActorEnum_candidate,0A
44492,0xADCC,37,1,10,eActorEnum_candidate,0A
44524,0xADEC,37,1,10,eActorEnum_candidate,0A
44556,0xAE0C,37,1,10,eActorEnum_candidate,0A
44647,0xAE67,37,1,12,eActorEnum_candidate,0C
44656,0xAE70,37,1,12,eActorEnum_candidate,0C
44663,0xAE77,37,1,32,eActorEnum_candidate,20
44672,0xAE80,37,1,32,eActorEnum_candidate,20
44692,0xAE94,37,1,12,eActorEnum_candidate,0C
44701,0xAE9D,37,1,12,eActorEnum_candidate,0C
44712,0xAEA8,37,1,12,eActorEnum_candidate,0C
44722,0xAEB2,37,1,13,eActorEnum_candidate,0D
44732,0xAEBC,37,1,14,eActorEnum_candidate,0E
44742,0xAEC6,37,1,15,eActorEnum_candidate,0F
44752,0xAED0,65,2,457,law_actor,01 C9
44763,0xAEDB,65,2,458,law_actor,01 CA
44774,0xAEE6,65,2,363,eActorEnum_candidate,01 6B
44785,0xAEF1,65,2,364,eActorEnum_candidate,01 6C
44796,0xAEFC,65,2,365,eActorEnum_candidate,01 6D
44807,0xAF07,65,2,469,gang_actor,01 D5
44818,0xAF12,65,2,400,eActorEnum_candidate,01 90
44829,0xAF1D,65,2,410,eActorEnum_candidate,01 9A
44840,0xAF28,65,2,474,gang_actor,01 DA
44851,0xAF33,65,2,475,gang_actor,01 DB
44862,0xAF3E,65,2,476,gang_actor,01 DC
44873,0xAF49,65,2,407,eActorEnum_candidate,01 97
44884,0xAF54,65,2,468,gang_actor,01 D4
44895,0xAF5F,65,2,409,eActorEnum_candidate,01 99
44969,0xAFA9,65,2,696,eActorEnum_candidate,02 B8
45567,0xB1FF,40,4,1077936128,,40 40 00 00
45588,0xB214,37,1,10,eActorEnum_candidate,0A
45608,0xB228,37,1,10,eActorEnum_candidate,0A
45628,0xB23C,37,1,10,eActorEnum_candidate,0A
45648,0xB250,37,1,10,eActorEnum_candidate,0A
45692,0xB27C,37,1,10,eActorEnum_candidate,0A
45709,0xB28D,37,1,20,eActorEnum_candidate,14
45726,0xB29E,37,1,20,eActorEnum_candidate,14
45967,0xB38F,37,1,9,eActorEnum_candidate,09
45987,0xB3A3,37,1,14,eActorEnum_candidate,0E
46007,0xB3B7,37,1,20,eActorEnum_candidate,14
46017,0xB3C1,37,1,8,eActorEnum_candidate,08
46028,0xB3CC,37,1,22,eActorEnum_candidate,16
46038,0xB3D6,37,1,16,eActorEnum_candidate,10
46049,0xB3E1,37,1,27,eActorEnum_candidate,1B
46059,0xB3EB,37,1,32,eActorEnum_candidate,20
