offset,offset_hex,length,text,population_term,string_class
81237,0x13D55,4,'S=[,,debug/display text
81338,0x13DBA,4,= 2%,,debug/display text
81351,0x13DC7,4,= 38,,debug/display text
81486,0x13E4E,4,= r ,,debug/display text
81532,0x13E7C,4,?x~-,,debug/display text
81551,0x13E8F,72,OoFSTAT_SET_VALUE_AS_STRING_NOW: Attempting to use a Stat out of bounds.,,debug/display text
81661,0x13EFD,130,STAT_SET_VALUE_AS_STRING_NOW: You cannot set value of this stat because it is not of STAT_TYPE_STRING or STAT_TYPE_HIDDEN_STRING: ,,debug/display text
81922,0x14002,153,STAT_SET_VALUE_AS_STRING_NOW: You cannot set value of this stat because it is not of STAT_TYPE_STRING or STAT_TYPE_HIDDEN_STRING. Use the other functions,,debug/display text
82093,0x140AD,55,o6STAT_SET_VALUE_AS_STRING_NOW: Invalid string passed: ,,debug/display text
82165,0x140F5,54,o5STAT_SET_VALUE_AS_STRING_NOW: Invalid string passed.,,debug/display text
82240,0x14140,91,oZSTAT_SET_VALUE_AS_STRING_NOW: The string passed is longer than the 7 characters allowed: ,,debug/display text
82348,0x141AC,90,oYSTAT_SET_VALUE_AS_STRING_NOW: The string passed is longer than the 7 characters allowed.,,debug/display text
82456,0x14218,5,= r 7,,debug/display text
82688,0x14300,7,sr_ntr1,,unknown
82702,0x1430E,7,sr_ntr2,,unknown
82716,0x1431C,7,sr_ntr3,,unknown
82730,0x1432A,7,sr_ntr4,,unknown
82744,0x14338,7,sr_ntr5,,unknown
82758,0x14346,7,sr_ntr6,,unknown
82772,0x14354,7,sr_ntr1,,unknown
82807,0x14377,61,Bo;STAT_INCREASE_INT: Attempting to use a Stat out of bounds.,,debug/display text
82879,0x143BF,92,foZSTAT_INCREASE_INT: iIncreaseValue < 0 - I am turning this into a positive number for you!,,debug/display text
83048,0x14468,4,QME+,,unknown
83137,0x144C1,7,QME+INT,,unknown
83285,0x14555,4,SEd+,,unknown
83310,0x1456E,35,(o!STAT_SET_MIN_VALUE: STAT_INVALID,,debug/display text
83371,0x145AB,20,HAS_GET_GAME_EDITION,,unknown
83401,0x145C9,4,",A;{",,unknown
83427,0x145E3,12,AM_MP_rank10,,unknown
83449,0x145F9,7,AM_Rank,,unknown
83567,0x1466F,11,AM_NO_PURGE,,unknown
83590,0x14686,11,AM_NO_PURGE,,unknown
83618,0x146A2,11,AM_NO_PURGE,,unknown
83681,0x146E1,4,",B<b",,unknown
83686,0x146E6,66,Eo@AM_PURGE_COLLECTION: attempting to disband an invalid objectset,,debug/display text
83762,0x14732,4,SGKk,,unknown
83941,0x147E5,4,=(38,,unknown
83990,0x14816,4,NHIL,,unknown
84009,0x14829,4,NHIL,,unknown
84032,0x14840,5,":9> ,",,debug/display text
84039,0x14847,4,:9> ,,debug/display text
84060,0x1485C,6,3:9> 7,,debug/display text
84096,0x14880,9,AM_OBJSET,,unknown
84122,0x1489A,7,",E!,C>7",,debug/display text
84151,0x148B7,5,TM_SP,,unknown
84157,0x148BD,4,SHj7,,unknown
84353,0x14981,4,?(SV,,debug/display text
84401,0x149B1,5,AM_TM,,unknown
84438,0x149D6,4,?(SV,,debug/display text
84460,0x149EC,12,challenge_01,,unknown
84541,0x14A3D,4,S4d9,,unknown
84590,0x14A6E,7,",C&,C(,",,unknown
84614,0x14A86,4,",C)c",,unknown
84624,0x14A90,4,",C?c",,debug/display text
84646,0x14AA6,9,AM_Linked,,unknown
84686,0x14ACE,4,SF7:,,unknown
84829,0x14B5D,4,SG-c,,unknown
84838,0x14B66,5,AM_TM,,unknown
84849,0x14B71,4,SF7%,,debug/display text
84936,0x14BC8,12,challenge_01,,unknown
85013,0x14C15,13,FLYING_ANIMAL,,event/task name
85095,0x14C67,10,AM_Deadeye,,unknown
85131,0x14C8B,4,SF7b,,unknown
85137,0x14C91,4,SG-c,,unknown
85146,0x14C9A,5,AM_TM,,unknown
85157,0x14CA5,4,SF7%,,debug/display text
85244,0x14CFC,12,challenge_01,,unknown
85346,0x14D62,4,S4d9,,unknown
85395,0x14D93,6,",C&,C'",,unknown
85415,0x14DA7,6,",C&,C'",,unknown
85433,0x14DB9,5,SF7&2,,unknown
85477,0x14DE5,4,?$&2,,debug/display text
85514,0x14E0A,4,S4d9,,unknown
85563,0x14E3B,7,",C&,C(,",,unknown
85587,0x14E53,4,",C)c",,unknown
85608,0x14E68,4,SF7:,,unknown
85670,0x14EA6,4,SG-c,,unknown
85679,0x14EAF,5,AM_TM,,unknown
85690,0x14EBA,4,SF7%,,debug/display text
85777,0x14F11,12,challenge_01,,unknown
85890,0x14F82,4,> )?,,debug/display text
85907,0x14F93,6,ZMeter,,unknown
85935,0x14FAF,4,> )?,,debug/display text
85981,0x14FDD,4,S4d9,,unknown
86040,0x15018,6,",C&,C'",,unknown
86080,0x15040,4,SF7P,,unknown
86154,0x1508A,5,>$SRU,,unknown
86238,0x150DE,5,>$SRU,,unknown
86338,0x15142,4,> )?,,debug/display text
86358,0x15156,6,ZMeter,,unknown
86387,0x15173,4,> )?,,debug/display text
86417,0x15191,4,"A%(,",,debug/display text
86437,0x151A5,5,AM_TM,,unknown
86448,0x151B0,4,SF7%,,debug/display text
86458,0x151BA,4,SVH%,,debug/display text
86491,0x151DB,25,SaveGame_DoNotInterruptMe,,unknown
86533,0x15205,14,AM_TM_RW1_help,,unknown
86566,0x15226,15,AM_TM_RW1_helpz,,unknown
86606,0x1524E,4,SVHb,,unknown
86816,0x15320,5,>(% R,,debug/display text
86839,0x15337,5,>(%@R,,debug/display text
86977,0x153C1,5,>$SRU,,unknown
87100,0x1543C,6,=(% RN,,debug/display text
87122,0x15452,6,=(%@RN,,debug/display text
87237,0x154C5,4,?$z-,,debug/display text
87276,0x154EC,38,+o$STAT_GET_VALUE_AS_INT: STAT_INVALID,,debug/display text
87368,0x15548,4,RDU9,,unknown
87375,0x1554F,4,RDF%,,debug/display text
87383,0x15557,4,RDF%,,debug/display text
87501,0x155CD,9,AM_Flying,,unknown
87575,0x15617,4,;]OT,,debug/display text
87588,0x15624,4,;]OT,,debug/display text
87599,0x1562F,6,>$;]OT,,debug/display text
87612,0x1563C,6,>(;]OT,,debug/display text
87673,0x15679,4,",J5:",,unknown
87732,0x156B4,4,_des,,unknown
87953,0x15791,4,SvAb,,unknown
88155,0x1585B,4,Sdn+,,unknown
88181,0x15875,11,AM_TH_HLP_1,,unknown
88208,0x15890,11,AM_TH_HLP_2,,unknown
88316,0x158FC,12,AM_INTRO_HLP,,unknown
88371,0x15933,4,eRDU,,unknown
88382,0x1593E,4,Sdn+,,unknown
88515,0x159C3,4,eRDU,,unknown
88526,0x159CE,4,Sdn+,,unknown
88659,0x15A53,4,eRDU,,unknown
88670,0x15A5E,4,Sdn+,,unknown
88803,0x15AE3,4,eRDU,,unknown
88814,0x15AEE,4,Sdn+,,unknown
88860,0x15B1C,14,AM_TH_RW1_help,,unknown
89007,0x15BAF,4,eRDU,,unknown
89018,0x15BBA,4,Sdn+,,unknown
89151,0x15C3F,4,eRDU,,unknown
89162,0x15C4A,4,Sdn+,,unknown
89295,0x15CCF,4,eRDU,,unknown
89307,0x15CDB,4,Sdn+,,unknown
89341,0x15CFD,4,Sbt%,,debug/display text
89441,0x15D61,4,eRDU,,unknown
89453,0x15D6D,4,Sdn+,,unknown
89487,0x15D8F,4,Sbt%,,debug/display text
89587,0x15DF3,6,eRDU)A,,unknown
89603,0x15E03,4,Sdn+,,unknown
89642,0x15E2A,14,AM_TH_RW2_help,,unknown
89672,0x15E48,12,AM_TH_10_des,,unknown
89754,0x15E9A,5,Rlx+%,,debug/display text
89808,0x15ED0,4,RbaR,,unknown
89823,0x15EDF,4,RbaR,,unknown
89840,0x15EF0,4,RbaR,,unknown
89888,0x15F20,4,">, c",,debug/display text
89930,0x15F4A,4,",D48",,unknown
89952,0x15F60,4,",J58",,unknown
90002,0x15F92,7,_mp_des,,unknown
90037,0x15FB5,4,_des,,unknown
90051,0x15FC3,4,_des,,unknown
90076,0x15FDC,4,">, c",,debug/display text
90192,0x16050,4,">, c",,debug/display text
90217,0x16069,14,_DYNAMIC_TITLE,,unknown
90265,0x16099,14,_DYNAMIC_TITLE,,unknown
90300,0x160BC,4,">, c",,debug/display text
90396,0x1611C,4,",D48",,unknown
90439,0x16147,9,AM_MAPHLP,,unknown
90478,0x1616E,4,">, c",,debug/display text
90527,0x1619F,4,">, c",,debug/display text
90577,0x161D1,4,">, c",,debug/display text
90594,0x161E2,4,>$Sa,,unknown
90614,0x161F6,4,>$Sa,,unknown
90637,0x1620D,8,_INTSLOT,,unknown
90685,0x1623D,49,o0AM_STORE_INT: failed to store int value in slot,,debug/display text
90828,0x162CC,8,_INTSLOT,,unknown
90900,0x16314,10,_FLOATSLOT,,unknown
90948,0x16344,4,">, c",,debug/display text
91017,0x16389,10,_TIMERSLOT,,unknown
91088,0x163D0,11,_OBJECTSLOT,,unknown
91156,0x16414,4,">, c",,debug/display text
91214,0x1644E,4,">, c",,debug/display text
91255,0x16477,4,">, c",,debug/display text
91269,0x16485,48,5o.AM_GUI_SEND_UPDATE_MESSAGE: invalid MissionId,,likely logic anchor
91334,0x164C6,48,5o.AM_GUI_SEND_UPDATE_MESSAGE: invalid MissionId,,likely logic anchor
91388,0x164FC,4,SGK9,,unknown
91531,0x1658B,4,Sv6j,,unknown
91562,0x165AA,4,Suj+,,unknown
91585,0x165C1,12,AM_INTRO_HLP,,unknown
91613,0x165DD,4,SuB9,,unknown
91642,0x165FA,4,Sdn+,,unknown
91682,0x16622,4,Saeo,,unknown
91687,0x16627,11,AM_SU_HLP_1,,unknown
91714,0x16642,11,AM_SU_HLP_2,,unknown
91759,0x1666F,12,AM_INTRO_HLP,,unknown
91830,0x166B6,11,AM_SU_HLP_3,,unknown
91857,0x166D1,11,AM_SU_HLP_2,,unknown
91895,0x166F7,4,Sbt%,,debug/display text
91998,0x1675E,4,Suj+,,unknown
92016,0x16770,4,SuB9,,unknown
92045,0x1678D,4,Sdn+,,unknown
92108,0x167CC,4,Sbt%,,debug/display text
92211,0x16833,4,Suj+,,unknown
92229,0x16845,4,SuB9,,unknown
92258,0x16862,4,Sdn+,,unknown
92321,0x168A1,4,Sbt%,,debug/display text
92424,0x16908,4,Suj+,,unknown
92442,0x1691A,4,SuB9,,unknown
92475,0x1693B,4,Sdn+,,unknown
92542,0x1697E,4,Sbt%,,debug/display text
92645,0x169E5,4,Suj+,,unknown
92663,0x169F7,4,SuB9,,unknown
92692,0x16A14,4,Sdn+,,unknown
92767,0x16A5F,5,Sbt%2,,debug/display text
92779,0x16A6B,14,AM_SU_RW1_help,,unknown
92809,0x16A89,15,AM_SU_RW1_help1,,unknown
92949,0x16B15,4,Suj+,,unknown
92967,0x16B27,4,SuB9,,unknown
93000,0x16B48,4,Sdn+,,unknown
93067,0x16B8B,4,Sbt%,,debug/display text
93170,0x16BF2,4,Suj+,,unknown
93188,0x16C04,4,SuB9,,unknown
93221,0x16C25,4,Sdn+,,unknown
93288,0x16C68,4,Sbt%,,debug/display text
93391,0x16CCF,4,Suj+,,unknown
93409,0x16CE1,4,SuB9,,unknown
93443,0x16D03,4,Sdn+,,unknown
93510,0x16D46,4,Sbt%,,debug/display text
93614,0x16DAE,4,Suj+,,unknown
93632,0x16DC0,4,SuB9,,unknown
93666,0x16DE2,4,Sdn+,,unknown
93733,0x16E25,4,Sbt%,,debug/display text
93837,0x16E8D,4,Suj+,,unknown
93850,0x16E9A,4,Suj+,,unknown
93863,0x16EA7,4,Suj+,,unknown
93876,0x16EB4,4,Suj+,,unknown
93889,0x16EC1,4,Suj+,,unknown
93902,0x16ECE,4,Suj+,,unknown
93915,0x16EDB,4,Suj+,,unknown
93929,0x16EE9,4,Suj+,,unknown
93943,0x16EF7,4,Suj+,,unknown
93957,0x16F05,4,Suj+,,unknown
93975,0x16F17,4,SuB9,,unknown
94004,0x16F34,4,RDU9,,unknown
94013,0x16F3D,4,St{9,,unknown
94166,0x16FD6,5,Sdn+b,,unknown
94219,0x1700B,4,RDU9,,unknown
94228,0x17014,4,St{9,,unknown
94260,0x17034,5,AM_VS,,unknown
94281,0x17049,5,_info,,unknown
94302,0x1705E,6,AM_num,,unknown
94324,0x17074,11,AM_herbname,,unknown
94359,0x17097,4,",D47",,unknown
94402,0x170C2,4,RDU9,,unknown
94411,0x170CB,4,St{9,,unknown
94531,0x17143,6,AM_PPS,,unknown
94547,0x17153,5,AM_DS,,unknown
94562,0x17162,5,AM_BW,,unknown
94577,0x17171,6,AM_PPY,,unknown
94593,0x17181,5,AM_GC,,unknown
94608,0x17190,6,AM_WBC,,unknown
94624,0x171A0,5,AM_HS,,unknown
94639,0x171AF,5,AM_VS,,unknown
94654,0x171BE,5,AM_RS,,unknown
94669,0x171CD,6,AM_WFF,,unknown
94694,0x171E6,5,_info,,unknown
94715,0x171FB,6,AM_num,,unknown
94737,0x17211,11,AM_herbname,,unknown
94772,0x17234,4,",D47",,unknown
94782,0x1723E,4,",D48",,unknown
94848,0x17280,4,Sbto,,unknown
94853,0x17285,14,AM_SU_RW2_help,,unknown
95005,0x1731D,5,_info,,unknown
95034,0x1733A,4,_num,,unknown
95058,0x17352,4,",D47",,unknown
95070,0x1735E,8,PVP_num2,,unknown
95091,0x17373,4,",D47",,unknown
95103,0x1737F,8,PVP_num3,,unknown
95124,0x17394,4,",D48",,unknown
95137,0x173A1,4,",J58",,unknown
95165,0x173BD,4,">, c",,debug/display text
95173,0x173C5,8,_info_mp,,unknown
95191,0x173D7,5,_info,,unknown
95210,0x173EA,6,AM_num,,unknown
95241,0x17409,4,",D47",,unknown
95253,0x17415,6,AM_num,,unknown
95284,0x17434,4,",D47",,unknown
95296,0x17440,6,AM_num,,unknown
95327,0x1745F,4,",D48",,unknown
95340,0x1746C,4,",J58",,unknown
95370,0x1748A,4,">, c",,debug/display text
95423,0x174BF,10,_FLOATSLOT,,unknown
95487,0x174FF,61,o<AM_RETRIEVE_FLOAT: failed to retrieve float value from slot,,debug/display text
95563,0x1754B,4,">, c",,debug/display text
95609,0x17579,4,">, c",,debug/display text
95668,0x175B4,10,_FLOATSLOT,,unknown
95720,0x175E8,53,o4AM_STORE_FLOAT: failed to store float value in slot,,debug/display text
95932,0x176BC,4,Suj+,,unknown
95955,0x176D3,12,AM_INTRO_HLP,,unknown
95983,0x176EF,4,SuB9,,unknown
96008,0x17708,4,Sdn+,,unknown
96065,0x17741,4,Saeo,,unknown
96070,0x17746,11,AM_MH_HLP_1,,unknown
96097,0x17761,11,AM_MH_HLP_2,,unknown
96142,0x1778E,12,AM_INTRO_HLP,,unknown
96231,0x177E7,11,AM_MH_HLP_3,,unknown
96258,0x17802,11,AM_MH_HLP_2,,unknown
96296,0x17828,4,Sbt%,,debug/display text
96394,0x1788A,4, RDU,,debug/display text
96399,0x1788F,4,Suj+,,unknown
96417,0x178A1,4,SuB9,,unknown
96424,0x178A8,4, RDU,,debug/display text
96442,0x178BA,4,Sdn+,,unknown
96456,0x178C8,4, RDU,,debug/display text
96541,0x1791D,4,Sbt%,,debug/display text
96639,0x1797F,4,7RDU,,unknown
96644,0x17984,4,Suj+,,unknown
96662,0x17996,4,SuB9,,unknown
96670,0x1799E,4,WOLF,,unknown
96764,0x179FC,4,7RDU,,unknown
96788,0x17A14,4,Sdn+,,unknown
96825,0x17A39,4,7RDU,,unknown
96867,0x17A63,4,/)A ,,debug/display text
96929,0x17AA1,4,Sbt%,,debug/display text
97032,0x17B08,4,Suj+,,unknown
97045,0x17B15,4,Suj+,,unknown
97063,0x17B27,4,SuB9,,unknown
97104,0x17B50,4,Sdn+,,unknown
97249,0x17BE1,4,Sbt%,,debug/display text
97352,0x17C48,4,Suj+,,unknown
97370,0x17C5A,4,SuB9,,unknown
97378,0x17C62,6,COUGAR,,unknown
97498,0x17CDA,4,Sdn+,,unknown
97633,0x17D61,5,Sbt%2,,debug/display text
97645,0x17D6D,14,AM_MH_RW1_help,,unknown
97779,0x17DF3,4,1RDU,,unknown
97784,0x17DF8,4,Suj+,,unknown
97792,0x17E00,4,3RDU,,unknown
97797,0x17E05,4,Suj+,,unknown
97805,0x17E0D,4,%RDU,,debug/display text
97810,0x17E12,4,Suj+,,unknown
97828,0x17E24,4,SuB9,,unknown
97835,0x17E2B,4,1RDU,,unknown
97850,0x17E3A,4,3RDU,,unknown
97866,0x17E4A,4,%RDU,,debug/display text
97885,0x17E5D,4,Sdn+,,unknown
97899,0x17E6B,4,1RDU,,unknown
97935,0x17E8F,4,3RDU,,unknown
97976,0x17EB8,4,%RDU,,debug/display text
98018,0x17EE2,4,/)Ap,,unknown
98072,0x17F18,4,Sbt%,,debug/display text
98170,0x17F7A,4,$RDU,,unknown
98175,0x17F7F,4,Suj+,,unknown
98188,0x17F8C,4,Suj+,,unknown
98206,0x17F9E,4,SuB9,,unknown
98213,0x17FA5,4,$RDU,,unknown
98247,0x17FC7,4,Sdn+,,unknown
98261,0x17FD5,4,$RDU,,unknown
98340,0x18024,4,/)A ,,debug/display text
98393,0x18059,4,Sbt%,,debug/display text
98496,0x180C0,4,Suj+,,unknown
98526,0x180DE,4,SuB9,,unknown
98534,0x180E6,4,BEAR,,unknown
98653,0x1815D,4,Sdn+,,unknown
98696,0x18188,12,AM_MH_7_info,,unknown
98776,0x181D8,13,AM_MH_7_info2,,unknown
98874,0x1823A,4,Sbt%,,debug/display text
98886,0x18246,4,Sbt%,,debug/display text
98973,0x1829D,4,",RDU",,unknown
98978,0x182A2,4,Suj+,,unknown
98996,0x182B4,4,SuB9,,unknown
99042,0x182E2,4,",RDU",,unknown
99067,0x182FB,4,Sdn+,,unknown
99090,0x18312,4,",RDU",,unknown
99178,0x1836A,4,Sbt%,,debug/display text
99190,0x18376,4,Sbt%,,debug/display text
99277,0x183CD,4,-RDU,,unknown
99282,0x183D2,4,Suj+,,unknown
99290,0x183DA,4,*RDU,,unknown
99295,0x183DF,4,Suj+,,unknown
99303,0x183E7,4,+RDU,,unknown
99308,0x183EC,4,Suj+,,unknown
99325,0x183FD,5,% Sbt,,debug/display text
99344,0x18410,4,SuB9,,unknown
99351,0x18417,4,-RDU,,unknown
99366,0x18426,4,*RDU,,unknown
99382,0x18436,4,+RDU,,unknown
99407,0x1844F,5,Sdn+b,,unknown
99416,0x18458,4,-RDU,,unknown
99460,0x18484,12,AM_MH_9_info,,unknown
99493,0x184A5,4,*RDU,,unknown
99537,0x184D1,13,AM_MH_9_info2,,unknown
99576,0x184F8,4,+RDU,,unknown
99599,0x1850F,4,% Sa,,debug/display text
99609,0x18519,5,% Sae,,debug/display text
99620,0x18524,13,AM_MH_9_info3,,unknown
99712,0x18580,7,% Sbt%2,,debug/display text
99796,0x185D4,93,do[AM_COLLECT_PLAYER_EVENTS_OF_TYPE_ON_ACTORENUM: invalid objectset passed as EventCollection,,likely logic anchor
99941,0x18665,7,",C&,C-8",,unknown
99955,0x18673,7,",C&,C.7",,unknown
99970,0x18682,4,",C/c",,unknown
99979,0x1868B,7,",C&,C(7",,unknown
100023,0x186B7,11,AM_NO_PURGE,,unknown
100046,0x186CE,11,AM_NO_PURGE,,unknown
100080,0x186F0,11,AM_NO_PURGE,,unknown
100124,0x1871C,4,",C 7",,debug/display text
100161,0x18741,4,",E,c",,unknown
100173,0x1874D,11,AM_NO_PURGE,,unknown
100197,0x18765,11,AM_NO_PURGE,,unknown
100226,0x18782,11,AM_NO_PURGE,,unknown
100268,0x187AC,4,">, c",,debug/display text
100363,0x1880B,8,_INTSLOT,,unknown
100425,0x18849,59,o:AM_RETRIEVE_INT: failed to retrieve int value from layout,,debug/display text
100615,0x18907,12,AM_INTRO_HLP,,unknown
100643,0x18923,4,SuB9,,unknown
100651,0x1892B,13,FLYING_ANIMAL,,event/task name
100681,0x18949,13,FLYING_ANIMAL,,event/task name
100841,0x189E9,4,Sdn+,,unknown
100886,0x18A16,4,Saeo,,unknown
100891,0x18A1B,11,AM_SS_HLP_1,,unknown
100915,0x18A33,11,AM_SS_HLP_2,,unknown
100957,0x18A5D,12,AM_INTRO_HLP,,unknown
101037,0x18AAD,11,AM_SS_HLP_3,,unknown
101064,0x18AC8,11,AM_SS_HLP_2,,unknown
101191,0x18B47,4,SuB9,,unknown
101199,0x18B4F,6,RABBIT,,unknown
101222,0x18B66,6,RABBIT,,unknown
101354,0x18BEA,4,Sdn+,,unknown
101416,0x18C28,4,SF7%,,debug/display text
101515,0x18C8B,4,SuB9,,unknown
101523,0x18C93,6,COYOTE,,unknown
101563,0x18CBB,6,COYOTE,,unknown
101586,0x18CD2,6,COYOTE,,unknown
101711,0x18D4F,4,Sdn+,,unknown
101872,0x18DF0,4,SuB9,,unknown
101891,0x18E03,13,FLYING_ANIMAL,,event/task name
101921,0x18E21,13,FLYING_ANIMAL,,event/task name
102081,0x18EC1,4,Sdn+,,unknown
102248,0x18F68,4,SuB9,,unknown
102289,0x18F91,6,",C&,C'",,unknown
102296,0x18F98,4,Suj+,,unknown
102324,0x18FB4,6,ANIMAL,,event/task name
102347,0x18FCB,6,ANIMAL,,event/task name
102399,0x18FFF,6,",C&,C'",,unknown
102486,0x19056,7,",C&,C(,",,unknown
102549,0x19095,5,",CASa",,unknown
102573,0x190AD,5,",CASa",,unknown
102634,0x190EA,7,",C&,C(,",,unknown
102749,0x1915D,4,Sdn+,,unknown
102811,0x1919B,14,AM_SS_RW1_help,,unknown
102941,0x1921D,4,SuB9,,unknown
102952,0x19228,4,S4d9,,unknown
102991,0x1924F,7,",C&,C(,",,unknown
103015,0x19267,4,",CCc",,unknown
103042,0x19282,4,",CD,",,unknown
103081,0x192A9,11,DroppedItem,,likely logic anchor
103104,0x192C0,11,DroppedItem,,likely logic anchor
103216,0x19330,4,Sdn+,,unknown
103383,0x193D7,4,SuB9,,unknown
103391,0x193DF,4,BEAR,,unknown
103483,0x1943B,7,",C&,C(,",,unknown
103498,0x1944A,7,",C&,C(,",,unknown
103522,0x19462,4,",CE7",,unknown
103540,0x19474,11,bearWounded,,unknown
103580,0x1949C,11,bearWounded,,unknown
103621,0x194C5,7,ssrank6,,unknown
103640,0x194D8,7,ssrank6,,unknown
103680,0x19500,7,ssrank6,,unknown
103715,0x19523,4,Sdn+,,unknown
103882,0x195CA,4,SuB9,,unknown
103893,0x195D5,4,S4d9,,unknown
103932,0x195FC,7,",C&,C(,",,unknown
103956,0x19614,4,",CCc",,unknown
103985,0x19631,11,DroppedItem,,likely logic anchor
104005,0x19645,13,DroppedWeapon,,likely logic anchor
104031,0x1965F,11,DroppedItem,,likely logic anchor
104054,0x19676,11,DroppedItem,,likely logic anchor
104080,0x19690,13,DroppedWeapon,,likely logic anchor
104105,0x196A9,13,DroppedWeapon,,likely logic anchor
104235,0x1972B,4,"St{,",,unknown
104246,0x19736,4,"St{,",,unknown
104269,0x1974D,4,Sdn+,,unknown
104382,0x197BE,4,Sbt%,,debug/display text
104486,0x19826,4,SuB9,,unknown
104500,0x19834,4,SF78,,unknown
104527,0x1984F,6,ANIMAL,,event/task name
104550,0x19866,6,ANIMAL,,event/task name
104648,0x198C8,7,",C&,C(,",,unknown
104777,0x19949,4,Sdn+,,unknown
104809,0x19969,4,Sbt%,,debug/display text
104913,0x199D1,4,SuB9,,unknown
104927,0x199DF,4,SF78,,unknown
104957,0x199FD,4,S4d9,,unknown
104968,0x19A08,4,S4d9,,unknown
105007,0x19A2F,7,",C&,C(,",,unknown
105031,0x19A47,7,",C&,C-%",,debug/display text
105045,0x19A55,7,",C&,C(,",,unknown
105060,0x19A64,7,",C&,C-%",,debug/display text
105077,0x19A75,7,",C&,C(,",,unknown
105092,0x19A84,11,DroppedItem,,likely logic anchor
105116,0x19A9C,11,DroppedItem,,likely logic anchor
105275,0x19B3B,5,Sdn+b,,unknown
105405,0x19BBD,4,",EF%",,debug/display text
105431,0x19BD7,4,",EG,",,unknown
105472,0x19C00,4,",EG,",,unknown
105541,0x19C45,4,",CBO",,unknown
105606,0x19C86,4,">, c",,debug/display text
105695,0x19CDF,10,_FLOATSLOT,,unknown
105775,0x19D2F,61,o<AM_RETRIEVE_FLOAT: failed to retrieve float value from slot,,debug/display text
105885,0x19D9D,7,",C&,C-8",,unknown
105904,0x19DB0,7,",C&,C(7",,unknown
105928,0x19DC8,7,",C&,C'7",,unknown
105938,0x19DD2,6,",C&,C'",,unknown
105964,0x19DEC,4,",C 7",,debug/display text
105991,0x19E07,106,qohAM_COLLECT_EVENTS_OF_TYPE_FROM_PARTIAL_ACTORENUM_ON_PLAYER: invalid objectset passed as EventCollection,,likely logic anchor
106149,0x19EA5,7,",C&,C-8",,unknown
106163,0x19EB3,7,",C&,C.7",,unknown
106175,0x19EBF,7,",C&,C(7",,unknown
106234,0x19EFA,4,",C/c",,unknown
106246,0x19F06,4,",C07",,unknown
106261,0x19F15,5,",C1+7",,unknown
106274,0x19F22,5,",C1+7",,unknown
106282,0x19F2A,4,",E2c",,unknown
106293,0x19F35,11,AM_NO_PURGE,,unknown
106316,0x19F4C,11,AM_NO_PURGE,,unknown
106330,0x19F5A,6,"E9,8,=",,unknown
106350,0x19F6E,11,AM_NO_PURGE,,unknown
106394,0x19F9A,4,",C 7",,debug/display text
106468,0x19FE4,9,AM_OBJSET,,unknown
106493,0x19FFD,7,",E!,C>7",,debug/display text
107157,0x1A295,4,%2)C,,debug/display text
107375,0x1A36F,4,:B)B,,unknown
107525,0x1A405,4,#J)C,,unknown
107559,0x1A427,4,%2)B,,debug/display text
107566,0x1A42E,4,%d)C,,debug/display text
107600,0x1A450,4,%2)B,,debug/display text
107607,0x1A457,4,%d)C,,debug/display text
107642,0x1A47A,4,%2)B,,debug/display text
107649,0x1A481,4,%d)C,,debug/display text
107684,0x1A4A4,4,%2)B,,debug/display text
107691,0x1A4AB,4,%d)C,,debug/display text
107707,0x1A4BB,96,jo^UPDATE_AMBIENT_MISSION: Unhandled ambient mission. You probably need to add this new mission.,,likely logic anchor
108180,0x1A694,18,SC_Travel_Icon_128,,unknown
108365,0x1A74D,4,",GJc",,unknown
108472,0x1A7B8,8,CQueue_X,,unknown
108505,0x1A7D9,8,CQueue_T,,unknown
108538,0x1A7FA,8,CQueue_H,,unknown
108571,0x1A81B,12,CQueue_Count,,unknown
108604,0x1A83C,16,gMPScratchLayout,,unknown
108706,0x1A8A2,4,RDU8,,unknown
108718,0x1A8AE,4,Suj+,,unknown
108732,0x1A8BC,4,">, c",,debug/display text
108794,0x1A8FA,18,SC_Travel_Icon_128,,unknown
108884,0x1A954,4,R3T8,,unknown
108889,0x1A959,4,RDU7,,unknown
108984,0x1A9B8,4,">, c",,debug/display text
109099,0x1AA2B,4,Sae7,,unknown
109269,0x1AAD5,4,Sae%,,debug/display text
109362,0x1AB32,7,",C&,C(,",,unknown
109386,0x1AB4A,4,",CL7",,unknown
109400,0x1AB58,4,",CMS",,unknown
109418,0x1AB6A,4,",CNS",,unknown
109430,0x1AB76,4,Sdn+,,unknown
109449,0x1AB89,4,",CNS",,unknown
109507,0x1ABC3,4,SF7b,,unknown
109535,0x1ABDF,4,SF7b,,unknown
109664,0x1AC60,7,",C&,C(,",,unknown
109688,0x1AC78,4,",CL7",,unknown
109702,0x1AC86,4,",CMS",,unknown
109720,0x1AC98,4,",CNS",,unknown
109742,0x1ACAE,4,",CNS",,unknown
109826,0x1AD02,4,SF7b,,unknown
109854,0x1AD1E,4,SF7b,,unknown
109900,0x1AD4C,4,2)Cz,,unknown
109914,0x1AD5A,4,SuB9,,unknown
109941,0x1AD75,4,S4d9,,unknown
109989,0x1ADA5,7,",C&,C(,",,unknown
110020,0x1ADC4,5,",C/ c",,debug/display text
110249,0x1AEA9,4,SF7R,,unknown
110349,0x1AF0D,16,challenge_01_128,,unknown
110403,0x1AF43,4,",APd",,unknown
