function_index,function_name,start_decoded_offset,start_decoded_offset_hex,end_decoded_offset,end_decoded_offset_hex,size,string_reference_count,native_call_count,constant_count,branch_count,table_block_count,purpose_tags
348,Function_348,105976,0x19DF8,106408,0x19FA8,432,4,29,2,13,0,['actor']
349,Function_349,106408,0x19FA8,106446,0x19FCE,38,0,0,0,1,0,[]
350,Function_350,106446,0x19FCE,106506,0x1A00A,60,1,3,0,2,0,[]
351,Function_351,106506,0x1A00A,107818,0x1A52A,1312,1,1,73,57,0,['mission']
352,Function_352,107818,0x1A52A,107864,0x1A558,46,0,0,0,2,0,[]
353,Function_353,107864,0x1A558,108116,0x1A654,252,0,0,0,25,0,[]
354,Function_354,108116,0x1A654,108244,0x1A6D4,128,1,3,1,8,0,[]
355,Function_355,108244,0x1A6D4,108256,0x1A6E0,12,0,0,0,1,0,[]
356,Function_356,108256,0x1A6E0,108343,0x1A737,87,0,0,7,6,0,[]
357,Function_357,108343,0x1A737,108465,0x1A7B1,122,0,7,1,8,0,[]
358,Function_358,108465,0x1A7B1,108498,0x1A7D2,33,1,0,0,0,0,[]
359,Function_359,108498,0x1A7D2,108531,0x1A7F3,33,1,0,0,0,0,[]
360,Function_360,108531,0x1A7F3,108564,0x1A814,33,1,0,0,0,0,[]
361,Function_361,108564,0x1A814,108585,0x1A829,21,1,0,0,0,0,[]
362,Function_362,108585,0x1A829,108635,0x1A85B,50,1,2,0,1,0,[]
363,Function_363,108635,0x1A85B,108695,0x1A897,60,0,1,0,5,0,[]
364,Function_364,108695,0x1A897,108723,0x1A8B3,28,0,0,0,3,0,[]
365,Function_365,108723,0x1A8B3,108771,0x1A8E3,48,0,0,0,2,0,[]
366,Function_366,108771,0x1A8E3,108879,0x1A94F,108,1,2,0,7,0,[]
367,Function_367,108879,0x1A94F,108975,0x1A9AF,96,0,2,0,9,0,[]
368,Function_368,108975,0x1A9AF,109055,0x1A9FF,80,0,0,0,2,0,[]
369,Function_369,109055,0x1A9FF,109148,0x1AA5C,93,0,1,1,11,0,[]
370,Function_370,109148,0x1AA5C,109169,0x1AA71,21,0,2,0,1,0,[]
371,Function_371,109169,0x1AA71,110285,0x1AECD,1116,0,35,27,115,0,[]
372,Function_372,110285,0x1AECD,110396,0x1AF3C,111,1,3,1,6,0,[]
373,Function_373,110396,0x1AF3C,110527,0x1AFBF,131,2,2,0,6,0,[]
374,Function_374,110527,0x1AFBF,110769,0x1B0B1,242,9,0,0,9,0,[]
375,Function_375,110769,0x1B0B1,110930,0x1B152,161,2,2,1,2,0,[]
376,Function_376,110930,0x1B152,110963,0x1B173,33,0,0,0,1,0,[]
377,Function_377,110963,0x1B173,111136,0x1B220,173,1,5,0,7,0,[]
378,Function_378,111136,0x1B220,111241,0x1B289,105,1,2,0,6,0,[]
379,Function_379,111241,0x1B289,111283,0x1B2B3,42,0,1,1,3,0,[]
380,Function_380,111283,0x1B2B3,111335,0x1B2E7,52,0,1,1,3,0,[]
381,Function_381,111335,0x1B2E7,111394,0x1B322,59,0,1,1,5,0,[]
382,Function_382,111394,0x1B322,111434,0x1B34A,40,0,0,0,6,0,[]
383,Function_383,111434,0x1B34A,111450,0x1B35A,16,0,1,0,1,0,[]
384,Function_384,111450,0x1B35A,111520,0x1B3A0,70,0,1,1,9,0,[]
385,Function_385,111520,0x1B3A0,111651,0x1B423,131,2,2,0,6,0,[]
386,Function_386,111651,0x1B423,112444,0x1B73C,793,29,0,0,29,0,"['actor', 'wanted', 'law']"
387,Function_387,112444,0x1B73C,112477,0x1B75D,33,0,0,0,1,0,[]
388,Function_388,112477,0x1B75D,112854,0x1B8D6,377,4,23,0,17,0,['actor']
389,Function_389,112854,0x1B8D6,114208,0x1BE20,1354,0,38,39,142,0,[]
390,Function_390,114208,0x1BE20,114232,0x1BE38,24,0,0,0,3,0,[]
391,Function_391,114232,0x1BE38,114255,0x1BE4F,23,0,0,0,0,0,[]
392,Function_392,114255,0x1BE4F,114284,0x1BE6C,29,0,0,0,4,0,[]
393,Function_393,114284,0x1BE6C,114297,0x1BE79,13,0,0,0,1,0,[]
394,Function_394,114297,0x1BE79,114509,0x1BF4D,212,2,2,0,7,0,[]
395,Function_395,114509,0x1BF4D,114522,0x1BF5A,13,0,0,0,2,0,[]
396,Function_396,114522,0x1BF5A,114529,0x1BF61,7,0,0,0,0,0,[]
397,Function_397,114529,0x1BF61,114543,0x1BF6F,14,0,0,0,1,0,[]
398,Function_398,114543,0x1BF6F,114557,0x1BF7D,14,0,0,0,1,0,[]
399,Function_399,114557,0x1BF7D,114572,0x1BF8C,15,0,0,0,1,0,[]
400,Function_400,114572,0x1BF8C,114591,0x1BF9F,19,0,0,0,2,0,[]
401,Function_401,114591,0x1BF9F,114624,0x1BFC0,33,0,0,0,2,0,[]
402,Function_402,114624,0x1BFC0,114676,0x1BFF4,52,0,0,0,2,0,[]
403,Function_403,114676,0x1BFF4,115078,0x1C186,402,0,0,9,49,0,[]
404,Function_404,115078,0x1C186,115103,0x1C19F,25,1,0,0,0,0,[]
405,Function_405,115103,0x1C19F,115198,0x1C1FE,95,0,3,1,12,0,[]
406,Function_406,115198,0x1C1FE,115227,0x1C21B,29,0,1,0,1,0,[]
407,Function_407,115227,0x1C21B,115263,0x1C23F,36,0,2,0,1,0,[]
408,Function_408,115263,0x1C23F,115275,0x1C24B,12,0,0,0,0,0,[]
409,Function_409,115275,0x1C24B,115341,0x1C28D,66,0,4,0,6,0,[]
410,Function_410,115341,0x1C28D,115515,0x1C33B,174,0,4,0,16,0,[]
411,Function_411,115515,0x1C33B,117976,0x1CCD8,2461,0,27,170,216,0,[]
412,Function_412,117976,0x1CCD8,118087,0x1CD47,111,1,2,1,10,0,[]
413,Function_413,118087,0x1CD47,118102,0x1CD56,15,0,1,0,1,0,[]
414,Function_414,118102,0x1CD56,118183,0x1CDA7,81,0,0,1,0,0,[]
415,Function_415,118183,0x1CDA7,118309,0x1CE25,126,1,3,0,11,0,[]
416,Function_416,118309,0x1CE25,118338,0x1CE42,29,1,0,0,0,0,[]
417,Function_417,118338,0x1CE42,118361,0x1CE59,23,0,0,0,0,0,[]
418,Function_418,118361,0x1CE59,118497,0x1CEE1,136,0,0,2,2,0,[]
419,Function_419,118497,0x1CEE1,118527,0x1CEFF,30,0,0,0,4,0,[]
420,Function_420,118527,0x1CEFF,118732,0x1CFCC,205,2,3,0,6,0,[]
421,Function_421,118732,0x1CFCC,118746,0x1CFDA,14,0,0,0,1,0,[]
422,Function_422,118746,0x1CFDA,118759,0x1CFE7,13,0,0,0,1,0,[]
423,Function_423,118759,0x1CFE7,118796,0x1D00C,37,0,1,0,2,0,[]
424,Function_424,118796,0x1D00C,118810,0x1D01A,14,0,0,0,1,0,[]
425,Function_425,118810,0x1D01A,120993,0x1D8A1,2183,0,21,150,208,0,[]
426,Function_426,120993,0x1D8A1,122270,0x1DD9E,1277,0,7,10,113,0,[]
427,Function_427,122270,0x1DD9E,122295,0x1DDB7,25,1,0,0,0,0,[]
428,Function_428,122295,0x1DDB7,124135,0x1E4E7,1840,17,27,40,146,0,[]
429,Function_429,124135,0x1E4E7,124164,0x1E504,29,1,0,0,0,0,[]
430,Function_430,124164,0x1E504,125108,0x1E8B4,944,0,9,15,95,0,[]
431,Function_431,125108,0x1E8B4,125133,0x1E8CD,25,1,0,0,0,0,[]
432,Function_432,125133,0x1E8CD,126343,0x1ED87,1210,1,22,13,108,0,[]
433,Function_433,126343,0x1ED87,126372,0x1EDA4,29,1,0,0,0,0,[]
434,Function_434,126372,0x1EDA4,127752,0x1F308,1380,2,18,22,136,0,[]
435,Function_435,127752,0x1F308,127777,0x1F321,25,1,0,0,0,0,[]
436,Function_436,127777,0x1F321,130710,0x1FE96,2933,17,91,23,291,0,['ped']
437,Function_437,130710,0x1FE96,130726,0x1FEA6,16,0,1,0,1,0,[]
438,Function_438,130726,0x1FEA6,130851,0x1FF23,125,2,5,0,2,0,[]
439,Function_439,130851,0x1FF23,130884,0x1FF44,33,0,2,0,1,0,[]
440,Function_440,130884,0x1FF44,130913,0x1FF61,29,1,0,0,0,0,[]
441,Function_441,130913,0x1FF61,132536,0x205B8,1623,5,36,27,153,0,[]
442,Function_442,132536,0x205B8,132561,0x205D1,25,1,0,0,0,0,[]
443,Function_443,132561,0x205D1,132612,0x20604,51,0,0,1,3,0,[]
444,Function_444,132612,0x20604,132847,0x206EF,235,2,2,8,21,0,[]
445,Function_445,132847,0x206EF,132877,0x2070D,30,0,0,1,3,0,[]
446,Function_446,132877,0x2070D,132884,0x20714,7,0,0,0,0,0,[]
447,Function_447,132884,0x20714,132904,0x20728,20,0,0,0,3,0,[]
448,Function_448,132904,0x20728,133008,0x20790,104,0,0,2,2,0,[]
449,Function_449,133008,0x20790,133740,0x20A6C,732,33,0,27,62,0,[]
450,Function_450,133740,0x20A6C,133939,0x20B33,199,3,8,3,11,0,[]
451,Function_451,133939,0x20B33,134006,0x20B76,67,0,0,1,1,0,[]
452,Function_452,134006,0x20B76,134205,0x20C3D,199,3,8,3,11,0,[]
453,Function_453,134205,0x20C3D,134272,0x20C80,67,0,0,1,1,0,[]
454,Function_454,134272,0x20C80,134295,0x20C97,23,1,0,0,0,0,[]
455,Function_455,134295,0x20C97,134320,0x20CB0,25,1,0,0,0,0,[]
456,Function_456,134320,0x20CB0,134341,0x20CC5,21,1,0,0,0,0,[]
457,Function_457,134341,0x20CC5,134366,0x20CDE,25,1,0,0,0,0,[]
458,Function_458,134366,0x20CDE,134391,0x20CF7,25,1,0,0,0,0,[]
459,Function_459,134391,0x20CF7,134416,0x20D10,25,1,0,0,0,0,[]
460,Function_460,134416,0x20D10,134437,0x20D25,21,1,0,0,0,0,[]
461,Function_461,134437,0x20D25,134458,0x20D3A,21,1,0,0,0,0,[]
462,Function_462,134458,0x20D3A,134479,0x20D4F,21,1,0,0,0,0,[]
463,Function_463,134479,0x20D4F,134871,0x20ED7,392,1,2,3,24,0,[]
464,Function_464,134871,0x20ED7,135004,0x20F5C,133,0,6,0,5,0,[]
465,Function_465,135004,0x20F5C,135053,0x20F8D,49,0,2,0,2,0,[]
466,Function_466,135053,0x20F8D,135074,0x20FA2,21,1,0,0,0,0,[]
467,Function_467,135074,0x20FA2,143360,0x23000,8286,2,9,3,27,0,[]
