index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
0,dir,root,root,,,,,,,
1,dir,root/content,content,,,,,,,
2,dir,root/content/dlc,dlc,,,,,,,
3,dir,root/content/ai,ai,,,,,,,
4,dir,root/content/init,init,,,,,,,
5,dir,root/content/ui,ui,,,,,,,
6,file,root/content/rdr2_achievements.xml,rdr2_achievements.xml,.xml,238624,1293,20499,False,True,
7,dir,root/content/release64,release64,,,,,,,
8,dir,root/content/ambient,ambient,,,,,,,
9,file,root/content/rdr2_challenges.xml,rdr2_challenges.xml,.xml,239920,604,6915,False,True,
10,file,root/content/ai/game_main.tr,game_main.tr,.tr,65784,12520,47117,False,True,
11,file,root/content/ai/human_unalerted.tr,human_unalerted.tr,.tr,111336,7653,30591,False,True,
12,file,root/content/ai/animal_alert.tr,animal_alert.tr,.tr,32776,496,1595,False,True,
13,file,root/content/ai/general_rules.tr,general_rules.tr,.tr,78312,1749,11170,False,True,
14,file,root/content/ai/animal_hunt.tr,animal_hunt.tr,.tr,41816,1938,9778,False,True,
15,file,root/content/ai/shopkeeper_reactions.tr,shopkeeper_reactions.tr,.tr,123032,1976,7869,False,True,
16,dir,root/content/ai/test,test,,,,,,,
17,file,root/content/ai/animal_play.tr,animal_play.tr,.tr,54592,3959,27187,False,True,
18,file,root/content/ai/animal_main.tr,animal_main.tr,.tr,43760,10827,77295,False,True,
19,file,root/content/ai/animal_common_rules.tr,animal_common_rules.tr,.tr,37152,1129,7460,False,True,
20,file,root/content/ai/movementtuning.xml,movementtuning.xml,.xml,119144,584,5432,False,True,
21,file,root/content/ai/animal_static.tr,animal_static.tr,.tr,59776,781,2850,False,True,
22,file,root/content/ai/human_hostile.tr,human_hostile.tr,.tr,100464,1828,7012,False,True,
23,file,root/content/ai/motives.xml,motives.xml,.xml,118992,150,955,False,True,
24,file,root/content/ai/animal_task.tr,animal_task.tr,.tr,60560,2472,9914,False,True,
25,file,root/content/ai/human_combat.tr,human_combat.tr,.tr,80064,16014,69142,False,True,
26,file,root/content/ai/animal_fight.tr,animal_fight.tr,.tr,39032,2782,13848,False,True,
27,file,root/content/ai/animal_eat.tr,animal_eat.tr,.tr,38288,738,1853,False,True,
28,file,root/content/ai/tasks.tr,tasks.tr,.tr,125016,10486,46497,False,True,
29,dir,root/content/ai/oldunused,oldunused,,,,,,,
30,file,root/content/ai/human_guard.tr,human_guard.tr,.tr,96080,4376,15639,False,True,
31,file,root/content/ai/audio.tr,audio.tr,.tr,63040,2738,8388,False,True,
32,file,root/content/ai/human_reactions.tr,human_reactions.tr,.tr,102296,9035,60055,False,True,
33,dir,root/content/ai/unalertedai,unalertedai,,,,,,,
34,file,root/content/ai/animal_species_rules.tr,animal_species_rules.tr,.tr,58552,1222,5930,False,True,
35,file,root/content/ai/animal_birds.tr,animal_birds.tr,.tr,33280,3865,16107,False,True,
36,file,root/content/ai/oldunused/guard.tr,guard.tr,.tr,119736,1323,3922,False,True,
37,file,root/content/ai/oldunused/squad.tr,squad.tr,.tr,121064,1962,7134,False,True,
38,file,root/content/ai/test/testevents.tr,testevents.tr,.tr,135504,408,1118,False,True,
39,file,root/content/ai/unalertedai/default_howlmoon.xml,default_howlmoon.xml,.xml,136904,323,850,False,True,
40,file,root/content/ai/unalertedai/pen_eat.xml,pen_eat.xml,.xml,137752,362,925,False,True,
41,file,root/content/ai/unalertedai/default_sleep.xml,default_sleep.xml,.xml,137232,222,434,False,True,
42,file,root/content/ai/unalertedai/default_drink.xml,default_drink.xml,.xml,136152,369,928,False,True,
43,file,root/content/ai/unalertedai/nocturnal_sleep.xml,nocturnal_sleep.xml,.xml,137456,289,799,False,True,
44,file,root/content/ai/unalertedai/default_eat.xml,default_eat.xml,.xml,136528,373,936,False,True,
45,file,root/content/ai/unalertedai/coyote_sleep.xml,coyote_sleep.xml,.xml,135920,225,502,False,True,
46,file,root/content/ai/unalertedai/rabbit_drink.xml,rabbit_drink.xml,.xml,138120,371,928,False,True,
47,file,root/content/ambient/factionrelations.xml,factionrelations.xml,.xml,138496,1370,72656,False,True,
48,file,root/content/ambient/placementglobals.xml,placementglobals.xml,.xml,139872,929,7356,False,True,
49,dir,root/content/init/inventory,inventory,,,,,,,
50,file,root/content/init/inventory/inventory.xml,inventory.xml,.xml,142928,5687,123723,False,True,
51,file,root/content/init/inventory/dlc_inventory.xml,dlc_inventory.xml,.xml,140808,2117,41281,False,True,
52,dir,root/content/ui/net,net,,,,,,,
53,file,root/content/ui/savegame.sc.xml,savegame.sc.xml,.xml,223264,5020,61441,False,True,
54,file,root/content/ui/prompts.sc.xml,prompts.sc.xml,.xml,221784,266,568,False,True,
55,dir,root/content/ui/pausemenu,pausemenu,,,,,,,
56,file,root/content/ui/newspaper.sc.xml,newspaper.sc.xml,.xml,177040,775,7615,False,True,
57,file,root/content/ui/satchel.sc.xml,satchel.sc.xml,.xml,222056,1200,4856,False,True,
58,file,root/content/ui/shop.sc.xml,shop.sc.xml,.xml,228288,941,2893,False,True,
59,file,root/content/ui/userinterface.sc.xml,userinterface.sc.xml,.xml,237904,718,1827,False,True,
60,file,root/content/ui/cutscenes.sc.xml,cutscenes.sc.xml,.xml,153584,1033,7428,False,True,
61,file,root/content/ui/treasuremaps.sc.xml,treasuremaps.sc.xml,.xml,236568,496,992,False,True,
62,file,root/content/ui/debug.sc.xml,debug.sc.xml,.xml,154624,167,192,False,True,
63,dir,root/content/ui/transitions,transitions,,,,,,,
64,file,root/content/ui/hudscene.sc.xml,hudscene.sc.xml,.xml,159968,4181,30041,False,True,
65,file,root/content/ui/generalmenus.sc.xml,generalmenus.sc.xml,.xml,154792,5174,48838,False,True,
66,file,root/content/ui/boot.sc.xml,boot.sc.xml,.xml,148616,4963,36553,False,True,
67,file,root/content/ui/iconmappings.sc.xml,iconmappings.sc.xml,.xml,164152,470,1691,False,True,
68,file,root/content/ui/tunings.sc.xml,tunings.sc.xml,.xml,237072,826,5711,False,True,
69,dir,root/content/ui/net/profileeditor,profileeditor,,,,,,,
70,file,root/content/ui/net/main.sc.xml,main.sc.xml,.xml,166792,282,459,False,True,
71,file,root/content/ui/net/taskmachine.sc.xml,taskmachine.sc.xml,.xml,173400,3632,28084,False,True,
72,file,root/content/ui/net/hudsceneonline.sc.xml,hudsceneonline.sc.xml,.xml,164624,2161,8645,False,True,
73,file,root/content/ui/net/profileeditor/main.sc.xml,main.sc.xml,.xml,167080,2218,16741,False,True,
74,file,root/content/ui/net/profileeditor/titles.sc.xml,titles.sc.xml,.xml,172632,760,10062,False,True,
75,dir,root/content/ui/net/profileeditor/titles,titles,,,,,,,
76,file,root/content/ui/net/profileeditor/titles/dlc2.sc.xml,dlc2.sc.xml,.xml,170152,356,3736,False,True,
77,file,root/content/ui/net/profileeditor/titles/weapon.sc.xml,weapon.sc.xml,.xml,171952,264,1701,False,True,
78,file,root/content/ui/net/profileeditor/titles/stat.sc.xml,stat.sc.xml,.xml,171712,235,803,False,True,
79,file,root/content/ui/net/profileeditor/titles/dlc1.sc.xml,dlc1.sc.xml,.xml,169792,356,3736,False,True,
80,file,root/content/ui/net/profileeditor/titles/dlc3.sc.xml,dlc3.sc.xml,.xml,170512,402,4850,False,True,
81,file,root/content/ui/net/profileeditor/titles/xp.sc.xml,xp.sc.xml,.xml,172224,404,3602,False,True,
82,file,root/content/ui/net/profileeditor/titles/ambient.sc.xml,ambient.sc.xml,.xml,169304,481,5149,False,True,
83,file,root/content/ui/net/profileeditor/titles/dlc4.sc.xml,dlc4.sc.xml,.xml,170920,326,3845,False,True,
84,file,root/content/ui/net/profileeditor/titles/pvp.sc.xml,pvp.sc.xml,.xml,171248,462,6672,False,True,
85,dir,root/content/ui/pausemenu/net,net,,,,,,,
86,file,root/content/ui/pausemenu/socialclub.sc.xml,socialclub.sc.xml,.xml,217168,1586,8343,False,True,
87,file,root/content/ui/pausemenu/leaderboard.sc.xml,leaderboard.sc.xml,.xml,185968,16,16,False,False,
88,file,root/content/ui/pausemenu/controlleroptions.sc.xml,controlleroptions.sc.xml,.xml,178768,228,357,False,True,
89,file,root/content/ui/pausemenu/stats.sc.xml,stats.sc.xml,.xml,218760,1835,18951,False,True,
90,file,root/content/ui/pausemenu/challenges.sc.xml,challenges.sc.xml,.xml,177816,223,336,False,True,
91,file,root/content/ui/pausemenu/savegame.sc.xml,savegame.sc.xml,.xml,214904,2260,15170,False,True,
92,file,root/content/ui/pausemenu/net_profile.sc.xml,net_profile.sc.xml,.xml,203528,892,3632,False,True,
93,file,root/content/ui/pausemenu/hdrcalibration.sc.xml,hdrcalibration.sc.xml,.xml,180712,1132,4433,False,True,
94,file,root/content/ui/pausemenu/pausemenuscene.sc.xml,pausemenuscene.sc.xml,.xml,212576,2321,16833,False,True,
95,file,root/content/ui/pausemenu/wares.sc.xml,wares.sc.xml,.xml,220600,964,4265,False,True,
96,dir,root/content/ui/pausemenu/lobby,lobby,,,,,,,
97,file,root/content/ui/pausemenu/keybindings.sc.xml,keybindings.sc.xml,.xml,184896,1069,6046,False,True,
98,file,root/content/ui/pausemenu/journal.sc.xml,journal.sc.xml,.xml,182296,2594,41795,False,True,
99,dir,root/content/ui/pausemenu/netstats,netstats,,,,,,,
100,file,root/content/ui/pausemenu/weapons.sc.xml,weapons.sc.xml,.xml,221568,213,314,False,True,
101,file,root/content/ui/pausemenu/options.sc.xml,options.sc.xml,.xml,205384,6251,67413,False,True,
102,file,root/content/ui/pausemenu/items.sc.xml,items.sc.xml,.xml,182072,219,321,False,True,
103,file,root/content/ui/pausemenu/gallery.sc.xml,gallery.sc.xml,.xml,180488,220,327,False,True,
104,file,root/content/ui/pausemenu/inventory.sc.xml,inventory.sc.xml,.xml,181848,221,333,False,True,
105,file,root/content/ui/pausemenu/outfit.sc.xml,outfit.sc.xml,.xml,211640,928,2611,False,True,
106,file,root/content/ui/pausemenu/map.sc.xml,map.sc.xml,.xml,192184,761,2469,False,True,
107,file,root/content/ui/pausemenu/completedmission.sc.xml,completedmission.sc.xml,.xml,178488,273,913,False,True,
108,file,root/content/ui/pausemenu/collections.sc.xml,collections.sc.xml,.xml,178264,221,339,False,True,
109,file,root/content/ui/pausemenu/networking.sc.xml,networking.sc.xml,.xml,201024,2501,15914,False,True,
110,file,root/content/ui/pausemenu/net_titles.sc.xml,net_titles.sc.xml,.xml,204424,958,26013,False,True,
111,file,root/content/ui/pausemenu/controlsscreen.sc.xml,controlsscreen.sc.xml,.xml,179000,753,2100,False,True,
112,file,root/content/ui/pausemenu/extras.sc.xml,extras.sc.xml,.xml,179760,720,2119,False,True,
113,file,root/content/ui/pausemenu/clothing.sc.xml,clothing.sc.xml,.xml,178040,221,330,False,True,
114,file,root/content/ui/pausemenu/lobby/main.sc.xml,main.sc.xml,.xml,188360,2736,15426,False,True,
115,file,root/content/ui/pausemenu/lobby/netplayercontextmenu.sc.xml,netplayercontextmenu.sc.xml,.xml,191104,423,890,False,True,
116,file,root/content/ui/pausemenu/lobby/friends.sc.xml,friends.sc.xml,.xml,187104,1251,4680,False,True,
117,file,root/content/ui/pausemenu/lobby/currentgamers.sc.xml,currentgamers.sc.xml,.xml,185992,1108,4437,False,True,
118,file,root/content/ui/pausemenu/lobby/recentgamers.sc.xml,recentgamers.sc.xml,.xml,191528,653,2091,False,True,
119,file,root/content/ui/pausemenu/net/privatemenu.sc.xml,privatemenu.sc.xml,.xml,195304,555,1380,False,True,
120,file,root/content/ui/pausemenu/net/offlinemenu.sc.xml,offlinemenu.sc.xml,.xml,193464,951,4262,False,True,
121,file,root/content/ui/pausemenu/net/plaympconf.sc.xml,plaympconf.sc.xml,.xml,194416,884,2331,False,True,
122,file,root/content/ui/pausemenu/net/lanmenu.sc.xml,lanmenu.sc.xml,.xml,192952,507,1290,False,True,
123,file,root/content/ui/pausemenu/net/publicmenu.sc.xml,publicmenu.sc.xml,.xml,195864,559,1382,False,True,
124,file,root/content/ui/pausemenu/netstats/prompts.sc.xml,prompts.sc.xml,.xml,200224,798,3291,False,True,
125,file,root/content/ui/pausemenu/netstats/errormsg.sc.xml,errormsg.sc.xml,.xml,197440,506,1101,False,True,
126,file,root/content/ui/pausemenu/netstats/boards.sc.xml,boards.sc.xml,.xml,196424,1015,9563,False,True,
127,file,root/content/ui/pausemenu/netstats/main.sc.xml,main.sc.xml,.xml,198280,1938,11867,False,True,
128,file,root/content/ui/pausemenu/netstats/errormsgrecovery.sc.xml,errormsgrecovery.sc.xml,.xml,197952,327,797,False,True,
129,file,root/content/ui/transitions/x.sc.xml,x.sc.xml,.xml,236136,431,876,False,True,
130,file,root/content/ui/transitions/camera.sc.xml,camera.sc.xml,.xml,231208,3011,35649,False,True,
131,file,root/content/ui/transitions/main.sc.xml,main.sc.xml,.xml,235336,348,643,False,True,
132,file,root/content/ui/transitions/axisstages.sc.xml,axisstages.sc.xml,.xml,230824,377,962,False,True,
133,file,root/content/ui/transitions/destinationmatrix.sc.xml,destinationmatrix.sc.xml,.xml,234224,215,628,False,True,
134,file,root/content/ui/transitions/rotate.sc.xml,rotate.sc.xml,.xml,235688,445,787,False,True,
135,file,root/content/ui/transitions/axis3stages.sc.xml,axis3stages.sc.xml,.xml,230424,396,1471,False,True,
136,file,root/content/ui/transitions/forward.sc.xml,forward.sc.xml,.xml,234440,403,1257,False,True,
137,file,root/content/ui/transitions/axis.sc.xml,axis.sc.xml,.xml,229640,351,663,False,True,
138,file,root/content/ui/transitions/axis2stages.sc.xml,axis2stages.sc.xml,.xml,229992,428,1357,False,True,
139,file,root/content/ui/transitions/lookattarget.sc.xml,lookattarget.sc.xml,.xml,234848,481,1089,False,True,
140,file,root/content/ui/transitions/alongtargetvelocity.sc.xml,alongtargetvelocity.sc.xml,.xml,229232,402,1263,False,True,
141,dir,root/content/release64/dlc,dlc,,,,,,,
142,file,root/content/release64/sp_idle.wsc,sp_idle.wsc,.wsc,387072,28401,69632,True,False,2
143,file,root/content/release64/main_z.wsc,main_z.wsc,.wsc,317440,65314,200704,True,False,2
144,dir,root/content/release64/init,init,,,,,,,
145,dir,root/content/release64/scripting,scripting,,,,,,,
146,dir,root/content/release64/homestead,homestead,,,,,,,
147,file,root/content/release64/sp_idle.sco,sp_idle.sco,.sco,19134448,30238,30238,False,False,
148,file,root/content/release64/main_z.sco,main_z.sco,.sco,19058984,72767,72767,False,False,
149,dir,root/content/release64/mexico,mexico,,,,,,,
150,dir,root/content/release64/north,north,,,,,,,
151,dir,root/content/release64/rcm,rcm,,,,,,,
152,dir,root/content/release64/mini_games,mini_games,,,,,,,
153,dir,root/content/release64/ambient,ambient,,,,,,,
154,file,root/content/release64/main.wsc,main.wsc,.wsc,241664,75695,233472,True,False,2
155,file,root/content/release64/pressstart.wsc,pressstart.wsc,.wsc,382976,2644,12288,True,False,2
156,file,root/content/release64/main.sco,main.sco,.sco,18974544,84437,84437,False,False,
157,file,root/content/release64/pressstart.sco,pressstart.sco,.sco,19131752,2695,2695,False,False,
158,dir,root/content/release64/frontier,frontier,,,,,,,
159,dir,root/content/release64/ambient/jobsystem,jobsystem,,,,,,,
160,dir,root/content/release64/ambient/regional,regional,,,,,,,
161,dir,root/content/release64/ambient/town,town,,,,,,,
162,dir,root/content/release64/ambient/roaming,roaming,,,,,,,
163,dir,root/content/release64/ambient/pointofinterest,pointofinterest,,,,,,,
164,dir,root/content/release64/ambient/beacons,beacons,,,,,,,
165,dir,root/content/release64/ambient/deadposter,deadposter,,,,,,,
166,dir,root/content/release64/ambient/passenger,passenger,,,,,,,
167,dir,root/content/release64/ambient/traffic,traffic,,,,,,,
168,dir,root/content/release64/ambient/mexicanrevolution,mexicanrevolution,,,,,,,
169,dir,root/content/release64/ambient/crimeresponse,crimeresponse,,,,,,,
170,file,root/content/release64/ambient/beacons/beacon_transport_dynomite.wsc,beacon_transport_dynomite.wsc,.wsc,479232,31307,77824,True,False,2
171,file,root/content/release64/ambient/beacons/beacon_escort_criminals.wsc,beacon_escort_criminals.wsc,.wsc,415744,31112,77824,True,False,2
172,file,root/content/release64/ambient/beacons/beacon_escort_wavedown.wsc,beacon_escort_wavedown.wsc,.wsc,448512,29403,69632,True,False,2
173,file,root/content/release64/ambient/crimeresponse/event_law_report_crime.wsc,event_law_report_crime.wsc,.wsc,518144,15619,36864,True,False,2
174,file,root/content/release64/ambient/crimeresponse/event_law_repsonse_ai.wsc,event_law_repsonse_ai.wsc,.wsc,534528,21806,53248,True,False,2
175,file,root/content/release64/ambient/crimeresponse/event_law_repsonse_bounty.wsc,event_law_repsonse_bounty.wsc,.wsc,557056,23143,57344,True,False,2
176,file,root/content/release64/ambient/crimeresponse/event_pay_bounty.wsc,event_pay_bounty.wsc,.wsc,700416,10044,24576,True,False,2
177,file,root/content/release64/ambient/crimeresponse/event_law_repsonse_local.wsc,event_law_repsonse_local.wsc,.wsc,581632,27549,69632,True,False,2
178,file,root/content/release64/ambient/crimeresponse/event_player_in_jail.wsc,event_player_in_jail.wsc,.wsc,710656,17851,45056,True,False,2
179,file,root/content/release64/ambient/crimeresponse/event_first_pay_cutscene.wsc,event_first_pay_cutscene.wsc,.wsc,512000,5324,20480,True,False,2
180,file,root/content/release64/ambient/crimeresponse/mplaw_response_thread.wsc,mplaw_response_thread.wsc,.wsc,729088,4370,12288,True,False,2
181,file,root/content/release64/ambient/crimeresponse/event_law_repsonse_special.wsc,event_law_repsonse_special.wsc,.wsc,636928,23283,57344,True,False,2
182,file,root/content/release64/ambient/crimeresponse/event_law_repsonse_wild.wsc,event_law_repsonse_wild.wsc,.wsc,677888,21442,53248,True,False,2
183,file,root/content/release64/ambient/crimeresponse/event_law_repsonse_posse.wsc,event_law_repsonse_posse.wsc,.wsc,610304,25566,69632,True,False,2
184,file,root/content/release64/ambient/crimeresponse/event_law_repsonse_stickup.wsc,event_law_repsonse_stickup.wsc,.wsc,661504,14573,36864,True,False,2
185,file,root/content/release64/ambient/deadposter/event_dead_poster2.wsc,event_dead_poster2.wsc,.wsc,735232,21859,53248,True,False,2
186,file,root/content/release64/ambient/jobsystem/job_horsebreaking.wsc,job_horsebreaking.wsc,.wsc,763904,23744,57344,True,False,2
187,file,root/content/release64/ambient/jobsystem/job_nightwatch.wsc,job_nightwatch.wsc,.wsc,788480,40383,114688,True,False,2
188,file,root/content/release64/ambient/jobsystem/genericjob_main.wsc,genericjob_main.wsc,.wsc,757760,4261,20480,True,False,2
189,file,root/content/release64/ambient/mexicanrevolution/mexrevp3.wsc,mexrevp3.wsc,.wsc,886784,18551,53248,True,False,2
190,file,root/content/release64/ambient/mexicanrevolution/mexrevp2.wsc,mexrevp2.wsc,.wsc,866304,18546,53248,True,False,2
191,file,root/content/release64/ambient/mexicanrevolution/mexrev_phase1b.wsc,mexrev_phase1b.wsc,.wsc,907264,108,4096,True,False,2
192,file,root/content/release64/ambient/mexicanrevolution/mexrev_phase3.wsc,mexrev_phase3.wsc,.wsc,911360,2066,12288,True,False,2
193,file,root/content/release64/ambient/mexicanrevolution/mexrevp1b.wsc,mexrevp1b.wsc,.wsc,845824,18546,53248,True,False,2
194,file,root/content/release64/ambient/mexicanrevolution/mexrev_phase2.wsc,mexrev_phase2.wsc,.wsc,909312,2042,12288,True,False,2
195,file,root/content/release64/ambient/mexicanrevolution/mexican_rev_rally.wsc,mexican_rev_rally.wsc,.wsc,829440,14941,36864,True,False,2
196,file,root/content/release64/ambient/passenger/passenger_coach.wsc,passenger_coach.wsc,.wsc,923648,15055,36864,True,False,2
197,file,root/content/release64/ambient/passenger/passenger_camp.wsc,passenger_camp.wsc,.wsc,915456,7260,20480,True,False,2
198,file,root/content/release64/ambient/pointofinterest/event_wanted_poster.wsc,event_wanted_poster.wsc,.wsc,993280,14466,36864,True,False,2
199,file,root/content/release64/ambient/pointofinterest/event_bountyhunter.wsc,event_bountyhunter.wsc,.wsc,940032,51387,139264,True,False,2
200,dir,root/content/release64/ambient/regional/sol,sol,,,,,,,
201,dir,root/content/release64/ambient/regional/esc,esc,,,,,,,
202,dir,root/content/release64/ambient/regional/rio,rio,,,,,,,
203,dir,root/content/release64/ambient/regional/tes,tes,,,,,,,
204,dir,root/content/release64/ambient/regional/twr,twr,,,,,,,
205,file,root/content/release64/ambient/regional/esc/escalera_revolution.wsc,escalera_revolution.wsc,.wsc,1009664,9476,28672,True,False,2
206,file,root/content/release64/ambient/regional/rio/event_rio_fortmercerkickoff.wsc,event_rio_fortmercerkickoff.wsc,.wsc,1019904,15845,36864,True,False,2
207,file,root/content/release64/ambient/regional/sol/sol_firsttimeevent.wsc,sol_firsttimeevent.wsc,.wsc,1036288,42612,106496,True,False,2
208,file,root/content/release64/ambient/regional/tes/event_tes_boss.wsc,event_tes_boss.wsc,.wsc,1079296,11189,28672,True,False,2
209,file,root/content/release64/ambient/regional/tes/event_tes_mb_prea.wsc,event_tes_mb_prea.wsc,.wsc,1091584,10493,28672,True,False,2
210,file,root/content/release64/ambient/regional/twr/twinrocks_escort.wsc,twinrocks_escort.wsc,.wsc,1107968,3394,12288,True,False,2
211,file,root/content/release64/ambient/regional/twr/event_twr_bossdrop.wsc,event_twr_bossdrop.wsc,.wsc,1103872,3684,12288,True,False,2
212,file,root/content/release64/ambient/roaming/event_spawning_tool.wsc,event_spawning_tool.wsc,.wsc,1646592,721,12288,True,False,2
213,file,root/content/release64/ambient/roaming/event_treasurehunter_intro.wsc,event_treasurehunter_intro.wsc,.wsc,1648640,23502,57344,True,False,2
214,file,root/content/release64/ambient/roaming/event_donkey_lead.wsc,event_donkey_lead.wsc,.wsc,1222656,15792,36864,True,False,2
215,file,root/content/release64/ambient/roaming/event_hangingb.wsc,event_hangingb.wsc,.wsc,1255424,28312,69632,True,False,2
216,file,root/content/release64/ambient/roaming/event_wilderness_dynomite.wsc,event_wilderness_dynomite.wsc,.wsc,1673216,15646,36864,True,False,2
217,file,root/content/release64/ambient/roaming/mh_named_bear.wsc,mh_named_bear.wsc,.wsc,1710080,2268,8192,True,False,2
218,file,root/content/release64/ambient/roaming/event_proc_escort.wsc,event_proc_escort.wsc,.wsc,1398784,47437,122880,True,False,2
219,file,root/content/release64/ambient/roaming/event_loot_dead_body.wsc,event_loot_dead_body.wsc,.wsc,1353728,14468,36864,True,False,2
220,file,root/content/release64/ambient/roaming/event_dead_poster.wsc,event_dead_poster.wsc,.wsc,1200128,21886,53248,True,False,2
221,file,root/content/release64/ambient/roaming/event_wild_animals.wsc,event_wild_animals.wsc,.wsc,1689600,19381,53248,True,False,2
222,file,root/content/release64/ambient/roaming/event_roadside_execution.wsc,event_roadside_execution.wsc,.wsc,1583104,20027,53248,True,False,2
223,file,root/content/release64/ambient/roaming/event_predator_prey.wsc,event_predator_prey.wsc,.wsc,1384448,13140,36864,True,False,2
224,file,root/content/release64/ambient/roaming/mh_named_cougar.wsc,mh_named_cougar.wsc,.wsc,1720320,2461,8192,True,False,2
225,file,root/content/release64/ambient/roaming/event_proc_matkdef.wsc,event_proc_matkdef.wsc,.wsc,1447936,42115,102400,True,False,2
226,file,root/content/release64/ambient/roaming/event_last_buffalo.wsc,event_last_buffalo.wsc,.wsc,1327104,11546,28672,True,False,2
227,file,root/content/release64/ambient/roaming/event_proc_transport.wsc,event_proc_transport.wsc,.wsc,1490944,49943,131072,True,False,2
228,file,root/content/release64/ambient/roaming/mh_named_wolf.wsc,mh_named_wolf.wsc,.wsc,1724416,2270,8192,True,False,2
229,file,root/content/release64/ambient/roaming/event_roadside_aftermath.wsc,event_roadside_aftermath.wsc,.wsc,1542144,13428,36864,True,False,2
230,file,root/content/release64/ambient/roaming/event_mourn_dead_body.wsc,event_mourn_dead_body.wsc,.wsc,1370112,13424,36864,True,False,2
231,file,root/content/release64/ambient/roaming/beat_roadside_robbery.wsc,beat_roadside_robbery.wsc,.wsc,1112064,27014,69632,True,False,2
232,file,root/content/release64/ambient/roaming/event_sharpshooter_challenge.wsc,event_sharpshooter_challenge.wsc,.wsc,1626112,20436,53248,True,False,2
233,file,root/content/release64/ambient/roaming/event_herbalist_intro.wsc,event_herbalist_intro.wsc,.wsc,1284096,19651,53248,True,False,2
234,file,root/content/release64/ambient/roaming/event_roadside_ambush.wsc,event_roadside_ambush.wsc,.wsc,1556480,24863,61440,True,False,2
235,file,root/content/release64/ambient/roaming/event_criminal_chase.wsc,event_criminal_chase.wsc,.wsc,1179648,19466,53248,True,False,2
236,file,root/content/release64/ambient/roaming/event_lone_stranger.wsc,event_lone_stranger.wsc,.wsc,1339392,14116,36864,True,False,2
237,file,root/content/release64/ambient/roaming/event_hunter_intro.wsc,event_hunter_intro.wsc,.wsc,1304576,20494,53248,True,False,2
238,file,root/content/release64/ambient/roaming/event_crazy_hermit.wsc,event_crazy_hermit.wsc,.wsc,1157120,22085,53248,True,False,2
239,file,root/content/release64/ambient/roaming/mh_named_boar.wsc,mh_named_boar.wsc,.wsc,1714176,4765,20480,True,False,2
240,file,root/content/release64/ambient/roaming/event_generic_1v1.wsc,event_generic_1v1.wsc,.wsc,1239040,14916,36864,True,False,2
241,file,root/content/release64/ambient/roaming/event_roadside_prisoners.wsc,event_roadside_prisoners.wsc,.wsc,1603584,21858,53248,True,False,2
242,file,root/content/release64/ambient/roaming/event_coyote_chase.wsc,event_coyote_chase.wsc,.wsc,1140736,16288,36864,True,False,2
243,file,root/content/release64/ambient/town/beat_escalera_firesquad.wsc,beat_escalera_firesquad.wsc,.wsc,1898496,17472,45056,True,False,2
244,file,root/content/release64/ambient/town/beat_dog_fetch.wsc,beat_dog_fetch.wsc,.wsc,1796096,10200,24576,True,False,2
245,file,root/content/release64/ambient/town/beat_crime_holdup.wsc,beat_crime_holdup.wsc,.wsc,1728512,20422,53248,True,False,2
246,file,root/content/release64/ambient/town/beat_duel_notoriety.wsc,beat_duel_notoriety.wsc,.wsc,1837056,30175,77824,True,False,2
247,file,root/content/release64/ambient/town/beat_crime_horsethief.wsc,beat_crime_horsethief.wsc,.wsc,1748992,21072,53248,True,False,2
248,file,root/content/release64/ambient/town/event_ultra_high_fame.wsc,event_ultra_high_fame.wsc,.wsc,1939456,14732,36864,True,False,2
249,file,root/content/release64/ambient/town/beat_duel_rude.wsc,beat_duel_rude.wsc,.wsc,1867776,30488,77824,True,False,2
250,file,root/content/release64/ambient/town/first_time_duel.wsc,first_time_duel.wsc,.wsc,2019328,17924,40960,True,False,2
251,file,root/content/release64/ambient/town/beat_duel_lowhonor.wsc,beat_duel_lowhonor.wsc,.wsc,1806336,30123,77824,True,False,2
252,file,root/content/release64/ambient/town/beat_crime_wagonthief.wsc,beat_crime_wagonthief.wsc,.wsc,1771520,24244,61440,True,False,2
253,file,root/content/release64/ambient/town/mission_event_merchantsleep.wsc,mission_event_merchantsleep.wsc,.wsc,2058240,6900,20480,True,False,2
254,file,root/content/release64/ambient/town/first_time_manzanita.wsc,first_time_manzanita.wsc,.wsc,2037760,19810,53248,True,False,2
255,file,root/content/release64/ambient/town/event_unforgiven.wsc,event_unforgiven.wsc,.wsc,1976320,14140,36864,True,False,2
256,file,root/content/release64/ambient/town/beat_town_abduction.wsc,beat_town_abduction.wsc,.wsc,1916928,21867,53248,True,False,2
257,file,root/content/release64/ambient/town/event_ultra_high_honor.wsc,event_ultra_high_honor.wsc,.wsc,1955840,20083,53248,True,False,2
258,file,root/content/release64/ambient/town/first_time_chuparosa.wsc,first_time_chuparosa.wsc,.wsc,1990656,28160,69632,True,False,2
259,file,root/content/release64/ambient/traffic/tevent_town_buildingenter.wsc,tevent_town_buildingenter.wsc,.wsc,2131968,10824,28672,True,False,2
260,file,root/content/release64/ambient/traffic/tevent_rowdy_gangs.wsc,tevent_rowdy_gangs.wsc,.wsc,2103296,27365,69632,True,False,2
