source_kind,source,relative_path,source_size,source_sha1,source_head_16,source_family,output,output_relative_path,output_written,output_size,output_sha1,output_head_16,output_family,open_status,family,normalized_from_xsc,compression,decode_error,decoded_size,decoded_sha256,conversion_status
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\deathmatch\testmatch.xsc,deathmatch/testmatch.xsc,7596,87BAAF6ADC052DC1768707017FE343BC3AD69930,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 05,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\deathmatch\testmatch.wsc,deathmatch/testmatch.wsc,True,7596,7DB3ADBC387E244C8C1CFAAD8B7C14B98DCC953A,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\freemode\freemode.xsc,freemode/freemode.xsc,47730,E8273C4D88372400873F17FC44FB1B4BEE8473FE,85 43 53 52 00 00 00 02 80 00 00 00 A0 00 00 1C,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\freemode\freemode.wsc,freemode/freemode.wsc,True,47730,A46574DAB531C6A66AA9A293CC23521657E807E9,52 53 43 85 02 00 00 00 00 00 00 80 1C 00 00 A0,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\mp_help_barker.xsc,mp_help_barker.xsc,556,26F353E2ED6A25421612EFD6A986D7899CA4027B,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 01,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\mp_help_barker.wsc,mp_help_barker.wsc,True,556,D490CDEB7D995D0475CA549A54F5BF184C62BE0B,52 53 43 85 02 00 00 00 00 00 00 80 01 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\mp_idle.xsc,mp_idle.xsc,41412,5F91B6BEBB0BE1F29C13C8720405BFBD02B9289A,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 1B,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\mp_idle.wsc,mp_idle.wsc,True,41412,65F31900B177F35A5F101B518185A7F8DA78B50F,52 53 43 85 02 00 00 00 00 00 00 80 1B 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\mp_teleport.xsc,mp_teleport.xsc,4924,D231DC2CAA4BEAA2F1FFEC36287977A4580390C0,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 05,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\mp_teleport.wsc,mp_teleport.wsc,True,4924,56C99F2D578B0B0BE0AE421B41ABE7381C9A34F8,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\multiplayer_system_thread.xsc,multiplayer_system_thread.xsc,29428,6DD6456F9F6DE374B52F1A7CEF48471805ECB62D,85 43 53 52 00 00 00 02 80 00 00 00 90 00 00 12,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\multiplayer_system_thread.wsc,multiplayer_system_thread.wsc,True,29428,4018741CC768F97FA08BDF7E5F2BEBE0DE1ACDBC,52 53 43 85 02 00 00 00 00 00 00 80 12 00 00 90,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\multiplayer_update_thread.xsc,multiplayer_update_thread.xsc,22824,AF254ECF5FB559A5C5A1BE063DF454ED5DDB231E,85 43 53 52 00 00 00 02 80 00 00 00 90 00 00 0E,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\multiplayer_update_thread.wsc,multiplayer_update_thread.wsc,True,22824,4E29B165DA36FDDE91ACA0DE2281B09B357D5F1E,52 53 43 85 02 00 00 00 00 00 00 80 0E 00 00 90,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\playground\jt_mpplayground.xsc,playground/jt_mpplayground.xsc,43664,8DA39BF6AFE07AD5A418FDDD15534AA8ACBBBCDB,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 19,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\playground\jt_mpplayground.wsc,playground/jt_mpplayground.wsc,True,43664,F3742EF395B3FD8CAFBB46B270AC52A3A860B743,52 53 43 85 02 00 00 00 00 00 00 80 19 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\playground\mpplayground.xsc,playground/mpplayground.xsc,30432,7B66214EE11EC9A73E11BA78AEA7942BAAEBCA0F,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 13,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\playground\mpplayground.wsc,playground/mpplayground.wsc,True,30432,59B5B5FC1FA8A9028D513DD25DA63788D28856BE,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\playground\simple_mpplayground.xsc,playground/simple_mpplayground.xsc,41326,611C2DE86E3255E5B933CED05B1CFE3E220F801C,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 19,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\playground\simple_mpplayground.wsc,playground/simple_mpplayground.wsc,True,41326,0F1B2B97BDBB5678F0AD43D5E48EFDE0CE1FD75B,52 53 43 85 02 00 00 00 00 00 00 80 19 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\playground\test001.xsc,playground/test001.xsc,268,170E214980ED5B8B15AA8938468A160EF7997815,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 01,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\playground\test001.wsc,playground/test001.wsc,True,268,4DE0019C588BB6C74C030CA3514395506D1B0BB1,52 53 43 85 02 00 00 00 00 00 00 80 01 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\pr_multiplayer.xsc,pr_multiplayer.xsc,14510,1C47BE25F28029C96D4E0384CBDE3C3C11C82FC7,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 09,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\pr_multiplayer.wsc,pr_multiplayer.wsc,True,14510,AFFBE7582AAB94BA8A8CCB302C9EA3861B3C8CAC,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
xenon_xsc,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\coop\coopbasic.xsc,regions/coop/coopbasic.xsc,9324,DD91A3FCDCF1708EA8D945162EF4ADD2FD8264AF,85 43 53 52 00 00 00 02 80 00 00 00 80 00 00 05,XSC_SWAPPED_RSC85,D:\Games\Red Dead Redemption\Code_RED\build\mp_script_conversion_probe\xsc_swapped_wsc_candidates\regions\coop\coopbasic.wsc,regions/coop/coopbasic.wsc,True,9324,913A99614DF1E5A1B2C10E8DDD6654DC9BA86E00,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,PC_RSC85_WSC,opened,RSC85,False,unsupported-or-key-mismatch,"AES decrypt was attempted, but the payload did not match the implemented Zstandard/zlib lanes or the simple Xbox LZX wrapper probe.",0,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,wrapper_converted_decode_blocked
