offset,offset_hex,length,text,population_term
36942,0x904E,11,TWR_MP_obj2,
37054,0x90BE,4,g:dR,
37074,0x90D2,4,H;dR,
37080,0x90D8,5,";d,B1",
37097,0x90E9,4,-;d8,
37203,0x9153,4,t%jL,
37251,0x9183,12,XP_TWR_Bonus,
37321,0x91C9,7,",C2,D3b",
37341,0x91DD,11,Common_Null,
37471,0x925F,53,8o3ERROR:  ALERT_AI_SQUAD was passed an invalid squad,
37582,0x92CE,4,",F4b",
37673,0x9329,4,",F5b",
37692,0x933C,4,",F68",
37774,0x938E,4,",D78",
37804,0x93AC,17,TWR_Reinf_House02,
37822,0x93BE,13,",E8,C9:h?p;ho",
37836,0x93CC,13,twr_house2_01,
37882,0x93FA,5,":h>p,",
37964,0x944C,13,twr_house2_02,
38010,0x947A,5,":h>p,",
38092,0x94CC,13,twr_house2_03,
38112,0x94E0,4,5N)A,
38138,0x94FA,5,":h>p,",
38206,0x953E,13,twr_house2_04,
38226,0x9552,4,bt)A,
38252,0x956C,5,":h>p,",
38320,0x95B0,13,twr_house2_05,
38366,0x95DE,5,":h>p,",
38434,0x9622,13,twr_house2_06,
38480,0x9650,5,":h>p,",
38562,0x96A2,13,twr_house2_07,
38608,0x96D0,5,":h>p,",
38727,0x9747,5,:h=lM,
38737,0x9751,5,:h=hM,
38749,0x975D,11,TWR_MP_obj1,
38930,0x9812,5,",C: c",
38952,0x9828,4,",B;M",
39041,0x9881,5,:h>h;,
39052,0x988C,5,:h=hM,
39067,0x989B,6,s:h>l;,
39079,0x98A7,5,:h=lM,
39281,0x9971,15,TWR_Spawn_Dyn08,
39321,0x9999,5,":h>h,",
39337,0x99A9,6,",D=;ho",
39344,0x99B0,15,TWR_Spawn_Dyn07,
39384,0x99D8,5,":h>h,",
39400,0x99E8,6,",D=;ho",
39407,0x99EF,15,TWR_Spawn_Dyn06,
39447,0x9A17,5,":h>h,",
39463,0x9A27,6,",D=;ho",
39470,0x9A2E,15,TWR_Spawn_Dyn05,
39512,0x9A58,5,":h>h,",
39528,0x9A68,6,",D=;ho",
39535,0x9A6F,15,TWR_Spawn_Dyn04,
39577,0x9A99,5,":h>h,",
39593,0x9AA9,6,",D=;ho",
39600,0x9AB0,15,TWR_Spawn_Dyn03,
39642,0x9ADA,5,":h>h,",
39658,0x9AEA,6,",D=;ho",
39665,0x9AF1,15,TWR_Spawn_Dyn02,
39707,0x9B1B,5,":h>h,",
39723,0x9B2B,6,",D=;ho",
39730,0x9B32,15,TWR_Spawn_Dyn01,
39772,0x9B5C,5,":h>h,",
39788,0x9B6C,4,",D=b",
39812,0x9B84,11,TWR_snipers,
39824,0x9B90,13,",E8,C9:h?l;ho",
39838,0x9B9E,13,twr_sniper_01,
39858,0x9BB2,4,+t)B,
39884,0x9BCC,5,":h>l,",
39929,0x9BF9,4,",H>8",
39935,0x9BFF,4,",D)8",
39966,0x9C1E,13,twr_sniper_02,
39999,0x9C3F,4,)BAG,
40012,0x9C4C,5,":h>l,",
40057,0x9C79,4,",H>8",
40063,0x9C7F,4,",D)8",
40094,0x9C9E,13,twr_sniper_03,
40119,0x9CB7,4,FD)E,
40127,0x9CBF,4,)BAG,
40140,0x9CCC,5,":h>l,",
40185,0x9CF9,4,",H>8",
40191,0x9CFF,4,",D)8",
40236,0x9D2C,18,TWR_Initial_Guards,
40255,0x9D3F,13,",E8,C9:h?h;ho",
40269,0x9D4D,12,twr_spawn_01,
40314,0x9D7A,5,":h>h,",
40352,0x9DA0,4,",D=8",
40397,0x9DCD,12,twr_spawn_02,
40438,0x9DF6,5,":h>h,",
40477,0x9E1D,4,",D=8",
40522,0x9E4A,12,twr_spawn_03,
40567,0x9E77,5,":h>h,",
40605,0x9E9D,4,",D=8",
40650,0x9ECA,12,twr_spawn_04,
40669,0x9EDD,4,Bf)A,
40691,0x9EF3,5,":h>h,",
40730,0x9F1A,4,",D=8",
40775,0x9F47,12,twr_spawn_05,
40807,0x9F67,4,)C6-,
40820,0x9F74,5,":h>h,",
40859,0x9F9B,4,",D=8",
40971,0xA00B,11,FTR_SONG_05,
41049,0xA059,9,twinRocks,
41061,0xA065,12,waterWheel01,
41087,0xA07F,9,twinRocks,
41099,0xA08B,12,waterWheel01,
41125,0xA0A5,9,twinRocks,
41137,0xA0B1,12,waterWheel01,
41163,0xA0CB,9,twinRocks,
41175,0xA0D7,12,waterWheel01,
41208,0xA0F8,11,FTR_SONG_05,
41222,0xA106,8,SUSPENSE,
41245,0xA11D,10,InjuryTrap,
41257,0xA129,6,";h,G?N",
41272,0xA138,4,",D@L",
41494,0xA216,44,2o*Trying to sync to an invalid host stage??,
41552,0xA250,4,<\z-,
41725,0xA2FD,4,p4L4,
41738,0xA30A,4,p4L4,
41751,0xA317,4,p4L4,
41765,0xA325,4,p4L4,
41779,0xA333,4,p4L4,
41793,0xA341,4,p4L4,
41807,0xA34F,4,p4L4,
41821,0xA35D,4,p4L4,
41835,0xA36B,4,p4L4,
41892,0xA3A4,9,TwinRocks,
41902,0xA3AE,4,",EAN",
41922,0xA3C2,4,pot0,
41939,0xA3D3,6,bottle,
41958,0xA3E6,6,debris,
41977,0xA3F9,5,chair,
42012,0xA41C,4,",IC9",
42024,0xA428,5,",ID+8",
42039,0xA437,4,",DE8",
42059,0xA44B,4,",BF8",
42080,0xA460,4,",BG8",
42108,0xA47C,12,XP_TWR_Bonus,
42140,0xA49C,4,<XP>,
42172,0xA4BC,7,",EH,CI9",
42198,0xA4D6,7,",EH,CI9",
42223,0xA4EF,4,",IC9",
42244,0xA504,4,",CKR",
42266,0xA51A,4,",EL9",
42308,0xA544,4,2)@ ,
42314,0xA54A,4,",IM9",
42322,0xA552,4,2)@ ,
42331,0xA55B,4,",KN9",
42388,0xA594,4,",EO9",
42468,0xA5E4,4,",CP8",
42479,0xA5EF,7,",CQ,DRb",
42495,0xA5FF,38,"7'3o"" is using undefined pickup slot #",
42534,0xA626,5,7't@8,
42542,0xA62E,5,)7't@,
42607,0xA66F,5,",GS+b",
42662,0xA6A6,5,",ET+b",
42671,0xA6AF,4,",BF8",
42685,0xA6BD,4,",BU8",
42699,0xA6CB,4,",BG,",
42733,0xA6ED,7,XPBonus,
42787,0xA723,12,PackedWeapon,
42871,0xA777,4,",EV9",
42992,0xA7F0,11,PackedGrass,
43049,0xA829,14,PackedMetadata,
43120,0xA870,4,",KW9",
43133,0xA87D,4,",KW9",
43162,0xA89A,7,",CQ,DR8",
43198,0xA8BE,4,",LXb",
43217,0xA8D1,4,",KW9",
43230,0xA8DE,4,",KW9",
43265,0xA901,4,",LXb",
43284,0xA914,4,",KW9",
43297,0xA921,4,",KW9",
43332,0xA944,4,",LXb",
43346,0xA952,4,",DY8",
43352,0xA958,4,",DZ8",
43358,0xA95E,4,",D[.",
43394,0xA982,5,5?}}-,
43486,0xA9DE,4,",@\8",
43628,0xAA6C,4,",U]8",
43644,0xAA7C,5,",I^+8",
43654,0xAA86,61,o<$/content/scripting/gringo/SimpleGringo/Giveaway_Footlocker,
43723,0xAACB,4,",S_8",
43748,0xAAE4,11,MPItemGiver,
43905,0xAB81,5,PBox_,
43919,0xAB8F,29,p_gen_crateMultiplayerItem01x,
43955,0xABB3,33,o p_gen_crateMultiplayerWeapon01x,
43997,0xABDD,29,p_gen_crateMultiplayerAmmo01x,
44204,0xACAC,4,",Eb+",
44243,0xACD3,4,",Ec+",
44259,0xACE3,4,Type,
44272,0xACF0,10,PickupsSet,
44291,0xAD03,14,PickupFlagsSet,
44316,0xAD1C,22,SQUAD_stage_one_guards,
44339,0xAD33,11,",E8,C9<c;ho",
44351,0xAD3F,23,SQUAD_stage_one_snipers,
44375,0xAD57,11,",E8,C9<d;ho",
44387,0xAD63,30,SQUAD_stage_two_reinforcements,
44418,0xAD82,13,",E8,C9<e;e:h>",
44441,0xAD99,7,",E'+;ho",
44449,0xADA1,27,SQUAD_stage_three_horseback,
44477,0xADBD,13,",E8,C9<f;f:h>",
44500,0xADD4,7,",E'+;ho",
44508,0xADDC,12,SQUAD_Horses,
44521,0xADE9,10,",E8,C9<gz-",
44564,0xAE14,4,",K+9",
44577,0xAE21,4,",I*9",
44588,0xAE2C,5,",G,+.",
44682,0xAE8A,4,",Bd8",
44687,0xAE8F,4,",Be8",
44694,0xAE96,17,currentPopulation,
44713,0xAEA9,4,",Gf<",
44722,0xAEB2,6,L<*;*%,
44731,0xAEBB,4,O;*8,
44738,0xAEC2,4,"N;*,",
44771,0xAEE3,5,4%@R.,
44812,0xAF0C,18,TwinRocksMP_layout,
44834,0xAF22,5,<h;ho,
44840,0xAF28,24,vset_camp_boundaries_set,
