offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
153754,0x2589A,83,call_candidate,call2,3,53 AB 7A,-21638,132119
154269,0x25A9D,83,call_candidate,call2,3,53 AB 7A,-21638,132634
154784,0x25CA0,83,call_candidate,call2,3,53 AB 7A,-21638,133149
155299,0x25EA3,83,call_candidate,call2,3,53 AB 7A,-21638,133664
155847,0x260C7,83,call_candidate,call2,3,53 AB 7A,-21638,134212
156395,0x262EB,83,call_candidate,call2,3,53 AB 7A,-21638,134760
156943,0x2650F,83,call_candidate,call2,3,53 AB 7A,-21638,135308
157493,0x26735,83,call_candidate,call2,3,53 AB 7A,-21638,135858
158037,0x26955,83,call_candidate,call2,3,53 AB 7A,-21638,136402
158581,0x26B75,83,call_candidate,call2,3,53 AB 7A,-21638,136946
159113,0x26D89,83,call_candidate,call2,3,53 AB 7A,-21638,137478
159651,0x26FA3,83,call_candidate,call2,3,53 AB 7A,-21638,138016
160189,0x271BD,83,call_candidate,call2,3,53 AB 7A,-21638,138554
160721,0x273D1,83,call_candidate,call2,3,53 AB 7A,-21638,139086
161238,0x275D6,83,call_candidate,call2,3,53 AB 7A,-21638,139603
161776,0x277F0,83,call_candidate,call2,3,53 AB 7A,-21638,140141
162293,0x279F5,83,call_candidate,call2,3,53 AB 7A,-21638,140658
162831,0x27C0F,83,call_candidate,call2,3,53 AB 7A,-21638,141196
163369,0x27E29,83,call_candidate,call2,3,53 AB 7A,-21638,141734
163902,0x2803E,83,call_candidate,call2,3,53 AB 7A,-21638,142267
164440,0x28258,83,call_candidate,call2,3,53 AB 7A,-21638,142805
164972,0x2846C,83,call_candidate,call2,3,53 AB 7A,-21638,143337
165504,0x28680,83,call_candidate,call2,3,53 AB 7A,-21638,143869
166037,0x28895,83,call_candidate,call2,3,53 AB 7A,-21638,144402
166570,0x28AAA,83,call_candidate,call2,3,53 AB 7A,-21638,144935
167097,0x28CB9,83,call_candidate,call2,3,53 AB 7A,-21638,145462
167630,0x28ECE,83,call_candidate,call2,3,53 AB 7A,-21638,145995
168163,0x290E3,83,call_candidate,call2,3,53 AB 7A,-21638,146528
168685,0x292ED,83,call_candidate,call2,3,53 AB 7A,-21638,147050
169224,0x29508,83,call_candidate,call2,3,53 AB 7A,-21638,147589
169734,0x29706,83,call_candidate,call2,3,53 AB 7A,-21638,148099
170244,0x29904,83,call_candidate,call2,3,53 AB 7A,-21638,148609
170754,0x29B02,83,call_candidate,call2,3,53 AB 7A,-21638,149119
171264,0x29D00,83,call_candidate,call2,3,53 AB 7A,-21638,149629
171774,0x29EFE,83,call_candidate,call2,3,53 AB 7A,-21638,150139
172284,0x2A0FC,83,call_candidate,call2,3,53 AB 7A,-21638,150649
172820,0x2A314,83,call_candidate,call2,3,53 AB 7A,-21638,151185
173356,0x2A52C,83,call_candidate,call2,3,53 AB 7A,-21638,151721
173870,0x2A72E,83,call_candidate,call2,3,53 AB 7A,-21638,152235
174384,0x2A930,83,call_candidate,call2,3,53 AB 7A,-21638,152749
174887,0x2AB27,83,call_candidate,call2,3,53 AB 7A,-21638,153252
175390,0x2AD1E,83,call_candidate,call2,3,53 AB 7A,-21638,153755
