term,offset,offset_hex,context_ascii,context_hex
Initializing deed array,676,0x2A4,"c.%O..>0=.O..?0O..=.O..=.T[.O...T[.O..?.P..c.!o.Initializing deed array!.,..T[.O..>.c..O..>.c.#o.Resetting from mission",63 00 25 4F D1 14 3E 30 3D 01 4F D1 14 3F 30 4F D1 14 3D 0C 4F D1 14 3D 10 54 5B F2 4F D1 14 B1 54 5B D7 4F D1 14 3F 18 50 19 CD 63 00 21 6F 19 49 6E 69 74 69 61 6C 69 7A 69 6E 67 20 64 65 65 64 20 61 72 72 61 79 21 00 2C 02 13 54 5B 10 4F D1 14 3E 1C 63 00 2E 4F D1 14 3E 1C 63 00 23 6F 18 52 65 73 65 74 74 69 6E 67 20 66 72 6F 6D 20 6D 69 73 73 69 6F 6E
