index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
3035,file,root/strings/subtitle_rcm_02_cs04_jack-ko.wst,subtitle_rcm_02_cs04_jack-ko.wst,.wst,90955776,733,256,True,True,1
3036,file,root/strings/subtitle_merchant02_cs03_c_p1-chs.wst,subtitle_merchant02_cs03_c_p1-chs.wst,.wst,87357440,449,256,True,True,1
3037,file,root/strings/items_and_weapons-de.wst,items_and_weapons-de.wst,.wst,56084480,11634,2048,True,True,1
3038,file,root/strings/subtitle_rcm_16_cs02_jack-de.wst,subtitle_rcm_16_cs02_jack-de.wst,.wst,94709760,625,256,True,True,1
3039,file,root/strings/mexgirl01-pl.wst,mexgirl01-pl.wst,.wst,65458176,8451,2048,True,True,1
3040,file,root/strings/subtitle_rcm_17_cs01_jack-en.wst,subtitle_rcm_17_cs01_jack-en.wst,.wst,94875648,1475,256,True,True,1
3041,file,root/strings/subtitle_outlaw03_cs05_a-pl.wst,subtitle_outlaw03_cs05_a-pl.wst,.wst,89354240,361,256,True,True,1
3042,file,root/strings/subtitle_merchant_02_end-chs.wst,subtitle_merchant_02_end-chs.wst,.wst,87619584,1089,256,True,True,1
3043,file,root/strings/subtitle_rcm_15_cs05_jack-en.wst,subtitle_rcm_15_cs05_jack-en.wst,.wst,94480384,649,256,True,True,1
3044,file,root/strings/subtitle_home_03_p2-mx.wst,subtitle_home_03_p2-mx.wst,.wst,85577728,734,256,True,True,1
3045,file,root/strings/marshal02-jp.wst,marshal02-jp.wst,.wst,57796608,13816,2048,True,True,1
3046,file,root/strings/gun05-fr.wst,gun05-fr.wst,.wst,48396288,6012,1024,True,True,1
3047,file,root/strings/subtitle_rebel02_cs02_b-pl.wst,subtitle_rebel02_cs02_b-pl.wst,.wst,96952320,280,256,True,True,1
3048,file,root/strings/subtitle_rcm_05_cs03_jack-es.wst,subtitle_rcm_05_cs03_jack-es.wst,.wst,92127232,620,256,True,True,1
3049,file,root/strings/subtitle_rcm_19_cs03-de.wst,subtitle_rcm_19_cs03-de.wst,.wst,95342592,610,256,True,True,1
3050,file,root/strings/subtitle_grave01_cs04_b-it.wst,subtitle_grave01_cs04_b-it.wst,.wst,83843072,201,256,True,True,1
3051,file,root/strings/subtitle_rcm_14_cs03_jack-it.wst,subtitle_rcm_14_cs03_jack-it.wst,.wst,93890560,222,256,True,True,1
3052,file,root/strings/subtitle_mexarmy01_cs04-it.wst,subtitle_mexarmy01_cs04-it.wst,.wst,88029184,268,256,True,True,1
3053,file,root/strings/subtitle_merchant02_cs02-chs.wst,subtitle_merchant02_cs02-chs.wst,.wst,87123968,850,256,True,True,1
3054,file,root/strings/subtitle_rcm_05_cs04-fr.wst,subtitle_rcm_05_cs04-fr.wst,.wst,92184576,428,256,True,True,1
3055,file,root/strings/subtitle_fbi_01_end_scene-mx.wst,subtitle_fbi_01_end_scene-mx.wst,.wst,82806784,491,256,True,True,1
3056,file,root/strings/subtitle_r7-pl.wst,subtitle_r7-pl.wst,.wst,89927680,2552,512,True,True,1
3057,file,root/strings/subtitle_fort01_cs03_b-en.wst,subtitle_fort01_cs03_b-en.wst,.wst,83357696,180,256,True,True,1
3058,file,root/strings/subtitle_fbi04_cs05-de.wst,subtitle_fbi04_cs05-de.wst,.wst,82585600,258,256,True,True,1
3059,file,root/strings/subtitle_fbi04_cs04_a_p4-pl.wst,subtitle_fbi04_cs04_a_p4-pl.wst,.wst,82491392,115,256,True,True,1
