offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
1845,0x735,03 46,17923,1,1
1850,0x73A,03 47,18179,1,1
1869,0x74D,01 48,18433,1,0
1881,0x759,05 49,18693,1,2
1891,0x763,05 4A,18949,1,2
1924,0x784,07 4B,19207,1,3
1939,0x793,07 4B,19207,1,3
1964,0x7AC,03 13,4867,1,1
1972,0x7B4,03 15,5379,1,1
1979,0x7BB,03 05,1283,1,1
2001,0x7D1,03 05,1283,1,1
2012,0x7DC,03 08,2051,1,1
2028,0x7EC,03 06,1539,1,1
2039,0x7F7,05 07,1797,1,2
2046,0x7FE,03 08,2051,1,1
2057,0x809,04 4C,19460,0,2
2065,0x811,04 4D,19716,0,2
2083,0x823,01 14,5121,1,0
2099,0x833,01 4E,19969,1,0
2102,0x836,03 4F,20227,1,1
2116,0x844,0B 50,20491,1,5
2200,0x898,03 28,10243,1,1
2249,0x8C9,02 51,20738,0,1
2257,0x8D1,03 24,9219,1,1
2310,0x906,02 51,20738,0,1
2316,0x90C,01 48,18433,1,0
2377,0x949,03 2C,11267,1,1
2384,0x950,03 2D,11523,1,1
2394,0x95A,04 52,20996,0,2
2408,0x968,04 53,21252,0,2
2413,0x96D,03 54,21507,1,1
2422,0x976,03 2F,12035,1,1
2425,0x979,03 55,21763,1,1
2435,0x983,02 35,13570,0,1
2553,0x9F9,04 56,22020,0,2
2571,0xA0B,04 56,22020,0,2
2747,0xABB,04 56,22020,0,2
2759,0xAC7,04 56,22020,0,2
2910,0xB5E,03 28,10243,1,1
2951,0xB87,02 51,20738,0,1
2981,0xBA5,03 27,9987,1,1
2996,0xBB4,03 57,22275,1,1
3055,0xBEF,02 51,20738,0,1
3067,0xBFB,02 58,22530,0,1
3129,0xC39,0A 59,22794,0,5
3144,0xC48,07 5A,23047,1,3
3158,0xC56,01 5B,23297,1,0
3171,0xC63,04 5C,23556,0,2
3515,0xDBB,03 5D,23811,1,1
3571,0xDF3,03 24,9219,1,1
3586,0xE02,03 5E,24067,1,1
3675,0xE5B,03 24,9219,1,1
3690,0xE6A,03 5E,24067,1,1
4506,0x119A,88 14,5256,0,4
