offset,offset_hex,length,text,population_term
15102,0x3AFE,4,3;3o,
15107,0x3B03,11,FlagSpawn_2,
15127,0x3B17,4,+I)E,
15153,0x3B31,4,y)B$,
15186,0x3B52,4,3;3o,
15191,0x3B57,11,FlagSpawn_3,
15207,0x3B67,4,y)B$,
15266,0x3BA2,4,3;3o,
15271,0x3BA7,11,FlagSpawn_4,
15311,0x3BCF,14,PickupFlagsSet,
15333,0x3BE5,4,?:3D,
15378,0x3C12,4,3;3o,
15383,0x3C17,9,pickup_D1,
15420,0x3C3C,4,type,
15443,0x3C53,5,L!f)B,
15467,0x3C6B,4,)B$V,
15484,0x3C7C,4,3;3o,
15489,0x3C81,9,pickup_D2,
15501,0x3C8D,5,L!f)B,
15515,0x3C9B,4,)B$V,
15530,0x3CAA,4,type,
15594,0x3CEA,4,3;3o,
15599,0x3CEF,9,Pickup_B1,
15640,0x3D18,4,type,
15716,0x3D64,4,3;3o,
15721,0x3D69,9,Pickup_B2,
15762,0x3D92,4,type,
15838,0x3DDE,4,3;3o,
15843,0x3DE3,9,Pickup_P1,
15884,0x3E0C,4,type,
15956,0x3E54,4,3;3o,
15961,0x3E59,9,Pickup_P2,
15998,0x3E7E,4,type,
16074,0x3ECA,4,3;3o,
16079,0x3ECF,9,Pickup_S1,
16120,0x3EF8,4,type,
16155,0x3F1B,10,Lmm)B ER)E,
16196,0x3F44,4,3;3o,
16201,0x3F49,9,Pickup_S2,
16213,0x3F55,10,Lmm)B ER)E,
16242,0x3F72,4,type,
16277,0x3F95,5,K>M)B,
16320,0x3FC0,4,3;3o,
16325,0x3FC5,9,Pickup_R1,
16337,0x3FD1,5,K>M)B,
16366,0x3FEE,4,type,
16493,0x406D,4,3;3o,
16498,0x4072,9,Pickup_R2,
16539,0x409B,4,type,
16617,0x40E9,4,3;3o,
16622,0x40EE,9,Pickup_A1,
16663,0x4117,4,type,
16729,0x4159,4,3;3o,
16734,0x415E,9,Pickup_A2,
16775,0x4187,4,type,
16798,0x419E,4,9;3%,
16806,0x41A6,4,?:3D,
16811,0x41AB,4,d;3o,
16816,0x41B0,13,smoking_stand,
16832,0x41C0,13,smoking_stand,
16848,0x41D0,5,L0~)B,
16879,0x41EF,4,+;3o,
16884,0x41F4,24,stand_lookdistance_w_any,
16911,0x420F,24,stand_lookdistance_w_any,
16969,0x4249,4,+;3o,
16974,0x424E,25,stand_lookdistance_w_any1,
17002,0x426A,24,stand_lookdistance_w_any,
17043,0x4293,4,)C1n,
17060,0x42A4,4,+;3o,
17065,0x42A9,14,smoking_stand1,
17082,0x42BA,13,smoking_stand,
17129,0x42E9,4,+;3o,
17134,0x42EE,23,stand_drunk_rowdydrink2,
17160,0x4308,22,stand_drunk_rowdydrink,
17216,0x4340,4,+;3o,
17221,0x4345,14,smoking_stand2,
17238,0x4356,13,smoking_stand,
17285,0x4385,4,+;3o,
17290,0x438A,22,stand_drunk_rowdydrink,
17315,0x43A3,22,stand_drunk_rowdydrink,
17371,0x43DB,4,+;3o,
17376,0x43E0,25,stand_lookdistance_w_any2,
17404,0x43FC,24,stand_lookdistance_w_any,
17434,0x441A,4,)B*e,
17458,0x4432,4,+;3o,
17463,0x4437,25,stand_lookdistance_w_any3,
17491,0x4453,24,stand_lookdistance_w_any,
17518,0x446E,10,Kv%)B*O9)E,
17549,0x448D,4,+;3o,
17554,0x4492,14,smoking_stand3,
17571,0x44A3,13,smoking_stand,
17618,0x44D2,4,+;3o,
17623,0x44D7,25,stand_lookdistance_w_any4,
17651,0x44F3,24,stand_lookdistance_w_any,
17709,0x452D,4,+;3o,
17714,0x4532,25,stand_lookdistance_w_any5,
17742,0x454E,24,stand_lookdistance_w_any,
17800,0x4588,4,+;3o,
17805,0x458D,25,stand_lookdistance_w_any7,
17833,0x45A9,24,stand_lookdistance_w_any,
17891,0x45E3,4,+;3o,
17896,0x45E8,25,stand_lookdistance_w_any6,
17924,0x4604,24,stand_lookdistance_w_any,
17982,0x463E,4,+;3o,
17987,0x4643,23,stand_drunk_rowdydrink1,
18013,0x465D,22,stand_drunk_rowdydrink,
18069,0x4695,4,+;3o,
18074,0x469A,23,stand_drunk_rowdydrink3,
18100,0x46B4,22,stand_drunk_rowdydrink,
18257,0x4751,11,pressDemoMP,
18341,0x47A5,5,RGy~-,
18352,0x47B0,4,"R,e8",
18403,0x47E3,4,blah,
18535,0x4867,4,RH(c,
18549,0x4875,6,MP_CTF,
18562,0x4882,4,+:'o,
18567,0x4887,30,$/fragments/p_gen_skullPost02x,
18603,0x48AB,5,+:'RH,
18623,0x48BF,5,"R""sRH",
19542,0x4C56,4,".RL,",
19565,0x4C6D,14,Done Streaming,
19580,0x4C7C,5,O3`r@,
19586,0x4C82,6,"O3`?D,",
19593,0x4C89,11,SO3`?@O3M>@,
19606,0x4C96,7,O3`?Hz-,
19662,0x4CCE,4,547>,
19714,0x4D02,6,zO3`>D,
19726,0x4D0E,9,Streaming,
19736,0x4D18,5,O3`r@,
19742,0x4D1E,6,"O3`?D,",
19749,0x4D25,18,SO3`?@O3M>@O3`?Hz-,
19771,0x4D3B,6,% Oxz5,
19796,0x4D54,4,RM>9,
19924,0x4DD4,88,oWNot enough room in the streaming array to fit a template! Raise the array size to fix!,
21301,0x5335,4,j[$0,
21359,0x536F,5, W&OY,
21412,0x53A4,4,!\Oy,
21614,0x546E,6,BXMkFY,
21636,0x5484,4,IZQj,
21683,0x54B3,4,j}XQ,
21874,0x5572,4, 1B@,
21919,0x559F,5,)y.>V,
21936,0x55B0,4,cO3c,
