offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
5936,0x1730,98,branch_candidate,unconditional_jump,3,62 00 1A,26,5965
5965,0x174D,98,branch_candidate,unconditional_jump,3,62 00 D6,214,6182
6005,0x1775,99,branch_candidate,jump_false,3,63 00 3F,63,6071
6068,0x17B4,98,branch_candidate,unconditional_jump,3,62 00 6F,111,6182
6107,0x17DB,99,branch_candidate,jump_false,3,63 00 48,72,6182
6182,0x1826,98,branch_candidate,unconditional_jump,3,62 03 BD,957,7142
6204,0x183C,99,branch_candidate,jump_false,3,63 00 30,48,6255
6230,0x1856,99,branch_candidate,jump_false,3,63 00 13,19,6252
6252,0x186C,98,branch_candidate,unconditional_jump,3,62 03 77,887,7142
6272,0x1880,99,branch_candidate,jump_false,3,63 00 9C,156,6431
6312,0x18A8,99,branch_candidate,jump_false,3,63 00 71,113,6428
6315,0x18AB,82,call_candidate,call2,3,52 3C 00,15360,21678
6321,0x18B1,82,call_candidate,call2,3,52 3B E2,15330,21654
6325,0x18B5,99,branch_candidate,jump_false,3,63 00 1F,31,6359
6352,0x18D0,82,call_candidate,call2,3,52 40 FE,16638,22993
6356,0x18D4,98,branch_candidate,unconditional_jump,3,62 00 28,40,6399
6370,0x18E2,82,call_candidate,call2,3,52 3B 7E,15230,21603
6373,0x18E5,82,call_candidate,call2,3,52 3A D2,15058,21434
6390,0x18F6,82,call_candidate,call2,3,52 3B 7E,15230,21623
6393,0x18F9,82,call_candidate,call2,3,52 3A 34,14900,21296
6419,0x1913,99,branch_candidate,jump_false,3,63 00 06,6,6428
6425,0x1919,98,branch_candidate,unconditional_jump,3,62 00 00,0,6428
6428,0x191C,98,branch_candidate,unconditional_jump,3,62 02 C7,711,7142
6450,0x1932,99,branch_candidate,jump_false,3,63 02 B1,689,7142
6554,0x199A,99,branch_candidate,jump_false,3,63 00 D2,210,6767
6562,0x19A2,82,call_candidate,call2,3,52 3A 27,14887,21452
6565,0x19A5,99,branch_candidate,jump_false,3,63 00 06,6,6574
6568,0x19A8,82,call_candidate,call2,3,52 39 B8,14776,21347
6571,0x19AB,98,branch_candidate,unconditional_jump,3,62 00 2F,47,6621
6574,0x19AE,82,call_candidate,call2,3,52 39 78,14712,21289
6586,0x19BA,99,branch_candidate,jump_false,3,63 00 1D,29,6618
6612,0x19D4,82,call_candidate,call2,3,52 39 06,14598,21213
6615,0x19D7,98,branch_candidate,unconditional_jump,3,62 00 03,3,6621
6618,0x19DA,82,call_candidate,call2,3,52 39 B8,14776,21397
6634,0x19EA,82,call_candidate,call2,3,52 1D 13,7443,14080
6690,0x1A22,99,branch_candidate,jump_false,3,63 00 28,40,6733
6730,0x1A4A,98,branch_candidate,unconditional_jump,3,62 00 1F,31,6764
6764,0x1A6C,98,branch_candidate,unconditional_jump,3,62 01 77,375,7142
6868,0x1AD4,99,branch_candidate,jump_false,3,63 01 0F,271,7142
6876,0x1ADC,82,call_candidate,call2,3,52 3A 27,14887,21766
6880,0x1AE0,99,branch_candidate,jump_false,3,63 00 7B,123,7006
6883,0x1AE3,82,call_candidate,call2,3,52 39 78,14712,21598
6895,0x1AEF,99,branch_candidate,jump_false,3,63 00 2D,45,6943
6940,0x1B1C,98,branch_candidate,unconditional_jump,3,62 00 3C,60,7003
6993,0x1B51,99,branch_candidate,jump_false,3,63 00 07,7,7003
7003,0x1B5B,98,branch_candidate,unconditional_jump,3,62 00 1A,26,7032
7022,0x1B6E,99,branch_candidate,jump_false,3,63 00 07,7,7032
7056,0x1B90,82,call_candidate,call2,3,52 1C FD,7421,14480
7059,0x1B93,82,call_candidate,call2,3,52 1B E7,7143,14205
7102,0x1BBE,99,branch_candidate,jump_false,3,63 00 09,9,7114
7110,0x1BC6,82,call_candidate,call2,3,52 3D BD,15805,22918
7172,0x1C04,99,branch_candidate,jump_false,3,63 00 19,25,7200
7223,0x1C37,99,branch_candidate,jump_false,3,63 00 18,24,7250
7276,0x1C6C,99,branch_candidate,jump_false,3,63 00 1B,27,7306
7334,0x1CA6,99,branch_candidate,jump_false,3,63 00 1D,29,7366
7391,0x1CDF,99,branch_candidate,jump_false,3,63 00 1A,26,7420
7448,0x1D18,82,call_candidate,call2,3,52 36 BD,14013,21464
7451,0x1D1B,82,call_candidate,call2,3,52 36 3E,13886,21340
7456,0x1D20,82,call_candidate,call2,3,52 35 A7,13735,21194
7461,0x1D25,82,call_candidate,call2,3,52 35 1E,13598,21062
7467,0x1D2B,82,call_candidate,call2,3,52 24 0E,9230,16700
7472,0x1D30,82,call_candidate,call2,3,52 21 E3,8675,16150
7475,0x1D33,82,call_candidate,call2,3,52 20 2A,8234,15712
7478,0x1D36,82,call_candidate,call2,3,52 1E 97,7831,15312
7481,0x1D39,82,call_candidate,call2,3,52 1E 64,7780,15264
7500,0x1D4C,99,branch_candidate,jump_false,3,63 00 0B,11,7514
7514,0x1D5A,82,call_candidate,call2,3,52 1D 5E,7518,15035
7797,0x1E75,99,branch_candidate,jump_false,3,63 00 15,21,7821
7808,0x1E80,99,branch_candidate,jump_false,3,63 00 07,7,7818
7818,0x1E8A,98,branch_candidate,unconditional_jump,3,62 00 03,3,7824
7854,0x1EAE,105,branch_candidate,jump_gt,3,69 01 4E,334,8191
7874,0x1EC2,99,branch_candidate,jump_false,3,63 01 31,305,8182
7883,0x1ECB,100,branch_candidate,jump_ne,3,64 01 28,296,8182
7890,0x1ED2,102,branch_candidate,jump_le,3,66 00 F0,240,8133
8130,0x1FC2,98,branch_candidate,unconditional_jump,3,62 00 31,49,8182
8188,0x1FFC,98,branch_candidate,unconditional_jump,3,62 FE A9,-343,7848
8199,0x2007,105,branch_candidate,jump_gt,3,69 00 1F,31,8233
8230,0x2026,98,branch_candidate,unconditional_jump,3,62 FF DA,-38,8195
8257,0x2041,105,branch_candidate,jump_gt,3,69 01 4B,331,8591
8277,0x2055,99,branch_candidate,jump_false,3,63 01 2E,302,8582
8286,0x205E,100,branch_candidate,jump_ne,3,64 01 25,293,8582
8293,0x2065,102,branch_candidate,jump_le,3,66 00 ED,237,8533
8530,0x2152,98,branch_candidate,unconditional_jump,3,62 00 31,49,8582
8588,0x218C,98,branch_candidate,unconditional_jump,3,62 FE AC,-340,8251
8599,0x2197,105,branch_candidate,jump_gt,3,69 00 1F,31,8633
8630,0x21B6,98,branch_candidate,unconditional_jump,3,62 FF DA,-38,8595
8653,0x21CD,99,branch_candidate,jump_false,3,63 00 12,18,8674
8666,0x21DA,99,branch_candidate,jump_false,3,63 00 05,5,8674
8685,0x21ED,82,call_candidate,call2,3,52 21 F1,8689,17377
8694,0x21F6,82,call_candidate,call2,3,52 44 17,17431,26128
8706,0x2202,99,branch_candidate,jump_false,3,63 02 08,520,9229
8737,0x2221,101,branch_candidate,jump_eq,3,65 00 17,23,8763
8752,0x2230,99,branch_candidate,jump_false,3,63 00 08,8,8763
8776,0x2248,105,branch_candidate,jump_gt,3,69 00 3F,63,8842
8793,0x2259,101,branch_candidate,jump_eq,3,65 00 25,37,8833
8839,0x2287,98,branch_candidate,unconditional_jump,3,62 FF B4,-76,8766
8844,0x228C,99,branch_candidate,jump_false,3,63 00 32,50,8897
8870,0x22A6,105,branch_candidate,jump_gt,3,69 00 18,24,8897
8894,0x22BE,98,branch_candidate,unconditional_jump,3,62 FF DC,-36,8861
8906,0x22CA,105,branch_candidate,jump_gt,3,69 00 1C,28,8937
8934,0x22E6,98,branch_candidate,unconditional_jump,3,62 FF DB,-37,8900
8952,0x22F8,105,branch_candidate,jump_gt,3,69 00 4B,75,9030
8988,0x231C,100,branch_candidate,jump_ne,3,64 00 1E,30,9021
8998,0x2326,100,branch_candidate,jump_ne,3,64 00 14,20,9021
9027,0x2343,98,branch_candidate,unconditional_jump,3,62 FF AD,-83,8947
9055,0x235F,105,branch_candidate,jump_gt,3,69 00 3B,59,9117
9114,0x239A,98,branch_candidate,unconditional_jump,3,62 FF B8,-72,9045
9128,0x23A8,101,branch_candidate,jump_eq,3,65 00 11,17,9148
9145,0x23B9,98,branch_candidate,unconditional_jump,3,62 00 07,7,9155
9166,0x23CE,101,branch_candidate,jump_eq,3,65 00 11,17,9186
9183,0x23DF,98,branch_candidate,unconditional_jump,3,62 00 07,7,9193
9202,0x23F2,105,branch_candidate,jump_gt,3,69 00 18,24,9229
9226,0x240A,98,branch_candidate,unconditional_jump,3,62 FF DF,-33,9196
9259,0x242B,104,branch_candidate,jump_ge,3,68 00 5C,92,9354
9278,0x243E,98,branch_candidate,unconditional_jump,3,62 00 06,6,9287
9284,0x2444,98,branch_candidate,unconditional_jump,3,62 00 2B,43,9330
9296,0x2450,99,branch_candidate,jump_false,3,63 00 1C,28,9327
9304,0x2458,82,call_candidate,call2,3,52 34 DD,13533,22840
9312,0x2460,82,call_candidate,call2,3,52 34 DD,13533,22848
9321,0x2469,82,call_candidate,call2,3,52 34 DD,13533,22857
9327,0x246F,98,branch_candidate,unconditional_jump,3,62 00 00,0,9330
9334,0x2476,103,branch_candidate,jump_lt,3,67 00 08,8,9345
9351,0x2487,98,branch_candidate,unconditional_jump,3,62 FF 9D,-99,9255
9357,0x248D,105,branch_candidate,jump_gt,3,69 00 05,5,9365
9370,0x249A,82,call_candidate,call2,3,52 24 B5,9397,18770
9411,0x24C3,102,branch_candidate,jump_le,3,66 00 4A,74,9488
9498,0x251A,100,branch_candidate,jump_ne,3,64 00 E5,229,9730
9740,0x260C,100,branch_candidate,jump_ne,3,64 00 F9,249,9992
10005,0x2715,99,branch_candidate,jump_false,3,63 00 0C,12,10020
10016,0x2720,82,call_candidate,call2,3,52 32 99,12953,22972
10034,0x2732,82,call_candidate,call2,3,52 30 FF,12543,22580
10040,0x2738,99,branch_candidate,jump_false,3,63 00 14,20,10063
10060,0x274C,82,call_candidate,call2,3,52 27 51,10065,20128
10072,0x2758,99,branch_candidate,jump_false,3,63 00 0E,14,10089
10086,0x2766,98,branch_candidate,unconditional_jump,3,62 00 0A,10,10099
10116,0x2784,99,branch_candidate,jump_false,3,63 00 25,37,10156
10121,0x2789,99,branch_candidate,jump_false,3,63 00 0B,11,10135
10132,0x2794,98,branch_candidate,unconditional_jump,3,62 00 08,8,10143
10158,0x27AE,99,branch_candidate,jump_false,3,63 00 06,6,10167
10164,0x27B4,98,branch_candidate,unconditional_jump,3,62 00 03,3,10170
10194,0x27D2,99,branch_candidate,jump_false,3,63 00 0F,15,10212
10279,0x2827,98,branch_candidate,unconditional_jump,3,62 03 BC,956,11238
10296,0x2838,98,branch_candidate,unconditional_jump,3,62 03 AB,939,11238
10307,0x2843,99,branch_candidate,jump_false,3,63 00 15,21,10331
10328,0x2858,98,branch_candidate,unconditional_jump,3,62 00 3E,62,10393
10393,0x2899,98,branch_candidate,unconditional_jump,3,62 03 4A,842,11238
10420,0x28B4,99,branch_candidate,jump_false,3,63 01 BF,447,10870
10440,0x28C8,103,branch_candidate,jump_lt,3,67 01 40,320,10763
10488,0x28F8,103,branch_candidate,jump_lt,3,67 00 51,81,10572
10526,0x291E,102,branch_candidate,jump_le,3,66 00 16,22,10551
10548,0x2934,98,branch_candidate,unconditional_jump,3,62 00 12,18,10569
10575,0x294F,102,branch_candidate,jump_le,3,66 00 38,56,10634
10580,0x2954,99,branch_candidate,jump_false,3,63 00 0F,15,10598
10637,0x298D,102,branch_candidate,jump_le,3,66 00 39,57,10697
10642,0x2992,99,branch_candidate,jump_false,3,63 00 0F,15,10660
10700,0x29CC,102,branch_candidate,jump_le,3,66 00 39,57,10760
10705,0x29D1,99,branch_candidate,jump_false,3,63 00 0F,15,10723
10760,0x2A08,98,branch_candidate,unconditional_jump,3,62 00 68,104,10867
10815,0x2A3F,102,branch_candidate,jump_le,3,66 00 31,49,10867
10867,0x2A73,98,branch_candidate,unconditional_jump,3,62 00 20,32,10902
10902,0x2A96,98,branch_candidate,unconditional_jump,3,62 01 4D,333,11238
10939,0x2ABB,99,branch_candidate,jump_false,3,63 00 06,6,10948
10945,0x2AC1,98,branch_candidate,unconditional_jump,3,62 00 0D,13,10961
10972,0x2ADC,99,branch_candidate,jump_false,3,63 00 15,21,10996
10993,0x2AF1,98,branch_candidate,unconditional_jump,3,62 00 13,19,11015
11017,0x2B09,99,branch_candidate,jump_false,3,63 00 14,20,11040
11037,0x2B1D,98,branch_candidate,unconditional_jump,3,62 00 11,17,11057
11057,0x2B31,98,branch_candidate,unconditional_jump,3,62 00 B2,178,11238
11087,0x2B4F,99,branch_candidate,jump_false,3,63 00 15,21,11111
11108,0x2B64,98,branch_candidate,unconditional_jump,3,62 00 13,19,11130
11134,0x2B7E,99,branch_candidate,jump_false,3,63 00 16,22,11159
11156,0x2B94,98,branch_candidate,unconditional_jump,3,62 00 12,18,11177
11177,0x2BA9,98,branch_candidate,unconditional_jump,3,62 00 3A,58,11238
11185,0x2BB1,100,branch_candidate,jump_ne,3,64 00 2F,47,11235
11215,0x2BCF,82,call_candidate,call2,3,52 30 C2,12482,23700
11235,0x2BE3,98,branch_candidate,unconditional_jump,3,62 00 00,0,11238
11246,0x2BEE,99,branch_candidate,jump_false,3,63 01 9B,411,11660
11305,0x2C29,98,branch_candidate,unconditional_jump,3,62 01 08,264,11572
11311,0x2C2F,99,branch_candidate,jump_false,3,63 00 0A,10,11324
11321,0x2C39,98,branch_candidate,unconditional_jump,3,62 00 26,38,11362
11326,0x2C3E,99,branch_candidate,jump_false,3,63 00 11,17,11346
11331,0x2C43,82,call_candidate,call2,3,52 30 89,12425,23759
11343,0x2C4F,98,branch_candidate,unconditional_jump,3,62 00 10,16,11362
11348,0x2C54,82,call_candidate,call2,3,52 30 89,12425,23776
11378,0x2C72,98,branch_candidate,unconditional_jump,3,62 00 03,3,11384
11394,0x2C82,82,call_candidate,call2,3,52 2F 46,12102,23499
11438,0x2CAE,98,branch_candidate,unconditional_jump,3,62 00 80,128,11569
11453,0x2CBD,104,branch_candidate,jump_ge,3,68 00 6E,110,11566
11464,0x2CC8,82,call_candidate,call2,3,52 2E BB,11963,23430
11474,0x2CD2,99,branch_candidate,jump_false,3,63 00 11,17,11494
11510,0x2CF6,82,call_candidate,call2,3,52 2D A9,11689,23202
11535,0x2D0F,82,call_candidate,call2,3,52 2D 98,11672,23210
11558,0x2D26,82,call_candidate,call2,3,52 2D 8F,11663,23224
11566,0x2D2E,98,branch_candidate,unconditional_jump,3,62 00 00,0,11569
11569,0x2D31,98,branch_candidate,unconditional_jump,3,62 00 58,88,11660
11575,0x2D37,100,branch_candidate,jump_ne,3,64 00 29,41,11619
11616,0x2D60,98,branch_candidate,unconditional_jump,3,62 00 26,38,11657
11657,0x2D89,98,branch_candidate,unconditional_jump,3,62 00 00,0,11660
11697,0x2DB1,99,branch_candidate,jump_false,3,63 00 56,86,11786
11703,0x2DB7,105,branch_candidate,jump_gt,3,69 00 2A,42,11748
11745,0x2DE1,98,branch_candidate,unconditional_jump,3,62 00 26,38,11786
11778,0x2E02,82,call_candidate,call2,3,52 2E A0,11936,23717
11789,0x2E0D,105,branch_candidate,jump_gt,3,69 00 23,35,11827
11816,0x2E28,82,call_candidate,call2,3,52 2E A0,11936,23755
11824,0x2E30,98,branch_candidate,unconditional_jump,3,62 00 52,82,11909
11837,0x2E3D,99,branch_candidate,jump_false,3,63 00 1F,31,11871
11868,0x2E5C,98,branch_candidate,unconditional_jump,3,62 00 26,38,11909
11901,0x2E7D,82,call_candidate,call2,3,52 2E A0,11936,23840
11912,0x2E88,99,branch_candidate,jump_false,3,63 00 0D,13,11928
