input,file_name,platform,reader_endian_requested,returncode,duration_seconds,ok,decoded_size,object_start,function_count,decompiled_chars,error,error_type,stdout,stderr,reader_endian
D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\magicrdr_validation_inputs\A0_repack_control\main.wsc,main.wsc,Switch,Auto,0,2.66,True,233472,229376,1989,42751,,,"{""ok"":true,""input"":""D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\magicrdr_validation_inputs\\A0_repack_control\\main.wsc"",""platform"":""Switch"",""reader_endian"":""Little"",""decoded_size"":233472,""object_start"":229376,""function_count"":1989,""decompiled_chars"":42751,""error"":""""}",,Little
D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\magicrdr_validation_inputs\A0_repack_control\rdr2init.wsc,rdr2init.wsc,Switch,Auto,0,18.341,True,913408,909312,1213,17263,,,"{""ok"":true,""input"":""D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\magicrdr_validation_inputs\\A0_repack_control\\rdr2init.wsc"",""platform"":""Switch"",""reader_endian"":""Little"",""decoded_size"":913408,""object_start"":909312,""function_count"":1213,""decompiled_chars"":17263,""error"":""""}",,Little
D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\magicrdr_validation_inputs\A1_sp_wsc_noop_probe\sp_idle.wsc,sp_idle.wsc,Switch,Auto,0,1.318,True,69632,65536,470,7024,,,"{""ok"":true,""input"":""D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\magicrdr_validation_inputs\\A1_sp_wsc_noop_probe\\sp_idle.wsc"",""platform"":""Switch"",""reader_endian"":""Little"",""decoded_size"":69632,""object_start"":65536,""function_count"":470,""decompiled_chars"":7024,""error"":""""}",,Little
D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\magicrdr_validation_inputs\reconstructed_base\main.wsc,main.wsc,Switch,Auto,0,1.99,True,233472,229376,1989,42751,,,"{""ok"":true,""input"":""D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\magicrdr_validation_inputs\\reconstructed_base\\main.wsc"",""platform"":""Switch"",""reader_endian"":""Little"",""decoded_size"":233472,""object_start"":229376,""function_count"":1989,""decompiled_chars"":42751,""error"":""""}",,Little
D:\Games\Red Dead Redemption\Code_RED\build\sp_freemode_sector_graft_pass1\magicrdr_validation_inputs\reconstructed_base\rdr2init.wsc,rdr2init.wsc,Switch,Auto,0,18.296,True,913408,909312,1213,17263,,,"{""ok"":true,""input"":""D:\\Games\\Red Dead Redemption\\Code_RED\\build\\sp_freemode_sector_graft_pass1\\magicrdr_validation_inputs\\reconstructed_base\\rdr2init.wsc"",""platform"":""Switch"",""reader_endian"":""Little"",""decoded_size"":913408,""object_start"":909312,""function_count"":1213,""decompiled_chars"":17263,""error"":""""}",,Little
