offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
33,0x21,03 00,3,1,1
97,0x61,04 01,260,0,2
150,0x96,0E 02,526,0,7
174,0xAE,02 03,770,0,1
178,0xB2,02 04,1026,0,1
253,0xFD,01 05,1281,1,0
565,0x235,01 06,1537,1,0
571,0x23B,01 07,1793,1,0
581,0x245,08 08,2056,0,4
663,0x297,01 09,2305,1,0
806,0x326,02 0A,2562,0,1
862,0x35E,01 0B,2817,1,0
869,0x365,01 0C,3073,1,0
916,0x394,02 0D,3330,0,1
947,0x3B3,02 0A,2562,0,1
978,0x3D2,02 0A,2562,0,1
1011,0x3F3,05 0E,3589,1,2
1039,0x40F,05 0F,3845,1,2
1043,0x413,01 07,1793,1,0
1046,0x416,03 10,4099,1,1
1096,0x448,03 11,4355,1,1
1131,0x46B,03 12,4611,1,1
1147,0x47B,03 11,4355,1,1
1167,0x48F,03 00,3,1,1
1203,0x4B3,05 13,4869,1,2
1208,0x4B8,01 14,5121,1,0
1215,0x4BF,01 15,5377,1,0
1399,0x577,03 16,5635,1,1
1405,0x57D,0E 02,526,0,7
1484,0x5CC,0E 02,526,0,7
1599,0x63F,0E 02,526,0,7
1682,0x692,0E 02,526,0,7
1770,0x6EA,0E 02,526,0,7
1803,0x70B,02 03,770,0,1
1862,0x746,0E 02,526,0,7
1964,0x7AC,01 17,5889,1,0
2003,0x7D3,01 18,6145,1,0
2008,0x7D8,01 19,6401,1,0
2073,0x819,01 18,6145,1,0
2078,0x81E,01 19,6401,1,0
2132,0x854,01 18,6145,1,0
2137,0x859,01 19,6401,1,0
2287,0x8EF,03 1A,6659,1,1
2290,0x8F2,03 1B,6915,1,1
2385,0x951,01 07,1793,1,0
2445,0x98D,01 18,6145,1,0
2452,0x994,01 1C,7169,1,0
2574,0xA0E,0E 02,526,0,7
2649,0xA59,0E 02,526,0,7
2836,0xB14,03 1D,7427,1,1
2875,0xB3B,03 1E,7683,1,1
2887,0xB47,02 1F,7938,0,1
2912,0xB60,02 20,8194,0,1
2922,0xB6A,03 1D,7427,1,1
2941,0xB7D,03 1D,7427,1,1
2953,0xB89,02 20,8194,0,1
2965,0xB95,03 1D,7427,1,1
2977,0xBA1,02 20,8194,0,1
3063,0xBF7,05 21,8453,1,2
3386,0xD3A,03 1D,7427,1,1
