offset,offset_hex,length,text,population_term
13665,0x3561,4,)CNB,
13776,0x35D0,5,)EZ:_,
13915,0x365B,4,M|)B,
13920,0x3660,4,y3)E,
13952,0x3680,6,)C%aH8,
14058,0x36EA,4,)B%+,
14208,0x3780,4, )Ex,
14422,0x3856,4,w)A4,
14499,0x38A3,5,[J)Ew,
14568,0x38E8,4,()AQ,
14782,0x39BE,5,<)D=N,
14896,0x3A30,6,)Bm338,
14937,0x3A59,4,cE)D,
15083,0x3AEB,5,OH)EV,
15157,0x3B35,4,f)EM,
15306,0x3BCA,47,3o-Here's what we're returning as a save spot: ,
15379,0x3C13,4,OqP5,
15605,0x3CF5,15,bPlayerSleeping,
15756,0x3D8C,8,CQueue_X,
15789,0x3DAD,8,CQueue_T,
15822,0x3DCE,8,CQueue_H,
15855,0x3DEF,12,CQueue_Count,
15925,0x3E35,4,R>_R,
15960,0x3E58,4,R>_R,
16032,0x3EA0,4,"R,r,",
16077,0x3ECD,4,"R,r7",
16125,0x3EFD,4,_des,
16164,0x3F24,14,_DYNAMIC_TITLE,
16798,0x419E,8,_INTSLOT,
16868,0x41E4,10,_FLOATSLOT,
16954,0x423A,10,_TIMERSLOT,
17023,0x427F,11,_OBJECTSLOT,
17098,0x42CA,22,AmbientMissions_Layout,
17137,0x42F1,22,AmbientMissions_Layout,
17208,0x4338,16,challenge_01_128,
17274,0x437A,4,R+N8,
17304,0x4398,4,R0n.,
17374,0x43DE,4,"R,r,",
17488,0x4450,4,"R,r7",
17498,0x445A,4,"R,*,",
17513,0x4469,4,RDo.,
17562,0x449A,11,_DYNAMIC_XP,
17608,0x44C8,13,_DYNAMIC_GOAL,
17640,0x44E8,23,MP_Unstoppable_Icon_128,
17748,0x4554,5,REX{-,
17783,0x4577,4,RIVc,
17852,0x45BC,17,Tried to get bit ,
17885,0x45DD,19, bit from bad slot ,
17924,0x4604,5,4`>|8,
18131,0x46D3,4,DEAD,
18142,0x46DE,5,READY,
18154,0x46EA,12,POKER_FOLDED,
18173,0x46FD,13,RACE_FINISHED,
18193,0x4711,11,REGION_HOST,
18211,0x4723,12,ACTOR_HIDDEN,
18230,0x4736,13,VOTE_TO_START,
18250,0x474A,12,VOTE_TO_SKIP,
18269,0x475D,14,VOTE_TO_REPLAY,
18290,0x4772,11,IS_IN_LOBBY,
18308,0x4784,15,GAME_ARBITRATOR,
18330,0x479A,11,JOINED_GAME,
18348,0x47AC,13,SKIP_CUTSCENE,
18368,0x47C0,14,START_CUTSCENE,
18389,0x47D5,12,IS_SPECTATOR,
18408,0x47E8,13,DISTRICT_HOST,
18428,0x47FC,13,NEEDS_REVIVAL,
18448,0x4810,23,MP_BIT_MPLAW_MOSTWANTED,
18478,0x482E,21,HAS_VIRAL_ACHIEVEMENT,
18506,0x484A,17,COMBATMODE_CASUAL,
18530,0x4862,17,COMBATMODE_EXPERT,
18554,0x487A,15,IN_ACTOR_PICKER,
18576,0x4890,13,MELEE_BLOCKED,
18596,0x48A4,10,BLIND_FIRE,
18613,0x48B5,24,FREE_MODE_DEFENSE_ACTIVE,
18644,0x48D4,17,PLAYER_IS_GRIEFER,
18668,0x48EC,22,CANNOT_AFFORD_MINIGAME,
