offset,offset_hex,opcode,width,value,actor_kind,operand_hex
28527,0x6F6F,37,1,32,eActorEnum_candidate,20
28568,0x6F98,37,1,8,eActorEnum_candidate,08
28803,0x7083,37,1,8,eActorEnum_candidate,08
28811,0x708B,37,1,32,eActorEnum_candidate,20
28819,0x7093,37,1,64,eActorEnum_candidate,40
28827,0x709B,37,1,16,eActorEnum_candidate,10
28835,0x70A3,65,2,512,gang_actor,02 00
28844,0x70AC,65,2,256,eActorEnum_candidate,01 00
28853,0x70B5,37,1,128,eActorEnum_candidate,80
28949,0x7115,37,1,74,eActorEnum_candidate,4A
28997,0x7145,37,1,36,eActorEnum_candidate,24
29079,0x7197,37,1,22,eActorEnum_candidate,16
29098,0x71AA,37,1,10,eActorEnum_candidate,0A
29108,0x71B4,37,1,17,eActorEnum_candidate,11
29118,0x71BE,37,1,19,eActorEnum_candidate,13
29128,0x71C8,37,1,24,eActorEnum_candidate,18
29152,0x71E0,37,1,10,eActorEnum_candidate,0A
29160,0x71E8,37,1,18,eActorEnum_candidate,12
29168,0x71F0,37,1,20,eActorEnum_candidate,14
29175,0x71F7,38,2,2063,,08 0F
29183,0x71FF,38,2,2319,,09 0F
29191,0x7207,38,2,2570,,0A 0A
29199,0x720F,37,1,11,eActorEnum_candidate,0B
29621,0x73B5,37,1,27,eActorEnum_candidate,1B
29721,0x7419,37,1,17,eActorEnum_candidate,11
29767,0x7447,37,1,27,eActorEnum_candidate,1B
29838,0x748E,37,1,128,eActorEnum_candidate,80
29855,0x749F,37,1,64,eActorEnum_candidate,40
29956,0x7504,65,2,976,eActorEnum_candidate,03 D0
29962,0x750A,65,2,1007,eActorEnum_candidate,03 EF
29992,0x7528,65,2,1311,,05 1F
30024,0x7548,65,2,976,eActorEnum_candidate,03 D0
30030,0x754E,65,2,1007,eActorEnum_candidate,03 EF
30089,0x7589,65,2,837,eActorEnum_candidate,03 45
30095,0x758F,65,2,971,eActorEnum_candidate,03 CB
30103,0x7597,65,2,1287,eActorEnum_candidate,05 07
30109,0x759D,65,2,1310,,05 1E
30119,0x75A7,65,2,837,eActorEnum_candidate,03 45
30122,0x75AA,65,2,971,eActorEnum_candidate,03 CB
30200,0x75F8,65,2,971,eActorEnum_candidate,03 CB
30206,0x75FE,65,2,837,eActorEnum_candidate,03 45
30245,0x7625,65,2,837,eActorEnum_candidate,03 45
30251,0x762B,65,2,975,eActorEnum_candidate,03 CF
30259,0x7633,65,2,1287,eActorEnum_candidate,05 07
30265,0x7639,65,2,1310,,05 1E
30308,0x7664,65,2,837,eActorEnum_candidate,03 45
30314,0x766A,65,2,975,eActorEnum_candidate,03 CF
30322,0x7672,65,2,1287,eActorEnum_candidate,05 07
30328,0x7678,65,2,1310,,05 1E
30345,0x7689,37,1,9,eActorEnum_candidate,09
30411,0x76CB,65,2,941,eActorEnum_candidate,03 AD
30417,0x76D1,65,2,948,eActorEnum_candidate,03 B4
30425,0x76D9,37,1,32,eActorEnum_candidate,20
30440,0x76E8,65,2,949,eActorEnum_candidate,03 B5
30446,0x76EE,65,2,963,eActorEnum_candidate,03 C3
30454,0x76F6,37,1,64,eActorEnum_candidate,40
30469,0x7705,65,2,964,eActorEnum_candidate,03 C4
30475,0x770B,65,2,971,eActorEnum_candidate,03 CB
30483,0x7713,65,2,1024,eActorEnum_candidate,04 00
30499,0x7723,65,2,1287,eActorEnum_candidate,05 07
30505,0x7729,65,2,1310,,05 1E
30557,0x775D,65,2,1000,eActorEnum_candidate,03 E8
30593,0x7781,65,2,837,eActorEnum_candidate,03 45
30600,0x7788,65,2,971,eActorEnum_candidate,03 CB
30624,0x77A0,37,1,50,eActorEnum_candidate,32
30698,0x77EA,37,1,49,eActorEnum_candidate,31
30728,0x7808,65,2,1287,eActorEnum_candidate,05 07
30735,0x780F,65,2,1310,,05 1E
30759,0x7827,37,1,50,eActorEnum_candidate,32
30833,0x7871,37,1,49,eActorEnum_candidate,31
30930,0x78D2,65,2,487,gang_actor,01 E7
30950,0x78E6,37,1,50,eActorEnum_candidate,32
31255,0x7A17,37,1,36,eActorEnum_candidate,24
31260,0x7A1C,38,2,8740,,22 24
31268,0x7A24,37,1,8,eActorEnum_candidate,08
31276,0x7A2C,37,1,41,eActorEnum_candidate,29
31323,0x7A5B,37,1,9,eActorEnum_candidate,09
31342,0x7A6E,37,1,49,eActorEnum_candidate,31
31347,0x7A73,37,1,45,eActorEnum_candidate,2D
31356,0x7A7C,37,1,45,eActorEnum_candidate,2D
31407,0x7AAF,37,1,49,eActorEnum_candidate,31
31423,0x7ABF,65,2,500,gang_actor,01 F4
31652,0x7BA4,37,1,8,eActorEnum_candidate,08
31658,0x7BAA,37,1,9,eActorEnum_candidate,09
31664,0x7BB0,37,1,10,eActorEnum_candidate,0A
32070,0x7D46,37,1,150,eActorEnum_candidate,96
32073,0x7D49,37,1,8,eActorEnum_candidate,08
32080,0x7D50,65,2,510,gang_actor,01 FE
32084,0x7D54,37,1,25,eActorEnum_candidate,19
32091,0x7D5B,65,2,1080,eActorEnum_candidate,04 38
32101,0x7D65,65,2,1860,,07 44
32111,0x7D6F,65,2,2850,,0B 22
32121,0x7D79,65,2,4050,,0F D2
32130,0x7D82,37,1,8,eActorEnum_candidate,08
32132,0x7D84,65,2,5460,,15 54
32136,0x7D88,37,1,9,eActorEnum_candidate,09
32142,0x7D8E,37,1,9,eActorEnum_candidate,09
32144,0x7D90,65,2,7080,,1B A8
32153,0x7D99,37,1,10,eActorEnum_candidate,0A
32155,0x7D9B,65,2,8910,,22 CE
32164,0x7DA4,37,1,11,eActorEnum_candidate,0B
32166,0x7DA6,65,2,10950,,2A C6
32170,0x7DAA,37,1,17,eActorEnum_candidate,11
32176,0x7DB0,37,1,12,eActorEnum_candidate,0C
32178,0x7DB2,65,2,13290,,33 EA
32187,0x7DBB,37,1,13,eActorEnum_candidate,0D
32189,0x7DBD,65,2,15930,,3E 3A
32193,0x7DC1,37,1,12,eActorEnum_candidate,0C
32199,0x7DC7,37,1,14,eActorEnum_candidate,0E
32201,0x7DC9,65,2,18870,,49 B6
32210,0x7DD2,37,1,15,eActorEnum_candidate,0F
32212,0x7DD4,65,2,22110,,56 5E
32216,0x7DD8,38,2,6183,,18 27
32222,0x7DDE,37,1,16,eActorEnum_candidate,10
32224,0x7DE0,65,2,25650,,64 32
32233,0x7DE9,37,1,17,eActorEnum_candidate,11
32235,0x7DEB,65,2,29490,,73 32
32244,0x7DF4,37,1,18,eActorEnum_candidate,12
32251,0x7DFB,37,1,15,eActorEnum_candidate,0F
32257,0x7E01,37,1,19,eActorEnum_candidate,13
32269,0x7E0D,37,1,20,eActorEnum_candidate,14
32276,0x7E14,38,2,4904,,13 28
32282,0x7E1A,37,1,21,eActorEnum_candidate,15
32294,0x7E26,37,1,22,eActorEnum_candidate,16
32301,0x7E2D,37,1,23,eActorEnum_candidate,17
32307,0x7E33,37,1,23,eActorEnum_candidate,17
32319,0x7E3F,37,1,24,eActorEnum_candidate,18
32331,0x7E4B,37,1,25,eActorEnum_candidate,19
32343,0x7E57,37,1,26,eActorEnum_candidate,1A
32350,0x7E5E,37,1,18,eActorEnum_candidate,12
32356,0x7E64,37,1,27,eActorEnum_candidate,1B
32368,0x7E70,37,1,28,eActorEnum_candidate,1C
32375,0x7E77,37,1,20,eActorEnum_candidate,14
32381,0x7E7D,37,1,29,eActorEnum_candidate,1D
32393,0x7E89,37,1,30,eActorEnum_candidate,1E
32405,0x7E95,37,1,31,eActorEnum_candidate,1F
32417,0x7EA1,37,1,32,eActorEnum_candidate,20
32424,0x7EA8,37,1,10,eActorEnum_candidate,0A
32430,0x7EAE,37,1,33,eActorEnum_candidate,21
32442,0x7EBA,37,1,34,eActorEnum_candidate,22
32454,0x7EC6,37,1,35,eActorEnum_candidate,23
32466,0x7ED2,37,1,36,eActorEnum_candidate,24
32478,0x7EDE,37,1,37,eActorEnum_candidate,25
32485,0x7EE5,37,1,16,eActorEnum_candidate,10
32491,0x7EEB,37,1,38,eActorEnum_candidate,26
32503,0x7EF7,37,1,39,eActorEnum_candidate,27
32515,0x7F03,37,1,40,eActorEnum_candidate,28
32522,0x7F0A,37,1,13,eActorEnum_candidate,0D
32528,0x7F10,37,1,41,eActorEnum_candidate,29
32540,0x7F1C,37,1,42,eActorEnum_candidate,2A
32552,0x7F28,37,1,43,eActorEnum_candidate,2B
32559,0x7F2F,37,1,11,eActorEnum_candidate,0B
32565,0x7F35,37,1,44,eActorEnum_candidate,2C
32577,0x7F41,37,1,45,eActorEnum_candidate,2D
32589,0x7F4D,37,1,46,eActorEnum_candidate,2E
32601,0x7F59,37,1,47,eActorEnum_candidate,2F
32613,0x7F65,37,1,48,eActorEnum_candidate,30
32625,0x7F71,37,1,49,eActorEnum_candidate,31
32637,0x7F7D,37,1,50,eActorEnum_candidate,32
32643,0x7F83,39,3,527914,,08 0E 2A
32729,0x7FD9,37,1,10,eActorEnum_candidate,0A
32801,0x8021,37,1,50,eActorEnum_candidate,32
32822,0x8036,37,1,68,eActorEnum_candidate,44
32844,0x804C,37,1,24,eActorEnum_candidate,18
32865,0x8061,37,1,105,eActorEnum_candidate,69
32887,0x8077,37,1,8,eActorEnum_candidate,08
32990,0x80DE,65,2,1000,eActorEnum_candidate,03 E8
32997,0x80E5,65,2,996,eActorEnum_candidate,03 E4
33004,0x80EC,65,2,987,eActorEnum_candidate,03 DB
33011,0x80F3,65,2,976,eActorEnum_candidate,03 D0
33014,0x80F6,37,1,21,eActorEnum_candidate,15
33019,0x80FB,65,2,982,eActorEnum_candidate,03 D6
33022,0x80FE,37,1,32,eActorEnum_candidate,20
33027,0x8103,65,2,979,eActorEnum_candidate,03 D3
33030,0x8106,37,1,39,eActorEnum_candidate,27
33035,0x810B,65,2,1006,eActorEnum_candidate,03 EE
33038,0x810E,37,1,49,eActorEnum_candidate,31
33046,0x8116,65,2,1000,eActorEnum_candidate,03 E8
33053,0x811D,65,2,996,eActorEnum_candidate,03 E4
33060,0x8124,65,2,987,eActorEnum_candidate,03 DB
33067,0x812B,65,2,976,eActorEnum_candidate,03 D0
33070,0x812E,37,1,10,eActorEnum_candidate,0A
33075,0x8133,65,2,982,eActorEnum_candidate,03 D6
33078,0x8136,37,1,21,eActorEnum_candidate,15
33083,0x813B,65,2,979,eActorEnum_candidate,03 D3
33086,0x813E,37,1,32,eActorEnum_candidate,20
33091,0x8143,65,2,1006,eActorEnum_candidate,03 EE
33094,0x8146,37,1,39,eActorEnum_candidate,27
33099,0x814B,65,2,1004,eActorEnum_candidate,03 EC
33102,0x814E,37,1,49,eActorEnum_candidate,31
33110,0x8156,65,2,1000,eActorEnum_candidate,03 E8
33117,0x815D,65,2,996,eActorEnum_candidate,03 E4
33124,0x8164,65,2,987,eActorEnum_candidate,03 DB
33131,0x816B,65,2,976,eActorEnum_candidate,03 D0
33134,0x816E,37,1,10,eActorEnum_candidate,0A
33139,0x8173,65,2,982,eActorEnum_candidate,03 D6
33142,0x8176,37,1,14,eActorEnum_candidate,0E
33147,0x817B,65,2,979,eActorEnum_candidate,03 D3
33150,0x817E,37,1,21,eActorEnum_candidate,15
33155,0x8183,65,2,1006,eActorEnum_candidate,03 EE
33158,0x8186,37,1,32,eActorEnum_candidate,20
33163,0x818B,65,2,1004,eActorEnum_candidate,03 EC
33166,0x818E,37,1,39,eActorEnum_candidate,27
33171,0x8193,65,2,1005,eActorEnum_candidate,03 ED
33174,0x8196,37,1,49,eActorEnum_candidate,31
33182,0x819E,65,2,1000,eActorEnum_candidate,03 E8
33189,0x81A5,65,2,996,eActorEnum_candidate,03 E4
33196,0x81AC,65,2,987,eActorEnum_candidate,03 DB
33203,0x81B3,65,2,976,eActorEnum_candidate,03 D0
33206,0x81B6,37,1,10,eActorEnum_candidate,0A
33211,0x81BB,65,2,982,eActorEnum_candidate,03 D6
33214,0x81BE,37,1,14,eActorEnum_candidate,0E
33219,0x81C3,65,2,979,eActorEnum_candidate,03 D3
33222,0x81C6,37,1,21,eActorEnum_candidate,15
33227,0x81CB,65,2,1006,eActorEnum_candidate,03 EE
33230,0x81CE,37,1,25,eActorEnum_candidate,19
33235,0x81D3,65,2,1004,eActorEnum_candidate,03 EC
33238,0x81D6,37,1,32,eActorEnum_candidate,20
33243,0x81DB,65,2,1005,eActorEnum_candidate,03 ED
33246,0x81DE,37,1,39,eActorEnum_candidate,27
33251,0x81E3,65,2,1007,eActorEnum_candidate,03 EF
33254,0x81E6,37,1,49,eActorEnum_candidate,31
33262,0x81EE,65,2,1000,eActorEnum_candidate,03 E8
33269,0x81F5,65,2,996,eActorEnum_candidate,03 E4
33276,0x81FC,65,2,987,eActorEnum_candidate,03 DB
33283,0x8203,65,2,976,eActorEnum_candidate,03 D0
33286,0x8206,37,1,10,eActorEnum_candidate,0A
33291,0x820B,65,2,982,eActorEnum_candidate,03 D6
33294,0x820E,37,1,14,eActorEnum_candidate,0E
33299,0x8213,65,2,979,eActorEnum_candidate,03 D3
33302,0x8216,37,1,21,eActorEnum_candidate,15
33307,0x821B,65,2,1006,eActorEnum_candidate,03 EE
33310,0x821E,37,1,25,eActorEnum_candidate,19
33315,0x8223,65,2,1004,eActorEnum_candidate,03 EC
33318,0x8226,37,1,32,eActorEnum_candidate,20
