offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
1341,0x53D,101,branch_candidate,jump_eq,3,65 00 06,6,1350
1347,0x543,98,branch_candidate,unconditional_jump,3,62 00 1F,31,1381
1354,0x54A,82,call_candidate,call2,3,52 59 D9,23001,24358
1358,0x54E,99,branch_candidate,jump_false,3,63 00 06,6,1367
1364,0x554,98,branch_candidate,unconditional_jump,3,62 00 0E,14,1381
1371,0x55B,82,call_candidate,call2,3,52 59 A1,22945,24319
1375,0x55F,99,branch_candidate,jump_false,3,63 00 03,3,1381
1383,0x567,99,branch_candidate,jump_false,3,63 00 18,24,1410
1389,0x56D,82,call_candidate,call2,3,52 59 D9,23001,24393
1392,0x570,99,branch_candidate,jump_false,3,63 00 0F,15,1410
1398,0x576,82,call_candidate,call2,3,52 59 A1,22945,24346
1401,0x579,99,branch_candidate,jump_false,3,63 00 06,6,1410
1404,0x57C,82,call_candidate,call2,3,52 59 30,22832,24239
1416,0x588,82,call_candidate,call2,3,52 57 91,22417,23836
1419,0x58B,82,call_candidate,call2,3,52 57 53,22355,23777
1422,0x58E,82,call_candidate,call2,3,52 52 69,21097,22522
1426,0x592,98,branch_candidate,unconditional_jump,3,62 00 17,23,1452
1431,0x597,99,branch_candidate,jump_false,3,63 00 12,18,1452
1435,0x59B,82,call_candidate,call2,3,52 5A 2C,23084,24522
1439,0x59F,82,call_candidate,call2,3,52 5A 1D,23069,24511
1443,0x5A3,82,call_candidate,call2,3,52 5A 10,23056,24502
1446,0x5A6,82,call_candidate,call2,3,52 6B BC,27580,29029
1452,0x5AC,82,call_candidate,call2,3,52 63 B5,25525,26980
1456,0x5B0,82,call_candidate,call2,3,52 52 54,21076,22535
1463,0x5B7,82,call_candidate,call2,3,52 68 C4,26820,28286
1469,0x5BD,99,branch_candidate,jump_false,3,63 00 FF,255,1727
1495,0x5D7,99,branch_candidate,jump_false,3,63 00 96,150,1648
1501,0x5DD,99,branch_candidate,jump_false,3,63 00 8D,141,1645
1571,0x623,99,branch_candidate,jump_false,3,63 00 47,71,1645
1579,0x62B,82,call_candidate,call2,3,52 68 C4,26820,28402
1645,0x66D,98,branch_candidate,unconditional_jump,3,62 00 4F,79,1727
1653,0x675,99,branch_candidate,jump_false,3,63 00 47,71,1727
1661,0x67D,82,call_candidate,call2,3,52 68 C4,26820,28484
1727,0x6BF,82,call_candidate,call2,3,52 4F A9,20393,22123
1730,0x6C2,82,call_candidate,call2,3,52 4E 07,19975,21708
1736,0x6C8,82,call_candidate,call2,3,52 4D E9,19945,21684
1739,0x6CB,99,branch_candidate,jump_false,3,63 00 03,3,1745
1742,0x6CE,82,call_candidate,call2,3,52 38 46,14406,16151
1747,0x6D3,82,call_candidate,call2,3,52 38 27,14375,16125
1750,0x6D6,99,branch_candidate,jump_false,3,63 00 60,96,1849
1758,0x6DE,101,branch_candidate,jump_eq,3,65 00 58,88,1849
1769,0x6E9,100,branch_candidate,jump_ne,3,64 00 3A,58,1830
1787,0x6FB,82,call_candidate,call2,3,52 37 E6,14310,16100
1827,0x723,98,branch_candidate,unconditional_jump,3,62 00 13,19,1849
1849,0x739,82,call_candidate,call2,3,52 37 82,14210,16062
1855,0x73F,99,branch_candidate,jump_false,3,63 00 13,19,1877
1877,0x755,82,call_candidate,call2,3,52 2B 05,11013,12893
1880,0x758,82,call_candidate,call2,3,52 52 54,21076,22959
1886,0x75E,99,branch_candidate,jump_false,3,63 02 0C,524,2413
1916,0x77C,99,branch_candidate,jump_false,3,63 00 64,100,2019
1919,0x77F,82,call_candidate,call2,3,52 52 54,21076,22998
1939,0x793,99,branch_candidate,jump_false,3,63 00 4D,77,2019
2011,0x7DB,99,branch_candidate,jump_false,3,63 00 05,5,2019
2046,0x7FE,99,branch_candidate,jump_false,3,63 00 64,100,2149
2049,0x801,82,call_candidate,call2,3,52 52 54,21076,23128
2069,0x815,99,branch_candidate,jump_false,3,63 00 4D,77,2149
2141,0x85D,99,branch_candidate,jump_false,3,63 00 05,5,2149
2178,0x882,99,branch_candidate,jump_false,3,63 00 66,102,2283
2181,0x885,82,call_candidate,call2,3,52 52 54,21076,23260
2201,0x899,99,branch_candidate,jump_false,3,63 00 4F,79,2283
2275,0x8E3,99,branch_candidate,jump_false,3,63 00 05,5,2283
2310,0x906,99,branch_candidate,jump_false,3,63 00 64,100,2413
2313,0x909,82,call_candidate,call2,3,52 52 54,21076,23392
2333,0x91D,99,branch_candidate,jump_false,3,63 00 4D,77,2413
2405,0x965,99,branch_candidate,jump_false,3,63 00 05,5,2413
2415,0x96F,82,call_candidate,call2,3,52 2A F2,10994,13412
2418,0x972,98,branch_candidate,unconditional_jump,3,62 00 03,3,2424
2421,0x975,98,branch_candidate,unconditional_jump,3,62 00 00,0,2424
2428,0x97C,98,branch_candidate,unconditional_jump,3,62 F7 51,-2223,208
2432,0x980,82,call_candidate,call2,3,52 2A 99,10905,13340
2435,0x983,82,call_candidate,call2,3,52 2A 89,10889,13327
3041,0xBE1,82,call_candidate,call2,3,52 2A 77,10871,13915
3044,0xBE4,82,call_candidate,call2,3,52 29 E7,10727,13774
3049,0xBE9,99,branch_candidate,jump_false,3,63 00 45,69,3121
3052,0xBEC,82,call_candidate,call2,3,52 0E 7F,3711,6766
3059,0xBF3,82,call_candidate,call2,3,52 0C E8,3304,6366
3076,0xC04,99,branch_candidate,jump_false,3,63 00 07,7,3086
3112,0xC28,82,call_candidate,call2,3,52 0C 77,3191,6306
3124,0xC34,99,branch_candidate,jump_false,3,63 00 39,57,3184
3130,0xC3A,99,branch_candidate,jump_false,3,63 00 30,48,3181
3181,0xC6D,98,branch_candidate,unconditional_jump,3,62 00 03,3,3187
3196,0xC7C,82,call_candidate,call2,3,52 0C AC,3244,6443
3212,0xC8C,82,call_candidate,call2,3,52 0C 96,3222,6437
3215,0xC8F,99,branch_candidate,jump_false,3,63 00 02,2,3220
3232,0xCA0,99,branch_candidate,jump_false,3,63 00 07,7,3242
3277,0xCCD,99,branch_candidate,jump_false,3,63 00 15,21,3301
3311,0xCEF,82,call_candidate,call2,3,52 0C F4,3316,6630
3334,0xD06,105,branch_candidate,jump_gt,3,69 00 10,16,3353
3341,0xD0D,82,call_candidate,call2,3,52 0D 1A,3354,6698
3350,0xD16,98,branch_candidate,unconditional_jump,3,62 FF E6,-26,3327
3366,0xD26,82,call_candidate,call2,3,52 0E 62,3682,7051
3369,0xD29,99,branch_candidate,jump_false,3,63 01 1B,283,3655
3379,0xD33,82,call_candidate,call2,3,52 0E 62,3682,7064
3382,0xD36,99,branch_candidate,jump_false,3,63 01 0E,270,3655
3461,0xD85,98,branch_candidate,unconditional_jump,3,62 00 9E,158,3622
3473,0xD91,98,branch_candidate,unconditional_jump,3,62 00 95,149,3625
3485,0xD9D,98,branch_candidate,unconditional_jump,3,62 00 89,137,3625
3498,0xDAA,98,branch_candidate,unconditional_jump,3,62 00 7C,124,3625
3521,0xDC1,98,branch_candidate,unconditional_jump,3,62 00 65,101,3625
3533,0xDCD,98,branch_candidate,unconditional_jump,3,62 00 59,89,3625
3556,0xDE4,98,branch_candidate,unconditional_jump,3,62 00 42,66,3625
3579,0xDFB,98,branch_candidate,unconditional_jump,3,62 00 2B,43,3625
3591,0xE07,98,branch_candidate,unconditional_jump,3,62 00 1F,31,3625
3607,0xE17,98,branch_candidate,unconditional_jump,3,62 00 0F,15,3625
3619,0xE23,98,branch_candidate,unconditional_jump,3,62 00 03,3,3625
3622,0xE26,98,branch_candidate,unconditional_jump,3,62 00 00,0,3625
3632,0xE30,82,call_candidate,call2,3,52 0E 48,3656,7291
3642,0xE3A,82,call_candidate,call2,3,52 0E 48,3656,7301
3652,0xE44,82,call_candidate,call2,3,52 0E 48,3656,7311
3701,0xE75,99,branch_candidate,jump_false,3,63 00 05,5,3709
3706,0xE7A,98,branch_candidate,unconditional_jump,3,62 00 02,2,3711
3716,0xE84,82,call_candidate,call2,3,52 27 A4,10148,13867
3719,0xE87,82,call_candidate,call2,3,52 27 25,10021,13743
3724,0xE8C,82,call_candidate,call2,3,52 26 8E,9870,13597
3729,0xE91,82,call_candidate,call2,3,52 26 05,9733,13465
3735,0xE97,82,call_candidate,call2,3,52 15 54,5460,9198
3740,0xE9C,82,call_candidate,call2,3,52 15 4B,5451,9194
3744,0xEA0,99,branch_candidate,jump_false,3,63 00 2A,42,3789
3747,0xEA3,82,call_candidate,call2,3,52 13 4C,4940,8690
3750,0xEA6,82,call_candidate,call2,3,52 11 98,4504,8257
3753,0xEA9,82,call_candidate,call2,3,52 10 0A,4106,7862
3756,0xEAC,82,call_candidate,call2,3,52 0F D7,4055,7814
3775,0xEBF,99,branch_candidate,jump_false,3,63 00 0B,11,3789
3789,0xECD,82,call_candidate,call2,3,52 0E D1,3793,7585
4072,0xFE8,99,branch_candidate,jump_false,3,63 00 15,21,4096
4083,0xFF3,99,branch_candidate,jump_false,3,63 00 07,7,4093
4093,0xFFD,98,branch_candidate,unconditional_jump,3,62 00 03,3,4099
4129,0x1021,105,branch_candidate,jump_gt,3,69 01 4B,331,4463
4149,0x1035,99,branch_candidate,jump_false,3,63 01 2E,302,4454
4158,0x103E,100,branch_candidate,jump_ne,3,64 01 25,293,4454
4165,0x1045,102,branch_candidate,jump_le,3,66 00 F0,240,4408
4405,0x1135,98,branch_candidate,unconditional_jump,3,62 00 2E,46,4454
4460,0x116C,98,branch_candidate,unconditional_jump,3,62 FE AC,-340,4123
4471,0x1177,105,branch_candidate,jump_gt,3,69 00 1D,29,4503
4500,0x1194,98,branch_candidate,unconditional_jump,3,62 FF DC,-36,4467
4527,0x11AF,105,branch_candidate,jump_gt,3,69 01 48,328,4858
4547,0x11C3,99,branch_candidate,jump_false,3,63 01 2B,299,4849
4556,0x11CC,100,branch_candidate,jump_ne,3,64 01 22,290,4849
4563,0x11D3,102,branch_candidate,jump_le,3,66 00 ED,237,4803
4800,0x12C0,98,branch_candidate,unconditional_jump,3,62 00 2E,46,4849
4855,0x12F7,98,branch_candidate,unconditional_jump,3,62 FE AF,-337,4521
4866,0x1302,105,branch_candidate,jump_gt,3,69 00 1D,29,4898
4895,0x131F,98,branch_candidate,unconditional_jump,3,62 FF DC,-36,4862
4918,0x1336,99,branch_candidate,jump_false,3,63 00 12,18,4939
4931,0x1343,99,branch_candidate,jump_false,3,63 00 05,5,4939
4950,0x1356,82,call_candidate,call2,3,52 13 5A,4954,9907
4959,0x135F,82,call_candidate,call2,3,52 52 54,21076,26038
4969,0x1369,99,branch_candidate,jump_false,3,63 01 DE,478,5450
4997,0x1385,101,branch_candidate,jump_eq,3,65 00 14,20,5020
5010,0x1392,99,branch_candidate,jump_false,3,63 00 07,7,5020
5032,0x13A8,105,branch_candidate,jump_gt,3,69 00 3A,58,5093
5048,0x13B8,101,branch_candidate,jump_eq,3,65 00 21,33,5084
5090,0x13E2,98,branch_candidate,unconditional_jump,3,62 FF BA,-70,5023
5095,0x13E7,99,branch_candidate,jump_false,3,63 00 2D,45,5143
5118,0x13FE,105,branch_candidate,jump_gt,3,69 00 16,22,5143
5140,0x1414,98,branch_candidate,unconditional_jump,3,62 FF DF,-33,5110
5152,0x1420,105,branch_candidate,jump_gt,3,69 00 1A,26,5181
5178,0x143A,98,branch_candidate,unconditional_jump,3,62 FF DD,-35,5146
5195,0x144B,105,branch_candidate,jump_gt,3,69 00 46,70,5268
5228,0x146C,100,branch_candidate,jump_ne,3,64 00 1C,28,5259
5238,0x1476,100,branch_candidate,jump_ne,3,64 00 12,18,5259
5265,0x1491,98,branch_candidate,unconditional_jump,3,62 FF B2,-78,5190
5290,0x14AA,105,branch_candidate,jump_gt,3,69 00 36,54,5347
5344,0x14E0,98,branch_candidate,unconditional_jump,3,62 FF BE,-66,5281
5357,0x14ED,101,branch_candidate,jump_eq,3,65 00 0F,15,5375
5372,0x14FC,98,branch_candidate,unconditional_jump,3,62 00 06,6,5381
5391,0x150F,101,branch_candidate,jump_eq,3,65 00 0F,15,5409
5406,0x151E,98,branch_candidate,unconditional_jump,3,62 00 06,6,5415
5424,0x1530,105,branch_candidate,jump_gt,3,69 00 17,23,5450
5447,0x1547,98,branch_candidate,unconditional_jump,3,62 FF E0,-32,5418
5489,0x1571,104,branch_candidate,jump_ge,3,68 00 5B,91,5583
5508,0x1584,98,branch_candidate,unconditional_jump,3,62 00 06,6,5517
5514,0x158A,98,branch_candidate,unconditional_jump,3,62 00 2A,42,5559
5525,0x1595,99,branch_candidate,jump_false,3,63 00 1C,28,5556
5533,0x159D,82,call_candidate,call2,3,52 37 E6,14310,19846
5541,0x15A5,82,call_candidate,call2,3,52 37 E6,14310,19854
5550,0x15AE,82,call_candidate,call2,3,52 37 E6,14310,19863
5556,0x15B4,98,branch_candidate,unconditional_jump,3,62 00 00,0,5559
5563,0x15BB,103,branch_candidate,jump_lt,3,67 00 08,8,5574
5580,0x15CC,98,branch_candidate,unconditional_jump,3,62 FF 9E,-98,5485
5586,0x15D2,105,branch_candidate,jump_gt,3,69 00 05,5,5594
5599,0x15DF,82,call_candidate,call2,3,52 15 FA,5626,11228
5640,0x1608,102,branch_candidate,jump_le,3,66 00 4A,74,5717
5727,0x165F,100,branch_candidate,jump_ne,3,64 00 E5,229,5959
5969,0x1751,100,branch_candidate,jump_ne,3,64 00 F9,249,6221
6234,0x185A,99,branch_candidate,jump_false,3,63 00 0C,12,6249
6245,0x1865,82,call_candidate,call2,3,52 23 C1,9153,15401
6263,0x1877,82,call_candidate,call2,3,52 22 27,8743,15009
6268,0x187C,99,branch_candidate,jump_false,3,63 00 14,20,6291
6288,0x1890,82,call_candidate,call2,3,52 18 95,6293,12584
6300,0x189C,99,branch_candidate,jump_false,3,63 00 0D,13,6316
6313,0x18A9,98,branch_candidate,unconditional_jump,3,62 00 09,9,6325
6341,0x18C5,99,branch_candidate,jump_false,3,63 00 25,37,6381
6346,0x18CA,99,branch_candidate,jump_false,3,63 00 0B,11,6360
6357,0x18D5,98,branch_candidate,unconditional_jump,3,62 00 08,8,6368
6383,0x18EF,99,branch_candidate,jump_false,3,63 00 06,6,6392
6389,0x18F5,98,branch_candidate,unconditional_jump,3,62 00 03,3,6395
6419,0x1913,99,branch_candidate,jump_false,3,63 00 0F,15,6437
6503,0x1967,98,branch_candidate,unconditional_jump,3,62 03 B7,951,7457
6520,0x1978,98,branch_candidate,unconditional_jump,3,62 03 A6,934,7457
6531,0x1983,99,branch_candidate,jump_false,3,63 00 15,21,6555
6552,0x1998,98,branch_candidate,unconditional_jump,3,62 00 3D,61,6616
6616,0x19D8,98,branch_candidate,unconditional_jump,3,62 03 46,838,7457
6642,0x19F2,99,branch_candidate,jump_false,3,63 01 BF,447,7092
6662,0x1A06,103,branch_candidate,jump_lt,3,67 01 40,320,6985
6710,0x1A36,103,branch_candidate,jump_lt,3,67 00 51,81,6794
6748,0x1A5C,102,branch_candidate,jump_le,3,66 00 16,22,6773
6770,0x1A72,98,branch_candidate,unconditional_jump,3,62 00 12,18,6791
6797,0x1A8D,102,branch_candidate,jump_le,3,66 00 38,56,6856
6802,0x1A92,99,branch_candidate,jump_false,3,63 00 0F,15,6820
6859,0x1ACB,102,branch_candidate,jump_le,3,66 00 39,57,6919
6864,0x1AD0,99,branch_candidate,jump_false,3,63 00 0F,15,6882
6922,0x1B0A,102,branch_candidate,jump_le,3,66 00 39,57,6982
6927,0x1B0F,99,branch_candidate,jump_false,3,63 00 0F,15,6945
6982,0x1B46,98,branch_candidate,unconditional_jump,3,62 00 68,104,7089
7037,0x1B7D,102,branch_candidate,jump_le,3,66 00 31,49,7089
7089,0x1BB1,98,branch_candidate,unconditional_jump,3,62 00 1F,31,7123
7123,0x1BD3,98,branch_candidate,unconditional_jump,3,62 01 4B,331,7457
7159,0x1BF7,99,branch_candidate,jump_false,3,63 00 06,6,7168
7165,0x1BFD,98,branch_candidate,unconditional_jump,3,62 00 0D,13,7181
7192,0x1C18,99,branch_candidate,jump_false,3,63 00 15,21,7216
7213,0x1C2D,98,branch_candidate,unconditional_jump,3,62 00 13,19,7235
7237,0x1C45,99,branch_candidate,jump_false,3,63 00 14,20,7260
7257,0x1C59,98,branch_candidate,unconditional_jump,3,62 00 11,17,7277
7277,0x1C6D,98,branch_candidate,unconditional_jump,3,62 00 B1,177,7457
7306,0x1C8A,99,branch_candidate,jump_false,3,63 00 15,21,7330
7327,0x1C9F,98,branch_candidate,unconditional_jump,3,62 00 13,19,7349
7353,0x1CB9,99,branch_candidate,jump_false,3,63 00 16,22,7378
7375,0x1CCF,98,branch_candidate,unconditional_jump,3,62 00 12,18,7396
7396,0x1CE4,98,branch_candidate,unconditional_jump,3,62 00 3A,58,7457
7404,0x1CEC,100,branch_candidate,jump_ne,3,64 00 2F,47,7454
7434,0x1D0A,82,call_candidate,call2,3,52 21 EA,8682,16119
7454,0x1D1E,98,branch_candidate,unconditional_jump,3,62 00 00,0,7457
7464,0x1D28,99,branch_candidate,jump_false,3,63 01 94,404,7871
7523,0x1D63,98,branch_candidate,unconditional_jump,3,62 01 03,259,7785
7528,0x1D68,99,branch_candidate,jump_false,3,63 00 0A,10,7541
7538,0x1D72,98,branch_candidate,unconditional_jump,3,62 00 26,38,7579
7543,0x1D77,99,branch_candidate,jump_false,3,63 00 11,17,7563
7548,0x1D7C,82,call_candidate,call2,3,52 21 B1,8625,16176
7560,0x1D88,98,branch_candidate,unconditional_jump,3,62 00 10,16,7579
7565,0x1D8D,82,call_candidate,call2,3,52 21 B1,8625,16193
7595,0x1DAB,98,branch_candidate,unconditional_jump,3,62 00 03,3,7601
7611,0x1DBB,82,call_candidate,call2,3,52 20 72,8306,15920
7654,0x1DE6,98,branch_candidate,unconditional_jump,3,62 00 7D,125,7782
7669,0x1DF5,104,branch_candidate,jump_ge,3,68 00 6B,107,7779
7680,0x1E00,82,call_candidate,call2,3,52 1F E9,8169,15852
7689,0x1E09,99,branch_candidate,jump_false,3,63 00 10,16,7708
7724,0x1E2C,82,call_candidate,call2,3,52 1E DB,7899,15626
7748,0x1E44,82,call_candidate,call2,3,52 1E CA,7882,15633
7771,0x1E5B,82,call_candidate,call2,3,52 1E C2,7874,15648
7779,0x1E63,98,branch_candidate,unconditional_jump,3,62 00 00,0,7782
7782,0x1E66,98,branch_candidate,unconditional_jump,3,62 00 56,86,7871
7788,0x1E6C,100,branch_candidate,jump_ne,3,64 00 28,40,7831
7828,0x1E94,98,branch_candidate,unconditional_jump,3,62 00 25,37,7868
7868,0x1EBC,98,branch_candidate,unconditional_jump,3,62 00 00,0,7871
7906,0x1EE2,99,branch_candidate,jump_false,3,63 00 56,86,7995
7912,0x1EE8,105,branch_candidate,jump_gt,3,69 00 2A,42,7957
7954,0x1F12,98,branch_candidate,unconditional_jump,3,62 00 26,38,7995
7987,0x1F33,82,call_candidate,call2,3,52 1F D0,8144,16134
7998,0x1F3E,105,branch_candidate,jump_gt,3,69 00 23,35,8036
8025,0x1F59,82,call_candidate,call2,3,52 1F D0,8144,16172
8033,0x1F61,98,branch_candidate,unconditional_jump,3,62 00 52,82,8118
8046,0x1F6E,99,branch_candidate,jump_false,3,63 00 1F,31,8080
8077,0x1F8D,98,branch_candidate,unconditional_jump,3,62 00 26,38,8118
8110,0x1FAE,82,call_candidate,call2,3,52 1F D0,8144,16257
8120,0x1FB8,99,branch_candidate,jump_false,3,63 00 0D,13,8136
8235,0x202B,82,call_candidate,call2,3,52 20 60,8288,16526
8257,0x2041,82,call_candidate,call2,3,52 20 60,8288,16548
8261,0x2045,82,call_candidate,call2,3,52 20 4E,8270,16534
8279,0x2057,102,branch_candidate,jump_le,3,66 00 03,3,8285
8297,0x2069,104,branch_candidate,jump_ge,3,68 00 03,3,8303
8314,0x207A,100,branch_candidate,jump_ne,3,64 00 38,56,8373
8384,0x20C0,99,branch_candidate,jump_false,3,63 00 0A,10,8397
8394,0x20CA,98,branch_candidate,unconditional_jump,3,62 00 0B,11,8408
8421,0x20E5,82,call_candidate,call2,3,52 21 A2,8610,17034
8429,0x20ED,82,call_candidate,call2,3,52 21 A2,8610,17042
8438,0x20F6,82,call_candidate,call2,3,52 21 A2,8610,17051
8447,0x20FF,82,call_candidate,call2,3,52 21 A2,8610,17060
8454,0x2106,99,branch_candidate,jump_false,3,63 00 74,116,8573
8462,0x210E,99,branch_candidate,jump_false,3,63 00 04,4,8469
8474,0x211A,99,branch_candidate,jump_false,3,63 00 04,4,8481
8490,0x212A,99,branch_candidate,jump_false,3,63 00 08,8,8501
8509,0x213D,99,branch_candidate,jump_false,3,63 00 07,7,8519
8570,0x217A,98,branch_candidate,unconditional_jump,3,62 00 22,34,8607
8635,0x21BB,99,branch_candidate,jump_false,3,63 00 08,8,8646
8690,0x21F2,100,branch_candidate,jump_ne,3,64 00 28,40,8733
8759,0x2237,99,branch_candidate,jump_false,3,63 00 BC,188,8950
8779,0x224B,99,branch_candidate,jump_false,3,63 00 A8,168,8950
8961,0x2301,99,branch_candidate,jump_false,3,63 00 BC,188,9152
8981,0x2315,99,branch_candidate,jump_false,3,63 00 A8,168,9152
9167,0x23CF,102,branch_candidate,jump_le,3,66 00 4D,77,9247
9261,0x242D,100,branch_candidate,jump_ne,3,64 00 02,2,9266
9275,0x243B,102,branch_candidate,jump_le,3,66 00 55,85,9363
9365,0x2495,99,branch_candidate,jump_false,3,63 00 3E,62,9430
9388,0x24AC,99,branch_candidate,jump_false,3,63 00 13,19,9410
9407,0x24BF,98,branch_candidate,unconditional_jump,3,62 00 11,17,9427
9427,0x24D3,98,branch_candidate,unconditional_jump,3,62 00 09,9,9439
