offset,offset_hex,length,text,population_term,string_class
41855,0xA37F,23,SC_AA_Nosalida_Icon_128,,unknown
41886,0xA39E,13,COOP_icon_128,,unknown
41921,0xA3C1,4,=4%4,,debug/display text
41946,0xA3DA,4,=4%4,,debug/display text
41989,0xA405,21,DISABLE_HORSE_WHISTLE,,likely logic anchor
42022,0xA426,21,DISABLE_HORSE_WHISTLE,,likely logic anchor
42094,0xA46E,4,%2)B,,debug/display text
42101,0xA475,4,%d)C,,debug/display text
42127,0xA48F,4,%2)B,,debug/display text
42134,0xA496,4,%d)C,,debug/display text
42160,0xA4B0,4,%2)B,,debug/display text
42167,0xA4B7,4,%d)C,,debug/display text
42193,0xA4D1,4,%2)B,,debug/display text
42200,0xA4D8,4,%d)C,,debug/display text
42226,0xA4F2,4,%2)B,,debug/display text
42233,0xA4F9,4,%d)C,,debug/display text
42259,0xA513,4,%2)B,,debug/display text
42266,0xA51A,4,%d)C,,debug/display text
42292,0xA534,4,%2)B,,debug/display text
42299,0xA53B,4,%d)C,,debug/display text
42325,0xA555,4,%2)B,,debug/display text
42332,0xA55C,4,%d)C,,debug/display text
42358,0xA576,4,%2)B,,debug/display text
42365,0xA57D,4,%d)C,,debug/display text
42391,0xA597,4,%2)B,,debug/display text
42398,0xA59E,4,%d)C,,debug/display text
42424,0xA5B8,4,%2)B,,debug/display text
42431,0xA5BF,4,%d)C,,debug/display text
42457,0xA5D9,4,%2)B,,debug/display text
42464,0xA5E0,4,%d)C,,debug/display text
42490,0xA5FA,4,%2)B,,debug/display text
42497,0xA601,4,%d)C,,debug/display text
42523,0xA61B,4,%2)B,,debug/display text
42530,0xA622,4,%d)C,,debug/display text
42556,0xA63C,4,%2)B,,debug/display text
42563,0xA643,4,%d)C,,debug/display text
42589,0xA65D,4,%2)B,,debug/display text
42596,0xA664,4,%d)C,,debug/display text
42622,0xA67E,4,%2)B,,debug/display text
42629,0xA685,4,%d)C,,debug/display text
42655,0xA69F,4,%2)B,,debug/display text
42662,0xA6A6,4,%d)C,,debug/display text
42688,0xA6C0,4,%2)B,,debug/display text
42695,0xA6C7,4,%d)C,,debug/display text
42721,0xA6E1,4,%2)B,,debug/display text
42728,0xA6E8,4,%d)C,,debug/display text
42754,0xA702,5,%2)C/,,debug/display text
42761,0xA709,5,%d)Cz,,debug/display text
42787,0xA723,5,%2)C/,,debug/display text
42794,0xA72A,5,%d)Cz,,debug/display text
42820,0xA744,5,%2)C/,,debug/display text
42827,0xA74B,5,%d)Cz,,debug/display text
42853,0xA765,5,%2)C/,,debug/display text
42860,0xA76C,5,%d)Cz,,debug/display text
42886,0xA786,5,%2)C/,,debug/display text
42893,0xA78D,5,%d)Cz,,debug/display text
42919,0xA7A7,5,%2)C/,,debug/display text
42926,0xA7AE,5,%d)Cz,,debug/display text
42952,0xA7C8,5,%2)C/,,debug/display text
42959,0xA7CF,5,%d)Cz,,debug/display text
42985,0xA7E9,5,%2)C/,,debug/display text
42992,0xA7F0,5,%d)Cz,,debug/display text
43018,0xA80A,5,%2)C/,,debug/display text
43025,0xA811,5,%d)Cz,,debug/display text
43051,0xA82B,5,%2)C/,,debug/display text
43058,0xA832,5,%d)Cz,,debug/display text
43084,0xA84C,5,%2)C/,,debug/display text
43091,0xA853,5,%d)Cz,,debug/display text
43117,0xA86D,5,%2)C/,,debug/display text
43124,0xA874,5,%d)Cz,,debug/display text
43150,0xA88E,5,%2)C/,,debug/display text
43157,0xA895,5,%d)Cz,,debug/display text
43183,0xA8AF,5,%2)C/,,debug/display text
43190,0xA8B6,5,%d)Cz,,debug/display text
43216,0xA8D0,5,%2)C/,,debug/display text
43223,0xA8D7,5,%d)Cz,,debug/display text
43249,0xA8F1,5,%2)C/,,debug/display text
43256,0xA8F8,5,%d)Cz,,debug/display text
43282,0xA912,5,%2)C/,,debug/display text
43289,0xA919,5,%d)Cz,,debug/display text
43315,0xA933,5,%2)C/,,debug/display text
43322,0xA93A,5,%d)Cz,,debug/display text
43348,0xA954,5,%2)C/,,debug/display text
43355,0xA95B,5,%d)Cz,,debug/display text
43381,0xA975,5,%2)C/,,debug/display text
43388,0xA97C,5,%d)Cz,,debug/display text
43980,0xABCC,5,"]&dd,",,debug/display text
44028,0xABFC,5,"]&2d,",,debug/display text
44582,0xAE26,5,"]&2d,",,debug/display text
44612,0xAE44,5,"]&2d,",,debug/display text
44986,0xAFBA,5,_info,,unknown
45014,0xAFD6,4,_num,,unknown
45047,0xAFF7,8,PVP_num2,,unknown
45078,0xB016,8,PVP_num3,,unknown
45140,0xB054,5,"u>, c",,debug/display text
45149,0xB05D,8,_info_mp,,unknown
45167,0xB06F,5,_info,,unknown
45185,0xB081,6,AM_num,,unknown
45202,0xB092,4,b7#t,,unknown
45225,0xB0A9,6,AM_num,,unknown
45242,0xB0BA,4,b7)t,,unknown
45265,0xB0D1,6,AM_num,,unknown
45282,0xB0E2,4,b7/t,,unknown
45332,0xB114,5,"u>, c",,debug/display text
45446,0xB186,5,"u>, c",,debug/display text
45503,0xB1BF,5,"u>, c",,debug/display text
45607,0xB227,4,"u>,R",,unknown
45619,0xB233,7,_mp_des,,unknown
45654,0xB256,4,_des,,unknown
45668,0xB264,4,_des,,unknown
45694,0xB27E,5,"u>, c",,debug/display text
45719,0xB297,14,_DYNAMIC_TITLE,,unknown
45766,0xB2C6,14,_DYNAMIC_TITLE,,unknown
45931,0xB36B,38,4o$we should have a goal at this point,,debug/display text
45993,0xB3A9,4,R:D8,,unknown
46005,0xB3B5,5,R:D c,,debug/display text
46058,0xB3EA,4,R9T.,,unknown
46075,0xB3FB,6,PVDM_1,,unknown
46096,0xB410,6,PVDM_2,,unknown
46117,0xB425,6,PVTD_1,,unknown
46138,0xB43A,6,PVTD_2,,unknown
46159,0xB44F,6,PVTD_3,,unknown
46180,0xB464,6,PVKS_1,,unknown
46201,0xB479,6,PVKS_2,,unknown
46222,0xB48E,7,PVKS2_1,,unknown
46245,0xB4A5,7,PVKS2_2,,unknown
46268,0xB4BC,7,PVKS2_3,,unknown
46291,0xB4D3,7,PVKS2_4,,unknown
46314,0xB4EA,7,PVKS2_5,,unknown
46337,0xB501,6,PVKD_1,,unknown
46359,0xB517,6,PVKD_2,,unknown
46381,0xB52D,6,PVKD_3,,unknown
46403,0xB543,7,PVUS1_1,,unknown
46426,0xB55A,7,PVUS1_2,,unknown
46449,0xB571,7,PVUS1_3,,unknown
46472,0xB588,5,PVUS2,,unknown
46493,0xB59D,6,PVRV_1,,unknown
46515,0xB5B3,6,PVRV_2,,unknown
46537,0xB5C9,6,PVRV_3,,unknown
46559,0xB5DF,7,PVTS1_1,,unknown
46582,0xB5F6,7,PVTS1_4,,unknown
46605,0xB60D,7,PVTS1_5,,unknown
46628,0xB624,7,PVTS2_1,,unknown
46651,0xB63B,7,PVHYD_1,,unknown
46674,0xB652,7,PVHYW_1,,unknown
46697,0xB669,7,PVHYG_1,,unknown
46720,0xB680,7,PVHYS_1,,unknown
46743,0xB697,7,PVHYO_1,,unknown
46766,0xB6AE,7,PVHYM_1,,unknown
46789,0xB6C5,7,PVHYC_1,,unknown
46812,0xB6DC,7,PVHYK_1,,unknown
46835,0xB6F3,7,PVGTD_1,,unknown
46858,0xB70A,7,PVGTW_1,,unknown
46881,0xB721,7,PVGTG_1,,unknown
46904,0xB738,7,PVGTS_1,,unknown
46927,0xB74F,7,PVGTO_1,,unknown
46950,0xB766,7,PVGTM_1,,unknown
46973,0xB77D,7,PVGTC_1,,unknown
46996,0xB794,7,PVFFD_1,,unknown
47019,0xB7AB,7,PVFFW_1,,unknown
47042,0xB7C2,7,PVFFG_1,,unknown
47065,0xB7D9,5,PVHWC,,unknown
47086,0xB7EE,5,PVHWG,,unknown
47107,0xB803,5,PVHMC,,unknown
47128,0xB818,5,PVHCC,,unknown
47149,0xB82D,5,OC_SU,,unknown
47170,0xB842,7,OC_W2_1,,unknown
47193,0xB859,7,OC_W2_2,,unknown
47216,0xB870,7,OC_W2_3,,unknown
47257,0xB899,4,CAKD,,unknown
47277,0xB8AD,4,CAND,,unknown
47297,0xB8C1,4,CASL,,unknown
47317,0xB8D5,4,CAMK,,unknown
47337,0xB8E9,4,CAMN,,unknown
47357,0xB8FD,4,CAGN,,unknown
47377,0xB911,4,COR1,,unknown
47397,0xB925,5,COR10,,unknown
47418,0xB93A,5,COR50,,unknown
47439,0xB94F,6,COR250,,unknown
47461,0xB965,4,COD1,,unknown
47481,0xB979,5,COD10,,unknown
47502,0xB98E,5,COD50,,unknown
47523,0xB9A3,6,COD250,,unknown
47545,0xB9B9,4,COA1,,unknown
47565,0xB9CD,5,COA10,,unknown
47586,0xB9E2,5,COA50,,unknown
47607,0xB9F7,6,COA250,,unknown
47629,0xBA0D,7,CSPKTM1,,unknown
47652,0xBA24,7,CSPKTM2,,unknown
47675,0xBA3B,7,CSPKTM3,,unknown
47698,0xBA52,7,CSPKKS1,,unknown
47721,0xBA69,7,CSPKKS2,,unknown
47744,0xBA80,7,CSPKKS3,,unknown
47767,0xBA97,7,CSPKKL1,,unknown
47790,0xBAAE,7,CSPKKL2,,unknown
47813,0xBAC5,7,CSPKKL3,,unknown
47836,0xBADC,6,CSPKND,,unknown
47858,0xBAF2,6,CSPKNN,,unknown
47880,0xBB08,7,CSPKCW1,,unknown
47903,0xBB1F,7,CSPKCW2,,unknown
47926,0xBB36,7,CSPKCW3,,unknown
47949,0xBB4D,7,CSFMTM1,,unknown
47972,0xBB64,7,CSFMTM2,,unknown
47995,0xBB7B,7,CSFMTM3,,unknown
48018,0xBB92,7,CSFMKS1,,unknown
48041,0xBBA9,7,CSFMKS2,,unknown
48064,0xBBC0,7,CSFMKS3,,unknown
48087,0xBBD7,7,CSFMKL1,,unknown
48110,0xBBEE,7,CSFMKL2,,unknown
48133,0xBC05,7,CSFMKL3,,unknown
48156,0xBC1C,6,CSFMND,,unknown
48178,0xBC32,6,CSFMNN,,unknown
48200,0xBC48,7,CSFMGT1,,unknown
48223,0xBC5F,7,CSFMGT2,,unknown
48246,0xBC76,7,CSFMGT3,,unknown
48269,0xBC8D,7,CSTSTM1,,unknown
48292,0xBCA4,7,CSTSTM2,,unknown
48315,0xBCBB,7,CSTSTM3,,unknown
48338,0xBCD2,7,CSTSKS1,,unknown
48361,0xBCE9,7,CSTSKS2,,unknown
48384,0xBD00,7,CSTSKS3,,unknown
48407,0xBD17,7,CSTSKL1,,unknown
48430,0xBD2E,7,CSTSKL2,,unknown
48453,0xBD45,7,CSTSKL3,,unknown
48476,0xBD5C,6,CSTSND,,unknown
48498,0xBD72,6,CSTSNN,,unknown
48520,0xBD88,7,CSTSGT1,,unknown
48543,0xBD9F,7,CSTSGT2,,unknown
48566,0xBDB6,7,CSTSGT3,,unknown
48589,0xBDCD,7,CSGPTM1,,unknown
48612,0xBDE4,7,CSGPTM2,,unknown
48635,0xBDFB,7,CSGPTM3,,unknown
48658,0xBE12,7,CSGPKS1,,unknown
48681,0xBE29,7,CSGPKS2,,unknown
48704,0xBE40,7,CSGPKS3,,unknown
48727,0xBE57,7,CSGPKL1,,unknown
48750,0xBE6E,7,CSGPKL2,,unknown
48773,0xBE85,7,CSGPKL3,,unknown
48796,0xBE9C,6,CSGPND,,unknown
48818,0xBEB2,6,CSGPNN,,unknown
48840,0xBEC8,7,CSGPBG1,,unknown
48863,0xBEDF,7,CSGPBG2,,unknown
48886,0xBEF6,7,CSGPBG3,,unknown
48909,0xBF0D,7,CSTMTM1,,unknown
48932,0xBF24,7,CSTMTM2,,unknown
48955,0xBF3B,7,CSTMTM3,,unknown
48978,0xBF52,7,CSTMKS1,,unknown
49001,0xBF69,7,CSTMKS2,,unknown
49024,0xBF80,7,CSTMKS3,,unknown
49047,0xBF97,7,CSTMKL1,,unknown
49070,0xBFAE,7,CSTMKL2,,unknown
49093,0xBFC5,7,CSTMKL3,,unknown
49116,0xBFDC,6,CSTMND,,unknown
49138,0xBFF2,6,CSTMNN,,unknown
49210,0xC03A,7,CSTMCK1,,unknown
49233,0xC051,7,CSTMCK2,,unknown
49256,0xC068,7,CSTMCK3,,unknown
49279,0xC07F,7,CSNSTM1,,unknown
49302,0xC096,7,CSNSTM2,,unknown
49325,0xC0AD,7,CSNSTM3,,unknown
49348,0xC0C4,7,CSNSKS1,,unknown
49371,0xC0DB,7,CSNSKS2,,unknown
49394,0xC0F2,7,CSNSKS3,,unknown
49417,0xC109,7,CSNSKL1,,unknown
49440,0xC120,7,CSNSKL2,,unknown
49463,0xC137,7,CSNSKL3,,unknown
49486,0xC14E,6,CSNSND,,unknown
49508,0xC164,6,CSNSNN,,unknown
49530,0xC17A,7,CSNSHT1,,unknown
49553,0xC191,7,CSNSHT2,,unknown
49576,0xC1A8,7,CSNSHT3,,unknown
49618,0xC1D2,5,CAAKD,,unknown
49639,0xC1E7,5,CAAND,,unknown
49660,0xC1FC,5,CAAMK,,unknown
49681,0xC211,5,CAASL,,unknown
49702,0xC226,5,CAAMN,,unknown
49723,0xC23B,5,CAAGN,,unknown
49744,0xC250,5,CAACU,,unknown
49765,0xC265,7,CAPKTM1,,unknown
49788,0xC27C,7,CAPKTM2,,unknown
49811,0xC293,7,CAPKTM3,,unknown
49834,0xC2AA,7,CAFMTM1,,unknown
49857,0xC2C1,7,CAFMTM2,,unknown
49880,0xC2D8,7,CAFMTM3,,unknown
49903,0xC2EF,7,CATSTM1,,unknown
49926,0xC306,7,CATSTM2,,unknown
49949,0xC31D,7,CATSTM3,,unknown
49972,0xC334,7,CAGPTM1,,unknown
49995,0xC34B,7,CAGPTM2,,unknown
50018,0xC362,7,CAGPTM3,,unknown
50041,0xC379,7,CATMTM1,,unknown
50064,0xC390,7,CATMTM2,,unknown
50087,0xC3A7,7,CATMTM3,,unknown
50110,0xC3BE,7,CANSTM1,,unknown
50133,0xC3D5,7,CANSTM2,,unknown
50156,0xC3EC,7,CANSTM3,,unknown
50179,0xC403,6,WP_REP,,unknown
50201,0xC419,6,WP_VOL,,unknown
50223,0xC42F,6,WP_WIN,,unknown
50245,0xC445,6,WP_SCH,,unknown
50267,0xC45B,6,WP_PMP,,unknown
50289,0xC471,6,WP_SPR,,unknown
50311,0xC487,6,WP_DBL,,unknown
50333,0xC49D,6,WP_SAW,,unknown
50355,0xC4B3,6,WP_ROL,,unknown
50377,0xC4C9,7,WP_SEMP,,unknown
50400,0xC4E0,7,WP_SEMS,,unknown
50423,0xC4F7,6,WP_CAR,,unknown
50445,0xC50D,6,WP_BUF,,unknown
50467,0xC523,6,WP_HEN,,unknown
50489,0xC539,6,WP_HPW,,unknown
50511,0xC54F,6,WP_DBB,,unknown
50533,0xC565,6,WP_BLT,,unknown
50555,0xC57B,6,WP_EVN,,unknown
50577,0xC591,6,WP_LMT,,unknown
50599,0xC5A7,6,WP_MSR,,unknown
50621,0xC5BD,7,WP_REP2,,unknown
50644,0xC5D4,7,WP_VOL2,,unknown
50667,0xC5EB,7,WP_WIN2,,unknown
50690,0xC602,7,WP_SCH2,,unknown
50713,0xC619,7,WP_PMP2,,unknown
50736,0xC630,7,WP_SPR2,,unknown
50759,0xC647,7,WP_DBL2,,unknown
50782,0xC65E,7,WP_SAW2,,unknown
50805,0xC675,7,WP_ROL2,,unknown
50828,0xC68C,7,WP_SAP2,,unknown
50851,0xC6A3,7,WP_SAS2,,unknown
50874,0xC6BA,7,WP_CAR2,,unknown
50897,0xC6D1,7,WP_BUF2,,unknown
50920,0xC6E8,7,WP_HEN2,,unknown
50943,0xC6FF,7,WP_HPW2,,unknown
50966,0xC716,7,WP_DBB2,,unknown
50989,0xC72D,7,WP_BLT2,,unknown
51012,0xC744,7,WP_EVN2,,unknown
51035,0xC75B,7,WP_LMT2,,unknown
51058,0xC772,7,WP_MSR2,,unknown
51082,0xC78A,16,challenge_01lvl2,,unknown
51107,0xC7A3,12,challenge_01,,unknown
51128,0xC7B8,18,COOP_advanced_icon,,unknown
51155,0xC7D3,19,SC_AA_Nosalida_Icon,,unknown
51183,0xC7EF,20,SC_AA_TwinRocks_Icon,,unknown
51212,0xC80C,19,SC_AA_Gaptooth_Icon,,unknown
51240,0xC828,17,SC_AA_Tesoro_Icon,,unknown
51266,0xC842,17,SC_AA_Mercer_Icon,,unknown
51292,0xC85C,16,SC_AA_Pikes_Icon,,unknown
51317,0xC875,9,COOP_icon,,unknown
51335,0xC887,16,challenge_04lvl2,,unknown
51360,0xC8A0,12,challenge_04,,unknown
51381,0xC8B5,20,MP_HeavyWeapons_Icon,,unknown
51410,0xC8D2,16,MP_Goldrush_icon,,unknown
51435,0xC8EB,20,MP_GrabTheBagII_icon,,unknown
51464,0xC908,18,MP_GrabTheBag_Icon,,unknown
51491,0xC923,19,MP_HoldYourOwn_Icon,,unknown
51519,0xC93F,17,MP_TrickShot_Icon,,unknown
51545,0xC959,15,MP_Revenge_Icon,,unknown
51569,0xC971,19,MP_Unstoppable_Icon,,unknown
51597,0xC98D,11,MP_KDR_Icon,,unknown
51617,0xC9A1,17,KillStreakII_Icon,,unknown
51643,0xC9BB,18,MP_KillStreak_Icon,,unknown
51670,0xC9D6,11,MP_TDM_Icon,,unknown
52024,0xCB38,14,SC_Travel_Icon,,unknown
52067,0xCB63,10,MP_DM_Icon,,unknown
52140,0xCBAC,4,NHIL,,unknown
52158,0xCBBE,4,NHIL,,unknown
52199,0xCBE7,4,RO5%,,debug/display text
52205,0xCBED,4,RO5%,,debug/display text
52211,0xCBF3,4,RO5%,,debug/display text
52217,0xCBF9,4,RO5%,,debug/display text
52223,0xCBFF,4,RO5&,,unknown
52321,0xCC61,4,RO5%,,debug/display text
52327,0xCC67,4,RO5&,,unknown
52333,0xCC6D,4,RO5%,,debug/display text
52339,0xCC73,4,RO5%,,debug/display text
52345,0xCC79,4,RO5%,,debug/display text
52351,0xCC7F,4,RO5%,,debug/display text
52357,0xCC85,4,RO5z,,unknown
52388,0xCCA4,4,W&OY,,unknown
52402,0xCCB2,5,"L,i's",,unknown
52459,0xCCEB,5,E9&#/,,unknown
52495,0xCD0F,4,GlTW,,unknown
52543,0xCD3F,4,'9ou,,unknown
52775,0xCE27,4,s>G%,,debug/display text
52801,0xCE41,4,dQI@,,unknown
52833,0xCE61,4,c JG,,debug/display text
52919,0xCEB7,4,l\?w,,debug/display text
52964,0xCEE4,4,1#y[,,debug/display text
52987,0xCEFB,4,0a$N,,unknown
53151,0xCF9F,5,)y.>V,,unknown
53168,0xCFB0,4,cO3c,,unknown
53223,0xCFE7,4,MsH0,,unknown
53235,0xCFF3,4,$k\v,,unknown
53266,0xD012,5,l)7y`,,unknown
53291,0xD02B,4,"`hK,",,unknown
53373,0xD07D,5,iOR+_,,unknown
