offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
61,0x3D,02 00,2,0,1
68,0x44,01 01,257,1,0
77,0x4D,02 02,514,0,1
99,0x63,01 03,769,1,0
143,0x8F,03 04,1027,1,1
168,0xA8,03 04,1027,1,1
199,0xC7,02 05,1282,0,1
208,0xD0,01 01,257,1,0
219,0xDB,01 06,1537,1,0
330,0x14A,01 07,1793,1,0
337,0x151,02 08,2050,0,1
420,0x1A4,04 09,2308,0,2
429,0x1AD,04 0A,2564,0,2
455,0x1C7,07 0B,2823,1,3
535,0x217,02 0C,3074,0,1
558,0x22E,02 0C,3074,0,1
573,0x23D,02 0C,3074,0,1
595,0x253,02 0C,3074,0,1
611,0x263,02 0C,3074,0,1
628,0x274,02 0C,3074,0,1
646,0x286,02 0C,3074,0,1
670,0x29E,02 0C,3074,0,1
694,0x2B6,02 0C,3074,0,1
718,0x2CE,02 0C,3074,0,1
742,0x2E6,02 0C,3074,0,1
766,0x2FE,02 0C,3074,0,1
790,0x316,02 0C,3074,0,1
814,0x32E,02 0C,3074,0,1
838,0x346,02 0C,3074,0,1
866,0x362,02 0C,3074,0,1
885,0x375,02 0C,3074,0,1
906,0x38A,02 0C,3074,0,1
922,0x39A,02 0C,3074,0,1
942,0x3AE,02 0C,3074,0,1
963,0x3C3,02 0C,3074,0,1
980,0x3D4,02 0C,3074,0,1
996,0x3E4,02 0C,3074,0,1
999,0x3E7,01 0D,3329,1,0
1153,0x481,01 0E,3585,1,0
1168,0x490,01 0F,3841,1,0
1199,0x4AF,03 10,4099,1,1
1207,0x4B7,03 11,4355,1,1
1214,0x4BE,03 12,4611,1,1
1224,0x4C8,03 13,4867,1,1
1236,0x4D4,05 14,5125,1,2
1249,0x4E1,05 15,5381,1,2
1296,0x510,03 16,5635,1,1
1459,0x5B3,03 17,5891,1,1
1489,0x5D1,03 18,6147,1,1
1492,0x5D4,03 19,6403,1,1
1498,0x5DA,01 1A,6657,1,0
1557,0x615,02 1B,6914,0,1
1560,0x618,00 1C,7168,0,0
1568,0x620,03 1D,7427,1,1
1639,0x667,02 1B,6914,0,1
1642,0x66A,00 1C,7168,0,0
1650,0x672,03 1D,7427,1,1
1721,0x6B9,02 1B,6914,0,1
1724,0x6BC,00 1C,7168,0,0
1755,0x6DB,01 1E,7681,1,0
1761,0x6E1,01 1E,7681,1,0
1790,0x6FE,03 1F,7939,1,1
1793,0x701,04 20,8196,0,2
1821,0x71D,03 18,6147,1,1
1824,0x720,04 20,8196,0,2
1846,0x736,04 20,8196,0,2
1852,0x73C,01 0E,3585,1,0
1867,0x74B,01 0F,3841,1,0
1883,0x75B,03 12,4611,1,1
1906,0x772,03 21,8451,1,1
1913,0x779,03 22,8707,1,1
1935,0x78F,05 23,8965,1,2
2007,0x7D7,03 24,9219,1,1
2016,0x7E0,02 25,9474,0,1
2036,0x7F4,03 21,8451,1,1
2043,0x7FB,03 22,8707,1,1
2065,0x811,05 23,8965,1,2
2137,0x859,03 24,9219,1,1
2146,0x862,02 25,9474,0,1
2168,0x878,03 21,8451,1,1
2175,0x87F,03 22,8707,1,1
2197,0x895,05 23,8965,1,2
2271,0x8DF,03 24,9219,1,1
2280,0x8E8,02 25,9474,0,1
2300,0x8FC,03 21,8451,1,1
2307,0x903,03 22,8707,1,1
2329,0x919,05 23,8965,1,2
2401,0x961,03 24,9219,1,1
2410,0x96A,02 25,9474,0,1
2425,0x979,02 02,514,0,1
2469,0x9A5,02 26,9730,0,1
2493,0x9BD,02 26,9730,0,1
2517,0x9D5,02 26,9730,0,1
2541,0x9ED,02 26,9730,0,1
2565,0xA05,02 26,9730,0,1
2589,0xA1D,02 26,9730,0,1
2613,0xA35,02 26,9730,0,1
2637,0xA4D,02 26,9730,0,1
2665,0xA69,02 26,9730,0,1
2698,0xA8A,02 26,9730,0,1
2721,0xAA1,02 26,9730,0,1
2736,0xAB0,02 26,9730,0,1
2758,0xAC6,02 26,9730,0,1
2774,0xAD6,02 26,9730,0,1
2791,0xAE7,02 26,9730,0,1
2809,0xAF9,02 26,9730,0,1
2828,0xB0C,02 26,9730,0,1
2849,0xB21,02 26,9730,0,1
2865,0xB31,02 26,9730,0,1
2885,0xB45,02 26,9730,0,1
2906,0xB5A,02 26,9730,0,1
2923,0xB6B,02 26,9730,0,1
2939,0xB7B,02 26,9730,0,1
2953,0xB89,02 27,9986,0,1
2967,0xB97,02 28,10242,0,1
2981,0xBA5,02 27,9986,0,1
3004,0xBBC,02 27,9986,0,1
3020,0xBCC,02 27,9986,0,1
3038,0xBDE,02 27,9986,0,1
3056,0xBF0,02 29,10498,0,1
3063,0xBF7,00 2A,10752,0,0
3066,0xBFA,00 2B,11008,0,0
3073,0xC01,03 22,8707,1,1
3083,0xC0B,02 2C,11266,0,1
3118,0xC2E,02 08,2050,0,1
3121,0xC31,01 2D,11521,1,0
3127,0xC37,01 2D,11521,1,0
3146,0xC4A,05 2E,11781,1,2
3178,0xC6A,04 2F,12036,0,2
3184,0xC70,00 30,12288,0,0
3187,0xC73,00 31,12544,0,0
3205,0xC85,05 32,12805,1,2
3229,0xC9D,03 33,13059,1,1
3237,0xCA5,02 34,13314,0,1
3266,0xCC2,03 21,8451,1,1
3273,0xCC9,03 33,13059,1,1
3297,0xCE1,03 35,13571,1,1
3470,0xD8E,02 36,13826,0,1
3482,0xD9A,02 37,14082,0,1
3495,0xDA7,04 38,14340,0,2
3515,0xDBB,05 39,14597,1,2
3518,0xDBE,02 3A,14850,0,1
3530,0xDCA,02 3B,15106,0,1
3550,0xDDE,05 39,14597,1,2
3553,0xDE1,02 3C,15362,0,1
3573,0xDF5,05 39,14597,1,2
3576,0xDF8,02 3D,15618,0,1
3588,0xE04,02 3E,15874,0,1
3601,0xE11,05 39,14597,1,2
3604,0xE14,02 3F,16130,0,1
3616,0xE20,02 40,16386,0,1
3771,0xEBB,01 41,16641,1,0
3799,0xED7,03 42,16899,1,1
3811,0xEE3,03 42,16899,1,1
3823,0xEEF,03 42,16899,1,1
3835,0xEFB,03 42,16899,1,1
3847,0xF07,03 42,16899,1,1
3859,0xF13,03 42,16899,1,1
3871,0xF1F,03 42,16899,1,1
3883,0xF2B,03 43,17155,1,1
3895,0xF37,03 43,17155,1,1
3907,0xF43,03 42,16899,1,1
3920,0xF50,03 42,16899,1,1
3933,0xF5D,03 42,16899,1,1
3945,0xF69,03 43,17155,1,1
3958,0xF76,03 42,16899,1,1
3971,0xF83,03 42,16899,1,1
3984,0xF90,03 42,16899,1,1
3996,0xF9C,03 43,17155,1,1
4007,0xFA7,03 43,17155,1,1
4019,0xFB3,03 43,17155,1,1
4031,0xFBF,03 43,17155,1,1
4043,0xFCB,03 43,17155,1,1
4061,0xFDD,03 44,17411,1,1
4112,0x1010,03 45,17667,1,1
4135,0x1027,05 46,17925,1,2
4154,0x103A,03 47,18179,1,1
4398,0x112E,02 48,18434,0,1
4420,0x1144,03 49,18691,1,1
4435,0x1153,03 4A,18947,1,1
4510,0x119E,03 45,17667,1,1
4533,0x11B5,05 46,17925,1,2
4552,0x11C8,03 47,18179,1,1
4793,0x12B9,02 48,18434,0,1
4815,0x12CF,03 49,18691,1,1
4830,0x12DE,03 4A,18947,1,1
4898,0x1322,01 4B,19201,1,0
4925,0x133D,03 47,18179,1,1
4966,0x1366,03 12,4611,1,1
4974,0x136E,03 4C,19459,1,1
4989,0x137D,03 4D,19715,1,1
5004,0x138C,05 4E,19973,1,2
5015,0x1397,03 4F,20227,1,1
5039,0x13AF,05 50,20485,1,2
5071,0x13CF,05 51,20741,1,2
5100,0x13EC,03 52,20995,1,1
5125,0x1405,05 53,21253,1,2
5160,0x1428,07 54,21511,1,3
5206,0x1456,05 55,21765,1,2
5233,0x1471,03 56,22019,1,1
5270,0x1496,03 57,22275,1,1
5297,0x14B1,05 58,22533,1,2
5324,0x14CC,05 51,20741,1,2
5349,0x14E5,03 59,22787,1,1
5364,0x14F4,05 55,21765,1,2
5383,0x1507,03 5A,23043,1,1
5398,0x1516,05 55,21765,1,2
5429,0x1535,03 5B,23299,1,1
5456,0x1550,01 5C,23553,1,0
