index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
0,dir,root,root,,,,,,,
1,dir,root/content,content,,,,,,,
2,dir,root/content/dlc,dlc,,,,,,,
3,dir,root/content/ai,ai,,,,,,,
4,dir,root/content/init,init,,,,,,,
5,dir,root/content/ui,ui,,,,,,,
6,file,root/content/rdr2_achievements.xml,rdr2_achievements.xml,.xml,877592,1293,20499,False,True,
7,dir,root/content/release64,release64,,,,,,,
8,dir,root/content/ambient,ambient,,,,,,,
9,file,root/content/rdr2_challenges.xml,rdr2_challenges.xml,.xml,878888,604,6915,False,True,
10,dir,root/content/dlc/zombiepack,zombiepack,,,,,,,
11,dir,root/content/dlc/ultimate,ultimate,,,,,,,
12,dir,root/content/dlc/mooutfitspack,mooutfitspack,,,,,,,
13,file,root/content/dlc/zombiepack/zombie.tr,zombie.tr,.tr,19995832,1911,8684,False,True,
14,file,root/content/dlc/zombiepack/description.txt,description.txt,.txt,19881424,142,153,False,True,
15,file,root/content/dlc/zombiepack/dlctuerrormsg.strtbl,dlctuerrormsg.strtbl,.strtbl,19881568,2422,2422,False,False,
16,file,root/content/dlc/zombiepack/zombiepack.strtbl,zombiepack.strtbl,.strtbl,19998720,883572,883572,False,False,
17,file,root/content/dlc/zombiepack/zombiepack_statoverload.strtbl,zombiepack_statoverload.strtbl,.strtbl,22468808,18425,18425,False,False,
18,file,root/content/dlc/zombiepack/zombiepack_mp.strtbl,zombiepack_mp.strtbl,.strtbl,21039104,160426,160426,False,False,
19,file,root/content/dlc/zombiepack/zombiepack_sp_fix_ps3.strtbl,zombiepack_sp_fix_ps3.strtbl,.strtbl,22303816,27209,27209,False,False,
20,file,root/content/dlc/zombiepack/zombiepack_sp_fix.txt,zombiepack_sp_fix.txt,.txt,22296096,7717,35900,False,True,
21,file,root/content/dlc/zombiepack/zombiepack_statoverload.txt,zombiepack_statoverload.txt,.txt,22487240,2595,30262,False,True,
22,file,root/content/dlc/zombiepack/zombiepack_standalone_ps3.strtbl,zombiepack_standalone_ps3.strtbl,.strtbl,22407576,61228,61228,False,False,
23,file,root/content/dlc/zombiepack/zombiepack_ps3.strtbl,zombiepack_ps3.strtbl,.strtbl,21385216,883688,883688,False,False,
24,file,root/content/dlc/zombiepack/zombiepack_standalone.strtbl,zombiepack_standalone.strtbl,.strtbl,22331032,61228,61228,False,False,
25,file,root/content/dlc/zombiepack/zombiepack_mp_ps3.strtbl,zombiepack_mp_ps3.strtbl,.strtbl,21223424,160544,160544,False,False,
26,file,root/content/dlc/zombiepack/zombiepack_mp.txt,zombiepack_mp.txt,.txt,21199536,23871,256506,False,True,
27,file,root/content/dlc/zombiepack/dlctuerrormsg_ps3.strtbl,dlctuerrormsg_ps3.strtbl,.strtbl,19885152,2610,2610,False,False,
28,dir,root/content/dlc/zombiepack/gringos,gringos,,,,,,,
29,file,root/content/dlc/zombiepack/zombiepack_standalone.txt,zombiepack_standalone.txt,.txt,22392264,15305,106296,False,True,
30,file,root/content/dlc/zombiepack/zombiepack_statoverload_ps3.strtbl,zombiepack_statoverload_ps3.strtbl,.strtbl,22489840,18425,18425,False,False,
31,file,root/content/dlc/zombiepack/dlctuerrormsg.txt,dlctuerrormsg.txt,.txt,19883992,1158,5570,False,True,
32,file,root/content/dlc/zombiepack/zombiepack.txt,zombiepack.txt,.txt,20883456,155457,1626656,False,True,
33,file,root/content/dlc/zombiepack/zombiepack_sp_fix.strtbl,zombiepack_sp_fix.strtbl,.strtbl,22268912,27183,27183,False,False,
34,file,root/content/dlc/zombiepack/gringos/dlc_rand_idle_sit_ground_player.xml,dlc_rand_idle_sit_ground_player.xml,.xml,19937944,1380,5359,False,True,
35,file,root/content/dlc/zombiepack/gringos/dlc_survivor_stand_rfl.xml,dlc_survivor_stand_rfl.xml,.xml,19950040,1274,5037,False,True,
36,file,root/content/dlc/zombiepack/gringos/zombiepack_player_sleep_bed_l.xml,zombiepack_player_sleep_bed_l.xml,.xml,19970480,1317,5667,False,True,
37,file,root/content/dlc/zombiepack/gringos/dlc_player_burn_coffin.xml,dlc_player_burn_coffin.xml,.xml,19936576,1363,10554,False,True,
38,file,root/content/dlc/zombiepack/gringos/dlc_mexico_crossing3.xml,dlc_mexico_crossing3.xml,.xml,19918704,1282,5049,False,True,
39,file,root/content/dlc/zombiepack/gringos/dlc_fenway4_others.xml,dlc_fenway4_others.xml,.xml,19906920,1258,4750,False,True,
40,file,root/content/dlc/zombiepack/gringos/zombie_treasure_hunting_4.xml,zombie_treasure_hunting_4.xml,.xml,19979440,1516,8191,False,True,
41,file,root/content/dlc/zombiepack/gringos/dlc_mexico_crossing1.xml,dlc_mexico_crossing1.xml,.xml,19916136,1277,5049,False,True,
42,file,root/content/dlc/zombiepack/gringos/dlc_survivor_kneel_rfl.xml,dlc_survivor_kneel_rfl.xml,.xml,19946200,1274,5037,False,True,
43,file,root/content/dlc/zombiepack/gringos/dlc_dead_rise_again2a.xml,dlc_dead_rise_again2a.xml,.xml,19894472,1599,9053,False,True,
44,file,root/content/dlc/zombiepack/gringos/dlc_outbreak3.xml,dlc_outbreak3.xml,.xml,19935320,1254,4750,False,True,
45,file,root/content/dlc/zombiepack/gringos/dlc_dead_rise_again1b.xml,dlc_dead_rise_again1b.xml,.xml,19893040,1430,6433,False,True,
46,file,root/content/dlc/zombiepack/gringos/zombiepack_placeposter.xml,zombiepack_placeposter.xml,.xml,19969096,1377,6381,False,True,
47,file,root/content/dlc/zombiepack/gringos/dlc_mexico_crossing_b1.xml,dlc_mexico_crossing_b1.xml,.xml,19919992,1291,5074,False,True,
48,file,root/content/dlc/zombiepack/gringos/dlc_survivor_fight.xml,dlc_survivor_fight.xml,.xml,19944920,1276,5046,False,True,
49,file,root/content/dlc/zombiepack/gringos/dlc_fenway2b.xml,dlc_fenway2b.xml,.xml,19905648,1265,4758,False,True,
50,file,root/content/dlc/zombiepack/gringos/dlc_cannibal_man.xml,dlc_cannibal_man.xml,.xml,19890000,1565,6890,False,True,
51,file,root/content/dlc/zombiepack/gringos/zombiebaitkit.xml,zombiebaitkit.xml,.xml,19960728,438,1242,False,True,
52,file,root/content/dlc/zombiepack/gringos/phosphorous.xml,phosphorous.xml,.xml,19958488,467,1387,False,True,
53,file,root/content/dlc/zombiepack/gringos/dlc_nun_bencha.xml,dlc_nun_bencha.xml,.xml,19931456,1281,5029,False,True,
54,file,root/content/dlc/zombiepack/gringos/zombiepack_player_sleep_ground.xml,zombiepack_player_sleep_ground.xml,.xml,19973120,1263,5028,False,True,
55,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_suicide.xml,z_dlc_z_overrun_suicide.xml,.xml,19994552,1277,5033,False,True,
56,file,root/content/dlc/zombiepack/gringos/horse_deed_death_z.xml,horse_deed_death_z.xml,.xml,19954712,399,1111,False,True,
57,file,root/content/dlc/zombiepack/gringos/dlc_survivor_window_rfl.xml,dlc_survivor_window_rfl.xml,.xml,19951320,1275,5040,False,True,
58,file,root/content/dlc/zombiepack/gringos/missing_persons_poster.xml,missing_persons_poster.xml,.xml,19956320,691,2707,False,True,
59,file,root/content/dlc/zombiepack/gringos/zombiepack_getmissingposter.xml,zombiepack_getmissingposter.xml,.xml,19963792,1421,5848,False,True,
60,file,root/content/dlc/zombiepack/gringos/zombiepack_footlocker.xml,zombiepack_footlocker.xml,.xml,19962320,1467,6290,False,True,
61,file,root/content/dlc/zombiepack/gringos/zombie_treasure_hunting_5.xml,zombie_treasure_hunting_5.xml,.xml,19980960,1516,8191,False,True,
62,file,root/content/dlc/zombiepack/gringos/dlc_female_cower.xml,dlc_female_cower.xml,.xml,19902800,1255,4763,False,True,
63,file,root/content/dlc/zombiepack/gringos/mp_opencoffin.xml,mp_opencoffin.xml,.xml,19957016,1470,24153,False,True,
64,file,root/content/dlc/zombiepack/gringos/dlc_eating_multi.xml,dlc_eating_multi.xml,.xml,19900096,1399,14861,False,True,
65,file,root/content/dlc/zombiepack/gringos/dlc_eating_dynamic.xml,dlc_eating_dynamic.xml,.xml,19898808,1283,5054,False,True,
66,file,root/content/dlc/zombiepack/gringos/zombiepackmpgringos.txt,zombiepackmpgringos.txt,.txt,19962264,52,52,False,False,
67,file,root/content/dlc/zombiepack/gringos/zombieboomkit.xml,zombieboomkit.xml,.xml,19961168,438,1242,False,True,
68,file,root/content/dlc/zombiepack/gringos/dlc_mexico_crossing2.xml,dlc_mexico_crossing2.xml,.xml,19917416,1281,5049,False,True,
69,file,root/content/dlc/zombiepack/gringos/dlc_mourn_suicide_original.xml,dlc_mourn_suicide_original.xml,.xml,19929952,1503,5754,False,True,
70,file,root/content/dlc/zombiepack/gringos/blunderbussammokit.xml,blunderbussammokit.xml,.xml,19887768,450,1257,False,True,
71,file,root/content/dlc/zombiepack/gringos/zombie_treasure_hunting_2.xml,zombie_treasure_hunting_2.xml,.xml,19976400,1516,8191,False,True,
72,file,root/content/dlc/zombiepack/gringos/horse_deed_pestilence_z.xml,horse_deed_pestilence_z.xml,.xml,19955512,400,1126,False,True,
73,file,root/content/dlc/zombiepack/gringos/dlc_nun_benchb.xml,dlc_nun_benchb.xml,.xml,19932744,1282,5029,False,True,
74,file,root/content/dlc/zombiepack/gringos/dlc_fenway2a.xml,dlc_fenway2a.xml,.xml,19904056,1589,8994,False,True,
75,file,root/content/dlc/zombiepack/gringos/holyrelic.xml,holyrelic.xml,.xml,19954272,435,1230,False,True,
76,file,root/content/dlc/zombiepack/gringos/zombie_camp02.xml,zombie_camp02.xml,.xml,19974384,245,421,False,True,
77,file,root/content/dlc/zombiepack/gringos/zombiepack_player_sleep_bed_r.xml,zombiepack_player_sleep_bed_r.xml,.xml,19971800,1317,5667,False,True,
78,file,root/content/dlc/zombiepack/gringos/dlc_mexico_crossing_z2.xml,dlc_mexico_crossing_z2.xml,.xml,19923856,1264,4785,False,True,
79,file,root/content/dlc/zombiepack/gringos/dlc_bonnie_sit_rifle.xml,dlc_bonnie_sit_rifle.xml,.xml,19888584,1412,5946,False,True,
80,file,root/content/dlc/zombiepack/gringos/treasure_hunter_handoff_z.xml,treasure_hunter_handoff_z.xml,.xml,19958960,1766,9979,False,True,
81,file,root/content/dlc/zombiepack/gringos/z_dlc_z_climb.xml,z_dlc_z_climb.xml,.xml,19985448,1274,5031,False,True,
82,file,root/content/dlc/zombiepack/gringos/dlc_escalera_fema_sit_crying.xml,dlc_escalera_fema_sit_crying.xml,.xml,19901496,1296,5092,False,True,
83,file,root/content/dlc/zombiepack/gringos/zombie_camp03.xml,zombie_camp03.xml,.xml,19974632,245,421,False,True,
84,file,root/content/dlc/zombiepack/gringos/zombiepack_horsehitch.xml,zombiepack_horsehitch.xml,.xml,19965216,1319,5246,False,True,
85,file,root/content/dlc/zombiepack/gringos/dlc_mexico_crossing_b2.xml,dlc_mexico_crossing_b2.xml,.xml,19921288,1290,5071,False,True,
86,file,root/content/dlc/zombiepack/gringos/dlc_stand_kneelvomit_n_any.xml,dlc_stand_kneelvomit_n_any.xml,.xml,19943832,1083,3848,False,True,
87,file,root/content/dlc/zombiepack/gringos/dlc_unforgiven.xml,dlc_unforgiven.xml,.xml,19952600,1668,9868,False,True,
88,file,root/content/dlc/zombiepack/gringos/dlc_mexico_crossing_z1.xml,dlc_mexico_crossing_z1.xml,.xml,19922584,1264,4785,False,True,
89,file,root/content/dlc/zombiepack/gringos/dlc_dead_rise_again1.xml,dlc_dead_rise_again1.xml,.xml,19891568,1466,5799,False,True,
90,file,root/content/dlc/zombiepack/gringos/zombie_treasure_hunting_3.xml,zombie_treasure_hunting_3.xml,.xml,19977920,1516,8191,False,True,
91,file,root/content/dlc/zombiepack/gringos/dlc_merchant_2_a.xml,dlc_merchant_2_a.xml,.xml,19913512,1306,5067,False,True,
92,file,root/content/dlc/zombiepack/gringos/dlc_mother_superior_waiting.xml,dlc_mother_superior_waiting.xml,.xml,19925128,1445,5772,False,True,
93,file,root/content/dlc/zombiepack/gringos/zombie_treasure_hunting_1.xml,zombie_treasure_hunting_1.xml,.xml,19974880,1513,8189,False,True,
94,file,root/content/dlc/zombiepack/gringos/dlc_landon_sitting.xml,dlc_landon_sitting.xml,.xml,19910864,1438,5776,False,True,
95,file,root/content/dlc/zombiepack/gringos/horse_deed_war_z.xml,horse_deed_war_z.xml,.xml,19955920,399,1105,False,True,
96,file,root/content/dlc/zombiepack/gringos/dlc_mckenna1.xml,dlc_mckenna1.xml,.xml,19912304,1200,4899,False,True,
97,file,root/content/dlc/zombiepack/gringos/z_dlc_family_overrun.xml,z_dlc_family_overrun.xml,.xml,19982480,1682,9927,False,True,
98,file,root/content/dlc/zombiepack/gringos/dlc_merchant_2_b.xml,dlc_merchant_2_b.xml,.xml,19914824,1306,5062,False,True,
99,file,root/content/dlc/zombiepack/gringos/dlc_survivor_roof_rfl.xml,dlc_survivor_roof_rfl.xml,.xml,19948760,1273,5034,False,True,
100,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_attacked.xml,z_dlc_z_overrun_attacked.xml,.xml,19991984,1280,5034,False,True,
101,file,root/content/dlc/zombiepack/gringos/blunderbuss_parts.xml,blunderbuss_parts.xml,.xml,19888224,354,908,False,True,
102,file,root/content/dlc/zombiepack/gringos/dlc_rcm_mother_superior.xml,dlc_rcm_mother_superior.xml,.xml,19939328,1568,9332,False,True,
103,file,root/content/dlc/zombiepack/gringos/dlc_mourn_suicide.xml,dlc_mourn_suicide.xml,.xml,19928264,1686,9893,False,True,
104,file,root/content/dlc/zombiepack/gringos/dlc_nun_benchc.xml,dlc_nun_benchc.xml,.xml,19934032,1281,5029,False,True,
105,file,root/content/dlc/zombiepack/gringos/zombiepack_lootzombie.xml,zombiepack_lootzombie.xml,.xml,19967856,1233,5161,False,True,
106,file,root/content/dlc/zombiepack/gringos/dlc_survivor_low_wall_rfl.xml,dlc_survivor_low_wall_rfl.xml,.xml,19947480,1274,5046,False,True,
107,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_attack1.xml,z_dlc_z_overrun_attack1.xml,.xml,19988624,1676,9893,False,True,
108,file,root/content/dlc/zombiepack/gringos/z_dlc_z_beat_door.xml,z_dlc_z_beat_door.xml,.xml,19984168,1273,5043,False,True,
109,file,root/content/dlc/zombiepack/gringos/zombiepackgringos.txt,zombiepackgringos.txt,.txt,19961608,649,4868,False,True,
110,file,root/content/dlc/zombiepack/gringos/z_dlc_z_family.xml,z_dlc_z_family.xml,.xml,19986728,1892,10888,False,True,
111,file,root/content/dlc/zombiepack/gringos/dlc_mourn_dead_body.xml,dlc_mourn_dead_body.xml,.xml,19926576,1686,9905,False,True,
112,file,root/content/dlc/zombiepack/gringos/dlc_sasquatch2.xml,dlc_sasquatch2.xml,.xml,19942576,1252,4754,False,True,
113,file,root/content/dlc/zombiepack/gringos/dlc_dead_rise_again2b.xml,dlc_dead_rise_again2b.xml,.xml,19896072,1263,4785,False,True,
114,file,root/content/dlc/zombiepack/gringos/dlc_find_blunderbuss.xml,dlc_find_blunderbuss.xml,.xml,19909648,1210,4937,False,True,
115,file,root/content/dlc/zombiepack/gringos/dlc_robber_struggle.xml,dlc_robber_struggle.xml,.xml,19940904,1664,9894,False,True,
116,file,root/content/dlc/zombiepack/gringos/zombiepack_horsehitch2.xml,zombiepack_horsehitch2.xml,.xml,19966536,1318,5245,False,True,
117,file,root/content/dlc/zombiepack/gringos/horse_deed_famine_z.xml,horse_deed_famine_z.xml,.xml,19955112,399,1114,False,True,
118,file,root/content/dlc/zombiepack/gringos/dlc_fenway4_rifle.xml,dlc_fenway4_rifle.xml,.xml,19908184,1463,5765,False,True,
119,file,root/content/dlc/zombiepack/gringos/dlc_dead_rise_again2c.xml,dlc_dead_rise_again2c.xml,.xml,19897336,1471,6744,False,True,
120,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_attack2.xml,z_dlc_z_overrun_attack2.xml,.xml,19990304,1672,9892,False,True,
121,file,root/content/dlc/zombiepack/gringos/z_dlc_z_overrun_dropgun.xml,z_dlc_z_overrun_dropgun.xml,.xml,19993272,1279,5033,False,True,
122,file,root/content/dlc/ultimate/description.txt,description.txt,.txt,19881288,129,148,False,True,
123,file,root/content/dlc/mooutfitspack/description.txt,description.txt,.txt,19793424,128,149,False,True,
124,file,root/content/dlc/mooutfitspack/dlctuerrormsg.strtbl,dlctuerrormsg.strtbl,.strtbl,19793560,2422,2422,False,False,
125,file,root/content/dlc/mooutfitspack/mooutfitspack_ps3.strtbl,mooutfitspack_ps3.strtbl,.strtbl,19844264,37017,37017,False,False,
126,file,root/content/dlc/mooutfitspack/mooutfitspack.txt,mooutfitspack.txt,.txt,19836784,7472,67346,False,True,
127,file,root/content/dlc/mooutfitspack/dlctuerrormsg_ps3.strtbl,dlctuerrormsg_ps3.strtbl,.strtbl,19797144,2610,2610,False,False,
128,file,root/content/dlc/mooutfitspack/mooutfitspack.strtbl,mooutfitspack.strtbl,.strtbl,19799760,37017,37017,False,False,
129,file,root/content/dlc/mooutfitspack/dlctuerrormsg.txt,dlctuerrormsg.txt,.txt,19795984,1158,5570,False,True,
130,file,root/content/ai/game_main.tr,game_main.tr,.tr,704752,12520,47117,False,True,
131,file,root/content/ai/human_unalerted.tr,human_unalerted.tr,.tr,750304,7653,30591,False,True,
132,file,root/content/ai/animal_alert.tr,animal_alert.tr,.tr,671744,496,1595,False,True,
133,file,root/content/ai/general_rules.tr,general_rules.tr,.tr,717280,1749,11170,False,True,
134,file,root/content/ai/animal_hunt.tr,animal_hunt.tr,.tr,680784,1938,9778,False,True,
135,file,root/content/ai/shopkeeper_reactions.tr,shopkeeper_reactions.tr,.tr,762000,1976,7869,False,True,
136,dir,root/content/ai/test,test,,,,,,,
137,file,root/content/ai/animal_play.tr,animal_play.tr,.tr,693560,3959,27187,False,True,
138,file,root/content/ai/animal_main.tr,animal_main.tr,.tr,682728,10827,77295,False,True,
139,file,root/content/ai/animal_common_rules.tr,animal_common_rules.tr,.tr,676120,1129,7460,False,True,
140,file,root/content/ai/movementtuning.xml,movementtuning.xml,.xml,758112,584,5432,False,True,
141,file,root/content/ai/animal_static.tr,animal_static.tr,.tr,698744,781,2850,False,True,
142,file,root/content/ai/human_hostile.tr,human_hostile.tr,.tr,739432,1828,7012,False,True,
143,file,root/content/ai/motives.xml,motives.xml,.xml,757960,150,955,False,True,
144,file,root/content/ai/animal_task.tr,animal_task.tr,.tr,699528,2472,9914,False,True,
145,file,root/content/ai/human_combat.tr,human_combat.tr,.tr,719032,16014,69142,False,True,
146,file,root/content/ai/animal_fight.tr,animal_fight.tr,.tr,678000,2782,13848,False,True,
147,file,root/content/ai/animal_eat.tr,animal_eat.tr,.tr,677256,738,1853,False,True,
148,file,root/content/ai/tasks.tr,tasks.tr,.tr,763984,10486,46497,False,True,
149,dir,root/content/ai/oldunused,oldunused,,,,,,,
150,file,root/content/ai/human_guard.tr,human_guard.tr,.tr,735048,4376,15639,False,True,
151,file,root/content/ai/audio.tr,audio.tr,.tr,702008,2738,8388,False,True,
152,file,root/content/ai/human_reactions.tr,human_reactions.tr,.tr,741264,9035,60055,False,True,
153,dir,root/content/ai/unalertedai,unalertedai,,,,,,,
154,file,root/content/ai/animal_species_rules.tr,animal_species_rules.tr,.tr,697520,1222,5930,False,True,
155,file,root/content/ai/animal_birds.tr,animal_birds.tr,.tr,672248,3865,16107,False,True,
156,file,root/content/ai/test/testevents.tr,testevents.tr,.tr,774472,408,1118,False,True,
157,file,root/content/ai/oldunused/guard.tr,guard.tr,.tr,758704,1323,3922,False,True,
158,file,root/content/ai/oldunused/squad.tr,squad.tr,.tr,760032,1962,7134,False,True,
159,file,root/content/ai/unalertedai/default_howlmoon.xml,default_howlmoon.xml,.xml,775872,323,850,False,True,
160,file,root/content/ai/unalertedai/pen_eat.xml,pen_eat.xml,.xml,776720,362,925,False,True,
161,file,root/content/ai/unalertedai/default_sleep.xml,default_sleep.xml,.xml,776200,222,434,False,True,
162,file,root/content/ai/unalertedai/default_drink.xml,default_drink.xml,.xml,775120,369,928,False,True,
163,file,root/content/ai/unalertedai/nocturnal_sleep.xml,nocturnal_sleep.xml,.xml,776424,289,799,False,True,
164,file,root/content/ai/unalertedai/default_eat.xml,default_eat.xml,.xml,775496,373,936,False,True,
165,file,root/content/ai/unalertedai/coyote_sleep.xml,coyote_sleep.xml,.xml,774888,225,502,False,True,
166,file,root/content/ai/unalertedai/rabbit_drink.xml,rabbit_drink.xml,.xml,777088,371,928,False,True,
167,dir,root/content/init/inventory,inventory,,,,,,,
168,file,root/content/init/inventory/inventory.xml,inventory.xml,.xml,781896,5687,123723,False,True,
169,file,root/content/init/inventory/dlc_inventory.xml,dlc_inventory.xml,.xml,779776,2117,41281,False,True,
170,dir,root/content/ui/net,net,,,,,,,
171,file,root/content/ui/savegame.sc.xml,savegame.sc.xml,.xml,862232,5020,61441,False,True,
172,file,root/content/ui/prompts.sc.xml,prompts.sc.xml,.xml,860752,266,568,False,True,
173,dir,root/content/ui/pausemenu,pausemenu,,,,,,,
174,file,root/content/ui/newspaper.sc.xml,newspaper.sc.xml,.xml,816008,775,7615,False,True,
175,file,root/content/ui/satchel.sc.xml,satchel.sc.xml,.xml,861024,1200,4856,False,True,
176,file,root/content/ui/shop.sc.xml,shop.sc.xml,.xml,867256,941,2893,False,True,
177,file,root/content/ui/userinterface.sc.xml,userinterface.sc.xml,.xml,876872,718,1827,False,True,
178,file,root/content/ui/cutscenes.sc.xml,cutscenes.sc.xml,.xml,792552,1033,7428,False,True,
179,file,root/content/ui/treasuremaps.sc.xml,treasuremaps.sc.xml,.xml,875536,496,992,False,True,
180,file,root/content/ui/debug.sc.xml,debug.sc.xml,.xml,793592,167,192,False,True,
181,dir,root/content/ui/transitions,transitions,,,,,,,
182,file,root/content/ui/hudscene.sc.xml,hudscene.sc.xml,.xml,798936,4181,30041,False,True,
183,file,root/content/ui/generalmenus.sc.xml,generalmenus.sc.xml,.xml,793760,5174,48838,False,True,
184,file,root/content/ui/boot.sc.xml,boot.sc.xml,.xml,787584,4963,36553,False,True,
185,file,root/content/ui/iconmappings.sc.xml,iconmappings.sc.xml,.xml,803120,470,1691,False,True,
186,file,root/content/ui/tunings.sc.xml,tunings.sc.xml,.xml,876040,826,5711,False,True,
187,dir,root/content/ui/net/profileeditor,profileeditor,,,,,,,
188,file,root/content/ui/net/main.sc.xml,main.sc.xml,.xml,805760,282,459,False,True,
189,file,root/content/ui/net/taskmachine.sc.xml,taskmachine.sc.xml,.xml,812368,3632,28084,False,True,
190,file,root/content/ui/net/hudsceneonline.sc.xml,hudsceneonline.sc.xml,.xml,803592,2161,8645,False,True,
191,file,root/content/ui/net/profileeditor/main.sc.xml,main.sc.xml,.xml,806048,2218,16741,False,True,
192,file,root/content/ui/net/profileeditor/titles.sc.xml,titles.sc.xml,.xml,811600,760,10062,False,True,
193,dir,root/content/ui/net/profileeditor/titles,titles,,,,,,,
194,file,root/content/ui/net/profileeditor/titles/dlc2.sc.xml,dlc2.sc.xml,.xml,809120,356,3736,False,True,
195,file,root/content/ui/net/profileeditor/titles/weapon.sc.xml,weapon.sc.xml,.xml,810920,264,1701,False,True,
196,file,root/content/ui/net/profileeditor/titles/stat.sc.xml,stat.sc.xml,.xml,810680,235,803,False,True,
197,file,root/content/ui/net/profileeditor/titles/dlc1.sc.xml,dlc1.sc.xml,.xml,808760,356,3736,False,True,
198,file,root/content/ui/net/profileeditor/titles/dlc3.sc.xml,dlc3.sc.xml,.xml,809480,402,4850,False,True,
199,file,root/content/ui/net/profileeditor/titles/xp.sc.xml,xp.sc.xml,.xml,811192,404,3602,False,True,
200,file,root/content/ui/net/profileeditor/titles/ambient.sc.xml,ambient.sc.xml,.xml,808272,481,5149,False,True,
201,file,root/content/ui/net/profileeditor/titles/dlc4.sc.xml,dlc4.sc.xml,.xml,809888,326,3845,False,True,
202,file,root/content/ui/net/profileeditor/titles/pvp.sc.xml,pvp.sc.xml,.xml,810216,462,6672,False,True,
203,dir,root/content/ui/pausemenu/net,net,,,,,,,
204,file,root/content/ui/pausemenu/socialclub.sc.xml,socialclub.sc.xml,.xml,856136,1586,8343,False,True,
205,file,root/content/ui/pausemenu/leaderboard.sc.xml,leaderboard.sc.xml,.xml,824936,16,16,False,False,
206,file,root/content/ui/pausemenu/controlleroptions.sc.xml,controlleroptions.sc.xml,.xml,817736,228,357,False,True,
207,file,root/content/ui/pausemenu/stats.sc.xml,stats.sc.xml,.xml,857728,1835,18951,False,True,
208,file,root/content/ui/pausemenu/challenges.sc.xml,challenges.sc.xml,.xml,816784,223,336,False,True,
209,file,root/content/ui/pausemenu/savegame.sc.xml,savegame.sc.xml,.xml,853872,2260,15170,False,True,
210,file,root/content/ui/pausemenu/net_profile.sc.xml,net_profile.sc.xml,.xml,842496,892,3632,False,True,
211,file,root/content/ui/pausemenu/hdrcalibration.sc.xml,hdrcalibration.sc.xml,.xml,819680,1132,4433,False,True,
212,file,root/content/ui/pausemenu/pausemenuscene.sc.xml,pausemenuscene.sc.xml,.xml,851544,2321,16833,False,True,
213,file,root/content/ui/pausemenu/wares.sc.xml,wares.sc.xml,.xml,859568,964,4265,False,True,
214,dir,root/content/ui/pausemenu/lobby,lobby,,,,,,,
215,file,root/content/ui/pausemenu/keybindings.sc.xml,keybindings.sc.xml,.xml,823864,1069,6046,False,True,
216,file,root/content/ui/pausemenu/journal.sc.xml,journal.sc.xml,.xml,821264,2594,41795,False,True,
217,dir,root/content/ui/pausemenu/netstats,netstats,,,,,,,
218,file,root/content/ui/pausemenu/weapons.sc.xml,weapons.sc.xml,.xml,860536,213,314,False,True,
219,file,root/content/ui/pausemenu/options.sc.xml,options.sc.xml,.xml,844352,6251,67413,False,True,
220,file,root/content/ui/pausemenu/items.sc.xml,items.sc.xml,.xml,821040,219,321,False,True,
221,file,root/content/ui/pausemenu/gallery.sc.xml,gallery.sc.xml,.xml,819456,220,327,False,True,
222,file,root/content/ui/pausemenu/inventory.sc.xml,inventory.sc.xml,.xml,820816,221,333,False,True,
223,file,root/content/ui/pausemenu/outfit.sc.xml,outfit.sc.xml,.xml,850608,928,2611,False,True,
224,file,root/content/ui/pausemenu/map.sc.xml,map.sc.xml,.xml,831152,761,2469,False,True,
225,file,root/content/ui/pausemenu/completedmission.sc.xml,completedmission.sc.xml,.xml,817456,273,913,False,True,
226,file,root/content/ui/pausemenu/collections.sc.xml,collections.sc.xml,.xml,817232,221,339,False,True,
227,file,root/content/ui/pausemenu/networking.sc.xml,networking.sc.xml,.xml,839992,2501,15914,False,True,
228,file,root/content/ui/pausemenu/net_titles.sc.xml,net_titles.sc.xml,.xml,843392,958,26013,False,True,
229,file,root/content/ui/pausemenu/controlsscreen.sc.xml,controlsscreen.sc.xml,.xml,817968,753,2100,False,True,
230,file,root/content/ui/pausemenu/extras.sc.xml,extras.sc.xml,.xml,818728,720,2119,False,True,
231,file,root/content/ui/pausemenu/clothing.sc.xml,clothing.sc.xml,.xml,817008,221,330,False,True,
232,file,root/content/ui/pausemenu/net/privatemenu.sc.xml,privatemenu.sc.xml,.xml,834272,555,1380,False,True,
233,file,root/content/ui/pausemenu/net/offlinemenu.sc.xml,offlinemenu.sc.xml,.xml,832432,951,4262,False,True,
234,file,root/content/ui/pausemenu/net/plaympconf.sc.xml,plaympconf.sc.xml,.xml,833384,884,2331,False,True,
235,file,root/content/ui/pausemenu/net/lanmenu.sc.xml,lanmenu.sc.xml,.xml,831920,507,1290,False,True,
236,file,root/content/ui/pausemenu/net/publicmenu.sc.xml,publicmenu.sc.xml,.xml,834832,559,1382,False,True,
237,file,root/content/ui/pausemenu/lobby/main.sc.xml,main.sc.xml,.xml,827328,2736,15426,False,True,
