offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
1985,0x7C1,83,call_candidate,call2,3,53 16 B3,5811,7799
1988,0x7C4,83,call_candidate,call2,3,53 16 1F,5663,7654
1991,0x7C7,83,call_candidate,call2,3,53 15 B9,5561,7555
1994,0x7CA,83,call_candidate,call2,3,53 13 D8,5080,7077
1997,0x7CD,83,call_candidate,call2,3,53 12 0A,4618,6618
2000,0x7D0,83,call_candidate,call2,3,53 11 74,4468,6471
2003,0x7D3,83,call_candidate,call2,3,53 0F 74,3956,5962
2006,0x7D6,83,call_candidate,call2,3,53 0D 4D,3405,5414
2009,0x7D9,83,call_candidate,call2,3,53 0C 9F,3231,5243
2012,0x7DC,83,call_candidate,call2,3,53 0A 78,2680,4695
2018,0x7E2,83,call_candidate,call2,3,53 6F A8,28584,30605
2021,0x7E5,99,branch_candidate,jump_false,3,63 00 09,9,2033
2024,0x7E8,83,call_candidate,call2,3,53 07 92,1938,3965
2027,0x7EB,83,call_candidate,call2,3,53 07 29,1833,3863
2030,0x7EE,83,call_candidate,call2,3,53 04 DF,1247,3280
2033,0x7F1,83,call_candidate,call2,3,53 04 2B,1067,3103
2036,0x7F4,83,call_candidate,call2,3,53 04 04,1028,3067
2039,0x7F7,83,call_candidate,call2,3,53 03 9F,927,2969
2042,0x7FA,83,call_candidate,call2,3,53 03 7D,893,2938
2053,0x805,83,call_candidate,call2,3,53 03 70,880,2936
2056,0x808,99,branch_candidate,jump_false,3,63 00 03,3,2062
2059,0x80B,82,call_candidate,call2,3,52 FF 1A,-230,1832
2078,0x81E,82,call_candidate,call2,3,52 FE 25,-475,1606
2149,0x865,82,call_candidate,call2,3,52 FD 14,-748,1404
2180,0x884,82,call_candidate,call2,3,52 FD 02,-766,1417
2185,0x889,83,call_candidate,call2,3,53 81 2D,-32467,-30279
2190,0x88E,83,call_candidate,call2,3,53 6F A8,28584,30777
2193,0x891,99,branch_candidate,jump_false,3,63 00 0F,15,2211
2202,0x89A,99,branch_candidate,jump_false,3,63 00 06,6,2211
2219,0x8AB,83,call_candidate,call2,3,53 77 BB,30651,32873
2222,0x8AE,83,call_candidate,call2,3,53 81 5A,-32422,-30197
2226,0x8B2,82,call_candidate,call2,3,52 FC 1C,-996,1233
2233,0x8B9,99,branch_candidate,jump_false,3,63 00 39,57,2293
2239,0x8BF,99,branch_candidate,jump_false,3,63 00 21,33,2275
2242,0x8C2,83,call_candidate,call2,3,53 81 5A,-32422,-30177
2257,0x8D1,99,branch_candidate,jump_false,3,63 00 0C,12,2272
2263,0x8D7,83,call_candidate,call2,3,53 81 5A,-32422,-30156
2272,0x8E0,98,branch_candidate,unconditional_jump,3,62 00 0F,15,2290
2275,0x8E3,83,call_candidate,call2,3,53 81 5A,-32422,-30144
2284,0x8EC,99,branch_candidate,jump_false,3,63 00 03,3,2290
2290,0x8F2,98,branch_candidate,unconditional_jump,3,62 00 03,3,2296
2298,0x8FA,83,call_candidate,call2,3,53 76 F3,30451,32752
2306,0x902,101,branch_candidate,jump_eq,3,65 00 0F,15,2324
2311,0x907,83,call_candidate,call2,3,53 76 F3,30451,32765
2321,0x911,82,call_candidate,call2,3,52 F6 8B,-2421,-97
2324,0x914,82,call_candidate,call2,3,52 F3 2F,-3281,-954
2327,0x917,82,call_candidate,call2,3,52 F2 B1,-3407,-1077
2338,0x922,99,branch_candidate,jump_false,3,63 00 08,8,2349
2346,0x92A,83,call_candidate,call2,3,53 81 2D,-32467,-30118
2356,0x934,82,call_candidate,call2,3,52 F2 99,-3431,-1072
2359,0x937,99,branch_candidate,jump_false,3,63 00 04,4,2366
2370,0x942,99,branch_candidate,jump_false,3,63 00 03,3,2376
2376,0x948,82,call_candidate,call2,3,52 ED F1,-4623,-2244
2382,0x94E,83,call_candidate,call2,3,53 92 15,-28139,-25754
2390,0x956,83,call_candidate,call2,3,53 92 15,-28139,-25746
2395,0x95B,99,branch_candidate,jump_false,3,63 00 0B,11,2409
2406,0x966,82,call_candidate,call2,3,52 E4 82,-7038,-4629
2409,0x969,82,call_candidate,call2,3,52 E3 BE,-7234,-4822
2414,0x96E,99,branch_candidate,jump_false,3,63 00 68,104,2521
2423,0x977,99,branch_candidate,jump_false,3,63 00 45,69,2495
2427,0x97B,82,call_candidate,call2,3,52 E3 94,-7276,-4846
2430,0x97E,99,branch_candidate,jump_false,3,63 00 3B,59,2492
2446,0x98E,82,call_candidate,call2,3,52 E3 94,-7276,-4827
2451,0x993,99,branch_candidate,jump_false,3,63 00 0A,10,2464
2458,0x99A,82,call_candidate,call2,3,52 E3 6B,-7317,-4856
2461,0x99D,98,branch_candidate,unconditional_jump,3,62 00 1C,28,2492
2478,0x9AE,82,call_candidate,call2,3,52 E3 94,-7276,-4795
2482,0x9B2,99,branch_candidate,jump_false,3,63 00 07,7,2492
2489,0x9B9,82,call_candidate,call2,3,52 E3 3A,-7366,-4874
2492,0x9BC,98,branch_candidate,unconditional_jump,3,62 00 1A,26,2521
2511,0x9CF,82,call_candidate,call2,3,52 F2 99,-3431,-917
2515,0x9D3,99,branch_candidate,jump_false,3,63 00 03,3,2521
2518,0x9D6,82,call_candidate,call2,3,52 E2 EB,-7445,-4924
2522,0x9DA,82,call_candidate,call2,3,52 E2 DA,-7462,-4937
2525,0x9DD,99,branch_candidate,jump_false,3,63 00 54,84,2612
2539,0x9EB,82,call_candidate,call2,3,52 9B 6F,-25745,-23203
2545,0x9F1,99,branch_candidate,jump_false,3,63 00 0A,10,2558
2555,0x9FB,98,branch_candidate,unconditional_jump,3,62 00 33,51,2609
2566,0xA06,82,call_candidate,call2,3,52 9B 53,-25773,-23204
2576,0xA10,99,branch_candidate,jump_false,3,63 00 1E,30,2609
2587,0xA1B,82,call_candidate,call2,3,52 96 2D,-27091,-24501
2590,0xA1E,99,branch_candidate,jump_false,3,63 00 10,16,2609
2599,0xA27,83,call_candidate,call2,3,53 81 2D,-32467,-29865
2609,0xA31,98,branch_candidate,unconditional_jump,3,62 00 0E,14,2626
2629,0xA45,82,call_candidate,call2,3,52 1C 2C,7212,9844
2632,0xA48,83,call_candidate,call2,3,53 78 08,30728,33363
2638,0xA4E,82,call_candidate,call2,3,52 E2 DA,-7462,-4821
2641,0xA51,82,call_candidate,call2,3,52 1C 1C,7196,9840
2645,0xA55,99,branch_candidate,jump_false,3,63 00 06,6,2654
2651,0xA5B,82,call_candidate,call2,3,52 1C 0B,7179,9833
2660,0xA64,83,call_candidate,call2,3,53 03 70,880,3543
2663,0xA67,99,branch_candidate,jump_false,3,63 00 0E,14,2680
2672,0xA70,82,call_candidate,call2,3,52 1B F8,7160,9835
2677,0xA75,83,call_candidate,call2,3,53 81 2D,-32467,-29787
2682,0xA7A,83,call_candidate,call2,3,53 70 9F,28831,31516
2685,0xA7D,99,branch_candidate,jump_false,3,63 00 2A,42,2730
2690,0xA82,83,call_candidate,call2,3,53 76 F3,30451,33144
2705,0xA91,83,call_candidate,call2,3,53 03 70,880,3588
2710,0xA96,99,branch_candidate,jump_false,3,63 00 11,17,2730
2713,0xA99,82,call_candidate,call2,3,52 1B CA,7114,9830
2716,0xA9C,99,branch_candidate,jump_false,3,63 00 0B,11,2730
2724,0xAA4,82,call_candidate,call2,3,52 1B 08,6920,9647
2730,0xAAA,98,branch_candidate,unconditional_jump,3,62 00 06,6,2739
2736,0xAB0,98,branch_candidate,unconditional_jump,3,62 00 00,0,2739
2743,0xAB7,98,branch_candidate,unconditional_jump,3,62 F9 97,-1641,1105
2766,0xACE,82,call_candidate,call2,3,52 1C 0B,7179,9948
2775,0xAD7,83,call_candidate,call2,3,53 92 24,-28124,-25346
2778,0xADA,82,call_candidate,call2,3,52 18 EE,6382,9163
2782,0xADE,82,call_candidate,call2,3,52 16 ED,5869,8654
2785,0xAE1,82,call_candidate,call2,3,52 15 DB,5595,8383
2790,0xAE6,82,call_candidate,call2,3,52 15 C7,5575,8368
2806,0xAF6,82,call_candidate,call2,3,52 11 92,4498,7307
2823,0xB07,82,call_candidate,call2,3,52 11 03,4355,7181
2828,0xB0C,82,call_candidate,call2,3,52 E2 DA,-7462,-4631
2831,0xB0F,99,branch_candidate,jump_false,3,63 00 05,5,2839
2836,0xB14,82,call_candidate,call2,3,52 1C 0B,7179,10018
2841,0xB19,82,call_candidate,call2,3,52 E2 DA,-7462,-4618
2844,0xB1C,99,branch_candidate,jump_false,3,63 00 05,5,2852
2849,0xB21,82,call_candidate,call2,3,52 1C 0B,7179,10031
2856,0xB28,100,branch_candidate,jump_ne,3,64 00 0C,12,2871
2903,0xB57,83,call_candidate,call2,3,53 9D A0,-25184,-22278
2907,0xB5B,82,call_candidate,call2,3,52 10 92,4242,7152
2910,0xB5E,82,call_candidate,call2,3,52 10 45,4165,7078
2913,0xB61,82,call_candidate,call2,3,52 10 13,4115,7031
2917,0xB65,83,call_candidate,call2,3,53 92 5F,-28065,-25145
2920,0xB68,82,call_candidate,call2,3,52 0F E6,4070,6993
2949,0xB85,99,branch_candidate,jump_false,3,63 00 03,3,2955
2959,0xB8F,101,branch_candidate,jump_eq,3,65 00 04,4,2966
2968,0xB98,82,call_candidate,call2,3,52 0F D0,4048,7019
2979,0xBA3,82,call_candidate,call2,3,52 0B D7,3031,6013
2982,0xBA6,82,call_candidate,call2,3,52 0B C5,3013,5998
2985,0xBA9,82,call_candidate,call2,3,52 0B B0,2992,5980
3038,0xBDE,82,call_candidate,call2,3,52 0F B4,4020,7061
3041,0xBE1,99,branch_candidate,jump_false,3,63 00 31,49,3093
3046,0xBE6,82,call_candidate,call2,3,52 0F 98,3992,7041
3053,0xBED,82,call_candidate,call2,3,52 0F 8E,3982,7038
3056,0xBF0,99,branch_candidate,jump_false,3,63 00 22,34,3093
3063,0xBF7,82,call_candidate,call2,3,52 0F 06,3846,6912
3080,0xC08,82,call_candidate,call2,3,52 0F 06,3846,6929
3103,0xC1F,99,branch_candidate,jump_false,3,63 00 07,7,3113
3128,0xC38,82,call_candidate,call2,3,52 0E AB,3755,6886
3134,0xC3E,82,call_candidate,call2,3,52 0E 61,3681,6818
3143,0xC47,83,call_candidate,call2,3,53 92 24,-28124,-24978
3148,0xC4C,82,call_candidate,call2,3,52 0E 38,3640,6791
3151,0xC4F,82,call_candidate,call2,3,52 0E 24,3620,6774
3154,0xC52,82,call_candidate,call2,3,52 0D 97,3479,6636
3157,0xC55,82,call_candidate,call2,3,52 0D 80,3456,6616
3160,0xC58,82,call_candidate,call2,3,52 0D 6D,3437,6600
3163,0xC5B,82,call_candidate,call2,3,52 0D 56,3414,6580
3166,0xC5E,82,call_candidate,call2,3,52 0C E0,3296,6465
3171,0xC63,82,call_candidate,call2,3,52 0F B4,4020,7194
3174,0xC66,99,branch_candidate,jump_false,3,63 00 14,20,3197
3180,0xC6C,82,call_candidate,call2,3,52 0C C2,3266,6449
3183,0xC6F,99,branch_candidate,jump_false,3,63 00 06,6,3192
3189,0xC75,82,call_candidate,call2,3,52 0C A5,3237,6429
3194,0xC7A,82,call_candidate,call2,3,52 0F 98,3992,7189
3197,0xC7D,82,call_candidate,call2,3,52 0C 95,3221,6421
3286,0xCD6,99,branch_candidate,jump_false,3,63 00 05,5,3294
3291,0xCDB,98,branch_candidate,unconditional_jump,3,62 00 02,2,3296
3301,0xCE5,82,call_candidate,call2,3,52 1C 1C,7196,10500
3304,0xCE8,99,branch_candidate,jump_false,3,63 00 0A,10,3317
3311,0xCEF,82,call_candidate,call2,3,52 1C 0B,7179,10493
3314,0xCF2,98,branch_candidate,unconditional_jump,3,62 00 07,7,3324
3321,0xCF9,82,call_candidate,call2,3,52 1C 0B,7179,10503
3328,0xD00,82,call_candidate,call2,3,52 0D 42,3394,6725
3333,0xD05,82,call_candidate,call2,3,52 0E 38,3640,6976
3350,0xD16,82,call_candidate,call2,3,52 0F B4,4020,7373
3353,0xD19,99,branch_candidate,jump_false,3,63 00 0B,11,3367
3358,0xD1E,82,call_candidate,call2,3,52 0F 98,3992,7353
3364,0xD24,82,call_candidate,call2,3,52 0D 28,3368,6735
3377,0xD31,103,branch_candidate,jump_lt,3,67 00 01,1,3381
3426,0xD62,99,branch_candidate,jump_false,3,63 00 07,7,3436
3447,0xD77,99,branch_candidate,jump_false,3,63 00 05,5,3455
3468,0xD8C,99,branch_candidate,jump_false,3,63 00 07,7,3478
3491,0xDA3,99,branch_candidate,jump_false,3,63 00 7D,125,3619
3510,0xDB6,104,branch_candidate,jump_ge,3,68 00 62,98,3611
3529,0xDC9,99,branch_candidate,jump_false,3,63 00 46,70,3602
3608,0xE18,98,branch_candidate,unconditional_jump,3,62 FF 97,-105,3506
3660,0xE4C,99,branch_candidate,jump_false,3,63 00 11,17,3680
3688,0xE68,99,branch_candidate,jump_false,3,63 00 0E,14,3705
3699,0xE73,82,call_candidate,call2,3,52 0E 9C,3740,7442
3702,0xE76,98,branch_candidate,unconditional_jump,3,62 00 0B,11,3716
3713,0xE81,82,call_candidate,call2,3,52 1B F8,7160,10876
3719,0xE87,99,branch_candidate,jump_false,3,63 00 11,17,3739
3768,0xEB8,82,call_candidate,call2,3,52 0E E6,3814,7585
3771,0xEBB,101,branch_candidate,jump_eq,3,65 00 27,39,3813
3781,0xEC5,83,call_candidate,call2,3,53 92 24,-28124,-24340
3787,0xECB,82,call_candidate,call2,3,52 0E 61,3681,7471
3832,0xEF8,99,branch_candidate,jump_false,3,63 00 06,6,3841
3915,0xF4B,98,branch_candidate,unconditional_jump,3,62 00 3C,60,3978
4003,0xFA3,82,call_candidate,call2,3,52 0F A7,4007,8013
4016,0xFB0,82,call_candidate,call2,3,52 1B F8,7160,11179
4031,0xFBF,82,call_candidate,call2,3,52 0F C3,4035,8069
4058,0xFDA,99,branch_candidate,jump_false,3,63 00 07,7,4068
4082,0xFF2,104,branch_candidate,jump_ge,3,68 00 1D,29,4114
4090,0xFFA,99,branch_candidate,jump_false,3,63 00 0C,12,4105
4111,0x100F,98,branch_candidate,unconditional_jump,3,62 FF DC,-36,4078
4123,0x101B,82,call_candidate,call2,3,52 0C A5,3237,7363
4134,0x1026,99,branch_candidate,jump_false,3,63 00 08,8,4145
4153,0x1039,99,branch_candidate,jump_false,3,63 00 08,8,4164
4177,0x1051,104,branch_candidate,jump_ge,3,68 00 17,23,4203
4185,0x1059,99,branch_candidate,jump_false,3,63 00 06,6,4194
4191,0x105F,82,call_candidate,call2,3,52 10 6C,4204,8398
4200,0x1068,98,branch_candidate,unconditional_jump,3,62 FF E2,-30,4173
4215,0x1077,99,branch_candidate,jump_false,3,63 00 01,1,4219
4221,0x107D,99,branch_candidate,jump_false,3,63 00 0B,11,4235
4232,0x1088,98,branch_candidate,unconditional_jump,3,62 00 06,6,4241
4252,0x109C,83,call_candidate,call2,3,53 92 24,-28124,-23869
4258,0x10A2,99,branch_candidate,jump_false,3,63 00 1D,29,4290
4287,0x10BF,82,call_candidate,call2,3,52 10 C3,4291,8581
4304,0x10D0,99,branch_candidate,jump_false,3,63 00 2A,42,4349
4314,0x10DA,99,branch_candidate,jump_false,3,63 00 04,4,4321
4367,0x110F,104,branch_candidate,jump_ge,3,68 00 0E,14,4384
4372,0x1114,82,call_candidate,call2,3,52 11 21,4385,8760
4381,0x111D,98,branch_candidate,unconditional_jump,3,62 FF EB,-21,4363
4396,0x112C,82,call_candidate,call2,3,52 11 7C,4476,8875
4399,0x112F,99,branch_candidate,jump_false,3,63 00 49,73,4475
4422,0x1146,99,branch_candidate,jump_false,3,63 00 32,50,4475
4436,0x1154,99,branch_candidate,jump_false,3,63 00 0B,11,4450
4461,0x116D,99,branch_candidate,jump_false,3,63 00 0B,11,4475
4491,0x118B,99,branch_candidate,jump_false,3,63 00 02,2,4496
4514,0x11A2,82,call_candidate,call2,3,52 15 8F,5519,10036
4517,0x11A5,83,call_candidate,call2,3,53 81 5A,-32422,-27902
4527,0x11AF,99,branch_candidate,jump_false,3,63 00 23,35,4565
4572,0x11DC,99,branch_candidate,jump_false,3,63 00 07,7,4582
4623,0x120F,83,call_candidate,call2,3,53 92 15,-28139,-23513
4627,0x1213,82,call_candidate,call2,3,52 15 08,5384,10014
4643,0x1223,83,call_candidate,call2,3,53 92 24,-28124,-23478
4651,0x122B,83,call_candidate,call2,3,53 92 24,-28124,-23470
4656,0x1230,82,call_candidate,call2,3,52 12 44,4676,9335
4664,0x1238,102,branch_candidate,jump_le,3,66 00 08,8,4675
4683,0x124B,82,call_candidate,call2,3,52 14 DF,5343,10029
4689,0x1251,82,call_candidate,call2,3,52 12 A6,4774,9466
4696,0x1258,82,call_candidate,call2,3,52 12 7E,4734,9433
4706,0x1262,99,branch_candidate,jump_false,3,63 00 07,7,4716
4723,0x1273,99,branch_candidate,jump_false,3,63 00 07,7,4733
4745,0x1289,99,branch_candidate,jump_false,3,63 00 0E,14,4762
4756,0x1294,82,call_candidate,call2,3,52 0E 9C,3740,8499
4759,0x1297,98,branch_candidate,unconditional_jump,3,62 00 0B,11,4773
4770,0x12A2,82,call_candidate,call2,3,52 1B F8,7160,11933
4781,0x12AD,99,branch_candidate,jump_false,3,63 00 12,18,4802
4784,0x12B0,83,call_candidate,call2,3,53 61 59,24921,29708
4797,0x12BD,82,call_candidate,call2,3,52 13 37,4919,9719
4809,0x12C9,99,branch_candidate,jump_false,3,63 00 07,7,4819
4821,0x12D5,99,branch_candidate,jump_false,3,63 00 06,6,4830
