offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
36,0x24,02 00,2,0,1
51,0x33,00 01,256,0,0
150,0x96,01 02,513,1,0
235,0xEB,08 03,776,0,4
245,0xF5,06 04,1030,0,3
266,0x10A,01 05,1281,1,0
310,0x136,01 06,1537,1,0
359,0x167,02 07,1794,0,1
366,0x16E,02 07,1794,0,1
379,0x17B,02 07,1794,0,1
515,0x203,00 08,2048,0,0
778,0x30A,02 09,2306,0,1
783,0x30F,02 09,2306,0,1
786,0x312,00 0A,2560,0,0
821,0x335,03 0B,2819,1,1
824,0x338,04 0C,3076,0,2
849,0x351,00 0D,3328,0,0
852,0x354,00 0E,3584,0,0
855,0x357,00 0F,3840,0,0
858,0x35A,00 10,4096,0,0
861,0x35D,00 11,4352,0,0
924,0x39C,03 12,4611,1,1
936,0x3A8,05 13,4869,1,2
943,0x3AF,03 14,5123,1,1
951,0x3B7,03 15,5379,1,1
978,0x3D2,03 12,4611,1,1
990,0x3DE,05 13,4869,1,2
1028,0x404,03 12,4611,1,1
1040,0x410,05 13,4869,1,2
1047,0x417,03 14,5123,1,1
1055,0x41F,03 15,5379,1,1
1087,0x43F,05 13,4869,1,2
1094,0x446,03 14,5123,1,1
1102,0x44E,03 15,5379,1,1
1131,0x46B,05 13,4869,1,2
1138,0x472,03 14,5123,1,1
1146,0x47A,03 15,5379,1,1
1171,0x493,05 13,4869,1,2
1178,0x49A,03 14,5123,1,1
1186,0x4A2,03 15,5379,1,1
1197,0x4AD,02 16,5634,0,1
1201,0x4B1,02 17,5890,0,1
1205,0x4B5,02 18,6146,0,1
1234,0x4D2,08 19,6408,0,4
1241,0x4D9,04 1A,6660,0,2
1247,0x4DF,02 1B,6914,0,1
1262,0x4EE,02 1C,7170,0,1
1272,0x4F8,03 1D,7427,1,1
1283,0x503,03 1E,7683,1,1
1343,0x53F,03 12,4611,1,1
1355,0x54B,05 13,4869,1,2
1362,0x552,03 14,5123,1,1
1370,0x55A,03 15,5379,1,1
1397,0x575,03 12,4611,1,1
1409,0x581,05 13,4869,1,2
1447,0x5A7,03 12,4611,1,1
1459,0x5B3,05 13,4869,1,2
1466,0x5BA,03 14,5123,1,1
1474,0x5C2,03 15,5379,1,1
1508,0x5E4,05 13,4869,1,2
1515,0x5EB,03 14,5123,1,1
1523,0x5F3,03 15,5379,1,1
1545,0x609,05 13,4869,1,2
1552,0x610,03 14,5123,1,1
1560,0x618,03 15,5379,1,1
1582,0x62E,05 13,4869,1,2
1589,0x635,03 14,5123,1,1
1597,0x63D,03 15,5379,1,1
1619,0x653,05 13,4869,1,2
1626,0x65A,03 14,5123,1,1
1634,0x662,03 15,5379,1,1
1654,0x676,05 13,4869,1,2
1661,0x67D,03 14,5123,1,1
1669,0x685,03 15,5379,1,1
1689,0x699,05 13,4869,1,2
1696,0x6A0,03 14,5123,1,1
1704,0x6A8,03 15,5379,1,1
1723,0x6BB,05 13,4869,1,2
1730,0x6C2,03 14,5123,1,1
1738,0x6CA,03 15,5379,1,1
1757,0x6DD,05 13,4869,1,2
1764,0x6E4,03 14,5123,1,1
1772,0x6EC,03 15,5379,1,1
1789,0x6FD,05 13,4869,1,2
1796,0x704,03 14,5123,1,1
1804,0x70C,03 15,5379,1,1
1853,0x73D,03 12,4611,1,1
1865,0x749,05 13,4869,1,2
1872,0x750,03 14,5123,1,1
1880,0x758,03 15,5379,1,1
1907,0x773,03 12,4611,1,1
1919,0x77F,05 13,4869,1,2
1957,0x7A5,03 12,4611,1,1
1969,0x7B1,05 13,4869,1,2
1976,0x7B8,03 14,5123,1,1
1984,0x7C0,03 15,5379,1,1
2016,0x7E0,05 13,4869,1,2
2023,0x7E7,03 14,5123,1,1
2031,0x7EF,03 15,5379,1,1
2060,0x80C,05 13,4869,1,2
2067,0x813,03 14,5123,1,1
2075,0x81B,03 15,5379,1,1
2100,0x834,05 13,4869,1,2
2107,0x83B,03 14,5123,1,1
2115,0x843,03 15,5379,1,1
2173,0x87D,03 1F,7939,1,1
2260,0x8D4,02 20,8194,0,1
2391,0x957,02 20,8194,0,1
2395,0x95B,02 16,5634,0,1
2428,0x97C,02 20,8194,0,1
2482,0x9B2,03 12,4611,1,1
2494,0x9BE,05 13,4869,1,2
2501,0x9C5,03 14,5123,1,1
2513,0x9D1,05 21,8453,1,2
2534,0x9E6,03 22,8707,1,1
2542,0x9EE,03 23,8963,1,1
2639,0xA4F,09 24,9225,1,4
2650,0xA5A,09 24,9225,1,4
2656,0xA60,03 25,9475,1,1
2684,0xA7C,09 24,9225,1,4
2695,0xA87,09 24,9225,1,4
2701,0xA8D,03 25,9475,1,1
2939,0xB7B,03 12,4611,1,1
2951,0xB87,05 13,4869,1,2
2958,0xB8E,03 14,5123,1,1
2970,0xB9A,05 21,8453,1,2
2997,0xBB5,03 12,4611,1,1
3009,0xBC1,05 13,4869,1,2
3016,0xBC8,03 14,5123,1,1
3086,0xC0E,0B 26,9739,1,5
3126,0xC36,03 27,9987,1,1
3134,0xC3E,05 21,8453,1,2
3142,0xC46,05 28,10245,1,2
3348,0xD14,03 25,9475,1,1
3362,0xD22,03 25,9475,1,1
3376,0xD30,03 25,9475,1,1
3390,0xD3E,03 25,9475,1,1
3561,0xDE9,03 29,10499,1,1
3566,0xDEE,07 2A,10759,1,3
3569,0xDF1,01 02,513,1,0
3574,0xDF6,07 2A,10759,1,3
3596,0xE0C,09 24,9225,1,4
3608,0xE18,09 24,9225,1,4
3661,0xE4D,09 24,9225,1,4
3673,0xE59,09 24,9225,1,4
3723,0xE8B,03 29,10499,1,1
3728,0xE90,07 2B,11015,1,3
3731,0xE93,01 02,513,1,0
3736,0xE98,07 2B,11015,1,3
3758,0xEAE,09 24,9225,1,4
3770,0xEBA,09 24,9225,1,4
3823,0xEEF,09 24,9225,1,4
3835,0xEFB,09 24,9225,1,4
4007,0xFA7,0E 2C,11278,0,7
4018,0xFB2,09 24,9225,1,4
4057,0xFD9,09 24,9225,1,4
4137,0x1029,0E 2C,11278,0,7
4148,0x1034,09 24,9225,1,4
4211,0x1073,0E 2C,11278,0,7
4222,0x107E,09 24,9225,1,4
4283,0x10BB,05 13,4869,1,2
4290,0x10C2,03 14,5123,1,1
4347,0x10FB,0B 26,9739,1,5
4378,0x111A,05 21,8453,1,2
4386,0x1122,05 28,10245,1,2
4393,0x1129,05 2D,11525,1,2
4692,0x1254,01 2E,11777,1,0
4799,0x12BF,10 2F,12048,0,8
4825,0x12D9,10 2F,12048,0,8
4915,0x1333,01 30,12289,1,0
5015,0x1397,01 2E,11777,1,0
5063,0x13C7,01 31,12545,1,0
