archive,archive_path,entry_path,name,extension,layer,size,offset,is_resource,resource_type,base_name,name_hash 
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1c801d40_bnd.wtb,1c801d40_bnd.wtb,.wtb,terrain_bounds_wtb,1002,211924992,True,36,1c801d40_bnd,0x5CDCCD08
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b002200_bnd.wtb,0b002200_bnd.wtb,.wtb,terrain_bounds_wtb,42830,64667648,True,36,0b002200_bnd,0xF536A929
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18002000_bnd.wtb,18002000_bnd.wtb,.wtb,terrain_bounds_wtb,44289,194560000,True,36,18002000_bnd,0x5F9F2516
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06402400_bnd.wtb,06402400_bnd.wtb,.wtb,terrain_bounds_wtb,53010,14514176,True,36,06402400_bnd,0xA0B202BA
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13402400_bnd.wtb,13402400_bnd.wtb,.wtb,terrain_bounds_wtb,40635,142612480,True,36,13402400_bnd,0x48D3B457
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f002040_bnd.wtb,0f002040_bnd.wtb,.wtb,terrain_bounds_wtb,32182,101163008,True,36,0f002040_bnd,0x2944D873
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e802640_bnd.wtb,0e802640_bnd.wtb,.wtb,terrain_bounds_wtb,37730,97150976,True,36,0e802640_bnd,0x24ED7AF2
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18002200_bnd.wtb,18002200_bnd.wtb,.wtb,terrain_bounds_wtb,85730,195053568,True,36,18002200_bnd,0xFFE3B619
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13402840_bnd.wtb,13402840_bnd.wtb,.wtb,terrain_bounds_wtb,16156,143544320,True,36,13402840_bnd,0x76B97CB4
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17802500_bnd.wtb,17802500_bnd.wtb,.wtb,terrain_bounds_wtb,25929,191860736,True,36,17802500_bnd,0xE9EB3152
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04002800_bnd.wtb,04002800_bnd.wtb,.wtb,terrain_bounds_wtb,12160,380928,True,36,04002800_bnd,0xA106DA00
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac02700_bnd.wtb,0ac02700_bnd.wtb,.wtb,terrain_bounds_wtb,58212,63705088,True,36,0ac02700_bnd,0xB7F896C4
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ac02ac0_bnd.wtb,0ac02ac0_bnd.wtb,.wtb,terrain_bounds_wtb,9708,64446464,True,36,0ac02ac0_bnd,0x1ED96352
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14402400_bnd.wtb,14402400_bnd.wtb,.wtb,terrain_bounds_wtb,12351,154028032,True,36,14402400_bnd,0x327CA013
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b4026c0_bnd.wtb,0b4026c0_bnd.wtb,.wtb,terrain_bounds_wtb,51586,67696640,True,36,0b4026c0_bnd,0x33BF6117
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19c02140_bnd.wtb,19c02140_bnd.wtb,.wtb,terrain_bounds_wtb,7637,206757888,True,36,19c02140_bnd,0x2899E0D2
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15c02380_bnd.wtb,15c02380_bnd.wtb,.wtb,terrain_bounds_wtb,59915,173254656,True,36,15c02380_bnd,0xB40FA5CF
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0dc02640_bnd.wtb,0dc02640_bnd.wtb,.wtb,terrain_bounds_wtb,44762,89974784,True,36,0dc02640_bnd,0xCE1518C1
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c02800_bnd.wtb,04c02800_bnd.wtb,.wtb,terrain_bounds_wtb,12352,2371584,True,36,04c02800_bnd,0x2FEA515B
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0dc028c0_bnd.wtb,0dc028c0_bnd.wtb,.wtb,terrain_bounds_wtb,26118,90324992,True,36,0dc028c0_bnd,0xBFD87A39
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09802800_bnd.wtb,09802800_bnd.wtb,.wtb,terrain_bounds_wtb,8795,52887552,True,36,09802800_bnd,0xD8D057F0
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002000_bnd.wtb,12002000_bnd.wtb,.wtb,terrain_bounds_wtb,29689,127389696,True,36,12002000_bnd,0xD2852367
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18c01c00_bnd.wtb,18c01c00_bnd.wtb,.wtb,terrain_bounds_wtb,40123,200697856,True,36,18c01c00_bnd,0xCB781D22
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b0025c0_bnd.wtb,1b0025c0_bnd.wtb,.wtb,terrain_bounds_wtb,5641,210991104,True,36,1b0025c0_bnd,0x83765258
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09002180_bnd.wtb,09002180_bnd.wtb,.wtb,terrain_bounds_wtb,20385,45170688,True,36,09002180_bnd,0xA88218A9
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12002180_bnd.wtb,12002180_bnd.wtb,.wtb,terrain_bounds_wtb,108447,127674368,True,36,12002180_bnd,0x2AAD176C
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19401cc0_bnd.wtb,19401cc0_bnd.wtb,.wtb,terrain_bounds_wtb,9713,203790336,True,36,19401cc0_bnd,0x2FBFD3AA
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c01dc0_bnd.wtb,16c01dc0_bnd.wtb,.wtb,terrain_bounds_wtb,36112,184281088,True,36,16c01dc0_bnd,0x5E6C4520
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06002540_bnd.wtb,06002540_bnd.wtb,.wtb,terrain_bounds_wtb,83185,12163072,True,36,06002540_bnd,0x7A89BDD5
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06402980_bnd.wtb,06402980_bnd.wtb,.wtb,terrain_bounds_wtb,43285,16918528,True,36,06402980_bnd,0x07EB0683
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13802800_bnd.wtb,13802800_bnd.wtb,.wtb,terrain_bounds_wtb,11914,146210816,True,36,13802800_bnd,0xCEE6F481
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15801e80_bnd.wtb,15801e80_bnd.wtb,.wtb,terrain_bounds_wtb,14728,168781824,True,36,15801e80_bnd,0x206ED524
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08802600_bnd.wtb,08802600_bnd.wtb,.wtb,terrain_bounds_wtb,57582,40216576,True,36,08802600_bnd,0x86BE5311
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16001e40_bnd.wtb,16001e40_bnd.wtb,.wtb,terrain_bounds_wtb,50676,175237120,True,36,16001e40_bnd,0xAC921C48
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0e402540_bnd.wtb,0e402540_bnd.wtb,.wtb,terrain_bounds_wtb,34244,94371840,True,36,0e402540_bnd,0x647E2DA1
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b4021c0_bnd.wtb,0b4021c0_bnd.wtb,.wtb,terrain_bounds_wtb,10168,66598912,True,36,0b4021c0_bnd,0x83355914
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f402380_bnd.wtb,0f402380_bnd.wtb,.wtb,terrain_bounds_wtb,11702,104282112,True,36,0f402380_bnd,0xC8B327C6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14801a00_bnd.wtb,14801a00_bnd.wtb,.wtb,terrain_bounds_wtb,3080,154929152,True,36,14801a00_bnd,0x7CCC5868
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a801cc0_bnd.wtb,1a801cc0_bnd.wtb,.wtb,terrain_bounds_wtb,17135,209334272,True,36,1a801cc0_bnd,0x01A900AD
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/094028c0_bnd.wtb,094028c0_bnd.wtb,.wtb,terrain_bounds_wtb,65438,50245632,True,36,094028c0_bnd,0xA7A8A3BF
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16c02600_bnd.wtb,16c02600_bnd.wtb,.wtb,terrain_bounds_wtb,35768,185485312,True,36,16c02600_bnd,0x8C6ADA81
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0b402b40_bnd.wtb,0b402b40_bnd.wtb,.wtb,terrain_bounds_wtb,8998,68515840,True,36,0b402b40_bnd,0xA3858938
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09002080_bnd.wtb,09002080_bnd.wtb,.wtb,terrain_bounds_wtb,20584,45037568,True,36,09002080_bnd,0xA931053E
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c002480_bnd.wtb,0c002480_bnd.wtb,.wtb,terrain_bounds_wtb,18243,73588736,True,36,0c002480_bnd,0x3D2A66C8
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1a001c80_bnd.wtb,1a001c80_bnd.wtb,.wtb,terrain_bounds_wtb,28700,207677440,True,36,1a001c80_bnd,0x5F826248
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13002d00_bnd.wtb,13002d00_bnd.wtb,.wtb,terrain_bounds_wtb,8169,141475840,True,36,13002d00_bnd,0xAB354CB3
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17001f40_bnd.wtb,17001f40_bnd.wtb,.wtb,terrain_bounds_wtb,38460,186630144,True,36,17001f40_bnd,0x4AED80BC
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08002580_bnd.wtb,08002580_bnd.wtb,.wtb,terrain_bounds_wtb,22686,35743744,True,36,08002580_bnd,0xC0610ADD
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c02b40_bnd.wtb,14c02b40_bnd.wtb,.wtb,terrain_bounds_wtb,9226,161974272,True,36,14c02b40_bnd,0xDA9D2554
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19401c00_bnd.wtb,19401c00_bnd.wtb,.wtb,terrain_bounds_wtb,10062,203751424,True,36,19401c00_bnd,0xFB620273
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1dc01d80_bnd.wtb,1dc01d80_bnd.wtb,.wtb,terrain_bounds_wtb,1386,212326400,True,36,1dc01d80_bnd,0x7BAAF0E8
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0fc02980_bnd.wtb,0fc02980_bnd.wtb,.wtb,terrain_bounds_wtb,48864,108937216,True,36,0fc02980_bnd,0x46F80BD1
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17802340_bnd.wtb,17802340_bnd.wtb,.wtb,terrain_bounds_wtb,45306,191569920,True,36,17802340_bnd,0x2A1A5EF5
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/064027c0_bnd.wtb,064027c0_bnd.wtb,.wtb,terrain_bounds_wtb,74886,16279552,True,36,064027c0_bnd,0xA63CFF6C
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11c02200_bnd.wtb,11c02200_bnd.wtb,.wtb,terrain_bounds_wtb,22996,125569024,True,36,11c02200_bnd,0x472E60F4
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07c02780_bnd.wtb,07c02780_bnd.wtb,.wtb,terrain_bounds_wtb,21829,33976320,True,36,07c02780_bnd,0x5902620A
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14801a80_bnd.wtb,14801a80_bnd.wtb,.wtb,terrain_bounds_wtb,4211,154937344,True,36,14801a80_bnd,0x50E6EBF8
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14401ec0_bnd.wtb,14401ec0_bnd.wtb,.wtb,terrain_bounds_wtb,54200,153022464,True,36,14401ec0_bnd,0xD014E23D
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0f001e40_bnd.wtb,0f001e40_bnd.wtb,.wtb,terrain_bounds_wtb,9956,100743168,True,36,0f001e40_bnd,0xAB4CA306
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04402b40_bnd.wtb,04402b40_bnd.wtb,.wtb,terrain_bounds_wtb,22198,1050624,True,36,04402b40_bnd,0xC3AE753C
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/16401c40_bnd.wtb,16401c40_bnd.wtb,.wtb,terrain_bounds_wtb,72125,178046976,True,36,16401c40_bnd,0xE9ED9210
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19401d40_bnd.wtb,19401d40_bnd.wtb,.wtb,terrain_bounds_wtb,8297,203810816,True,36,19401d40_bnd,0x03C16DF6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15002a80_bnd.wtb,15002a80_bnd.wtb,.wtb,terrain_bounds_wtb,9228,165052416,True,36,15002a80_bnd,0xFD690A98
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18802500_bnd.wtb,18802500_bnd.wtb,.wtb,terrain_bounds_wtb,20974,200019968,True,36,18802500_bnd,0x8EC00439
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1dc01e40_bnd.wtb,1dc01e40_bnd.wtb,.wtb,terrain_bounds_wtb,3678,212334592,True,36,1dc01e40_bnd,0xA831E4B6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/158021c0_bnd.wtb,158021c0_bnd.wtb,.wtb,terrain_bounds_wtb,72378,169281536,True,36,158021c0_bnd,0xE7FF636B
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/07802900_bnd.wtb,07802900_bnd.wtb,.wtb,terrain_bounds_wtb,90526,31647744,True,36,07802900_bnd,0xCCB71A82
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402b40_bnd.wtb,11402b40_bnd.wtb,.wtb,terrain_bounds_wtb,12760,123183104,True,36,11402b40_bnd,0xB922C50B
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14002200_bnd.wtb,14002200_bnd.wtb,.wtb,terrain_bounds_wtb,20079,150575104,True,36,14002200_bnd,0x2B4A49C7
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13002880_bnd.wtb,13002880_bnd.wtb,.wtb,terrain_bounds_wtb,35421,140834816,True,36,13002880_bnd,0xF889934B
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08802b80_bnd.wtb,08802b80_bnd.wtb,.wtb,terrain_bounds_wtb,9990,41867264,True,36,08802b80_bnd,0xBC10A5B0
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09c02080_bnd.wtb,09c02080_bnd.wtb,.wtb,terrain_bounds_wtb,60091,53757952,True,36,09c02080_bnd,0xC07E4167
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c02b80_bnd.wtb,13c02b80_bnd.wtb,.wtb,terrain_bounds_wtb,10351,149413888,True,36,13c02b80_bnd,0xF36FF61B
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c02180_bnd.wtb,14c02180_bnd.wtb,.wtb,terrain_bounds_wtb,98410,160366592,True,36,14c02180_bnd,0xFCAB80AC
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06002180_bnd.wtb,06002180_bnd.wtb,.wtb,terrain_bounds_wtb,11319,11016192,True,36,06002180_bnd,0x0F9BF2B2
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08402840_bnd.wtb,08402840_bnd.wtb,.wtb,terrain_bounds_wtb,60576,38240256,True,36,08402840_bnd,0xD03C9FF5
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13c02840_bnd.wtb,13c02840_bnd.wtb,.wtb,terrain_bounds_wtb,72739,148846592,True,36,13c02840_bnd,0x960390C6
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/134022c0_bnd.wtb,134022c0_bnd.wtb,.wtb,terrain_bounds_wtb,56189,142379008,True,36,134022c0_bnd,0x2C1E1D49
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c02780_bnd.wtb,04c02780_bnd.wtb,.wtb,terrain_bounds_wtb,4472,2357248,True,36,04c02780_bnd,0x268203FE
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11c023c0_bnd.wtb,11c023c0_bnd.wtb,.wtb,terrain_bounds_wtb,9712,125845504,True,36,11c023c0_bnd,0x974D0E8F
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0bc02400_bnd.wtb,0bc02400_bnd.wtb,.wtb,terrain_bounds_wtb,48492,71446528,True,36,0bc02400_bnd,0x2CD9DB32
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/17c022c0_bnd.wtb,17c022c0_bnd.wtb,.wtb,terrain_bounds_wtb,32820,193200128,True,36,17c022c0_bnd,0x63D1144A
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402300_bnd.wtb,11402300_bnd.wtb,.wtb,terrain_bounds_wtb,58022,121614336,True,36,11402300_bnd,0xF145D890
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12402400_bnd.wtb,12402400_bnd.wtb,.wtb,terrain_bounds_wtb,52941,131074048,True,36,12402400_bnd,0xA84EAE73
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15401ac0_bnd.wtb,15401ac0_bnd.wtb,.wtb,terrain_bounds_wtb,34976,165175296,True,36,15401ac0_bnd,0x0552D690
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/1b401ec0_bnd.wtb,1b401ec0_bnd.wtb,.wtb,terrain_bounds_wtb,3185,211210240,True,36,1b401ec0_bnd,0x9DD87A7F
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11401e00_bnd.wtb,11401e00_bnd.wtb,.wtb,terrain_bounds_wtb,3386,121135104,True,36,11401e00_bnd,0xCAEB21C0
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/09002440_bnd.wtb,09002440_bnd.wtb,.wtb,terrain_bounds_wtb,21957,45680640,True,36,09002440_bnd,0xC8A01BF0
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/14c02900_bnd.wtb,14c02900_bnd.wtb,.wtb,terrain_bounds_wtb,30602,161808384,True,36,14c02900_bnd,0xB030ACDD
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0ec02ac0_bnd.wtb,0ec02ac0_bnd.wtb,.wtb,terrain_bounds_wtb,39120,100517888,True,36,0ec02ac0_bnd,0x0AA123B3
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0c802000_bnd.wtb,0c802000_bnd.wtb,.wtb,terrain_bounds_wtb,8305,76800000,True,36,0c802000_bnd,0x098D867D
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/15002940_bnd.wtb,15002940_bnd.wtb,.wtb,terrain_bounds_wtb,31702,164909056,True,36,15002940_bnd,0x44AB8442
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/10c023c0_bnd.wtb,10c023c0_bnd.wtb,.wtb,terrain_bounds_wtb,9484,117714944,True,36,10c023c0_bnd,0x5FC4CA49
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/044026c0_bnd.wtb,044026c0_bnd.wtb,.wtb,terrain_bounds_wtb,17492,780288,True,36,044026c0_bnd,0x3FA406F9
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/114025c0_bnd.wtb,114025c0_bnd.wtb,.wtb,terrain_bounds_wtb,13536,122105856,True,36,114025c0_bnd,0xBB3CC699
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/0d4029c0_bnd.wtb,0d4029c0_bnd.wtb,.wtb,terrain_bounds_wtb,67184,85520384,True,36,0d4029c0_bnd,0x4E6676DB
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/104029c0_bnd.wtb,104029c0_bnd.wtb,.wtb,terrain_bounds_wtb,24374,113590272,True,36,104029c0_bnd,0x8F273A1C
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/19001f00_bnd.wtb,19001f00_bnd.wtb,.wtb,terrain_bounds_wtb,11845,202713088,True,36,19001f00_bnd,0xCF34F871
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/12c020c0_bnd.wtb,12c020c0_bnd.wtb,.wtb,terrain_bounds_wtb,100729,135546880,True,36,12c020c0_bnd,0x70B5EA76
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/18802140_bnd.wtb,18802140_bnd.wtb,.wtb,terrain_bounds_wtb,65167,199288832,True,36,18802140_bnd,0x8569E85F
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05002a00_bnd.wtb,05002a00_bnd.wtb,.wtb,terrain_bounds_wtb,17372,4079616,True,36,05002a00_bnd,0x618EB578
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/05802880_bnd.wtb,05802880_bnd.wtb,.wtb,terrain_bounds_wtb,13257,7639040,True,36,05802880_bnd,0x970D2932
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/13002040_bnd.wtb,13002040_bnd.wtb,.wtb,terrain_bounds_wtb,110414,138786816,True,36,13002040_bnd,0xE2985B38
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/04c02200_bnd.wtb,04c02200_bnd.wtb,.wtb,terrain_bounds_wtb,9494,1683456,True,36,04c02200_bnd,0x53BBF385
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/11402500_bnd.wtb,11402500_bnd.wtb,.wtb,terrain_bounds_wtb,54945,121985024,True,36,11402500_bnd,0x7436EF77
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/08802b00_bnd.wtb,08802b00_bnd.wtb,.wtb,terrain_bounds_wtb,48053,41734144,True,36,08802b00_bnd,0x1266E3C2
terrainboundres.rpf,D:\Games\Red Dead Redemption\game\terrainboundres.rpf,root/terrainboundres/territory_swall_noid/06c02300_bnd.wtb,06c02300_bnd.wtb,.wtb,terrain_bounds_wtb,85256,20746240,True,36,06c02300_bnd,0xFBDE92C2
