offset,offset_hex,opcode,width,value,actor_kind,operand_hex
60200,0xEB28,37,1,20,eActorEnum_candidate,14
60231,0xEB47,37,1,42,eActorEnum_candidate,2A
60274,0xEB72,37,1,42,eActorEnum_candidate,2A
60285,0xEB7D,37,1,42,eActorEnum_candidate,2A
60294,0xEB86,37,1,42,eActorEnum_candidate,2A
60311,0xEB97,37,1,42,eActorEnum_candidate,2A
60323,0xEBA3,37,1,50,eActorEnum_candidate,32
60327,0xEBA7,38,2,6500,,19 64
60333,0xEBAD,65,2,3076,,0C 04
60372,0xEBD4,37,1,42,eActorEnum_candidate,2A
60388,0xEBE4,37,1,42,eActorEnum_candidate,2A
60431,0xEC0F,37,1,42,eActorEnum_candidate,2A
60442,0xEC1A,37,1,42,eActorEnum_candidate,2A
60451,0xEC23,37,1,42,eActorEnum_candidate,2A
60464,0xEC30,37,1,25,eActorEnum_candidate,19
60469,0xEC35,37,1,42,eActorEnum_candidate,2A
60481,0xEC41,37,1,100,eActorEnum_candidate,64
60485,0xEC45,38,2,19350,,4B 96
60491,0xEC4B,65,2,3077,,0C 05
60517,0xEC65,37,1,25,eActorEnum_candidate,19
60531,0xEC73,37,1,42,eActorEnum_candidate,2A
60547,0xEC83,37,1,42,eActorEnum_candidate,2A
60590,0xECAE,37,1,42,eActorEnum_candidate,2A
60601,0xECB9,37,1,42,eActorEnum_candidate,2A
60610,0xECC2,37,1,42,eActorEnum_candidate,2A
60623,0xECCF,37,1,75,eActorEnum_candidate,4B
60628,0xECD4,38,2,10902,,2A 96
60634,0xECDA,65,2,3078,,0C 06
60653,0xECED,37,1,75,eActorEnum_candidate,4B
60667,0xECFB,37,1,42,eActorEnum_candidate,2A
60730,0xED3A,37,1,15,eActorEnum_candidate,0F
60749,0xED4D,37,1,38,eActorEnum_candidate,26
60796,0xED7C,37,1,22,eActorEnum_candidate,16
60801,0xED81,37,1,38,eActorEnum_candidate,26
60812,0xED8C,37,1,38,eActorEnum_candidate,26
60821,0xED95,37,1,38,eActorEnum_candidate,26
60842,0xEDAA,38,2,9878,,26 96
60848,0xEDB0,65,2,3064,,0B F8
60880,0xEDD0,37,1,38,eActorEnum_candidate,26
60943,0xEE0F,37,1,15,eActorEnum_candidate,0F
60974,0xEE2E,37,1,34,eActorEnum_candidate,22
61017,0xEE59,37,1,34,eActorEnum_candidate,22
61028,0xEE64,37,1,34,eActorEnum_candidate,22
61037,0xEE6D,37,1,34,eActorEnum_candidate,22
61054,0xEE7E,37,1,34,eActorEnum_candidate,22
61066,0xEE8A,37,1,50,eActorEnum_candidate,32
61070,0xEE8E,38,2,6500,,19 64
61076,0xEE94,65,2,3056,,0B F0
61115,0xEEBB,37,1,34,eActorEnum_candidate,22
61131,0xEECB,37,1,34,eActorEnum_candidate,22
61174,0xEEF6,37,1,34,eActorEnum_candidate,22
61185,0xEF01,37,1,34,eActorEnum_candidate,22
61194,0xEF0A,37,1,34,eActorEnum_candidate,22
61207,0xEF17,37,1,25,eActorEnum_candidate,19
61212,0xEF1C,37,1,34,eActorEnum_candidate,22
61224,0xEF28,37,1,100,eActorEnum_candidate,64
61228,0xEF2C,38,2,19350,,4B 96
61234,0xEF32,65,2,3057,,0B F1
61260,0xEF4C,37,1,25,eActorEnum_candidate,19
61274,0xEF5A,37,1,34,eActorEnum_candidate,22
61290,0xEF6A,37,1,34,eActorEnum_candidate,22
61333,0xEF95,37,1,34,eActorEnum_candidate,22
61344,0xEFA0,37,1,34,eActorEnum_candidate,22
61353,0xEFA9,37,1,34,eActorEnum_candidate,22
61366,0xEFB6,37,1,75,eActorEnum_candidate,4B
61371,0xEFBB,38,2,8854,,22 96
61377,0xEFC1,65,2,3058,,0B F2
61396,0xEFD4,37,1,75,eActorEnum_candidate,4B
61410,0xEFE2,37,1,34,eActorEnum_candidate,22
61441,0xF001,37,1,11,eActorEnum_candidate,0B
61460,0xF014,37,1,11,eActorEnum_candidate,0B
61477,0xF025,37,1,35,eActorEnum_candidate,23
61486,0xF02E,37,1,20,eActorEnum_candidate,14
61495,0xF037,38,2,2966,,0B 96
61501,0xF03D,65,2,3025,,0B D1
61520,0xF050,37,1,20,eActorEnum_candidate,14
61534,0xF05E,37,1,11,eActorEnum_candidate,0B
61611,0xF0AB,37,1,35,eActorEnum_candidate,23
61635,0xF0C3,37,1,50,eActorEnum_candidate,32
61639,0xF0C7,38,2,2660,,0A 64
61645,0xF0CD,65,2,3016,,0B C8
61720,0xF118,37,1,35,eActorEnum_candidate,23
61729,0xF121,37,1,10,eActorEnum_candidate,0A
61745,0xF131,37,1,100,eActorEnum_candidate,64
61749,0xF135,38,2,3990,,0F 96
61755,0xF13B,65,2,3017,,0B C9
61786,0xF15A,37,1,10,eActorEnum_candidate,0A
61831,0xF187,37,1,35,eActorEnum_candidate,23
61840,0xF190,37,1,15,eActorEnum_candidate,0F
61846,0xF196,37,1,150,eActorEnum_candidate,96
61851,0xF19B,65,2,3018,,0B CA
61870,0xF1AE,37,1,15,eActorEnum_candidate,0F
61914,0xF1DA,37,1,11,eActorEnum_candidate,0B
61933,0xF1ED,37,1,10,eActorEnum_candidate,0A
61950,0xF1FE,37,1,35,eActorEnum_candidate,23
61959,0xF207,37,1,10,eActorEnum_candidate,0A
61968,0xF210,38,2,2710,,0A 96
61974,0xF216,65,2,3024,,0B D0
61993,0xF229,37,1,10,eActorEnum_candidate,0A
62007,0xF237,37,1,10,eActorEnum_candidate,0A
62084,0xF284,37,1,35,eActorEnum_candidate,23
62108,0xF29C,37,1,50,eActorEnum_candidate,32
62113,0xF2A1,37,1,100,eActorEnum_candidate,64
62118,0xF2A6,65,2,3013,,0B C5
62193,0xF2F1,37,1,35,eActorEnum_candidate,23
