function_index,function_name,start_decoded_offset,start_decoded_offset_hex,end_decoded_offset,end_decoded_offset_hex,size,string_reference_count,native_call_count,constant_count,branch_count,table_block_count,purpose_tags
0,main,0,0x0,485,0x1E5,485,5,16,12,63,0,[]
1,Function_1,485,0x1E5,511,0x1FF,26,0,2,1,2,0,[]
2,Function_2,511,0x1FF,551,0x227,40,0,0,0,4,0,[]
3,Function_3,551,0x227,560,0x230,9,0,0,0,1,0,[]
4,Function_4,560,0x230,825,0x339,265,11,14,0,8,0,['enable']
5,Function_5,825,0x339,842,0x34A,17,0,0,0,1,0,[]
6,Function_6,842,0x34A,875,0x36B,33,1,3,0,1,0,[]
7,Function_7,875,0x36B,897,0x381,22,0,2,0,1,0,[]
8,Function_8,897,0x381,1316,0x524,419,0,3,20,78,0,[]
9,Function_9,1316,0x524,1327,0x52F,11,0,0,1,1,0,[]
10,Function_10,1327,0x52F,1342,0x53E,15,0,0,0,1,0,[]
11,Function_11,1342,0x53E,1357,0x54D,15,0,0,0,1,0,[]
12,Function_12,1357,0x54D,1389,0x56D,32,0,0,0,1,0,[]
13,Function_13,1389,0x56D,1433,0x599,44,0,2,1,3,0,[]
14,Function_14,1433,0x599,1566,0x61E,133,0,4,4,5,0,[]
15,Function_15,1566,0x61E,1629,0x65D,63,3,0,0,3,0,[]
16,Function_16,1629,0x65D,1656,0x678,27,0,1,1,2,0,[]
17,Function_17,1656,0x678,1670,0x686,14,0,0,0,1,0,[]
18,Function_18,1670,0x686,1767,0x6E7,97,1,5,0,15,0,[]
19,Function_19,1767,0x6E7,1785,0x6F9,18,0,0,0,1,0,[]
20,Function_20,1785,0x6F9,1798,0x706,13,0,0,0,0,0,[]
21,Function_21,1798,0x706,1809,0x711,11,0,0,1,1,0,[]
22,Function_22,1809,0x711,1890,0x762,81,0,3,1,10,0,[]
23,Function_23,1890,0x762,1903,0x76F,13,0,0,0,1,0,[]
24,Function_24,1903,0x76F,2028,0x7EC,125,0,6,4,6,0,[]
25,Function_25,2028,0x7EC,2047,0x7FF,19,0,2,0,1,0,[]
26,Function_26,2047,0x7FF,2412,0x96C,365,4,17,1,27,0,[]
27,Function_27,2412,0x96C,2711,0xA97,299,0,15,6,17,0,[]
28,Function_28,2711,0xA97,2728,0xAA8,17,0,0,0,0,0,[]
29,Function_29,2728,0xAA8,2745,0xAB9,17,0,0,0,0,0,[]
30,Function_30,2745,0xAB9,2762,0xACA,17,0,0,0,0,0,[]
31,Function_31,2762,0xACA,2797,0xAED,35,0,0,0,5,0,[]
32,Function_32,2797,0xAED,2828,0xB0C,31,0,2,0,1,0,[]
33,Function_33,2828,0xB0C,2840,0xB18,12,0,1,0,0,0,[]
34,Function_34,2840,0xB18,2851,0xB23,11,0,0,1,1,0,[]
35,Function_35,2851,0xB23,2897,0xB51,46,0,1,1,3,0,[]
36,Function_36,2897,0xB51,2909,0xB5D,12,0,0,0,1,0,[]
37,Function_37,2909,0xB5D,2921,0xB69,12,0,0,0,1,0,[]
38,Function_38,2921,0xB69,3056,0xBF0,135,0,6,1,10,0,[]
39,Function_39,3056,0xBF0,3069,0xBFD,13,0,1,0,0,0,[]
40,Function_40,3069,0xBFD,3108,0xC24,39,0,2,0,1,0,[]
41,Function_41,3108,0xC24,3252,0xCB4,144,0,0,0,8,0,[]
42,Function_42,3252,0xCB4,3270,0xCC6,18,0,0,1,2,0,[]
43,Function_43,3270,0xCC6,3291,0xCDB,21,1,0,0,0,0,[]
44,Function_44,3291,0xCDB,3308,0xCEC,17,0,0,0,2,0,[]
45,Function_45,3308,0xCEC,3318,0xCF6,10,0,0,0,1,0,[]
46,Function_46,3318,0xCF6,3341,0xD0D,23,1,0,0,0,0,[]
47,Function_47,3341,0xD0D,3359,0xD1F,18,1,0,0,0,0,[]
48,Function_48,3359,0xD1F,3415,0xD57,56,1,2,1,2,0,[]
49,Function_49,3415,0xD57,3462,0xD86,47,1,2,0,1,0,[]
50,Function_50,3462,0xD86,4265,0x10A9,803,7,19,10,62,0,[]
51,Function_51,4265,0x10A9,4906,0x132A,641,8,26,2,38,0,[]
52,Function_52,4906,0x132A,4938,0x134A,32,0,1,0,4,0,[]
53,Function_53,4938,0x134A,4992,0x1380,54,0,0,1,5,0,[]
54,Function_54,4992,0x1380,5097,0x13E9,105,1,2,0,4,0,[]
55,Function_55,5097,0x13E9,5113,0x13F9,16,0,0,0,0,0,[]
56,Function_56,5113,0x13F9,5177,0x1439,64,2,5,0,2,0,[]
57,Function_57,5177,0x1439,5709,0x164D,532,17,0,0,1,0,[]
58,Function_58,5709,0x164D,5722,0x165A,13,0,1,0,0,0,[]
59,Function_59,5722,0x165A,5744,0x1670,22,0,1,0,2,0,[]
60,Function_60,5744,0x1670,5759,0x167F,15,0,0,0,1,0,[]
61,Function_61,5759,0x167F,5809,0x16B1,50,0,2,0,2,0,[]
62,Function_62,5809,0x16B1,5975,0x1757,166,2,6,3,9,0,[]
63,Function_63,5975,0x1757,5992,0x1768,17,0,0,1,0,0,[]
64,Function_64,5992,0x1768,6006,0x1776,14,1,1,0,0,0,[]
65,Function_65,6006,0x1776,6093,0x17CD,87,1,2,0,4,0,[]
66,Function_66,6093,0x17CD,6105,0x17D9,12,0,0,0,0,0,[]
67,Function_67,6105,0x17D9,6137,0x17F9,32,0,2,1,1,0,[]
68,Function_68,6137,0x17F9,6157,0x180D,20,1,1,0,1,0,[]
69,Function_69,6157,0x180D,6182,0x1826,25,0,0,1,0,0,[]
70,Function_70,6182,0x1826,6311,0x18A7,129,2,2,0,6,0,[]
71,Function_71,6311,0x18A7,7104,0x1BC0,793,29,0,0,29,0,"['actor', 'wanted', 'law']"
72,Function_72,7104,0x1BC0,7265,0x1C61,161,2,2,1,2,0,[]
73,Function_73,7265,0x1C61,7333,0x1CA5,68,0,1,1,9,0,[]
74,Function_74,7333,0x1CA5,7356,0x1CBC,23,0,2,0,2,0,[]
75,Function_75,7356,0x1CBC,7366,0x1CC6,10,0,0,0,1,0,[]
76,Function_76,7366,0x1CC6,7376,0x1CD0,10,0,0,0,1,0,[]
77,Function_77,7376,0x1CD0,7401,0x1CE9,25,0,0,0,4,0,[]
78,Function_78,7401,0x1CE9,7413,0x1CF5,12,0,0,0,0,0,[]
79,Function_79,7413,0x1CF5,7422,0x1CFE,9,0,1,0,0,0,[]
80,Function_80,7422,0x1CFE,7865,0x1EB9,443,7,18,8,48,0,[]
81,Function_81,7865,0x1EB9,7898,0x1EDA,33,0,2,1,1,0,[]
82,Function_82,7898,0x1EDA,7976,0x1F28,78,1,4,0,5,0,[]
83,Function_83,7976,0x1F28,7990,0x1F36,14,0,1,0,1,0,[]
84,Function_84,7990,0x1F36,8001,0x1F41,11,0,1,0,0,0,[]
85,Function_85,8001,0x1F41,8126,0x1FBE,125,2,8,0,13,0,[]
86,Function_86,8126,0x1FBE,8162,0x1FE2,36,0,2,0,1,0,[]
87,Function_87,8162,0x1FE2,8230,0x2026,68,0,1,1,11,0,[]
88,Function_88,8230,0x2026,8245,0x2035,15,0,0,0,1,0,[]
89,Function_89,8245,0x2035,8258,0x2042,13,0,0,0,1,0,[]
90,Function_90,8258,0x2042,8273,0x2051,15,0,0,0,1,0,[]
91,Function_91,8273,0x2051,8286,0x205E,13,0,0,0,1,0,[]
92,Function_92,8286,0x205E,8306,0x2072,20,0,2,0,0,0,[]
93,Function_93,8306,0x2072,8373,0x20B5,67,0,2,1,10,0,[]
94,Function_94,8373,0x20B5,8394,0x20CA,21,0,2,0,0,0,[]
95,Function_95,8394,0x20CA,8407,0x20D7,13,0,1,0,0,0,[]
96,Function_96,8407,0x20D7,8426,0x20EA,19,0,0,0,0,0,[]
97,Function_97,8426,0x20EA,8441,0x20F9,15,0,0,0,1,0,[]
98,Function_98,8441,0x20F9,8454,0x2106,13,0,0,0,0,0,[]
99,Function_99,8454,0x2106,8469,0x2115,15,0,0,0,0,0,[]
100,Function_100,8469,0x2115,8519,0x2147,50,0,3,0,6,0,[]
101,Function_101,8519,0x2147,8534,0x2156,15,0,1,0,0,0,[]
102,Function_102,8534,0x2156,8588,0x218C,54,1,0,1,5,0,[]
103,Function_103,8588,0x218C,8613,0x21A5,25,0,0,0,0,0,[]
104,Function_104,8613,0x21A5,8670,0x21DE,57,1,1,1,2,0,['disable']
105,Function_105,8670,0x21DE,8679,0x21E7,9,0,0,0,1,0,[]
106,Function_106,8679,0x21E7,8694,0x21F6,15,0,0,0,1,0,[]
107,Function_107,8694,0x21F6,8727,0x2217,33,0,0,0,2,0,[]
108,Function_108,8727,0x2217,8808,0x2268,81,0,2,0,8,0,[]
109,Function_109,8808,0x2268,8851,0x2293,43,0,1,0,1,0,[]
110,Function_110,8851,0x2293,9011,0x2333,160,1,4,1,3,0,[]
111,Function_111,9011,0x2333,9075,0x2373,64,0,8,0,4,0,[]
112,Function_112,9075,0x2373,9120,0x23A0,45,0,1,0,2,0,[]
113,Function_113,9120,0x23A0,9209,0x23F9,89,0,6,0,5,0,[]
114,Function_114,9209,0x23F9,9344,0x2480,135,1,16,1,6,0,[]
115,Function_115,9344,0x2480,9814,0x2656,470,10,39,3,21,0,[]
116,Function_116,9814,0x2656,9835,0x266B,21,0,2,0,1,0,[]
117,Function_117,9835,0x266B,9880,0x2698,45,0,4,0,4,0,[]
118,Function_118,9880,0x2698,10165,0x27B5,285,1,24,2,23,0,[]
119,Function_119,10165,0x27B5,13049,0x32F9,2884,13,91,105,297,0,"['ped', 'gang']"
120,Function_120,13049,0x32F9,13160,0x3368,111,2,4,5,5,0,[]
121,Function_121,13160,0x3368,13195,0x338B,35,1,2,0,0,0,[]
122,Function_122,13195,0x338B,13254,0x33C6,59,0,2,0,5,0,[]
123,Function_123,13254,0x33C6,13356,0x342C,102,2,6,0,4,0,[]
124,Function_124,13356,0x342C,13437,0x347D,81,2,3,1,3,0,[]
125,Function_125,13437,0x347D,13525,0x34D5,88,0,0,0,1,0,[]
126,Function_126,13525,0x34D5,13605,0x3525,80,0,0,0,1,0,[]
127,Function_127,13605,0x3525,13617,0x3531,12,0,0,0,0,0,[]
128,Function_128,13617,0x3531,13665,0x3561,48,0,0,2,6,0,[]
129,Function_129,13665,0x3561,13693,0x357D,28,0,1,0,1,0,[]
130,Function_130,13693,0x357D,14237,0x379D,544,4,11,1,10,0,[]
131,Function_131,14237,0x379D,15818,0x3DCA,1581,29,37,14,65,0,[]
132,Function_132,15818,0x3DCA,15826,0x3DD2,8,0,0,0,0,0,[]
133,Function_133,15826,0x3DD2,15843,0x3DE3,17,0,0,0,0,0,[]
134,Function_134,15843,0x3DE3,16088,0x3ED8,245,7,3,6,11,0,[]
135,Function_135,16088,0x3ED8,16189,0x3F3D,101,0,2,2,3,0,[]
136,Function_136,16189,0x3F3D,16207,0x3F4F,18,0,0,0,1,0,[]
