offset,offset_hex,opcode,width,value,actor_kind,operand_hex,candidate_source
5,0x5,37,1,31,eActorEnum_candidate,1F,
9,0x9,37,1,33,eActorEnum_candidate,21,
369,0x171,37,1,15,eActorEnum_candidate,0F,
600,0x258,37,1,48,eActorEnum_candidate,30,
767,0x2FF,37,1,13,eActorEnum_candidate,0D,
793,0x319,37,1,12,eActorEnum_candidate,0C,
1847,0x737,65,2,1000,eActorEnum_candidate,03 E8,
2294,0x8F6,65,2,1024,eActorEnum_candidate,04 00,
3410,0xD52,37,1,12,eActorEnum_candidate,0C,
3464,0xD88,37,1,8,eActorEnum_candidate,08,
5932,0x172C,37,1,52,eActorEnum_candidate,34,
6126,0x17EE,37,1,83,eActorEnum_candidate,53,
6229,0x1855,37,1,8,eActorEnum_candidate,08,
6315,0x18AB,37,1,51,eActorEnum_candidate,33,
6412,0x190C,37,1,50,eActorEnum_candidate,32,
6592,0x19C0,37,1,82,eActorEnum_candidate,52,
6693,0x1A25,37,1,62,eActorEnum_candidate,3E,
6799,0x1A8F,37,1,9,eActorEnum_candidate,09,
6907,0x1AFB,37,1,95,eActorEnum_candidate,5F,
7023,0x1B6F,37,1,30,eActorEnum_candidate,1E,
7127,0x1BD7,37,1,94,eActorEnum_candidate,5E,
7239,0x1C47,37,1,75,eActorEnum_candidate,4B,
7337,0x1CA9,37,1,60,eActorEnum_candidate,3C,
7435,0x1D0B,37,1,84,eActorEnum_candidate,54,
7547,0x1D7B,37,1,11,eActorEnum_candidate,0B,
7662,0x1DEE,37,1,73,eActorEnum_candidate,49,
7768,0x1E58,37,1,74,eActorEnum_candidate,4A,
7870,0x1EBE,37,1,53,eActorEnum_candidate,35,
7974,0x1F26,37,1,36,eActorEnum_candidate,24,
8091,0x1F9B,37,1,29,eActorEnum_candidate,1D,
8210,0x2012,37,1,40,eActorEnum_candidate,28,
8313,0x2079,37,1,61,eActorEnum_candidate,3D,
8422,0x20E6,37,1,85,eActorEnum_candidate,55,
8524,0x214C,37,1,54,eActorEnum_candidate,36,
8643,0x21C3,37,1,21,eActorEnum_candidate,15,
8652,0x21CC,37,1,12,eActorEnum_candidate,0C,
8777,0x2249,37,1,86,eActorEnum_candidate,56,
8888,0x22B8,37,1,42,eActorEnum_candidate,2A,
8990,0x231E,37,1,35,eActorEnum_candidate,23,
9109,0x2395,37,1,27,eActorEnum_candidate,1B,
9224,0x2408,37,1,10,eActorEnum_candidate,0A,
9320,0x2468,37,1,64,eActorEnum_candidate,40,
9435,0x24DB,37,1,28,eActorEnum_candidate,1C,
9542,0x2546,37,1,55,eActorEnum_candidate,37,
9661,0x25BD,37,1,41,eActorEnum_candidate,29,
9766,0x2626,37,1,76,eActorEnum_candidate,4C,
9874,0x2692,37,1,26,eActorEnum_candidate,1A,
9981,0x26FD,37,1,12,eActorEnum_candidate,0C,
10018,0x2722,37,1,78,eActorEnum_candidate,4E,
10055,0x2747,37,1,89,eActorEnum_candidate,59,
10092,0x276C,37,1,63,eActorEnum_candidate,3F,
10129,0x2791,37,1,90,eActorEnum_candidate,5A,
10166,0x27B6,37,1,34,eActorEnum_candidate,22,
10175,0x27BF,37,1,8,eActorEnum_candidate,08,
10204,0x27DC,37,1,43,eActorEnum_candidate,2B,
10241,0x2801,37,1,97,eActorEnum_candidate,61,
10278,0x2826,37,1,44,eActorEnum_candidate,2C,
10315,0x284B,37,1,72,eActorEnum_candidate,48,
10324,0x2854,37,1,12,eActorEnum_candidate,0C,
10353,0x2871,37,1,24,eActorEnum_candidate,18,
10362,0x287A,37,1,15,eActorEnum_candidate,0F,
10391,0x2897,37,1,57,eActorEnum_candidate,39,
10428,0x28BC,37,1,31,eActorEnum_candidate,1F,
10465,0x28E1,37,1,22,eActorEnum_candidate,16,
10474,0x28EA,37,1,13,eActorEnum_candidate,0D,
10503,0x2907,37,1,39,eActorEnum_candidate,27,
10540,0x292C,37,1,65,eActorEnum_candidate,41,
10577,0x2951,37,1,67,eActorEnum_candidate,43,
10614,0x2976,37,1,98,eActorEnum_candidate,62,
10651,0x299B,37,1,37,eActorEnum_candidate,25,
10688,0x29C0,37,1,45,eActorEnum_candidate,2D,
10725,0x29E5,37,1,18,eActorEnum_candidate,12,
10734,0x29EE,37,1,9,eActorEnum_candidate,09,
10763,0x2A0B,37,1,15,eActorEnum_candidate,0F,
10800,0x2A30,37,1,70,eActorEnum_candidate,46,
10809,0x2A39,37,1,10,eActorEnum_candidate,0A,
10838,0x2A56,37,1,17,eActorEnum_candidate,11,
10847,0x2A5F,37,1,8,eActorEnum_candidate,08,
10876,0x2A7C,37,1,68,eActorEnum_candidate,44,
10885,0x2A85,37,1,8,eActorEnum_candidate,08,
10914,0x2AA2,37,1,14,eActorEnum_candidate,0E,
10951,0x2AC7,37,1,81,eActorEnum_candidate,51,
10960,0x2AD0,37,1,8,eActorEnum_candidate,08,
10989,0x2AED,37,1,91,eActorEnum_candidate,5B,
11026,0x2B12,37,1,20,eActorEnum_candidate,14,
11035,0x2B1B,37,1,11,eActorEnum_candidate,0B,
11064,0x2B38,37,1,80,eActorEnum_candidate,50,
11101,0x2B5D,37,1,46,eActorEnum_candidate,2E,
11138,0x2B82,37,1,93,eActorEnum_candidate,5D,
11147,0x2B8B,37,1,9,eActorEnum_candidate,09,
11176,0x2BA8,37,1,87,eActorEnum_candidate,57,
11213,0x2BCD,37,1,48,eActorEnum_candidate,30,
11222,0x2BD6,37,1,8,eActorEnum_candidate,08,
11251,0x2BF3,37,1,58,eActorEnum_candidate,3A,
11288,0x2C18,37,1,19,eActorEnum_candidate,13,
11297,0x2C21,37,1,10,eActorEnum_candidate,0A,
11326,0x2C3E,37,1,69,eActorEnum_candidate,45,
11335,0x2C47,37,1,9,eActorEnum_candidate,09,
11364,0x2C64,37,1,59,eActorEnum_candidate,3B,
11401,0x2C89,37,1,66,eActorEnum_candidate,42,
11438,0x2CAE,37,1,71,eActorEnum_candidate,47,
11447,0x2CB7,37,1,11,eActorEnum_candidate,0B,
11476,0x2CD4,37,1,16,eActorEnum_candidate,10,
11513,0x2CF9,37,1,38,eActorEnum_candidate,26,
11550,0x2D1E,37,1,13,eActorEnum_candidate,0D,
11587,0x2D43,37,1,77,eActorEnum_candidate,4D,
11624,0x2D68,37,1,32,eActorEnum_candidate,20,
11661,0x2D8D,37,1,56,eActorEnum_candidate,38,
11698,0x2DB2,37,1,33,eActorEnum_candidate,21,
11735,0x2DD7,37,1,79,eActorEnum_candidate,4F,
11772,0x2DFC,37,1,47,eActorEnum_candidate,2F,
11809,0x2E21,37,1,88,eActorEnum_candidate,58,
11846,0x2E46,37,1,92,eActorEnum_candidate,5C,
11855,0x2E4F,37,1,8,eActorEnum_candidate,08,
11884,0x2E6C,37,1,23,eActorEnum_candidate,17,
11893,0x2E75,37,1,14,eActorEnum_candidate,0E,
11922,0x2E92,37,1,25,eActorEnum_candidate,19,
11931,0x2E9B,37,1,16,eActorEnum_candidate,10,
11960,0x2EB8,37,1,49,eActorEnum_candidate,31,
11969,0x2EC1,37,1,9,eActorEnum_candidate,09,
11998,0x2EDE,37,1,96,eActorEnum_candidate,60,
12024,0x2EF8,65,2,1024,eActorEnum_candidate,04 00,
12041,0x2F09,65,2,1024,eActorEnum_candidate,04 00,
12058,0x2F1A,65,2,1024,eActorEnum_candidate,04 00,
12075,0x2F2B,65,2,1024,eActorEnum_candidate,04 00,
12113,0x2F51,37,1,12,eActorEnum_candidate,0C,
12682,0x318A,37,1,15,eActorEnum_candidate,0F,
12687,0x318F,65,2,256,eActorEnum_candidate,01 00,
12808,0x3208,37,1,11,eActorEnum_candidate,0B,
12820,0x3214,37,1,14,eActorEnum_candidate,0E,
12832,0x3220,37,1,18,eActorEnum_candidate,12,
12844,0x322C,37,1,22,eActorEnum_candidate,16,
12906,0x326A,37,1,13,eActorEnum_candidate,0D,
12919,0x3277,37,1,13,eActorEnum_candidate,0D,
12978,0x32B2,37,1,13,eActorEnum_candidate,0D,
13030,0x32E6,37,1,13,eActorEnum_candidate,0D,
13079,0x3317,37,1,17,eActorEnum_candidate,11,
13146,0x335A,37,1,31,eActorEnum_candidate,1F,
13152,0x3360,37,1,30,eActorEnum_candidate,1E,
13158,0x3366,37,1,32,eActorEnum_candidate,20,
13164,0x336C,37,1,33,eActorEnum_candidate,21,
13170,0x3372,37,1,29,eActorEnum_candidate,1D,
13176,0x3378,37,1,23,eActorEnum_candidate,17,
13342,0x341E,37,1,64,eActorEnum_candidate,40,
13388,0x344C,37,1,21,eActorEnum_candidate,15,
13394,0x3452,37,1,33,eActorEnum_candidate,21,
13405,0x345D,37,1,9,eActorEnum_candidate,09,
13411,0x3463,37,1,34,eActorEnum_candidate,22,
13449,0x3489,37,1,8,eActorEnum_candidate,08,
13464,0x3498,37,1,10,eActorEnum_candidate,0A,
13479,0x34A7,37,1,15,eActorEnum_candidate,0F,
13490,0x34B2,37,1,33,eActorEnum_candidate,21,
13535,0x34DF,37,1,8,eActorEnum_candidate,08,
13547,0x34EB,37,1,9,eActorEnum_candidate,09,
13559,0x34F7,37,1,16,eActorEnum_candidate,10,
13571,0x3503,37,1,34,eActorEnum_candidate,22,
13709,0x358D,37,1,20,eActorEnum_candidate,14,
13737,0x35A9,37,1,16,eActorEnum_candidate,10,
13746,0x35B2,37,1,16,eActorEnum_candidate,10,
13817,0x35F9,37,1,16,eActorEnum_candidate,10,
13829,0x3605,37,1,21,eActorEnum_candidate,15,
13841,0x3611,37,1,22,eActorEnum_candidate,16,
13888,0x3640,37,1,15,eActorEnum_candidate,0F,
13902,0x364E,37,1,19,eActorEnum_candidate,13,
13916,0x365C,37,1,20,eActorEnum_candidate,14,
14036,0x36D4,37,1,48,eActorEnum_candidate,30,
14068,0x36F4,37,1,9,eActorEnum_candidate,09,
14105,0x3719,37,1,9,eActorEnum_candidate,09,
14157,0x374D,37,1,11,eActorEnum_candidate,0B,
14338,0x3802,65,2,300,eActorEnum_candidate,01 2C,
14380,0x382C,37,1,28,eActorEnum_candidate,1C,
15010,0x3AA2,37,1,32,eActorEnum_candidate,20,
15086,0x3AEE,37,1,9,eActorEnum_candidate,09,
15199,0x3B5F,37,1,8,eActorEnum_candidate,08,
15206,0x3B66,37,1,16,eActorEnum_candidate,10,
15219,0x3B73,37,1,15,eActorEnum_candidate,0F,
15228,0x3B7C,37,1,19,eActorEnum_candidate,13,
15301,0x3BC5,37,1,15,eActorEnum_candidate,0F,
15426,0x3C42,65,2,1000,eActorEnum_candidate,03 E8,
16783,0x418F,65,2,275,eActorEnum_candidate,01 13,
16806,0x41A6,37,1,58,eActorEnum_candidate,3A,
16903,0x4207,37,1,61,eActorEnum_candidate,3D,
17207,0x4337,65,2,992,eActorEnum_candidate,03 E0,
17215,0x433F,37,1,52,eActorEnum_candidate,34,
17320,0x43A8,37,1,25,eActorEnum_candidate,19,
17347,0x43C3,37,1,11,eActorEnum_candidate,0B,
17361,0x43D1,37,1,13,eActorEnum_candidate,0D,
17375,0x43DF,37,1,16,eActorEnum_candidate,10,
17389,0x43ED,37,1,17,eActorEnum_candidate,11,
17403,0x43FB,37,1,18,eActorEnum_candidate,12,
17417,0x4409,37,1,24,eActorEnum_candidate,18,
17431,0x4417,37,1,26,eActorEnum_candidate,1A,
17445,0x4425,37,1,22,eActorEnum_candidate,16,
17459,0x4433,37,1,28,eActorEnum_candidate,1C,
17473,0x4441,37,1,35,eActorEnum_candidate,23,
17487,0x444F,37,1,36,eActorEnum_candidate,24,
17501,0x445D,37,1,37,eActorEnum_candidate,25,
17515,0x446B,37,1,38,eActorEnum_candidate,26,
17529,0x4479,37,1,39,eActorEnum_candidate,27,
17543,0x4487,37,1,23,eActorEnum_candidate,17,
17769,0x4569,37,1,199,eActorEnum_candidate,C7,
17789,0x457D,37,1,199,eActorEnum_candidate,C7,
17812,0x4594,65,2,372,eActorEnum_candidate,01 74,
17824,0x45A0,65,2,373,eActorEnum_candidate,01 75,
17836,0x45AC,65,2,374,eActorEnum_candidate,01 76,
17848,0x45B8,65,2,375,eActorEnum_candidate,01 77,
17860,0x45C4,65,2,376,eActorEnum_candidate,01 78,
17872,0x45D0,65,2,377,eActorEnum_candidate,01 79,
17884,0x45DC,65,2,378,eActorEnum_candidate,01 7A,
17896,0x45E8,65,2,379,eActorEnum_candidate,01 7B,
17908,0x45F4,65,2,380,eActorEnum_candidate,01 7C,
17920,0x4600,65,2,381,eActorEnum_candidate,01 7D,
17928,0x4608,37,1,8,eActorEnum_candidate,08,
17933,0x460D,65,2,382,eActorEnum_candidate,01 7E,
17941,0x4615,37,1,9,eActorEnum_candidate,09,
17946,0x461A,65,2,383,eActorEnum_candidate,01 7F,
17958,0x4626,65,2,385,eActorEnum_candidate,01 81,
17966,0x462E,37,1,10,eActorEnum_candidate,0A,
17971,0x4633,65,2,387,eActorEnum_candidate,01 83,
17979,0x463B,37,1,11,eActorEnum_candidate,0B,
17984,0x4640,65,2,388,eActorEnum_candidate,01 84,
17992,0x4648,37,1,12,eActorEnum_candidate,0C,
17997,0x464D,65,2,394,eActorEnum_candidate,01 8A,
18009,0x4659,37,1,44,eActorEnum_candidate,2C,
18020,0x4664,65,2,392,eActorEnum_candidate,01 88,
18032,0x4670,65,2,391,eActorEnum_candidate,01 87,
18044,0x467C,65,2,393,eActorEnum_candidate,01 89,
18056,0x4688,65,2,395,eActorEnum_candidate,01 8B,
18173,0x46FD,37,1,49,eActorEnum_candidate,31,
18482,0x4832,37,1,49,eActorEnum_candidate,31,
18576,0x4890,37,1,49,eActorEnum_candidate,31,
18882,0x49C2,37,1,49,eActorEnum_candidate,31,
19187,0x4AF3,37,1,17,eActorEnum_candidate,11,
19483,0x4C1B,37,1,39,eActorEnum_candidate,27,
19563,0x4C6B,37,1,39,eActorEnum_candidate,27,
19595,0x4C8B,37,1,31,eActorEnum_candidate,1F,
19605,0x4C95,37,1,50,eActorEnum_candidate,32,
19613,0x4C9D,37,1,183,eActorEnum_candidate,B7,
19622,0x4CA6,37,1,90,eActorEnum_candidate,5A,
19671,0x4CD7,37,1,182,eActorEnum_candidate,B6,
19714,0x4D02,65,2,696,eActorEnum_candidate,02 B8,
20496,0x5010,37,1,21,eActorEnum_candidate,15,
20651,0x50AB,37,1,8,eActorEnum_candidate,08,
20706,0x50E2,37,1,8,eActorEnum_candidate,08,
20737,0x5101,37,1,60,eActorEnum_candidate,3C,
20744,0x5108,37,1,60,eActorEnum_candidate,3C,
20751,0x510F,37,1,60,eActorEnum_candidate,3C,
20792,0x5138,37,1,24,eActorEnum_candidate,18,
20799,0x513F,37,1,24,eActorEnum_candidate,18,
21215,0x52DF,37,1,8,eActorEnum_candidate,08,
21370,0x537A,37,1,8,eActorEnum_candidate,08,
21488,0x53F0,65,2,390,eActorEnum_candidate,01 86,
21518,0x540E,65,2,390,eActorEnum_candidate,01 86,
21757,0x54FD,37,1,49,eActorEnum_candidate,31,
21819,0x553B,37,1,8,eActorEnum_candidate,08,
22043,0x561B,37,1,8,eActorEnum_candidate,08,
22087,0x5647,37,1,8,eActorEnum_candidate,08,
22125,0x566D,37,1,8,eActorEnum_candidate,08,
22139,0x567B,37,1,49,eActorEnum_candidate,31,
22210,0x56C2,37,1,8,eActorEnum_candidate,08,
22234,0x56DA,37,1,8,eActorEnum_candidate,08,
22261,0x56F5,37,1,8,eActorEnum_candidate,08,
22305,0x5721,37,1,100,eActorEnum_candidate,64,
22342,0x5746,37,1,100,eActorEnum_candidate,64,
22526,0x57FE,37,1,19,eActorEnum_candidate,13,
22534,0x5806,37,1,17,eActorEnum_candidate,11,
22543,0x580F,37,1,10,eActorEnum_candidate,0A,
22552,0x5818,37,1,9,eActorEnum_candidate,09,
23213,0x5AAD,65,2,696,eActorEnum_candidate,02 B8,
23321,0x5B19,65,2,696,eActorEnum_candidate,02 B8,
23419,0x5B7B,65,2,500,gang_actor,01 F4,
23425,0x5B81,65,2,586,eActorEnum_candidate,02 4A,
23432,0x5B88,65,2,596,fbi_actor,02 54,
23813,0x5D05,37,1,50,eActorEnum_candidate,32,
23823,0x5D0F,37,1,183,eActorEnum_candidate,B7,
23834,0x5D1A,37,1,90,eActorEnum_candidate,5A,
23882,0x5D4A,37,1,181,eActorEnum_candidate,B5,
23905,0x5D61,37,1,15,eActorEnum_candidate,0F,
23946,0x5D8A,37,1,13,eActorEnum_candidate,0D,
23957,0x5D95,37,1,10,eActorEnum_candidate,0A,
23964,0x5D9C,37,1,50,eActorEnum_candidate,32,
23974,0x5DA6,37,1,183,eActorEnum_candidate,B7,
23985,0x5DB1,37,1,90,eActorEnum_candidate,5A,
24033,0x5DE1,37,1,180,eActorEnum_candidate,B4,
24056,0x5DF8,37,1,8,eActorEnum_candidate,08,
24097,0x5E21,37,1,8,eActorEnum_candidate,08,
24102,0x5E26,37,1,50,eActorEnum_candidate,32,
24110,0x5E2E,37,1,183,eActorEnum_candidate,B7,
24119,0x5E37,37,1,90,eActorEnum_candidate,5A,
24165,0x5E65,37,1,179,eActorEnum_candidate,B3,
24244,0x5EB4,37,1,8,eActorEnum_candidate,08,
24269,0x5ECD,65,2,696,eActorEnum_candidate,02 B8,
24795,0x60DB,37,1,38,eActorEnum_candidate,26,
24951,0x6177,65,2,1024,eActorEnum_candidate,04 00,
24977,0x6191,37,1,79,eActorEnum_candidate,4F,
25067,0x61EB,37,1,128,eActorEnum_candidate,80,
25085,0x61FD,37,1,64,eActorEnum_candidate,40,
25162,0x624A,37,1,8,eActorEnum_candidate,08,
25167,0x624F,37,1,10,eActorEnum_candidate,0A,
25176,0x6258,37,1,9,eActorEnum_candidate,09,
25181,0x625D,37,1,11,eActorEnum_candidate,0B,
26190,0x664E,37,1,20,eActorEnum_candidate,14,
26456,0x6758,37,1,146,eActorEnum_candidate,92,
27260,0x6A7C,65,2,512,gang_actor,02 00,
27382,0x6AF6,65,2,696,eActorEnum_candidate,02 B8,
27650,0x6C02,37,1,26,eActorEnum_candidate,1A,
27736,0x6C58,37,1,26,eActorEnum_candidate,1A,
28019,0x6D73,37,1,8,eActorEnum_candidate,08,
28032,0x6D80,37,1,8,eActorEnum_candidate,08,
28389,0x6EE5,37,1,24,eActorEnum_candidate,18,
28606,0x6FBE,37,1,24,eActorEnum_candidate,18,
28620,0x6FCC,37,1,25,eActorEnum_candidate,19,
28655,0x6FEF,37,1,12,eActorEnum_candidate,0C,
28669,0x6FFD,37,1,13,eActorEnum_candidate,0D,
28683,0x700B,37,1,14,eActorEnum_candidate,0E,
28720,0x7030,37,1,8,eActorEnum_candidate,08,
28734,0x703E,37,1,9,eActorEnum_candidate,09,
28748,0x704C,37,1,23,eActorEnum_candidate,17,
28762,0x705A,37,1,21,eActorEnum_candidate,15,
28800,0x7080,37,1,10,eActorEnum_candidate,0A,
28814,0x708E,37,1,11,eActorEnum_candidate,0B,
28828,0x709C,37,1,17,eActorEnum_candidate,11,
28842,0x70AA,37,1,15,eActorEnum_candidate,0F,
28878,0x70CE,37,1,18,eActorEnum_candidate,12,
28892,0x70DC,37,1,19,eActorEnum_candidate,13,
28906,0x70EA,37,1,20,eActorEnum_candidate,14,
28967,0x7127,37,1,22,eActorEnum_candidate,16,
29026,0x7162,37,1,30,eActorEnum_candidate,1E,
29040,0x7170,37,1,33,eActorEnum_candidate,21,
29054,0x717E,37,1,32,eActorEnum_candidate,20,
29068,0x718C,37,1,31,eActorEnum_candidate,1F,
29105,0x71B1,37,1,34,eActorEnum_candidate,22,
29119,0x71BF,37,1,35,eActorEnum_candidate,23,
29156,0x71E4,37,1,27,eActorEnum_candidate,1B,
29170,0x71F2,37,1,26,eActorEnum_candidate,1A,
29184,0x7200,37,1,28,eActorEnum_candidate,1C,
29198,0x720E,37,1,29,eActorEnum_candidate,1D,
29212,0x721C,37,1,36,eActorEnum_candidate,24,
29247,0x723F,37,1,39,eActorEnum_candidate,27,
29261,0x724D,37,1,37,eActorEnum_candidate,25,
29275,0x725B,37,1,38,eActorEnum_candidate,26,
29289,0x7269,37,1,41,eActorEnum_candidate,29,
29303,0x7277,37,1,40,eActorEnum_candidate,28,
29339,0x729B,37,1,45,eActorEnum_candidate,2D,
29353,0x72A9,37,1,46,eActorEnum_candidate,2E,
29386,0x72CA,37,1,43,eActorEnum_candidate,2B,
29400,0x72D8,37,1,47,eActorEnum_candidate,2F,
29414,0x72E6,37,1,48,eActorEnum_candidate,30,
29428,0x72F4,37,1,42,eActorEnum_candidate,2A,
29464,0x7318,37,1,44,eActorEnum_candidate,2C,
29498,0x733A,37,1,49,eActorEnum_candidate,31,
29512,0x7348,37,1,55,eActorEnum_candidate,37,
29526,0x7356,37,1,56,eActorEnum_candidate,38,
29540,0x7364,37,1,52,eActorEnum_candidate,34,
29554,0x7372,37,1,53,eActorEnum_candidate,35,
29568,0x7380,37,1,54,eActorEnum_candidate,36,
29582,0x738E,37,1,50,eActorEnum_candidate,32,
29596,0x739C,37,1,51,eActorEnum_candidate,33,
29610,0x73AA,37,1,57,eActorEnum_candidate,39,
29632,0x73C0,37,1,12,eActorEnum_candidate,0C,
29792,0x7460,37,1,33,eActorEnum_candidate,21,
29854,0x749E,37,1,20,eActorEnum_candidate,14,
29859,0x74A3,37,1,33,eActorEnum_candidate,21,
29881,0x74B9,37,1,41,eActorEnum_candidate,29,
30016,0x7540,37,1,24,eActorEnum_candidate,18,
30108,0x759C,37,1,25,eActorEnum_candidate,19,
30113,0x75A1,37,1,40,eActorEnum_candidate,28,
30205,0x75FD,37,1,25,eActorEnum_candidate,19,
30210,0x7602,37,1,41,eActorEnum_candidate,29,
30302,0x765E,37,1,42,eActorEnum_candidate,2A,
30307,0x7663,37,1,44,eActorEnum_candidate,2C,
30399,0x76BF,37,1,42,eActorEnum_candidate,2A,
30404,0x76C4,37,1,48,eActorEnum_candidate,30,
30496,0x7720,37,1,49,eActorEnum_candidate,31,
30501,0x7725,37,1,57,eActorEnum_candidate,39,
30585,0x7779,37,1,24,eActorEnum_candidate,18,
30599,0x7787,37,1,40,eActorEnum_candidate,28,
30613,0x7795,37,1,41,eActorEnum_candidate,29,
30627,0x77A3,37,1,44,eActorEnum_candidate,2C,
30641,0x77B1,37,1,24,eActorEnum_candidate,18,
30655,0x77BF,37,1,57,eActorEnum_candidate,39,
30811,0x785B,37,1,11,eActorEnum_candidate,0B,
30817,0x7861,37,1,16,eActorEnum_candidate,10,
30824,0x7868,37,1,15,eActorEnum_candidate,0F,
30831,0x786F,37,1,43,eActorEnum_candidate,2B,
31189,0x79D5,37,1,10,eActorEnum_candidate,0A,
31268,0x7A24,37,1,48,eActorEnum_candidate,30,
31485,0x7AFD,37,1,24,eActorEnum_candidate,18,
31492,0x7B04,37,1,12,eActorEnum_candidate,0C,
31514,0x7B1A,37,1,25,eActorEnum_candidate,19,
31519,0x7B1F,37,1,41,eActorEnum_candidate,29,
31526,0x7B26,37,1,13,eActorEnum_candidate,0D,
31538,0x7B32,37,1,25,eActorEnum_candidate,19,
31549,0x7B3D,37,1,42,eActorEnum_candidate,2A,
31554,0x7B42,37,1,48,eActorEnum_candidate,30,
31561,0x7B49,37,1,14,eActorEnum_candidate,0E,
31573,0x7B55,37,1,25,eActorEnum_candidate,19,
31584,0x7B60,37,1,49,eActorEnum_candidate,31,
31589,0x7B65,37,1,57,eActorEnum_candidate,39,
31596,0x7B6C,37,1,15,eActorEnum_candidate,0F,
31608,0x7B78,37,1,49,eActorEnum_candidate,31,
31620,0x7B84,37,1,57,eActorEnum_candidate,39,
31627,0x7B8B,37,1,9,eActorEnum_candidate,09,
31691,0x7BCB,37,1,18,eActorEnum_candidate,12,
31711,0x7BDF,37,1,10,eActorEnum_candidate,0A,
31731,0x7BF3,37,1,16,eActorEnum_candidate,10,
31760,0x7C10,37,1,13,eActorEnum_candidate,0D,
31790,0x7C2E,37,1,11,eActorEnum_candidate,0B,
31819,0x7C4B,37,1,10,eActorEnum_candidate,0A,
31830,0x7C56,37,1,15,eActorEnum_candidate,0F,
31840,0x7C60,37,1,8,eActorEnum_candidate,08,
31851,0x7C6B,37,1,14,eActorEnum_candidate,0E,
31861,0x7C75,37,1,11,eActorEnum_candidate,0B,
31910,0x7CA6,37,1,17,eActorEnum_candidate,11,
31930,0x7CBA,37,1,8,eActorEnum_candidate,08,
31940,0x7CC4,37,1,9,eActorEnum_candidate,09,
31951,0x7CCF,37,1,13,eActorEnum_candidate,0D,
31961,0x7CD9,37,1,11,eActorEnum_candidate,0B,
31972,0x7CE4,37,1,12,eActorEnum_candidate,0C,
32030,0x7D1E,37,1,9,eActorEnum_candidate,09,
32069,0x7D45,37,1,19,eActorEnum_candidate,13,
32148,0x7D94,65,2,363,eActorEnum_candidate,01 6B,
32172,0x7DAC,65,2,364,eActorEnum_candidate,01 6C,
32196,0x7DC4,65,2,365,eActorEnum_candidate,01 6D,
32230,0x7DE6,65,2,458,law_actor,01 CA,
32267,0x7E0B,37,1,10,eActorEnum_candidate,0A,
32287,0x7E1F,37,1,11,eActorEnum_candidate,0B,
32307,0x7E33,37,1,12,eActorEnum_candidate,0C,
32327,0x7E47,37,1,13,eActorEnum_candidate,0D,
32347,0x7E5B,37,1,14,eActorEnum_candidate,0E,
32367,0x7E6F,37,1,15,eActorEnum_candidate,0F,
32387,0x7E83,37,1,16,eActorEnum_candidate,10,
32407,0x7E97,37,1,17,eActorEnum_candidate,11,
32427,0x7EAB,65,2,400,eActorEnum_candidate,01 90,
32459,0x7ECB,65,2,402,eActorEnum_candidate,01 92,
32529,0x7F11,65,2,403,eActorEnum_candidate,01 93,
32552,0x7F28,37,1,8,eActorEnum_candidate,08,
32573,0x7F3D,37,1,9,eActorEnum_candidate,09,
32688,0x7FB0,37,1,255,eActorEnum_candidate,FF,
32725,0x7FD5,37,1,16,eActorEnum_candidate,10,
32873,0x8069,65,2,696,eActorEnum_candidate,02 B8,
34067,0x8513,37,1,8,eActorEnum_candidate,08,
34094,0x852E,37,1,9,eActorEnum_candidate,09,
34123,0x854B,37,1,10,eActorEnum_candidate,0A,
34156,0x856C,37,1,11,eActorEnum_candidate,0B,
34186,0x858A,37,1,12,eActorEnum_candidate,0C,
34216,0x85A8,37,1,13,eActorEnum_candidate,0D,
34298,0x85FA,37,1,24,eActorEnum_candidate,18,
34330,0x861A,37,1,24,eActorEnum_candidate,18,
34340,0x8624,37,1,24,eActorEnum_candidate,18,
34381,0x864D,37,1,24,eActorEnum_candidate,18,
34391,0x8657,37,1,24,eActorEnum_candidate,18,
34421,0x8675,65,2,696,eActorEnum_candidate,02 B8,
34515,0x86D3,37,1,20,eActorEnum_candidate,14,
34527,0x86DF,37,1,18,eActorEnum_candidate,12,
35242,0x89AA,37,1,8,eActorEnum_candidate,08,
36099,0x8D03,37,1,49,eActorEnum_candidate,31,
36678,0x8F46,37,1,15,eActorEnum_candidate,0F,
36691,0x8F53,37,1,255,eActorEnum_candidate,FF,
36700,0x8F5C,37,1,12,eActorEnum_candidate,0C,
36705,0x8F61,37,1,255,eActorEnum_candidate,FF,
36731,0x8F7B,37,1,48,eActorEnum_candidate,30,
36754,0x8F92,37,1,48,eActorEnum_candidate,30,
36912,0x9030,37,1,42,eActorEnum_candidate,2A,
36925,0x903D,37,1,27,eActorEnum_candidate,1B,
37008,0x9090,37,1,49,eActorEnum_candidate,31,
37024,0x90A0,37,1,49,eActorEnum_candidate,31,
37110,0x90F6,65,2,355,eActorEnum_candidate,01 63,
37300,0x91B4,37,1,50,eActorEnum_candidate,32,
37313,0x91C1,37,1,28,eActorEnum_candidate,1C,
37322,0x91CA,37,1,28,eActorEnum_candidate,1C,
37346,0x91E2,37,1,11,eActorEnum_candidate,0B,
37352,0x91E8,37,1,16,eActorEnum_candidate,10,
37359,0x91EF,37,1,15,eActorEnum_candidate,0F,
37366,0x91F6,37,1,43,eActorEnum_candidate,2B,
