offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
104,0x68,01 00,1,1,0
177,0xB1,02 01,258,0,1
195,0xC3,00 02,512,0,0
213,0xD5,02 03,770,0,1
371,0x173,02 04,1026,0,1
383,0x17F,02 05,1282,0,1
396,0x18C,04 06,1540,0,2
416,0x1A0,05 07,1797,1,2
419,0x1A3,02 08,2050,0,1
431,0x1AF,02 09,2306,0,1
451,0x1C3,05 07,1797,1,2
454,0x1C6,02 0A,2562,0,1
474,0x1DA,05 07,1797,1,2
477,0x1DD,02 0B,2818,0,1
489,0x1E9,02 0C,3074,0,1
502,0x1F6,05 07,1797,1,2
505,0x1F9,02 0D,3330,0,1
517,0x205,02 0E,3586,0,1
674,0x2A2,02 0F,3842,0,1
687,0x2AF,02 10,4098,0,1
703,0x2BF,02 10,4098,0,1
716,0x2CC,02 11,4354,0,1
732,0x2DC,02 12,4610,0,1
771,0x303,02 10,4098,0,1
793,0x319,02 10,4098,0,1
815,0x32F,02 10,4098,0,1
819,0x333,03 13,4867,1,1
843,0x34B,02 0F,3842,0,1
847,0x34F,03 13,4867,1,1
873,0x369,02 0F,3842,0,1
895,0x37F,02 0F,3842,0,1
899,0x383,02 14,5122,0,1
1044,0x414,04 15,5380,0,2
1063,0x427,02 16,5634,0,1
1108,0x454,04 17,5892,0,2
1203,0x4B3,03 18,6147,1,1
1213,0x4BD,02 19,6402,0,1
1230,0x4CE,03 18,6147,1,1
1239,0x4D7,02 19,6402,0,1
1246,0x4DE,03 18,6147,1,1
1256,0x4E8,02 19,6402,0,1
1434,0x59A,02 1A,6658,0,1
1447,0x5A7,02 1A,6658,0,1
1463,0x5B7,02 1A,6658,0,1
1476,0x5C4,02 1B,6914,0,1
1492,0x5D4,02 1B,6914,0,1
1532,0x5FC,02 1C,7170,0,1
1554,0x612,02 1C,7170,0,1
1576,0x628,02 1C,7170,0,1
1596,0x63C,02 1B,6914,0,1
1618,0x652,02 1B,6914,0,1
1640,0x668,02 1B,6914,0,1
1644,0x66C,02 14,5122,0,1
1741,0x6CD,03 1D,7427,1,1
1825,0x721,03 1E,7683,1,1
1866,0x74A,03 1F,7939,1,1
1869,0x74D,05 20,8197,1,2
1888,0x760,03 1F,7939,1,1
1891,0x763,05 20,8197,1,2
1910,0x776,03 1F,7939,1,1
1913,0x779,05 20,8197,1,2
1932,0x78C,03 1F,7939,1,1
1935,0x78F,05 20,8197,1,2
1940,0x794,03 21,8451,1,1
1948,0x79C,03 21,8451,1,1
1959,0x7A7,03 21,8451,1,1
1995,0x7CB,05 20,8197,1,2
2008,0x7D8,05 20,8197,1,2
2021,0x7E5,05 20,8197,1,2
2034,0x7F2,05 20,8197,1,2
2039,0x7F7,03 21,8451,1,1
2086,0x826,03 22,8707,1,1
2099,0x833,02 23,8962,0,1
2153,0x869,03 24,9219,1,1
2164,0x874,05 25,9477,1,2
2174,0x87E,05 26,9733,1,2
2187,0x88B,01 27,9985,1,0
2271,0x8DF,03 24,9219,1,1
3176,0xC68,03 24,9219,1,1
3235,0xCA3,05 28,10245,1,2
3268,0xCC4,00 29,10496,0,0
3277,0xCCD,02 2A,10754,0,1
3392,0xD40,05 2B,11013,1,2
3406,0xD4E,05 2B,11013,1,2
3425,0xD61,05 2B,11013,1,2
3439,0xD6F,05 2B,11013,1,2
3484,0xD9C,05 20,8197,1,2
3499,0xDAB,03 1E,7683,1,1
3568,0xDF0,05 20,8197,1,2
3580,0xDFC,05 20,8197,1,2
3592,0xE08,01 27,9985,1,0
3676,0xE5C,03 24,9219,1,1
4004,0xFA4,01 27,9985,1,0
4076,0xFEC,03 24,9219,1,1
4163,0x1043,01 27,9985,1,0
4237,0x108D,03 24,9219,1,1
4321,0x10E1,05 25,9477,1,2
4330,0x10EA,02 2C,11266,0,1
4366,0x110E,04 2D,11524,0,2
4387,0x1123,04 2D,11524,0,2
4409,0x1139,04 2D,11524,0,2
4434,0x1152,04 2D,11524,0,2
4461,0x116D,04 2D,11524,0,2
4479,0x117F,04 2D,11524,0,2
4503,0x1197,02 2A,10754,0,1
4525,0x11AD,02 2A,10754,0,1
4602,0x11FA,02 2E,11778,0,1
4621,0x120D,01 2F,12033,1,0
4653,0x122D,03 1F,7939,1,1
4658,0x1232,05 25,9477,1,2
4663,0x1237,03 1E,7683,1,1
4700,0x125C,02 30,12290,0,1
4723,0x1273,02 31,12546,0,1
4733,0x127D,02 32,12802,0,1
4800,0x12C0,02 33,13058,0,1
4863,0x12FF,03 1F,7939,1,1
4872,0x1308,03 34,13315,1,1
4910,0x132E,03 34,13315,1,1
4915,0x1333,03 34,13315,1,1
4928,0x1340,03 34,13315,1,1
4944,0x1350,05 35,13573,1,2
4983,0x1377,09 36,13833,1,4
5023,0x139F,19 37,14105,1,12
5055,0x13BF,09 38,14345,1,4
5085,0x13DD,09 38,14345,1,4
5105,0x13F1,05 39,14597,1,2
5123,0x1403,02 3A,14850,0,1
5128,0x1408,02 3B,15106,0,1
5141,0x1415,03 18,6147,1,1
5170,0x1432,05 3C,15365,1,2
5177,0x1439,03 18,6147,1,1
5200,0x1450,03 3D,15619,1,1
5207,0x1457,03 3E,15875,1,1
5216,0x1460,03 3F,16131,1,1
5228,0x146C,05 40,16389,1,2
5242,0x147A,0B 41,16651,1,5
5258,0x148A,0B 41,16651,1,5
5286,0x14A6,0A 42,16906,0,5
