offset,offset_hex,length,text,population_term
12604,0x313C,5,R1@~-,
12759,0x31D7,4,"R!X,",
12804,0x3204,4,R!X7,
12852,0x3234,4,_des,
12891,0x325B,14,_DYNAMIC_TITLE,
13307,0x33FB,4,R5?9,
13338,0x341A,8,_INTSLOT,
13408,0x3460,10,_FLOATSLOT,
13494,0x34B6,10,_TIMERSLOT,
13563,0x34FB,11,_OBJECTSLOT,
13638,0x3546,22,AmbientMissions_Layout,
13677,0x356D,22,AmbientMissions_Layout,
13748,0x35B4,16,challenge_01_128,
13814,0x35F6,4,R 48,
13824,0x3600,4,R6.8,
13835,0x360B,4,R148,
13844,0x3614,4,R#v.,
13914,0x365A,4,"R!X,",
14028,0x36CC,4,R!X7,
14102,0x3716,11,_DYNAMIC_XP,
14148,0x3744,13,_DYNAMIC_GOAL,
14180,0x3764,23,MP_Unstoppable_Icon_128,
14261,0x37B5,21,DISABLE_HORSE_WHISTLE,
14286,0x37CE,4,K+~-,
14353,0x3811,4,R8Gc,
14378,0x382A,4,^+~-,
14463,0x387F,4,"O;i,",
14475,0x388B,18,%s ended the test.,
14519,0x38B7,9,Test Over,
14570,0x38EA,4,^4(=,
14612,0x3914,4,}R9H,
14678,0x3956,4,miss,
14692,0x3964,4,ziss,
14709,0x3975,6,_short,
14796,0x39CC,4,g+~-,
14810,0x39DA,17,Test the gametype,
14839,0x39F7,5,R:AR:,
14885,0x3A25,4,h+z-,
14904,0x3A38,4,<i:j,
14949,0x3A65,4,^4(=,
14991,0x3A8F,4,}R9H,
15090,0x3AF2,5,~hP{),
15127,0x3B17,4,MsH0,
15294,0x3BBE,4,;2mB,
15363,0x3C03,4,]lTW,
15423,0x3C3F,4,l\?w,
