source,relative_path,source_size,source_sha1,output,output_relative_path,status,error,decoded_size,decoded_sha256,output_size,output_sha1,bridge_stdout,bridge_stderr,runtime_compatibility,lzx_magic,lzx_compressed_size,expected_unpacked_size,codec,compressed_size,output_sha256,validate_ok,runtime_note,pc_table_normalization,object_start,converted_header_words,converted_page_pointer_words,converted_native_hash_words,converted_static_words,warning,script_header_words_be,code_size,parameter_count,static_count,static_pointer,native_count,native_pointer,page_pointer_table,page_count
D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\_temp_extensionless_as_xsc\0xD11C2D38.xsc,0xD11C2D38.xsc,47304,FD44D66BAE1AD680785B7355379FDAFA47F1607E,D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\converted_extensionless_editable_wsc\0xD11C2D38.wsc,0xD11C2D38.wsc,pc_wsc_magicrdr_table_candidate_runtime_unproven,,122880,247167770F3E2A39A504B7A2B229E3C320C6CA6D82456B053F0383DE21917072,47875,2B1D15A9F55C1B431BD1F384F8442E0FAB69E293,"{""status"":""ok"",""hr"":0,""input_size"":47280,""output_size"":122880,""message"":""""}",,unproven,0x0FF512F1,47280,122880,zstd-level-22-no-content-size,47859,7F73DBD904DA0A386C0709E637544730AB6FAE4FD8832DB75CA6A6110D0413D8,True,PC wrapper validates and script tables are PC/Switch-endian. Runtime compatibility is still game-unproven.,xenon-big-tables-to-pc-little,114688,10,8,658,207,,"['0xA8D74300', '0x5001DAD0', '0x5001DB00', '0x0001CD07', '0x00000000', '0x000000CF', '0x5001D790', '0x349D018A', '0x00000292', '0x5001CD40']",118023,0,207,120720,658,118080,121600,8
D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\_temp_extensionless_as_xsc\playground\0x50C0D3DF.xsc,playground/0x50C0D3DF.xsc,30098,90FEA1B7B0CD3EDC3D0755930AA13B195FD1DDA3,D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\converted_extensionless_editable_wsc\playground\0x50C0D3DF.wsc,playground/0x50C0D3DF.wsc,pc_wsc_magicrdr_table_candidate_runtime_unproven,,77824,5678B242FA95BC688165BF1EA3F1F8D42B752B49723C7E90DDBD69A81B14A945,30238,B095509FE9B75FB79417C2F80E07590B8EA0DF06,"{""status"":""ok"",""hr"":0,""input_size"":30074,""output_size"":77824,""message"":""""}",,unproven,0x0FF512F1,30074,77824,zstd-level-19-no-content-size,30222,91CB6B016B5C576E4B8364C7B2A55250318D217B5AD613A54B5AB5C2ACC7885D,True,PC wrapper validates and script tables are PC/Switch-endian. Runtime compatibility is still game-unproven.,xenon-big-tables-to-pc-little,73728,10,5,405,5,,"['0xA8D74300', '0x50011890', '0x500118C0', '0x0001122A', '0x00000000', '0x00000005', '0x500118E0', '0x349D018A', '0x00000195', '0x50011230']",70186,0,5,71904,405,70192,71872,5
D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\_temp_extensionless_as_xsc\playground\0x71CE3778.xsc,playground/0x71CE3778.xsc,38960,214BD79A6857F4761401AD4ACAD5FB91253A8BCB,D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\converted_extensionless_editable_wsc\playground\0x71CE3778.wsc,playground/0x71CE3778.wsc,pc_wsc_magicrdr_table_candidate_runtime_unproven,,106496,DB5FB256841AAFE5D9FE6020D4096E013F430CF0C5823597BD2ACE844C53C603,39380,A63D97DEF2B1B553AC709A0C5548A09F18D767B5,"{""status"":""ok"",""hr"":0,""input_size"":38936,""output_size"":106496,""message"":""""}",,unproven,0x0FF512F1,38936,106496,zstd-level-22-no-content-size,39364,9591784B3486C95AC1F0046F2601F125691C9BDAD25063ECFC9DC286BBC142B8,True,PC wrapper validates and script tables are PC/Switch-endian. Runtime compatibility is still game-unproven.,xenon-big-tables-to-pc-little,98304,10,7,520,5,,"['0xA8D74300', '0x50019350', '0x50019380', '0x00018AF3', '0x00000000', '0x00000005', '0x500193A0', '0x349D018A', '0x00000208', '0x50018B30']",101107,0,5,103328,520,101168,103296,7
D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\_temp_extensionless_as_xsc\playground\0xCDB7B3CC.xsc,playground/0xCDB7B3CC.xsc,54370,246FB1EA523353984A22C74840608150E90855BA,D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\converted_extensionless_editable_wsc\playground\0xCDB7B3CC.wsc,playground/0xCDB7B3CC.wsc,pc_wsc_magicrdr_table_candidate_runtime_unproven,,135168,0C20AA306CA2455E4ADE5B3DC443625AC06AC6D3E602F6E7D0372080A88C0AE2,54463,2A80CC3FFEAD58B2CAD99BE201E3F2870C325DB8,"{""status"":""ok"",""hr"":0,""input_size"":54346,""output_size"":135168,""message"":""""}",,unproven,0x0FF512F1,54346,135168,zstd-level-22-no-content-size,54447,9ECF78F537F8C345DD5E4C5F8D33EF980F51138BB08BD366FE9DD14C635567DF,True,PC wrapper validates and script tables are PC/Switch-endian. Runtime compatibility is still game-unproven.,xenon-big-tables-to-pc-little,131072,10,8,690,225,,"['0xA8D74300', '0x50020E90', '0x50020EC0', '0x0001E888', '0x00000000', '0x000000E1', '0x50020B00', '0x349D018A', '0x000002B2', '0x50020030']",125064,0,225,133888,690,131120,134848,8
D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\_temp_extensionless_as_xsc\playground\0xD8E5158A.xsc,playground/0xD8E5158A.xsc,246,5321631D569B81AC6EE8B6DDFC8D832DC418E6DB,D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\converted_extensionless_editable_wsc\playground\0xD8E5158A.wsc,playground/0xD8E5158A.wsc,pc_wsc_magicrdr_table_candidate_runtime_unproven,,4096,C9B9F6DA8E41494B8CB8A4A1D8EE59A9A96DA128227677742338904975429626,174,4FCE912E432C8307220A71CC32623CDB7A086E0D,"{""status"":""ok"",""hr"":0,""input_size"":222,""output_size"":4096,""message"":""""}",,unproven,0x0FF512F1,222,4096,zstd-level-10-no-content-size,158,2132A0D18F7E2E6157ABE6F43A589E51CDFF53415B9C835DC12F13FC7DA8AC43,True,PC wrapper validates and script tables are PC/Switch-endian. Runtime compatibility is still game-unproven.,xenon-big-tables-to-pc-little,0,10,1,4,0,,"['0xA8D74300', '0x50000090', '0x500000C0', '0x00000056', '0x00000000', '0x00000000', '0x500000D0', '0x349D018A', '0x00000004', '0x500000B0']",86,0,0,208,4,176,192,1
D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\_temp_extensionless_as_xsc\support\debug\0x271BDAE3.xsc,support/debug/0x271BDAE3.xsc,2570,ED4BEDD5313EB2FC9501FE399336029BC4EFA65C,D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\converted_extensionless_editable_wsc\support\debug\0x271BDAE3.wsc,support/debug/0x271BDAE3.wsc,pc_wsc_magicrdr_table_candidate_runtime_unproven,,8192,85E24E96190A0E4F98C95A674379B2EE3D53A78D4588BABD61576270BCC70A2E,2519,5E04F15A49F6FD05127D6FFF79187649882C2203,"{""status"":""ok"",""hr"":0,""input_size"":2546,""output_size"":8192,""message"":""""}",,unproven,0x0FF512F1,2546,8192,zstd-level-22-no-content-size,2503,5E62C45E5F910BCF02D1D53868DDA9AFD46A3B020854EB56034E17CDA3A4DECE,True,PC wrapper validates and script tables are PC/Switch-endian. Runtime compatibility is still game-unproven.,xenon-big-tables-to-pc-little,0,10,1,69,27,,"['0xA8D74300', '0x500011C0', '0x500011E0', '0x00000FF2', '0x00000000', '0x0000001B', '0x50001150', '0x349D018A', '0x00000045', '0x50001030']",4082,0,27,4432,69,4144,4576,1
D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\_temp_extensionless_as_xsc\support\debug\0x80CD7812.xsc,support/debug/0x80CD7812.xsc,1236,29C418763A464958AB7870FE266AE969B0906F82,D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\converted_extensionless_editable_wsc\support\debug\0x80CD7812.wsc,support/debug/0x80CD7812.wsc,pc_wsc_magicrdr_table_candidate_runtime_unproven,,4096,27B217EDECC288C8FCB10430823C2DFC2A4949A8615C8D256955C64887855811,1176,195311D9E66707C2D5E9BABCBEF3221282F9EC69,"{""status"":""ok"",""hr"":0,""input_size"":1212,""output_size"":4096,""message"":""""}",,unproven,0x0FF512F1,1212,4096,zstd-level-22-no-content-size,1160,C3D0BB3130000C8F3F3B100137FD3506544FB643F61B6E79E975C9AA430160FD,True,PC wrapper validates and script tables are PC/Switch-endian. Runtime compatibility is still game-unproven.,xenon-big-tables-to-pc-little,0,10,1,47,1,,"['0xA8D74300', '0x50000690', '0x500006B0', '0x0000059B', '0x00000000', '0x00000001', '0x500006C0', '0x349D018A', '0x0000002F', '0x500005D0']",1435,0,1,1728,47,1488,1712,1
D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\_temp_extensionless_as_xsc\support\debug\0xD56DFCAA.xsc,support/debug/0xD56DFCAA.xsc,5662,50DD27C241A7CAA8F4BBCA04927ACDDB6FCDCEAA,D:\Games\Red Dead Redemption\Code_RED\build\mp_xenon_full_conversion_pass2\converted_extensionless_editable_wsc\support\debug\0xD56DFCAA.wsc,support/debug/0xD56DFCAA.wsc,pc_wsc_magicrdr_table_candidate_runtime_unproven,,20480,2497E3FA1DC1B90BCD62439AB9358B68878E7F55D82B50E19E0F231EC70BEA99,5611,299C2A70C66B1DD28200E8DDAFC099C2256CE131,"{""status"":""ok"",""hr"":0,""input_size"":5638,""output_size"":20480,""message"":""""}",,unproven,0x0FF512F1,5638,20480,zstd-level-22-no-content-size,5595,D45A545954FE3F0571921F7ADA4349C0B6A7D02B2321A195CD93F01646682D63,True,PC wrapper validates and script tables are PC/Switch-endian. Runtime compatibility is still game-unproven.,xenon-big-tables-to-pc-little,16384,10,1,132,25,,"['0xA8D74300', '0x500042B0', '0x500042D0', '0x0000278C', '0x00000000', '0x00000019', '0x50004240', '0x349D018A', '0x00000084', '0x50004030']",10124,0,25,16960,132,16432,17104,1
