offset,offset_hex,length,text,population_term
43741,0xAADD,6,">$,CK9",
43750,0xAAE6,4,% R&,
43793,0xAB11,10,WeaponAmmo,
43809,0xAB21,10,WeaponAmmo,
43820,0xAB2C,4,",Bz8",
43965,0xABBD,8,ForceAim,
43986,0xABD2,14,standoff_title,
44012,0xABEC,8,ForceAim,
44030,0xABFE,6,"hR&`,B",
44055,0xAC17,19,DEATH_EFFECT_MASTER,
44100,0xAC44,20,Generic_Dbuffer128_1,
44123,0xAC5B,20,standoff_help_target,
44159,0xAC7F,4,",J}o",
44164,0xAC84,15,MPSplashItem.s1,
44182,0xAC96,20,Generic_Dbuffer128_1,
44203,0xACAB,4,",Dwb",
44211,0xACB3,15,MPSplashItem.s1,
44229,0xACC5,13,standoff_help,
44243,0xACD3,4,",Dwb",
44395,0xAD6B,13,LookItMeLight,
44432,0xAD90,15,MPSplashItem.s0,
44450,0xADA2,4,",Dwo",
44455,0xADA7,15,MPSplashItem.s1,
44473,0xADB9,11,common_null,
44485,0xADC5,4,",Dwo",
44490,0xADCA,13,MPSplashTitle,
44506,0xADDA,4,",D{o",
44511,0xADDF,8,MPSplash,
44520,0xADE8,5,",By~-",
44590,0xAE2E,4,",Ev8",
44701,0xAE9D,15,CTF_ffa_rules_0,
44752,0xAED0,15,CTF_ffa_rules_1,
44807,0xAF07,10,gunLocator,
44833,0xAF21,18,wrist_r_attachment,
44913,0xAF71,11,MP_Standoff,
44965,0xAFA5,4,",Cao",
44971,0xAFAB,5,",Eb+8",
44984,0xAFB8,4,",DLb",
45172,0xB074,4,",Dc8",
45197,0xB08D,5,",Id+8",
45211,0xB09B,5,",Id+8",
45241,0xB0B9,5,",Id+8",
45255,0xB0C7,5,",Id+8",
45271,0xB0D7,5,",Mr+8",
45285,0xB0E5,5,",Id+8",
45298,0xB0F2,5,",Mr+8",
45313,0xB101,5,",Id+8",
45330,0xB112,5,",Mr+8",
45341,0xB11D,5,",Id+8",
45380,0xB144,4,"/)B,",
45391,0xB14F,4,/)=L,
45424,0xB170,4,)?3c,
45434,0xB17A,6,)?-3]),
45458,0xB192,5,",YR+8",
45478,0xB1A6,4,"/,Bq",
45497,0xB1B9,4,"/)B,",
45508,0xB1C4,4,/)=L,
45541,0xB1E5,4,)?3c,
45551,0xB1EF,6,)?-3]),
45575,0xB207,5,",YR+8",
45612,0xB22C,4,",Dj8",
45619,0xB233,4,",Dk8",
45627,0xB23B,4,",Fl8",
45634,0xB242,4,",Dm8",
45641,0xB249,4,",Dn8",
45670,0xB266,4,"/)B,",
45681,0xB271,4,/)=L,
45714,0xB292,4,)?3c,
45724,0xB29C,6,)?-3]),
45748,0xB2B4,5,",YR+8",
45781,0xB2D5,4,",Dj8",
45788,0xB2DC,4,",Dk8",
45796,0xB2E4,4,",Fl8",
45803,0xB2EB,4,",Dm8",
45810,0xB2F2,4,",Dn8",
45839,0xB30F,4,"/)B,",
45850,0xB31A,4,/)=L,
45900,0xB34C,4,CWK),
45917,0xB35D,5,",YR+8",
45950,0xB37E,4,",Dj8",
45957,0xB385,4,",Dk8",
45965,0xB38D,4,",Fl8",
45972,0xB394,4,",Dm8",
45979,0xB39B,4,",Dn8",
46008,0xB3B8,4,"/)B,",
46019,0xB3C3,4,/)=L,
46086,0xB406,5,",YR+8",
46109,0xB41D,4,",Dh8",
46120,0xB428,4,",Di8",
46131,0xB433,4,",Dj8",
46138,0xB43A,4,",Dk8",
46146,0xB442,4,",Fl8",
46153,0xB449,4,",Dm8",
46160,0xB450,4,",Dn8",
46189,0xB46D,4,"/)B,",
46200,0xB478,4,/)=L,
46247,0xB4A7,5,",V)>s",
46259,0xB4B3,5,",YR+8",
46269,0xB4BD,4,",FS8",
46286,0xB4CE,4,",PT8",
46293,0xB4D5,4,",Df8",
46308,0xB4E4,4,",Dh8",
46315,0xB4EB,4,",Di8",
46326,0xB4F6,4,",Dj8",
46333,0xB4FD,4,",Dk8",
46341,0xB505,4,",Fl8",
46348,0xB50C,4,",Dm8",
46355,0xB513,4,",Dn8",
46384,0xB530,4,"/)B,",
46395,0xB53B,4,/)=L,
46446,0xB56E,5,",V)>s",
46458,0xB57A,5,",YR+8",
46468,0xB584,4,",FS8",
46485,0xB595,4,",PT8",
46492,0xB59C,4,",Df8",
46507,0xB5AB,4,",Dh8",
46514,0xB5B2,4,",Di8",
46525,0xB5BD,4,",Dj8",
46532,0xB5C4,4,",Dk8",
46540,0xB5CC,4,",Fl8",
46547,0xB5D3,4,",Dm8",
46554,0xB5DA,4,",Dn8",
46583,0xB5F7,4,/)B7,
46594,0xB602,4,/)=L,
46657,0xB641,5,",YR+8",
46674,0xB652,4,",FS8",
46689,0xB661,4,U)=z,
46699,0xB66B,4,",PT8",
46707,0xB673,4,",Dh8",
46717,0xB67D,5,"(,Di8",
46728,0xB688,5,"^,Dj8",
46736,0xB690,4,",Dk8",
46744,0xB698,4,",Fl8",
46751,0xB69F,4,",Dm8",
46758,0xB6A6,4,",Dn8",
46865,0xB711,5,",YR+8",
46875,0xB71B,4,",FS8",
46890,0xB72A,4,#);m,
46900,0xB734,4,",PT8",
46911,0xB73F,4,",Df8",
46920,0xB748,4,",FS8",
46933,0xB755,4,",PT8",
46941,0xB75D,4,",Dh8",
46952,0xB768,4,",Di8",
46963,0xB773,4,",Dj8",
46970,0xB77A,4,",Dk8",
46978,0xB782,4,",Fl8",
46985,0xB789,4,",Dm8",
46992,0xB790,4,",Dn8",
47016,0xB7A8,14,StandoffCenter,
47097,0xB7F9,6,">$,CK9",
47106,0xB802,4,% R&,
47331,0xB8E3,4,w)@ ,
47339,0xB8EB,7,"?\R&1,B",
47355,0xB8FB,13,MPSplashTitle,
47371,0xB90B,4,",D{o",
47376,0xB910,13,MPSplashTitle,
47392,0xB920,11,Common_Null,
47404,0xB92C,4,",Dwo",
47409,0xB931,8,MPSplash,
47418,0xB93A,4,",Byo",
47423,0xB93F,22,DUEL_CAMERA_CUT_MASTER,
47459,0xB963,5,3RG{R,
47468,0xB96C,13,MPSplashTitle,
47484,0xB97C,4,",Dwb",
47492,0xB984,8,MPSplash,
47524,0xB9A4,11,ANNOUNCE_VS,
47554,0xB9C2,7,"?\R&|,B",
47567,0xB9CF,5,qRG{R,
47581,0xB9DD,5,3RG{R,
47593,0xB9E9,13,MPSplashTitle,
47609,0xB9F9,4,",Dwo",
47614,0xB9FE,13,MPSplashTitle,
47630,0xBA0E,4,",D{o",
47635,0xBA13,8,MPSplash,
47644,0xBA1C,4,",Byo",
47649,0xBA21,22,DUEL_CAMERA_CUT_MASTER,
47680,0xBA40,8,MPSplash,
47717,0xBA65,13,MPSplashTitle,
47733,0xBA75,11,Common_Null,
47745,0xBA81,4,",Dwo",
47750,0xBA86,15,MPSplashItem.s0,
47768,0xBA98,11,Common_Null,
47780,0xBAA4,4,",Dwo",
47785,0xBAA9,15,MPSplashItem.s1,
47803,0xBABB,11,Common_Null,
47832,0xBAD8,7,"?\R&1,B",
47858,0xBAF2,12,ANNOUNCE_YOU,
47877,0xBB05,15,MPSplashItem.s0,
47898,0xBB1A,5,"\,Dwo",
47904,0xBB20,20,Generic_Dbuffer128_0,
47943,0xBB47,4,",C~,",
47954,0xBB52,20,Generic_Dbuffer128_0,
47978,0xBB6A,4,",C~,",
47986,0xBB72,15,MPSplashItem.s1,
48004,0xBB84,20,Generic_Dbuffer128_0,
48025,0xBB99,4,",Dwo",
48030,0xBB9E,13,MPSplashTitle,
48046,0xBBAE,4,",D{o",
48051,0xBBB3,8,MPSplash,
48060,0xBBBC,4,",Byo",
48065,0xBBC1,22,DUEL_CAMERA_CUT_MASTER,
48113,0xBBF1,8,MPSplash,
48139,0xBC0B,22,showdown_draw_help_ps3,
48182,0xBC36,18,showdown_draw_help,
48330,0xBCCA,14,MPPlayerName_0,
48348,0xBCDC,14,MPPlayerName_1,
48366,0xBCEE,14,MPPlayerName_2,
48384,0xBD00,14,MPPlayerName_3,
48402,0xBD12,14,MPPlayerName_4,
48420,0xBD24,14,MPPlayerName_5,
48438,0xBD36,14,MPPlayerName_6,
48456,0xBD48,14,MPPlayerName_7,
48474,0xBD5A,14,MPPlayerName_8,
48492,0xBD6C,14,MPPlayerName_9,
48510,0xBD7E,15,MPPlayerName_10,
48529,0xBD91,15,MPPlayerName_11,
48548,0xBDA4,15,MPPlayerName_12,
48567,0xBDB7,15,MPPlayerName_13,
48586,0xBDCA,15,MPPlayerName_14,
48605,0xBDDD,15,MPPlayerName_15,
48624,0xBDF0,14,UNHANDLED SLOT,
48727,0xBE57,13,LookItMeLight,
48795,0xBE9B,14,ANNOUNCE_TEAM_,
48861,0xBEDD,15,CTF_sym_rules_0,
48912,0xBF10,15,CTF_sym_rules_1,
48943,0xBF2F,15,CTF_one_rules_0,
48994,0xBF62,15,CTF_one_rules_1,
49112,0xBFD8,12,MP_Showdown2,
49166,0xC00E,4,",Cao",
49172,0xC014,5,",Eb+8",
49185,0xC021,4,",DLb",
49369,0xC0D9,4,",Dc8",
49476,0xC144,5,",Id+8",
49513,0xC169,5,",Id+.",
49604,0xC1C4,5,",YR+8",
49614,0xC1CE,4,",FS8",
49631,0xC1DF,4,",PT8",
49638,0xC1E6,4,",Df8",
49646,0xC1EE,4,",Dh8",
49653,0xC1F5,4,",Di8",
49658,0xC1FA,4,/)B+,
49664,0xC200,4,",Dj8",
49671,0xC207,4,",Dk8",
49679,0xC20F,4,",Fl8",
49686,0xC216,4,",Dm8",
49693,0xC21D,4,",Dn8",
49792,0xC280,5,",YR+8",
49802,0xC28A,4,",FS8",
49819,0xC29B,4,",PT8",
49826,0xC2A2,4,",Df8",
