string_offset,string_offset_hex,string_text,string_class,reference_instruction_offset,reference_instruction_offset_hex,owner_function_index,owner_function,owner_function_offset_range
31,0x1F,********************************************,unknown,29,0x1D,0,main,0x0..0x3E39
84,0x54,                 MAIN_Z.SC,debug/display text,82,0x52,0,main,0x0..0x3E39
119,0x77,SCRIPTS ARE COMPILED WITH STANDALONE DEFINED,debug/display text,117,0x75,0,main,0x0..0x3E39
172,0xAC,********************************************,unknown,170,0xAA,0,main,0x0..0x3E39
252,0xFC,StatTab_Crimes,unknown,250,0xFA,0,main,0x0..0x3E39
272,0x110,StatTab_Score,unknown,270,0x10E,0,main,0x0..0x3E39
291,0x123,StatTab_Money,unknown,289,0x121,0,main,0x0..0x3E39
310,0x136,StatTab_Missions,likely logic anchor,308,0x134,0,main,0x0..0x3E39
394,0x18A,noDDA,unknown,392,0x188,0,main,0x0..0x3E39
456,0x1C8,LOCAL_PLAYER_GAMERTAG,unknown,454,0x1C6,0,main,0x0..0x3E39
502,0x1F6,zombiePressDemo,unknown,500,0x1F4,0,main,0x0..0x3E39
538,0x21A,JournalTab_Challenges_Panel,unknown,536,0x218,0,main,0x0..0x3E39
571,0x23B,JournalTab_Quest_Panel,unknown,569,0x239,0,main,0x0..0x3E39
608,0x260,PM_Stats,unknown,606,0x25E,0,main,0x0..0x3E39
676,0x2A4,Initializing deed array!,debug/display text,674,0x2A2,0,main,0x0..0x3E39
725,0x2D5,Resetting from mission!,likely logic anchor,723,0x2D3,0,main,0x0..0x3E39
775,0x307,ZombiePackGringos,unknown,773,0x305,0,main,0x0..0x3E39
818,0x332,p_gen_locatorDummy02x,unknown,816,0x330,0,main,0x0..0x3E39
842,0x34A,$/content/DLC/ZombiePack/Gringos/ZombiePack_HorseHitch,unknown,840,0x348,0,main,0x0..0x3E39
899,0x383,horseHitch1,unknown,897,0x381,0,main,0x0..0x3E39
931,0x3A3,p_gen_locatorDummy02x,unknown,929,0x3A1,0,main,0x0..0x3E39
955,0x3BB,$/content/DLC/ZombiePack/Gringos/ZombiePack_HorseHitch2,unknown,953,0x3B9,0,main,0x0..0x3E39
1013,0x3F5,horseHitch2,unknown,1011,0x3F3,0,main,0x0..0x3E39
1045,0x415,p_gen_coffin04x,unknown,1043,0x413,0,main,0x0..0x3E39
1063,0x427,$/content/DLC/ZombiePack/Gringos/DLC_player_burn_coffin,unknown,1061,0x425,0,main,0x0..0x3E39
1121,0x461,LootCoffin,unknown,1119,0x45F,0,main,0x0..0x3E39
1148,0x47C,p_gen_safe02x,unknown,1146,0x47A,0,main,0x0..0x3E39
1164,0x48C,$/content/scripting/gringo/SimpleGringo/horse_drinking,unknown,1162,0x48A,0,main,0x0..0x3E39
1221,0x4C5,Player_Lockpick_Safe,unknown,1219,0x4C3,0,main,0x0..0x3E39
1258,0x4EA,rstarGringoGeneric_Type,unknown,1256,0x4E8,0,main,0x0..0x3E39
1284,0x504,pickSafe,unknown,1282,0x502,0,main,0x0..0x3E39
1295,0x50F,horse_drinking,unknown,1293,0x50D,0,main,0x0..0x3E39
1312,0x520,Player_Lockpick_Safe,unknown,1310,0x51E,0,main,0x0..0x3E39
1349,0x545,rstarGringoGeneric_Type,unknown,1347,0x543,0,main,0x0..0x3E39
1375,0x55F,openArmoire,unknown,1373,0x55D,0,main,0x0..0x3E39
1389,0x56D,horse_drinking,unknown,1387,0x56B,0,main,0x0..0x3E39
1406,0x57E,stand_armoir,unknown,1404,0x57C,0,main,0x0..0x3E39
1435,0x59B,rstarGringoGeneric_Type,unknown,1433,0x599,0,main,0x0..0x3E39
1461,0x5B5,openCredenza,unknown,1459,0x5B3,0,main,0x0..0x3E39
1476,0x5C4,horse_drinking,unknown,1474,0x5C2,0,main,0x0..0x3E39
1493,0x5D5,open_credenza,unknown,1491,0x5D3,0,main,0x0..0x3E39
1523,0x5F3,rstarGringoGeneric_Type,unknown,1521,0x5F1,0,main,0x0..0x3E39
1549,0x60D,openChest,unknown,1547,0x60B,0,main,0x0..0x3E39
1561,0x619,horse_drinking,unknown,1559,0x617,0,main,0x0..0x3E39
1578,0x62A,stand_open_chest,unknown,1576,0x628,0,main,0x0..0x3E39
1812,0x714,randomstartloc,unknown,1810,0x712,0,main,0x0..0x3E39
2108,0x83C,Cutscenes,unknown,2106,0x83A,0,main,0x0..0x3E39
2127,0x84F,Cutscenes,unknown,2125,0x84D,0,main,0x0..0x3E39
2313,0x909,DLC_00,unknown,2311,0x907,0,main,0x0..0x3E39
2322,0x912,DLC6\ZOMBIE_MISC_1,unknown,2320,0x910,0,main,0x0..0x3E39
2352,0x930,DLC_00,unknown,2350,0x92E,0,main,0x0..0x3E39
2361,0x939,DLC6\ZOMBIE_MISC_1,unknown,2359,0x937,0,main,0x0..0x3E39
2400,0x960,DLC_00,unknown,2398,0x95E,0,main,0x0..0x3E39
2415,0x96F,DLC_01,unknown,2413,0x96D,0,main,0x0..0x3E39
2424,0x978,DLC6\ZOMBIE_MISC_3,unknown,2422,0x976,0,main,0x0..0x3E39
2454,0x996,DLC_01,unknown,2452,0x994,0,main,0x0..0x3E39
2463,0x99F,DLC6\ZOMBIE_MISC_3,unknown,2461,0x99D,0,main,0x0..0x3E39
2502,0x9C6,DLC_01,unknown,2500,0x9C4,0,main,0x0..0x3E39
2517,0x9D5,DLC_02,unknown,2515,0x9D3,0,main,0x0..0x3E39
2526,0x9DE,DLC6\ZOMBIE_MISC_4,unknown,2524,0x9DC,0,main,0x0..0x3E39
2556,0x9FC,DLC_02,unknown,2554,0x9FA,0,main,0x0..0x3E39
2565,0xA05,DLC6\ZOMBIE_MISC_4,unknown,2563,0xA03,0,main,0x0..0x3E39
2604,0xA2C,DLC_02,unknown,2602,0xA2A,0,main,0x0..0x3E39
2619,0xA3B,DLC_03,unknown,2617,0xA39,0,main,0x0..0x3E39
2628,0xA44,DLC6\ZOMBIE_MISC_2,unknown,2626,0xA42,0,main,0x0..0x3E39
2658,0xA62,DLC_03,unknown,2656,0xA60,0,main,0x0..0x3E39
2667,0xA6B,DLC6\ZOMBIE_MISC_2,unknown,2665,0xA69,0,main,0x0..0x3E39
2706,0xA92,DLC_03,unknown,2704,0xA90,0,main,0x0..0x3E39
2718,0xA9E,MINI_GAMES_AND_JOBS\ranch08,unknown,2716,0xA9C,0,main,0x0..0x3E39
2759,0xAC7,DYNAMIC_MIXER_ZOMBIE,unknown,2757,0xAC5,0,main,0x0..0x3E39
2793,0xAE9,$/content/DLC/ZombiePack/system/Player_z,unknown,2791,0xAE7,0,main,0x0..0x3E39
2844,0xB1C,$/content/init/rdr2init_each_load,unknown,2842,0xB1A,0,main,0x0..0x3E39
2888,0xB48,$/content/DLC/ZombiePack/system/short_update_thread_z,unknown,2886,0xB46,0,main,0x0..0x3E39
2952,0xB88,$/content/DLC/ZombiePack/system/medium_update_thread_z,unknown,2950,0xB86,0,main,0x0..0x3E39
3017,0xBC9,$/content/DLC/ZombiePack/system/long_update_thread_z,unknown,3015,0xBC7,0,main,0x0..0x3E39
3080,0xC08,$/content/DLC/ZombiePack/system/DesignerDefined/UI/FuiEventMonitor_z,event/task name,3078,0xC06,0,main,0x0..0x3E39
3159,0xC57,$/content/DLC/ZombiePack/system/Pause_z,unknown,3157,0xC55,0,main,0x0..0x3E39
3209,0xC89,$/content/scripting/gringo/SimpleGringo/hogtie,unknown,3207,0xC87,0,main,0x0..0x3E39
3266,0xCC2,$/content/scripting/gringo/SimpleGringo/hogtie_pickup,unknown,3264,0xCC0,0,main,0x0..0x3E39
3330,0xD02,$/content/scripting/gringo/SimpleGringo/Loot_Corpse,unknown,3328,0xD00,0,main,0x0..0x3E39
3392,0xD40,ZombiePackGringos,unknown,3390,0xD3E,0,main,0x0..0x3E39
3421,0xD5D,z_dlc_z_roar,unknown,3419,0xD5B,0,main,0x0..0x3E39
3444,0xD74,custom/z_dlc_z_roar,unknown,3442,0xD72,0,main,0x0..0x3E39
3492,0xDA4,DLC/ZombiePack/system/Player_z,unknown,3490,0xDA2,0,main,0x0..0x3E39
3551,0xDDF,PlayerLayout,unknown,3549,0xDDD,0,main,0x0..0x3E39
3583,0xDFF,PlayerLayout,unknown,3581,0xDFD,0,main,0x0..0x3E39
3601,0xE11,player,unknown,3599,0xE0F,0,main,0x0..0x3E39
3627,0xE2B,DLC/ZombiePack/system/DesignerDefined/UI/FuiEventMonitor_z,event/task name,3625,0xE29,0,main,0x0..0x3E39
3693,0xE6D,init/rdr2init_each_load,unknown,3691,0xE6B,0,main,0x0..0x3E39
3724,0xE8C,DLC/ZombiePack/system/short_update_thread_z,unknown,3722,0xE8A,0,main,0x0..0x3E39
3775,0xEBF,DLC/ZombiePack/system/medium_update_thread_z,unknown,3773,0xEBD,0,main,0x0..0x3E39
3827,0xEF3,DLC/ZombiePack/system/long_update_thread_z,unknown,3825,0xEF1,0,main,0x0..0x3E39
3912,0xF48,GlobalChar,unknown,3910,0xF46,0,main,0x0..0x3E39
3943,0xF67,RegionChar,unknown,3941,0xF65,0,main,0x0..0x3E39
3974,0xF86,LocalChar,unknown,3972,0xF84,0,main,0x0..0x3E39
4003,0xFA3,regions_layout,unknown,4001,0xFA1,0,main,0x0..0x3E39
4023,0xFB7,launch_Merchant04,unknown,4021,0xFB5,0,main,0x0..0x3E39
4049,0xFD1,regions_layout,unknown,4047,0xFCF,0,main,0x0..0x3E39
4069,0xFE5,launch_Ranch07,unknown,4067,0xFE3,0,main,0x0..0x3E39
4092,0xFFC,regions_layout,unknown,4090,0xFFA,0,main,0x0..0x3E39
4112,0x1010,launch_Ranch08,unknown,4110,0x100E,0,main,0x0..0x3E39
4135,0x1027,regions_layout,unknown,4133,0x1025,0,main,0x0..0x3E39
4155,0x103B,launch_Marshal,unknown,4153,0x1039,0,main,0x0..0x3E39
4178,0x1052,regions_layout,unknown,4176,0x1050,0,main,0x0..0x3E39
4198,0x1066,launch_Merchant01,unknown,4196,0x1064,0,main,0x0..0x3E39
4224,0x1080,regions_layout,unknown,4222,0x107E,0,main,0x0..0x3E39
4244,0x1094,launch_Merchant05,unknown,4242,0x1092,0,main,0x0..0x3E39
4270,0x10AE,regions_layout,unknown,4268,0x10AC,0,main,0x0..0x3E39
4290,0x10C2,launch_Outlaw01,likely logic anchor,4288,0x10C0,0,main,0x0..0x3E39
4314,0x10DA,regions_layout,unknown,4312,0x10D8,0,main,0x0..0x3E39
4334,0x10EE,launch_Outlaw02,likely logic anchor,4332,0x10EC,0,main,0x0..0x3E39
4358,0x1106,regions_layout,unknown,4356,0x1104,0,main,0x0..0x3E39
4378,0x111A,launch_Outlaw03,likely logic anchor,4376,0x1118,0,main,0x0..0x3E39
4402,0x1132,regions_layout,unknown,4400,0x1130,0,main,0x0..0x3E39
4422,0x1146,launch_Grave01,unknown,4420,0x1144,0,main,0x0..0x3E39
4445,0x115D,regions_layout,unknown,4443,0x115B,0,main,0x0..0x3E39
4465,0x1171,launch_Grave02,unknown,4463,0x116F,0,main,0x0..0x3E39
4488,0x1188,regions_layout,unknown,4486,0x1186,0,main,0x0..0x3E39
4508,0x119C,launch_Grave03,unknown,4506,0x119A,0,main,0x0..0x3E39
4531,0x11B3,regions_layout,unknown,4529,0x11B1,0,main,0x0..0x3E39
4551,0x11C7,launch_Fort01,unknown,4549,0x11C5,0,main,0x0..0x3E39
4573,0x11DD,regions_layout,unknown,4571,0x11DB,0,main,0x0..0x3E39
4593,0x11F1,launch_Fort02,unknown,4591,0x11EF,0,main,0x0..0x3E39
4615,0x1207,regions_layout,unknown,4613,0x1205,0,main,0x0..0x3E39
4635,0x121B,launch_Gun01,unknown,4633,0x1219,0,main,0x0..0x3E39
4656,0x1230,regions_layout,unknown,4654,0x122E,0,main,0x0..0x3E39
4676,0x1244,launch_Gun02,unknown,4674,0x1242,0,main,0x0..0x3E39
4697,0x1259,regions_layout,unknown,4695,0x1257,0,main,0x0..0x3E39
4717,0x126D,launch_Gun05,unknown,4715,0x126B,0,main,0x0..0x3E39
4738,0x1282,regions_layout,unknown,4736,0x1280,0,main,0x0..0x3E39
4758,0x1296,launch_MexGirl,unknown,4756,0x1294,0,main,0x0..0x3E39
4781,0x12AD,regions_layout,unknown,4779,0x12AB,0,main,0x0..0x3E39
4801,0x12C1,launch_MexArmy05,unknown,4799,0x12BF,0,main,0x0..0x3E39
4826,0x12DA,regions_layout,unknown,4824,0x12D8,0,main,0x0..0x3E39
4846,0x12EE,launch_MexArmy04,unknown,4844,0x12EC,0,main,0x0..0x3E39
4871,0x1307,regions_layout,unknown,4869,0x1305,0,main,0x0..0x3E39
4891,0x131B,launch_MexArmy03,unknown,4889,0x1319,0,main,0x0..0x3E39
4916,0x1334,regions_layout,unknown,4914,0x1332,0,main,0x0..0x3E39
4936,0x1348,launch_MexArmy02,unknown,4934,0x1346,0,main,0x0..0x3E39
4961,0x1361,regions_layout,unknown,4959,0x135F,0,main,0x0..0x3E39
4981,0x1375,launch_MexArmy01,unknown,4979,0x1373,0,main,0x0..0x3E39
5006,0x138E,regions_layout,unknown,5004,0x138C,0,main,0x0..0x3E39
5026,0x13A2,launch_Rebel02,unknown,5024,0x13A0,0,main,0x0..0x3E39
5049,0x13B9,regions_layout,unknown,5047,0x13B7,0,main,0x0..0x3E39
5069,0x13CD,launch_Rebel03,unknown,5067,0x13CB,0,main,0x0..0x3E39
5092,0x13E4,regions_layout,unknown,5090,0x13E2,0,main,0x0..0x3E39
5112,0x13F8,launch_Rebel04,unknown,5110,0x13F6,0,main,0x0..0x3E39
5135,0x140F,regions_layout,unknown,5133,0x140D,0,main,0x0..0x3E39
5155,0x1423,launch_Rebel05,unknown,5153,0x1421,0,main,0x0..0x3E39
5178,0x143A,regions_layout,unknown,5176,0x1438,0,main,0x0..0x3E39
5198,0x144E,launch_Home02Son02,unknown,5196,0x144C,0,main,0x0..0x3E39
5225,0x1469,regions_layout,unknown,5223,0x1467,0,main,0x0..0x3E39
5245,0x147D,launch_Home02Son01,unknown,5243,0x147B,0,main,0x0..0x3E39
5272,0x1498,regions_layout,unknown,5270,0x1496,0,main,0x0..0x3E39
5292,0x14AC,launch_Home02Ranch03,unknown,5290,0x14AA,0,main,0x0..0x3E39
5321,0x14C9,regions_layout,unknown,5319,0x14C7,0,main,0x0..0x3E39
5341,0x14DD,launch_Home02Ranch01,unknown,5339,0x14DB,0,main,0x0..0x3E39
5370,0x14FA,regions_layout,unknown,5368,0x14F8,0,main,0x0..0x3E39
5390,0x150E,launch_Home01,unknown,5388,0x150C,0,main,0x0..0x3E39
5412,0x1524,regions_layout,unknown,5410,0x1522,0,main,0x0..0x3E39
5432,0x1538,_MeterAndHalfTest,unknown,5430,0x1536,0,main,0x0..0x3E39
5467,0x155B,$/content/Frontier/PR_Frontier,unknown,5465,0x1559,0,main,0x0..0x3E39
5500,0x157C,fro,unknown,5498,0x157A,0,main,0x0..0x3E39
5523,0x1593,$/content/Mexico/PR_Mexico,unknown,5521,0x1591,0,main,0x0..0x3E39
5552,0x15B0,mex,unknown,5550,0x15AE,0,main,0x0..0x3E39
5580,0x15CC,$/content/North/PR_North,unknown,5578,0x15CA,0,main,0x0..0x3E39
5607,0x15E7,nor,unknown,5605,0x15E5,0,main,0x0..0x3E39
5635,0x1603,$/content/Homestead/PR_Homestead,unknown,5633,0x1601,0,main,0x0..0x3E39
5670,0x1626,hom,unknown,5668,0x1624,0,main,0x0..0x3E39
5698,0x1642,$/content/Homestead/PR_End,unknown,5696,0x1640,0,main,0x0..0x3E39
5727,0x165F,end,unknown,5725,0x165D,0,main,0x0..0x3E39
5755,0x167B,$/content/DLC/ZombiePack/Frontier/Cholla_Springs/ChollaSprings_z,unknown,5753,0x1679,0,main,0x0..0x3E39
5822,0x16BE,cho,unknown,5820,0x16BC,0,main,0x0..0x3E39
5854,0x16DE,$/content/DLC/ZombiePack/Mexico/Diez_Coronas/DiezCoronas_z,unknown,5852,0x16DC,0,main,0x0..0x3E39
5915,0x171B,dzc,unknown,5913,0x1719,0,main,0x0..0x3E39
5949,0x173D,$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/GaptoothRidge_z,unknown,5947,0x173B,0,main,0x0..0x3E39
6016,0x1780,gtr,unknown,6014,0x177E,0,main,0x0..0x3E39
6049,0x17A1,$/content/DLC/ZombiePack/North/Great_Plains/GreatPlains_z,unknown,6047,0x179F,0,main,0x0..0x3E39
6109,0x17DD,grt,unknown,6107,0x17DB,0,main,0x0..0x3E39
6143,0x17FF,$/content/DLC/ZombiePack/Frontier/Hennigans_Stead/HennigansStead_z,unknown,6141,0x17FD,0,main,0x0..0x3E39
6212,0x1844,hgn,unknown,6210,0x1842,0,main,0x0..0x3E39
6246,0x1866,$/content/DLC/ZombiePack/Mexico/Perdido/Perdido_z,unknown,6244,0x1864,0,main,0x0..0x3E39
6298,0x189A,prd,unknown,6296,0x1898,0,main,0x0..0x3E39
6332,0x18BC,$/content/DLC/ZombiePack/Mexico/Punta_Orgullo/PuntaOrgullo_z,unknown,6330,0x18BA,0,main,0x0..0x3E39
6395,0x18FB,pun,unknown,6393,0x18F9,0,main,0x0..0x3E39
6429,0x191D,$/content/DLC/ZombiePack/Frontier/Rio_Bravo/RioBravo_z,unknown,6427,0x191B,0,main,0x0..0x3E39
6486,0x1956,rio,unknown,6484,0x1954,0,main,0x0..0x3E39
6519,0x1977,$/content/DLC/ZombiePack/North/Tall_Trees/TallTrees_z,unknown,6517,0x1975,0,main,0x0..0x3E39
6575,0x19AF,tal,unknown,6573,0x19AD,0,main,0x0..0x3E39
6609,0x19D1,$/content/DLC/ZombiePack/Mexico/Perdido/Agave_Viejo/AgaveViejo_z,unknown,6607,0x19CF,0,main,0x0..0x3E39
6676,0x1A14,agv,unknown,6674,0x1A12,0,main,0x0..0x3E39
6710,0x1A36,$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Armadillo/Armadillo_z,unknown,6708,0x1A34,0,main,0x0..0x3E39
6783,0x1A7F,arm,unknown,6781,0x1A7D,0,main,0x0..0x3E39
6816,0x1AA0,$/content/DLC/ZombiePack/North/Great_Plains/BeechersHope/BeechersHope_z,unknown,6814,0x1A9E,0,main,0x0..0x3E39
6890,0x1AEA,beh,unknown,6888,0x1AE8,0,main,0x0..0x3E39
6924,0x1B0C,$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Benedict_Point/BenedictPoint_z,unknown,6922,0x1B0A,0,main,0x0..0x3E39
7006,0x1B5E,ben,unknown,7004,0x1B5C,0,main,0x0..0x3E39
7040,0x1B80,$/content/DLC/ZombiePack/North/Great_Plains/Blackwater/Blackwater_z,unknown,7038,0x1B7E,0,main,0x0..0x3E39
7110,0x1BC6,blk,unknown,7108,0x1BC4,0,main,0x0..0x3E39
7144,0x1BE8,$/content/DLC/ZombiePack/Mexico/Diez_Coronas/Casa_Madrugada/CasaMadrugada_z,unknown,7142,0x1BE6,0,main,0x0..0x3E39
7222,0x1C36,cas,unknown,7220,0x1C34,0,main,0x0..0x3E39
7256,0x1C58,$/content/DLC/ZombiePack/Mexico/Perdido/Chuparosa/Chuparosa_z,unknown,7254,0x1C56,0,main,0x0..0x3E39
7320,0x1C98,chu,unknown,7318,0x1C96,0,main,0x0..0x3E39
7354,0x1CBA,$/content/DLC/ZombiePack/North/Tall_Trees/Cochinay/Cochinay_z,unknown,7352,0x1CB8,0,main,0x0..0x3E39
7418,0x1CFA,coc,unknown,7416,0x1CF8,0,main,0x0..0x3E39
7452,0x1D1C,$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Coots_Chapel/CootsChapel_z,unknown,7450,0x1D1A,0,main,0x0..0x3E39
7530,0x1D6A,coo,unknown,7528,0x1D68,0,main,0x0..0x3E39
7564,0x1D8C,$/content/DLC/ZombiePack/Mexico/Diez_Coronas/El_Matadero_Town/ElMataderoTown_z,unknown,7562,0x1D8A,0,main,0x0..0x3E39
7645,0x1DDD,emt,unknown,7643,0x1DDB,0,main,0x0..0x3E39
7679,0x1DFF,$/content/DLC/ZombiePack/Mexico/Diez_Coronas/El_Presidio/ElPresidio_z,unknown,7677,0x1DFD,0,main,0x0..0x3E39
7751,0x1E47,fod,unknown,7749,0x1E45,0,main,0x0..0x3E39
7785,0x1E69,$/content/DLC/ZombiePack/Mexico/Punta_Orgullo/Escalera/Escalera_z,unknown,7783,0x1E67,0,main,0x0..0x3E39
7853,0x1EAD,esc,unknown,7851,0x1EAB,0,main,0x0..0x3E39
7887,0x1ECF,$/content/DLC/ZombiePack/Frontier/Rio_Bravo/Fort_Mercer/FortMercer_z,unknown,7885,0x1ECD,0,main,0x0..0x3E39
7958,0x1F16,fom,unknown,7956,0x1F14,0,main,0x0..0x3E39
7991,0x1F37,$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Gaptooth_Breach/GaptoothBreach_z,unknown,7989,0x1F35,0,main,0x0..0x3E39
8075,0x1F8B,gap,unknown,8073,0x1F89,0,main,0x0..0x3E39
8108,0x1FAC,$/content/DLC/ZombiePack/Frontier/Hennigans_Stead/Hennigans_Ranch/HennigansRanch_z,unknown,8106,0x1FAA,0,main,0x0..0x3E39
8193,0x2001,hen,unknown,8191,0x1FFF,0,main,0x0..0x3E39
8227,0x2023,$/content/DLC/ZombiePack/Mexico/Perdido/Las_Hermanas/LasHermanas_z,unknown,8225,0x2021,0,main,0x0..0x3E39
8296,0x2068,lsh,unknown,8294,0x2066,0,main,0x0..0x3E39
8330,0x208A,$/content/DLC/ZombiePack/North/Tall_Trees/Manzanita_Post/ManzanitaPost_z,unknown,8328,0x2088,0,main,0x0..0x3E39
8405,0x20D5,mtp,unknown,8403,0x20D3,0,main,0x0..0x3E39
8439,0x20F7,$/content/DLC/ZombiePack/Mexico/Punta_Orgullo/Nosalida/Nosalida_z,unknown,8437,0x20F5,0,main,0x0..0x3E39
8507,0x213B,nos,unknown,8505,0x2139,0,main,0x0..0x3E39
8541,0x215D,$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Odd_Fellows_Rest/OddFellowsRest_z,unknown,8539,0x215B,0,main,0x0..0x3E39
8626,0x21B2,odd,unknown,8624,0x21B0,0,main,0x0..0x3E39
8661,0x21D5,$/content/DLC/ZombiePack/North/Tall_Trees/Pacific_Union_Railroad_Camp/PacificUnionRailroadCamp_z,unknown,8659,0x21D3,0,main,0x0..0x3E39
8760,0x2238,upr,unknown,8758,0x2236,0,main,0x0..0x3E39
8794,0x225A,$/content/DLC/ZombiePack/Frontier/Hennigans_Stead/Pikes_Basin/PikesBasin_z,unknown,8792,0x2258,0,main,0x0..0x3E39
8871,0x22A7,pik,unknown,8869,0x22A5,0,main,0x0..0x3E39
8905,0x22C9,$/content/DLC/ZombiePack/Frontier/Rio_Bravo/Plainview/Plainview_z,unknown,8903,0x22C7,0,main,0x0..0x3E39
8973,0x230D,pln,unknown,8971,0x230B,0,main,0x0..0x3E39
9007,0x232F,$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Rathskeller_Fork/RathskellerFork_z,unknown,9005,0x232D,0,main,0x0..0x3E39
9093,0x2385,rat,unknown,9091,0x2383,0,main,0x0..0x3E39
9126,0x23A6,$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Ridgewood_Farm/RidgewoodFarm_z,unknown,9124,0x23A4,0,main,0x0..0x3E39
9208,0x23F8,rwf,unknown,9206,0x23F6,0,main,0x0..0x3E39
9241,0x2419,$/content/DLC/ZombiePack/Mexico/Perdido/Sepulcro/Sepulcro_z,unknown,9239,0x2417,0,main,0x0..0x3E39
9303,0x2457,sep,unknown,9301,0x2455,0,main,0x0..0x3E39
9337,0x2479,$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Solomons_Folly/SolomonsFolly_z,unknown,9335,0x2477,0,main,0x0..0x3E39
9419,0x24CB,sol,unknown,9417,0x24C9,0,main,0x0..0x3E39
9452,0x24EC,$/content/DLC/ZombiePack/Mexico/Punta_Orgullo/Tesoro_Azul/TesoroAzul_z,unknown,9450,0x24EA,0,main,0x0..0x3E39
9525,0x2535,tes,unknown,9523,0x2533,0,main,0x0..0x3E39
9559,0x2557,$/content/DLC/ZombiePack/Frontier/Hennigans_Stead/Thieves_Landing/ThievesLanding_z,unknown,9557,0x2555,0,main,0x0..0x3E39
9644,0x25AC,thi,unknown,9642,0x25AA,0,main,0x0..0x3E39
9678,0x25CE,$/content/DLC/ZombiePack/Mexico/Diez_Coronas/Torquemada/Torquemada_z,unknown,9676,0x25CC,0,main,0x0..0x3E39
9749,0x2615,tor,unknown,9747,0x2613,0,main,0x0..0x3E39
9783,0x2637,$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Tumbleweed/Tumbleweed_z,unknown,9781,0x2635,0,main,0x0..0x3E39
9858,0x2682,tum,unknown,9856,0x2680,0,main,0x0..0x3E39
9891,0x26A3,$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Twin_Rocks/TwinRocks_z,unknown,9889,0x26A1,0,main,0x0..0x3E39
9965,0x26ED,twr,unknown,9963,0x26EB,0,main,0x0..0x3E39
9998,0x270E,,unknown,9996,0x270C,0,main,0x0..0x3E39
10001,0x2711,cab,unknown,9999,0x270F,0,main,0x0..0x3E39
10035,0x2733,,unknown,10033,0x2731,0,main,0x0..0x3E39
10038,0x2736,aur,unknown,10036,0x2734,0,main,0x0..0x3E39
10072,0x2758,,unknown,10070,0x2756,0,main,0x0..0x3E39
10075,0x275B,bar,unknown,10073,0x2759,0,main,0x0..0x3E39
10109,0x277D,,unknown,10107,0x277B,0,main,0x0..0x3E39
10112,0x2780,bcc,unknown,10110,0x277E,0,main,0x0..0x3E39
10146,0x27A2,,unknown,10144,0x27A0,0,main,0x0..0x3E39
10149,0x27A5,bep,unknown,10147,0x27A3,0,main,0x0..0x3E39
10184,0x27C8,,unknown,10182,0x27C6,0,main,0x0..0x3E39
10187,0x27CB,brb,unknown,10185,0x27C9,0,main,0x0..0x3E39
10221,0x27ED,,unknown,10219,0x27EB,0,main,0x0..0x3E39
10224,0x27F0,brk,unknown,10222,0x27EE,0,main,0x0..0x3E39
10258,0x2812,,unknown,10256,0x2810,0,main,0x0..0x3E39
10261,0x2815,but,unknown,10259,0x2813,0,main,0x0..0x3E39
10295,0x2837,,unknown,10293,0x2835,0,main,0x0..0x3E39
10298,0x283A,mir,unknown,10296,0x2838,0,main,0x0..0x3E39
10333,0x285D,,unknown,10331,0x285B,0,main,0x0..0x3E39
10336,0x2860,cri,unknown,10334,0x285E,0,main,0x0..0x3E39
10371,0x2883,,unknown,10369,0x2881,0,main,0x0..0x3E39
10374,0x2886,crk,unknown,10372,0x2884,0,main,0x0..0x3E39
10408,0x28A8,,unknown,10406,0x28A6,0,main,0x0..0x3E39
10411,0x28AB,cue,unknown,10409,0x28A9,0,main,0x0..0x3E39
10445,0x28CD,,unknown,10443,0x28CB,0,main,0x0..0x3E39
10448,0x28D0,lob,unknown,10446,0x28CE,0,main,0x0..0x3E39
10483,0x28F3,,unknown,10481,0x28F1,0,main,0x0..0x3E39
10486,0x28F6,dlr,unknown,10484,0x28F4,0,main,0x0..0x3E39
10520,0x2918,,unknown,10518,0x2916,0,main,0x0..0x3E39
10523,0x291B,tro,unknown,10521,0x2919,0,main,0x0..0x3E39
10557,0x293D,,unknown,10555,0x293B,0,main,0x0..0x3E39
10560,0x2940,dia,unknown,10558,0x293E,0,main,0x0..0x3E39
10594,0x2962,,unknown,10592,0x2960,0,main,0x0..0x3E39
10597,0x2965,dix,unknown,10595,0x2963,0,main,0x0..0x3E39
10631,0x2987,,unknown,10629,0x2985,0,main,0x0..0x3E39
10634,0x298A,frb,unknown,10632,0x2988,0,main,0x0..0x3E39
10668,0x29AC,,unknown,10666,0x29AA,0,main,0x0..0x3E39
10671,0x29AF,grn,unknown,10669,0x29AD,0,main,0x0..0x3E39
