offset,offset_hex,operand_hex,native_index_bits,returns_flag,param_count_bits
76,0x4C,02 00,2,0,1
79,0x4F,00 01,256,0,0
111,0x6F,02 00,2,0,1
114,0x72,00 01,256,0,0
164,0xA4,02 00,2,0,1
167,0xA7,00 01,256,0,0
217,0xD9,02 00,2,0,1
220,0xDC,00 01,256,0,0
224,0xE0,02 02,514,0,1
227,0xE3,00 03,768,0,0
231,0xE7,02 04,1026,0,1
239,0xEF,02 05,1282,0,1
243,0xF3,02 06,1538,0,1
247,0xF7,02 07,1794,0,1
267,0x10B,02 08,2050,0,1
286,0x11E,02 08,2050,0,1
305,0x131,02 08,2050,0,1
327,0x147,02 08,2050,0,1
334,0x14E,08 09,2312,0,4
349,0x15D,02 0A,2562,0,1
362,0x16A,04 0B,2820,0,2
366,0x16E,02 0C,3074,0,1
371,0x173,02 0D,3330,0,1
374,0x176,01 0E,3585,1,0
433,0x1B1,01 0E,3585,1,0
478,0x1DE,01 0F,3841,1,0
481,0x1E1,04 10,4100,0,2
566,0x236,02 08,2050,0,1
594,0x252,02 08,2050,0,1
603,0x25B,06 11,4358,0,3
617,0x269,02 12,4610,0,1
701,0x2BD,02 13,4866,0,1
749,0x2ED,02 13,4866,0,1
810,0x32A,02 14,5122,0,1
925,0x39D,13 15,5395,1,9
1039,0x40F,13 15,5395,1,9
1142,0x476,13 15,5395,1,9
1252,0x4E4,13 15,5395,1,9
1343,0x53F,15 16,5653,1,10
1429,0x595,15 16,5653,1,10
1517,0x5ED,15 16,5653,1,10
1605,0x645,15 16,5653,1,10
1768,0x6E8,01 17,5889,1,0
1782,0x6F6,04 18,6148,0,2
1844,0x734,05 19,6405,1,2
1851,0x73B,03 1A,6659,1,1
1854,0x73E,03 1B,6915,1,1
2118,0x846,03 1C,7171,1,1
2137,0x859,02 1D,7426,0,1
2164,0x874,01 17,5889,1,0
2193,0x891,08 1E,7688,0,4
2305,0x901,02 14,5122,0,1
2341,0x925,04 1F,7940,0,2
2380,0x94C,05 20,8197,1,2
2386,0x952,02 14,5122,0,1
2407,0x967,02 21,8450,0,1
2443,0x98B,04 1F,7940,0,2
2482,0x9B2,05 20,8197,1,2
2488,0x9B8,02 14,5122,0,1
2509,0x9CD,02 21,8450,0,1
2545,0x9F1,04 1F,7940,0,2
2584,0xA18,05 20,8197,1,2
2590,0xA1E,02 14,5122,0,1
2611,0xA33,02 21,8450,0,1
2647,0xA57,04 1F,7940,0,2
2686,0xA7E,05 20,8197,1,2
2692,0xA84,02 14,5122,0,1
2713,0xA99,02 21,8450,0,1
2746,0xABA,03 22,8707,1,1
