offset,offset_hex,opcode,width,value,actor_kind,operand_hex
7118,0x1BCE,37,1,64,eActorEnum_candidate,40
7183,0x1C0F,65,2,768,eActorEnum_candidate,03 00
7264,0x1C60,38,2,2064,,08 10
7308,0x1C8C,37,1,36,eActorEnum_candidate,24
7323,0x1C9B,37,1,8,eActorEnum_candidate,08
7340,0x1CAC,37,1,8,eActorEnum_candidate,08
7384,0x1CD8,65,2,1024,eActorEnum_candidate,04 00
7393,0x1CE1,37,1,16,eActorEnum_candidate,10
7400,0x1CE8,37,1,16,eActorEnum_candidate,10
7433,0x1D09,37,1,32,eActorEnum_candidate,20
7445,0x1D15,37,1,32,eActorEnum_candidate,20
7553,0x1D81,37,1,8,eActorEnum_candidate,08
7558,0x1D86,37,1,8,eActorEnum_candidate,08
7603,0x1DB3,37,1,31,eActorEnum_candidate,1F
7611,0x1DBB,37,1,32,eActorEnum_candidate,20
7624,0x1DC8,37,1,36,eActorEnum_candidate,24
7651,0x1DE3,37,1,33,eActorEnum_candidate,21
7656,0x1DE8,37,1,32,eActorEnum_candidate,20
7662,0x1DEE,37,1,31,eActorEnum_candidate,1F
7779,0x1E63,37,1,31,eActorEnum_candidate,1F
7787,0x1E6B,37,1,32,eActorEnum_candidate,20
7807,0x1E7F,37,1,71,eActorEnum_candidate,47
7965,0x1F1D,37,1,64,eActorEnum_candidate,40
7974,0x1F26,37,1,16,eActorEnum_candidate,10
7988,0x1F34,37,1,16,eActorEnum_candidate,10
8189,0x1FFD,37,1,16,eActorEnum_candidate,10
8224,0x2020,65,2,512,gang_actor,02 00
8246,0x2036,37,1,16,eActorEnum_candidate,10
8369,0x20B1,40,4,3212836864,,BF 80 00 00
8442,0x20FA,38,2,2064,,08 10
8491,0x212B,40,4,3212836864,,BF 80 00 00
8510,0x213E,37,1,10,eActorEnum_candidate,0A
8631,0x21B7,40,4,3212836864,,BF 80 00 00
8651,0x21CB,40,4,3212836864,,BF 80 00 00
8764,0x223C,40,4,3212836864,,BF 80 00 00
8885,0x22B5,40,4,3212836864,,BF 80 00 00
9094,0x2386,65,2,512,gang_actor,02 00
9119,0x239F,65,2,262,eActorEnum_candidate,01 06
9141,0x23B5,37,1,32,eActorEnum_candidate,20
9154,0x23C2,37,1,32,eActorEnum_candidate,20
9257,0x2429,37,1,64,eActorEnum_candidate,40
9270,0x2436,37,1,64,eActorEnum_candidate,40
9314,0x2462,37,1,64,eActorEnum_candidate,40
9326,0x246E,37,1,64,eActorEnum_candidate,40
9440,0x24E0,65,2,512,gang_actor,02 00
9484,0x250C,65,2,768,eActorEnum_candidate,03 00
9701,0x25E5,65,2,512,gang_actor,02 00
9718,0x25F6,65,2,256,eActorEnum_candidate,01 00
9741,0x260D,65,2,256,eActorEnum_candidate,01 00
9870,0x268E,37,1,16,eActorEnum_candidate,10
9977,0x26F9,40,4,1092616192,,41 20 00 00
9990,0x2706,65,2,1024,eActorEnum_candidate,04 00
10128,0x2790,37,1,8,eActorEnum_candidate,08
10236,0x27FC,38,2,2064,,08 10
10338,0x2862,40,4,1092616192,,41 20 00 00
10664,0x29A8,40,4,1092616192,,41 20 00 00
10799,0x2A2F,38,2,25608,,64 08
10841,0x2A59,38,2,25608,,64 08
10970,0x2ADA,37,1,8,eActorEnum_candidate,08
11009,0x2B01,37,1,8,eActorEnum_candidate,08
11059,0x2B33,37,1,8,eActorEnum_candidate,08
11116,0x2B6C,37,1,8,eActorEnum_candidate,08
11135,0x2B7F,37,1,145,eActorEnum_candidate,91
11251,0x2BF3,37,1,16,eActorEnum_candidate,10
11273,0x2C09,37,1,8,eActorEnum_candidate,08
11482,0x2CDA,37,1,16,eActorEnum_candidate,10
12030,0x2EFE,37,1,36,eActorEnum_candidate,24
12045,0x2F0D,37,1,8,eActorEnum_candidate,08
12060,0x2F1C,37,1,8,eActorEnum_candidate,08
12082,0x2F32,37,1,8,eActorEnum_candidate,08
12103,0x2F47,37,1,26,eActorEnum_candidate,1A
12192,0x2FA0,38,2,8208,,20 10
12203,0x2FAB,37,1,16,eActorEnum_candidate,10
12845,0x322D,40,4,1092616192,,41 20 00 00
12897,0x3261,37,1,98,eActorEnum_candidate,62
13016,0x32D8,65,2,65534,,FF FE
13029,0x32E5,37,1,8,eActorEnum_candidate,08
13130,0x334A,65,2,65534,,FF FE
13190,0x3386,65,2,65534,,FF FE
13335,0x3417,37,1,128,eActorEnum_candidate,80
13346,0x3422,37,1,128,eActorEnum_candidate,80
13471,0x349F,37,1,11,eActorEnum_candidate,0B
13477,0x34A5,37,1,16,eActorEnum_candidate,10
13484,0x34AC,37,1,15,eActorEnum_candidate,0F
13491,0x34B3,37,1,43,eActorEnum_candidate,2B
13631,0x353F,65,2,1024,eActorEnum_candidate,04 00
13689,0x3579,37,1,60,eActorEnum_candidate,3C
13721,0x3599,37,1,146,eActorEnum_candidate,92
13759,0x35BF,37,1,128,eActorEnum_candidate,80
13910,0x3656,65,2,1024,eActorEnum_candidate,04 00
14412,0x384C,65,2,1024,eActorEnum_candidate,04 00
14473,0x3889,37,1,60,eActorEnum_candidate,3C
14742,0x3996,65,2,411,eActorEnum_candidate,01 9B
14835,0x39F3,37,1,95,eActorEnum_candidate,5F
14969,0x3A79,38,2,32016,,7D 10
14976,0x3A80,37,1,8,eActorEnum_candidate,08
14986,0x3A8A,38,2,43536,,AA 10
14992,0x3A90,38,2,19208,,4B 08
15077,0x3AE5,37,1,16,eActorEnum_candidate,10
15093,0x3AF5,37,1,8,eActorEnum_candidate,08
16125,0x3EFD,38,2,2064,,08 10
16428,0x402C,65,2,1024,eActorEnum_candidate,04 00
16438,0x4036,65,2,1024,eActorEnum_candidate,04 00
16457,0x4049,65,2,2048,,08 00
16639,0x40FF,37,1,36,eActorEnum_candidate,24
16685,0x412D,37,1,50,eActorEnum_candidate,32
16715,0x414B,37,1,72,eActorEnum_candidate,48
16734,0x415E,37,1,30,eActorEnum_candidate,1E
16765,0x417D,37,1,73,eActorEnum_candidate,49
16786,0x4192,37,1,30,eActorEnum_candidate,1E
16855,0x41D7,37,1,30,eActorEnum_candidate,1E
16901,0x4205,37,1,30,eActorEnum_candidate,1E
17052,0x429C,37,1,30,eActorEnum_candidate,1E
17096,0x42C8,37,1,30,eActorEnum_candidate,1E
17205,0x4335,37,1,30,eActorEnum_candidate,1E
17249,0x4361,37,1,30,eActorEnum_candidate,1E
17289,0x4389,37,1,8,eActorEnum_candidate,08
17352,0x43C8,37,1,30,eActorEnum_candidate,1E
17387,0x43EB,37,1,30,eActorEnum_candidate,1E
17418,0x440A,37,1,8,eActorEnum_candidate,08
18983,0x4A27,37,1,72,eActorEnum_candidate,48
19022,0x4A4E,37,1,73,eActorEnum_candidate,49
19100,0x4A9C,38,2,2064,,08 10
19336,0x4B88,37,1,8,eActorEnum_candidate,08
19356,0x4B9C,65,2,1024,eActorEnum_candidate,04 00
19385,0x4BB9,37,1,16,eActorEnum_candidate,10
19405,0x4BCD,37,1,32,eActorEnum_candidate,20
19425,0x4BE1,37,1,64,eActorEnum_candidate,40
19448,0x4BF8,65,2,16384,,40 00
19452,0x4BFC,65,2,16384,,40 00
19507,0x4C33,65,2,1024,eActorEnum_candidate,04 00
19514,0x4C3A,65,2,1024,eActorEnum_candidate,04 00
19574,0x4C76,40,4,1065353216,,3F 80 00 00
19609,0x4C99,65,2,65534,,FF FE
19959,0x4DF7,65,2,256,eActorEnum_candidate,01 00
19993,0x4E19,37,1,60,eActorEnum_candidate,3C
20025,0x4E39,37,1,61,eActorEnum_candidate,3D
20036,0x4E44,37,1,72,eActorEnum_candidate,48
20041,0x4E49,65,2,396,eActorEnum_candidate,01 8C
20050,0x4E52,37,1,73,eActorEnum_candidate,49
20055,0x4E57,65,2,411,eActorEnum_candidate,01 9B
20064,0x4E60,37,1,61,eActorEnum_candidate,3D
20069,0x4E65,65,2,551,eActorEnum_candidate,02 27
20078,0x4E6E,37,1,36,eActorEnum_candidate,24
20099,0x4E83,65,2,403,eActorEnum_candidate,01 93
20210,0x4EF2,65,2,4096,,10 00
20287,0x4F3F,65,2,512,gang_actor,02 00
20342,0x4F76,37,1,50,eActorEnum_candidate,32
20375,0x4F97,37,1,73,eActorEnum_candidate,49
20386,0x4FA2,37,1,10,eActorEnum_candidate,0A
20407,0x4FB7,37,1,14,eActorEnum_candidate,0E
20419,0x4FC3,37,1,14,eActorEnum_candidate,0E
20451,0x4FE3,37,1,60,eActorEnum_candidate,3C
20500,0x5014,37,1,10,eActorEnum_candidate,0A
20548,0x5044,37,1,17,eActorEnum_candidate,11
20687,0x50CF,37,1,14,eActorEnum_candidate,0E
20696,0x50D8,37,1,14,eActorEnum_candidate,0E
21329,0x5351,37,1,17,eActorEnum_candidate,11
21854,0x555E,37,1,36,eActorEnum_candidate,24
22196,0x56B4,40,4,67108864,,04 00 00 00
22210,0x56C2,40,4,67108864,,04 00 00 00
22220,0x56CC,40,4,268435456,,10 00 00 00
22234,0x56DA,40,4,268435456,,10 00 00 00
22248,0x56E8,40,4,33554432,,02 00 00 00
22262,0x56F6,40,4,33554432,,02 00 00 00
22281,0x5709,37,1,16,eActorEnum_candidate,10
22290,0x5712,37,1,16,eActorEnum_candidate,10
22307,0x5723,65,2,8192,,20 00
22567,0x5827,65,2,16384,,40 00
22578,0x5832,37,1,32,eActorEnum_candidate,20
22888,0x5968,40,4,1073741824,,40 00 00 00
22913,0x5981,37,1,16,eActorEnum_candidate,10
22946,0x59A2,65,2,2048,,08 00
22957,0x59AD,65,2,65534,,FF FE
22990,0x59CE,65,2,64536,,FC 18
23010,0x59E2,65,2,65534,,FF FE
23152,0x5A70,65,2,64536,,FC 18
23317,0x5B15,37,1,10,eActorEnum_candidate,0A
24298,0x5EEA,65,2,16384,,40 00
24328,0x5F08,65,2,2048,,08 00
24383,0x5F3F,37,1,8,eActorEnum_candidate,08
24433,0x5F71,65,2,64536,,FC 18
24459,0x5F8B,65,2,2048,,08 00
24519,0x5FC7,37,1,10,eActorEnum_candidate,0A
24568,0x5FF8,37,1,10,eActorEnum_candidate,0A
24670,0x605E,37,1,16,eActorEnum_candidate,10
24680,0x6068,37,1,16,eActorEnum_candidate,10
24721,0x6091,65,2,1000,eActorEnum_candidate,03 E8
24725,0x6095,65,2,9999,,27 0F
24737,0x60A1,37,1,8,eActorEnum_candidate,08
24796,0x60DC,40,4,134217728,,08 00 00 00
24884,0x6134,37,1,60,eActorEnum_candidate,3C
24904,0x6148,37,1,60,eActorEnum_candidate,3C
24907,0x614B,37,1,10,eActorEnum_candidate,0A
24916,0x6154,37,1,60,eActorEnum_candidate,3C
24919,0x6157,37,1,10,eActorEnum_candidate,0A
24942,0x616E,37,1,8,eActorEnum_candidate,08
24961,0x6181,37,1,8,eActorEnum_candidate,08
24999,0x61A7,37,1,9,eActorEnum_candidate,09
25301,0x62D5,65,2,2048,,08 00
25482,0x638A,65,2,8192,,20 00
25540,0x63C4,37,1,16,eActorEnum_candidate,10
25813,0x64D5,65,2,4096,,10 00
25822,0x64DE,37,1,25,eActorEnum_candidate,19
25827,0x64E3,65,2,8192,,20 00
25849,0x64F9,65,2,8192,,20 00
25860,0x6504,65,2,8192,,20 00
25903,0x652F,37,1,16,eActorEnum_candidate,10
25933,0x654D,37,1,16,eActorEnum_candidate,10
25977,0x6579,37,1,25,eActorEnum_candidate,19
26005,0x6595,40,4,67108864,,04 00 00 00
26026,0x65AA,40,4,536870912,,20 00 00 00
26124,0x660C,40,4,536870912,,20 00 00 00
26140,0x661C,37,1,29,eActorEnum_candidate,1D
26165,0x6635,37,1,16,eActorEnum_candidate,10
26172,0x663C,37,1,16,eActorEnum_candidate,10
26216,0x6668,37,1,16,eActorEnum_candidate,10
26293,0x66B5,40,4,67108864,,04 00 00 00
26372,0x6704,65,2,65534,,FF FE
26399,0x671F,37,1,16,eActorEnum_candidate,10
26509,0x678D,65,2,512,gang_actor,02 00
26560,0x67C0,37,1,16,eActorEnum_candidate,10
26645,0x6815,37,1,60,eActorEnum_candidate,3C
27072,0x69C0,37,1,36,eActorEnum_candidate,24
27262,0x6A7E,37,1,16,eActorEnum_candidate,10
34784,0x87E0,39,3,6689127,,66 11 67
34797,0x87ED,37,1,136,eActorEnum_candidate,88
34837,0x8815,38,2,20313,,4F 59
34858,0x882A,37,1,111,eActorEnum_candidate,6F
