offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
19544,0x4C58,98,branch_candidate,unconditional_jump,3,62 00 09,9,19556
19556,0x4C64,98,branch_candidate,unconditional_jump,3,62 00 29,41,19600
19560,0x4C68,82,call_candidate,call2,3,52 19 1C,6428,25991
19565,0x4C6D,100,branch_candidate,jump_ne,3,64 00 14,20,19588
19571,0x4C73,82,call_candidate,call2,3,52 19 1C,6428,26002
19580,0x4C7C,82,call_candidate,call2,3,52 4C 92,19602,39185
19585,0x4C81,98,branch_candidate,unconditional_jump,3,62 00 0C,12,19600
19597,0x4C8D,82,call_candidate,call2,3,52 4C 92,19602,39202
19612,0x4C9C,100,branch_candidate,jump_ne,3,64 00 2B,43,19658
19655,0x4CC7,98,branch_candidate,unconditional_jump,3,62 01 00,256,19914
19661,0x4CCD,100,branch_candidate,jump_ne,3,64 00 0D,13,19677
19674,0x4CDA,98,branch_candidate,unconditional_jump,3,62 00 ED,237,19914
19682,0x4CE2,100,branch_candidate,jump_ne,3,64 00 2B,43,19728
19725,0x4D0D,98,branch_candidate,unconditional_jump,3,62 00 BA,186,19914
19732,0x4D14,82,call_candidate,call2,3,52 18 E6,6374,26109
19735,0x4D17,99,branch_candidate,jump_false,3,63 00 1D,29,19767
19740,0x4D1C,82,call_candidate,call2,3,52 56 20,22048,41791
19764,0x4D34,98,branch_candidate,unconditional_jump,3,62 00 93,147,19914
19769,0x4D39,82,call_candidate,call2,3,52 4D CD,19917,39689
19772,0x4D3C,99,branch_candidate,jump_false,3,63 00 63,99,19874
19779,0x4D43,82,call_candidate,call2,3,52 18 E6,6374,26156
19782,0x4D46,99,branch_candidate,jump_false,3,63 00 2B,43,19828
19825,0x4D71,98,branch_candidate,unconditional_jump,3,62 00 2B,43,19871
19830,0x4D76,99,branch_candidate,jump_false,3,63 00 1C,28,19861
19858,0x4D92,98,branch_candidate,unconditional_jump,3,62 00 0A,10,19871
19871,0x4D9F,98,branch_candidate,unconditional_jump,3,62 00 28,40,19914
19927,0x4DD7,82,call_candidate,call2,3,52 4D DB,19931,39861
19940,0x4DE4,100,branch_candidate,jump_ne,3,64 00 02,2,19945
19954,0x4DF2,99,branch_candidate,jump_false,3,63 00 02,2,19959
19962,0x4DFA,82,call_candidate,call2,3,52 18 E6,6374,26339
19965,0x4DFD,99,branch_candidate,jump_false,3,63 00 0C,12,19980
19997,0x4E1D,99,branch_candidate,jump_false,3,63 00 02,2,20002
20004,0x4E24,82,call_candidate,call2,3,52 11 D0,4560,24567
20008,0x4E28,99,branch_candidate,jump_false,3,63 00 02,2,20013
20038,0x4E46,100,branch_candidate,jump_ne,3,64 00 07,7,20048
20045,0x4E4D,98,branch_candidate,unconditional_jump,3,62 00 19,25,20073
20052,0x4E54,100,branch_candidate,jump_ne,3,64 00 07,7,20062
20059,0x4E5B,98,branch_candidate,unconditional_jump,3,62 00 0B,11,20073
20066,0x4E62,100,branch_candidate,jump_ne,3,64 00 04,4,20073
20087,0x4E77,82,call_candidate,call2,3,52 10 81,4225,24315
20090,0x4E7A,99,branch_candidate,jump_false,3,63 00 06,6,20099
20127,0x4E9F,98,branch_candidate,unconditional_jump,3,62 00 1A,26,20156
20132,0x4EA4,82,call_candidate,call2,3,52 35 6E,13678,33813
20137,0x4EA9,82,call_candidate,call2,3,52 11 A0,4512,24652
20143,0x4EAF,98,branch_candidate,unconditional_jump,3,62 00 0A,10,20156
20148,0x4EB4,82,call_candidate,call2,3,52 4F 86,20358,40509
20153,0x4EB9,98,branch_candidate,unconditional_jump,3,62 00 00,0,20156
20159,0x4EBF,99,branch_candidate,jump_false,3,63 00 04,4,20166
20168,0x4EC8,82,call_candidate,call2,3,52 11 D0,4560,24731
20171,0x4ECB,99,branch_candidate,jump_false,3,63 00 92,146,20320
20176,0x4ED0,82,call_candidate,call2,3,52 4E 0E,19982,40161
20179,0x4ED3,99,branch_candidate,jump_false,3,63 00 34,52,20234
20182,0x4ED6,82,call_candidate,call2,3,52 1E 3F,7743,27928
20185,0x4ED9,99,branch_candidate,jump_false,3,63 00 07,7,20195
20192,0x4EE0,98,branch_candidate,unconditional_jump,3,62 00 27,39,20234
20197,0x4EE5,82,call_candidate,call2,3,52 4F 64,20324,40524
20200,0x4EE8,99,branch_candidate,jump_false,3,63 00 07,7,20210
20207,0x4EEF,98,branch_candidate,unconditional_jump,3,62 00 18,24,20234
20213,0x4EF5,82,call_candidate,call2,3,52 18 E6,6374,26590
20227,0x4F03,99,branch_candidate,jump_false,3,63 00 04,4,20234
20235,0x4F0B,82,call_candidate,call2,3,52 19 1C,6428,26666
20239,0x4F0F,103,branch_candidate,jump_lt,3,67 00 4E,78,20320
20253,0x4F1D,82,call_candidate,call2,3,52 19 1C,6428,26684
20256,0x4F20,100,branch_candidate,jump_ne,3,64 00 31,49,20308
20261,0x4F25,82,call_candidate,call2,3,52 4E 0E,19982,40246
20264,0x4F28,99,branch_candidate,jump_false,3,63 00 14,20,20287
20269,0x4F2D,99,branch_candidate,jump_false,3,63 00 0B,11,20283
20273,0x4F31,82,call_candidate,call2,3,52 19 1C,6428,26704
20276,0x4F34,82,call_candidate,call2,3,52 4D CD,19917,40196
20290,0x4F42,82,call_candidate,call2,3,52 18 E6,6374,26667
20293,0x4F45,99,branch_candidate,jump_false,3,63 00 04,4,20300
20305,0x4F51,98,branch_candidate,unconditional_jump,3,62 00 0C,12,20320
20310,0x4F56,82,call_candidate,call2,3,52 4E 0E,19982,40295
20313,0x4F59,99,branch_candidate,jump_false,3,63 00 04,4,20320
20331,0x4F6B,82,call_candidate,call2,3,52 4E 0E,19982,40316
20335,0x4F6F,99,branch_candidate,jump_false,3,63 00 02,2,20340
20351,0x4F7F,82,call_candidate,call2,3,52 30 47,12359,32713
20354,0x4F82,82,call_candidate,call2,3,52 18 E6,6374,26731
20404,0x4FB4,104,branch_candidate,jump_ge,3,68 00 1E,30,20437
20434,0x4FD2,98,branch_candidate,unconditional_jump,3,62 FF DB,-37,20400
20457,0x4FE9,99,branch_candidate,jump_false,3,63 00 58,88,20548
20462,0x4FEE,82,call_candidate,call2,3,52 11 D0,4560,25025
20473,0x4FF9,82,call_candidate,call2,3,52 4E 87,20103,40579
20477,0x4FFD,99,branch_candidate,jump_false,3,63 00 3B,59,20539
20492,0x500C,100,branch_candidate,jump_ne,3,64 00 2C,44,20539
20502,0x5016,103,branch_candidate,jump_lt,3,67 00 06,6,20511
20508,0x501C,98,branch_candidate,unconditional_jump,3,62 00 1C,28,20539
20545,0x5041,98,branch_candidate,unconditional_jump,3,62 FF 9D,-99,20449
20573,0x505D,104,branch_candidate,jump_ge,3,68 02 D6,726,21302
20587,0x506B,99,branch_candidate,jump_false,3,63 00 30,48,20638
20609,0x5081,104,branch_candidate,jump_ge,3,68 00 14,20,20632
20629,0x5095,98,branch_candidate,unconditional_jump,3,62 00 03,3,20635
20635,0x509B,98,branch_candidate,unconditional_jump,3,62 FF C5,-59,20579
20648,0x50A8,104,branch_candidate,jump_ge,3,68 00 AD,173,20824
20670,0x50BE,100,branch_candidate,jump_ne,3,64 00 78,120,20793
20684,0x50CC,99,branch_candidate,jump_false,3,63 00 5E,94,20781
20725,0x50F5,82,call_candidate,call2,3,52 4E 87,20103,40831
20728,0x50F8,99,branch_candidate,jump_false,3,63 00 23,35,20766
20742,0x5106,82,call_candidate,call2,3,52 4E 0E,19982,40727
20745,0x5109,99,branch_candidate,jump_false,3,63 00 0C,12,20760
20757,0x5115,82,call_candidate,call2,3,52 1A 26,6694,27454
20763,0x511B,98,branch_candidate,unconditional_jump,3,62 00 0C,12,20778
20775,0x5127,82,call_candidate,call2,3,52 1A 26,6694,27472
20778,0x512A,98,branch_candidate,unconditional_jump,3,62 00 03,3,20784
20790,0x5136,98,branch_candidate,unconditional_jump,3,62 00 1C,28,20821
20812,0x514C,102,branch_candidate,jump_le,3,66 00 06,6,20821
20818,0x5152,98,branch_candidate,unconditional_jump,3,62 00 00,0,20821
20821,0x5155,98,branch_candidate,unconditional_jump,3,62 00 03,3,20827
20829,0x515D,99,branch_candidate,jump_false,3,63 00 AC,172,21004
20847,0x516F,82,call_candidate,call2,3,52 53 F0,21488,42338
20875,0x518B,99,branch_candidate,jump_false,3,63 00 7E,126,21004
20880,0x5190,99,branch_candidate,jump_false,3,63 00 5C,92,20975
20895,0x519F,82,call_candidate,call2,3,52 53 A4,21412,42310
20909,0x51AD,82,call_candidate,call2,3,52 53 9C,21404,42316
20992,0x5200,82,call_candidate,call2,3,52 4E 87,20103,41098
20995,0x5203,99,branch_candidate,jump_false,3,63 00 03,3,21001
21001,0x5209,98,branch_candidate,unconditional_jump,3,62 00 00,0,21004
21025,0x5221,99,branch_candidate,jump_false,3,63 01 09,265,21293
21060,0x5244,82,call_candidate,call2,3,52 4E 3D,20029,41092
21088,0x5260,82,call_candidate,call2,3,52 4E 0E,19982,41073
21091,0x5263,99,branch_candidate,jump_false,3,63 00 7C,124,21218
21095,0x5267,82,call_candidate,call2,3,52 19 1C,6428,27526
21100,0x526C,100,branch_candidate,jump_ne,3,64 00 5C,92,21195
21147,0x529B,82,call_candidate,call2,3,52 4E 3D,20029,41179
21150,0x529E,82,call_candidate,call2,3,52 53 57,21335,42488
21170,0x52B2,82,call_candidate,call2,3,52 4C 26,19494,40667
21192,0x52C8,98,branch_candidate,unconditional_jump,3,62 00 14,20,21215
21212,0x52DC,82,call_candidate,call2,3,52 1A 4F,6735,27950
21215,0x52DF,98,branch_candidate,unconditional_jump,3,62 00 06,6,21224
21235,0x52F3,82,call_candidate,call2,3,52 4E 0E,19982,41220
21238,0x52F6,99,branch_candidate,jump_false,3,63 00 16,22,21263
21256,0x5308,82,call_candidate,call2,3,52 4C 26,19494,40753
21260,0x530C,98,branch_candidate,unconditional_jump,3,62 00 1E,30,21293
21274,0x531A,82,call_candidate,call2,3,52 11 A0,4512,25789
21277,0x531D,99,branch_candidate,jump_false,3,63 00 0D,13,21293
21299,0x5333,98,branch_candidate,unconditional_jump,3,62 FD 20,-736,20566
21306,0x533A,104,branch_candidate,jump_ge,3,68 00 14,20,21329
21326,0x534E,98,branch_candidate,unconditional_jump,3,62 FF E5,-27,21302
21381,0x5385,99,branch_candidate,jump_false,3,63 00 0C,12,21396
21450,0x53CA,99,branch_candidate,jump_false,3,63 00 14,20,21473
21470,0x53DE,98,branch_candidate,unconditional_jump,3,62 FF E4,-28,21445
21529,0x5419,98,branch_candidate,unconditional_jump,3,62 00 82,130,21662
21576,0x5448,98,branch_candidate,unconditional_jump,3,62 00 DE,222,21801
21618,0x5472,98,branch_candidate,unconditional_jump,3,62 00 B4,180,21801
