offset,offset_hex,opcode,width,value,actor_kind,operand_hex
56410,0xDC5A,40,4,1092616192,,41 20 00 00
57096,0xDF08,37,1,57,eActorEnum_candidate,39
57303,0xDFD7,40,4,1092616192,,41 20 00 00
57600,0xE100,65,2,512,gang_actor,02 00
57637,0xE125,65,2,512,gang_actor,02 00
57648,0xE130,65,2,256,eActorEnum_candidate,01 00
57688,0xE158,65,2,256,eActorEnum_candidate,01 00
57699,0xE163,37,1,128,eActorEnum_candidate,80
57741,0xE18D,37,1,128,eActorEnum_candidate,80
57751,0xE197,37,1,64,eActorEnum_candidate,40
57793,0xE1C1,37,1,64,eActorEnum_candidate,40
57803,0xE1CB,37,1,32,eActorEnum_candidate,20
57843,0xE1F3,37,1,32,eActorEnum_candidate,20
57853,0xE1FD,37,1,16,eActorEnum_candidate,10
57891,0xE223,37,1,16,eActorEnum_candidate,10
57901,0xE22D,37,1,8,eActorEnum_candidate,08
57944,0xE258,37,1,8,eActorEnum_candidate,08
58176,0xE340,37,1,8,eActorEnum_candidate,08
58236,0xE37C,65,2,375,eActorEnum_candidate,01 77
58244,0xE384,65,2,397,eActorEnum_candidate,01 8D
58338,0xE3E2,37,1,22,eActorEnum_candidate,16
58349,0xE3ED,37,1,22,eActorEnum_candidate,16
58453,0xE455,37,1,8,eActorEnum_candidate,08
58463,0xE45F,65,2,976,eActorEnum_candidate,03 D0
58539,0xE4AB,65,2,10000,,27 10
58577,0xE4D1,37,1,8,eActorEnum_candidate,08
58618,0xE4FA,37,1,8,eActorEnum_candidate,08
58652,0xE51C,37,1,8,eActorEnum_candidate,08
58892,0xE60C,65,2,696,eActorEnum_candidate,02 B8
58961,0xE651,65,2,696,eActorEnum_candidate,02 B8
59229,0xE75D,37,1,26,eActorEnum_candidate,1A
59315,0xE7B3,37,1,26,eActorEnum_candidate,1A
59363,0xE7E3,65,2,696,eActorEnum_candidate,02 B8
59784,0xE988,40,4,1077936128,,40 40 00 00
60351,0xEBBF,37,1,15,eActorEnum_candidate,0F
60537,0xEC79,37,1,31,eActorEnum_candidate,1F
60676,0xED04,37,1,15,eActorEnum_candidate,0F
60862,0xEDBE,37,1,31,eActorEnum_candidate,1F
61779,0xF153,37,1,31,eActorEnum_candidate,1F
