offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
235,0xEB,84,call_candidate,call2,3,54 EA 3F,-5569,-5331
337,0x151,84,call_candidate,call2,3,54 E8 B3,-5965,-5625
377,0x179,99,branch_candidate,jump_false,3,63 00 04,4,384
400,0x190,84,call_candidate,call2,3,54 E8 91,-5999,-5596
403,0x193,99,branch_candidate,jump_false,3,63 00 08,8,414
411,0x19B,98,branch_candidate,unconditional_jump,3,62 00 05,5,419
424,0x1A8,84,call_candidate,call2,3,54 B8 E1,-18207,-17780
427,0x1AB,84,call_candidate,call2,3,54 B2 81,-19839,-19409
430,0x1AE,84,call_candidate,call2,3,54 5C B8,23736,24169
440,0x1B8,99,branch_candidate,jump_false,3,63 00 0B,11,454
451,0x1C3,84,call_candidate,call2,3,54 5C 7B,23675,24129
488,0x1E8,99,branch_candidate,jump_false,3,63 00 09,9,500
518,0x206,84,call_candidate,call2,3,54 E8 91,-5999,-5478
521,0x209,99,branch_candidate,jump_false,3,63 00 49,73,597
620,0x26C,84,call_candidate,call2,3,54 5C 40,23616,24239
628,0x274,99,branch_candidate,jump_false,3,63 00 25,37,668
653,0x28D,84,call_candidate,call2,3,54 5B F2,23538,24194
660,0x294,84,call_candidate,call2,3,54 5B D7,23511,24174
671,0x29F,99,branch_candidate,jump_false,3,63 00 21,33,707
704,0x2C0,84,call_candidate,call2,3,54 5B 10,23312,24019
712,0x2C8,99,branch_candidate,jump_false,3,63 00 2E,46,761
720,0x2D0,99,branch_candidate,jump_false,3,63 00 23,35,758
758,0x2F6,98,branch_candidate,unconditional_jump,3,62 00 04,4,765
796,0x31C,84,call_candidate,call2,3,54 5A 03,23043,23842
802,0x322,84,call_candidate,call2,3,54 55 7E,21886,22691
806,0x326,99,branch_candidate,jump_false,3,63 00 07,7,816
813,0x32D,98,branch_candidate,unconditional_jump,3,62 FF F0,-16,800
1612,0x64C,84,call_candidate,call2,3,54 53 5E,21342,22957
1620,0x654,99,branch_candidate,jump_false,3,63 00 21,33,1656
1653,0x675,98,branch_candidate,unconditional_jump,3,62 02 0E,526,2182
1661,0x67D,99,branch_candidate,jump_false,3,63 00 5B,91,1755
1672,0x688,100,branch_candidate,jump_ne,3,64 00 42,66,1741
1681,0x691,99,branch_candidate,jump_false,3,63 00 22,34,1718
1712,0x6B0,84,call_candidate,call2,3,54 53 2A,21290,23005
1715,0x6B3,98,branch_candidate,unconditional_jump,3,62 00 14,20,1738
1738,0x6CA,98,branch_candidate,unconditional_jump,3,62 00 0B,11,1752
1752,0x6D8,98,branch_candidate,unconditional_jump,3,62 01 AB,427,2182
1765,0x6E5,99,branch_candidate,jump_false,3,63 01 9E,414,2182
1771,0x6EB,99,branch_candidate,jump_false,3,63 00 14,20,1794
1791,0x6FF,98,branch_candidate,unconditional_jump,3,62 01 6E,366,2160
1800,0x708,99,branch_candidate,jump_false,3,63 01 65,357,2160
1807,0x70F,99,branch_candidate,jump_false,3,63 00 F4,244,2054
1827,0x723,84,call_candidate,call2,3,54 E8 91,-5999,-4169
1830,0x726,99,branch_candidate,jump_false,3,63 00 C6,198,2031
1862,0x746,104,branch_candidate,jump_ge,3,68 00 06,6,1871
1868,0x74C,98,branch_candidate,unconditional_jump,3,62 00 0D,13,1884
1875,0x753,103,branch_candidate,jump_lt,3,67 00 06,6,1884
2028,0x7EC,98,branch_candidate,unconditional_jump,3,62 00 14,20,2051
2051,0x803,98,branch_candidate,unconditional_jump,3,62 00 6A,106,2160
2064,0x810,99,branch_candidate,jump_false,3,63 00 5D,93,2160
2092,0x82C,99,branch_candidate,jump_false,3,63 00 41,65,2160
2103,0x837,84,call_candidate,call2,3,54 53 2A,21290,23396
2122,0x84A,99,branch_candidate,jump_false,3,63 00 0F,15,2140
2169,0x879,99,branch_candidate,jump_false,3,63 00 0A,10,2182
2196,0x894,84,call_candidate,call2,3,54 53 20,21280,23479
2214,0x8A6,84,call_candidate,call2,3,54 53 13,21267,23484
2218,0x8AA,99,branch_candidate,jump_false,3,63 00 24,36,2257
2231,0x8B7,84,call_candidate,call2,3,54 52 FD,21245,23479
2241,0x8C1,84,call_candidate,call2,3,54 52 FD,21245,23489
2251,0x8CB,84,call_candidate,call2,3,54 52 FD,21245,23499
2254,0x8CE,98,branch_candidate,unconditional_jump,3,62 00 04,4,2261
2276,0x8E4,99,branch_candidate,jump_false,3,63 00 06,6,2285
2279,0x8E7,84,call_candidate,call2,3,54 52 DB,21211,23493
2282,0x8EA,84,call_candidate,call2,3,54 51 DF,20959,23244
2285,0x8ED,84,call_candidate,call2,3,54 50 21,20513,22801
2288,0x8F0,83,call_candidate,call2,3,53 FE 69,-407,1884
2291,0x8F3,83,call_candidate,call2,3,53 FA 8C,-1396,898
2297,0x8F9,83,call_candidate,call2,3,53 FA 7A,-1414,886
2301,0x8FD,99,branch_candidate,jump_false,3,63 00 04,4,2308
2347,0x92B,100,branch_candidate,jump_ne,3,64 00 2A,42,2392
2389,0x955,98,branch_candidate,unconditional_jump,3,62 FF D0,-48,2344
2395,0x95B,100,branch_candidate,jump_ne,3,64 00 0C,12,2410
2449,0x991,100,branch_candidate,jump_ne,3,64 00 2A,42,2494
2491,0x9BB,98,branch_candidate,unconditional_jump,3,62 FF D0,-48,2446
2497,0x9C1,100,branch_candidate,jump_ne,3,64 00 0C,12,2512
2551,0x9F7,100,branch_candidate,jump_ne,3,64 00 2A,42,2596
2593,0xA21,98,branch_candidate,unconditional_jump,3,62 FF D0,-48,2548
2599,0xA27,100,branch_candidate,jump_ne,3,64 00 0C,12,2614
2653,0xA5D,100,branch_candidate,jump_ne,3,64 00 2A,42,2698
2695,0xA87,98,branch_candidate,unconditional_jump,3,62 FF D0,-48,2650
2701,0xA8D,100,branch_candidate,jump_ne,3,64 00 0C,12,2716
2750,0xABE,99,branch_candidate,jump_false,3,63 00 04,4,2757
2786,0xAE2,83,call_candidate,call2,3,53 FA 6B,-1429,1360
2836,0xB14,84,call_candidate,call2,3,54 5A 03,23043,25882
2880,0xB40,84,call_candidate,call2,3,54 5A 03,23043,25926
2944,0xB80,84,call_candidate,call2,3,54 5A 03,23043,25990
3009,0xBC1,84,call_candidate,call2,3,54 5A 03,23043,26055
3072,0xC00,84,call_candidate,call2,3,54 5A 03,23043,26118
3151,0xC4F,84,call_candidate,call2,3,54 5A 03,23043,26197
3201,0xC81,84,call_candidate,call2,3,54 5A 03,23043,26247
3258,0xCBA,84,call_candidate,call2,3,54 5A 03,23043,26304
3322,0xCFA,84,call_candidate,call2,3,54 5A 03,23043,26368
3384,0xD38,84,call_candidate,call2,3,54 5A 03,23043,26430
3413,0xD55,84,call_candidate,call2,3,54 5A 03,23043,26459
3436,0xD6C,84,call_candidate,call2,3,54 5A 03,23043,26482
3467,0xD8B,84,call_candidate,call2,3,54 5A 03,23043,26513
3473,0xD91,84,call_candidate,call2,3,54 55 7E,21886,25362
3477,0xD95,99,branch_candidate,jump_false,3,63 00 07,7,3487
3484,0xD9C,98,branch_candidate,unconditional_jump,3,62 FF F0,-16,3471
3487,0xD9F,83,call_candidate,call2,3,53 FA 5F,-1441,2049
3539,0xDD3,99,branch_candidate,jump_false,3,63 00 07,7,3549
3546,0xDDA,98,branch_candidate,unconditional_jump,3,62 FF EE,-18,3531
3571,0xDF3,99,branch_candidate,jump_false,3,63 00 07,7,3581
3578,0xDFA,98,branch_candidate,unconditional_jump,3,62 FF E0,-32,3549
3615,0xE1F,99,branch_candidate,jump_false,3,63 00 07,7,3625
3622,0xE26,98,branch_candidate,unconditional_jump,3,62 FF D4,-44,3581
3907,0xF43,99,branch_candidate,jump_false,3,63 00 14,20,3930
3938,0xF62,99,branch_candidate,jump_false,3,63 00 14,20,3961
3969,0xF81,99,branch_candidate,jump_false,3,63 00 13,19,3991
3991,0xF97,83,call_candidate,call2,3,53 F9 77,-1673,2321
3998,0xF9E,83,call_candidate,call2,3,53 B6 8A,-18806,-14805
5456,0x1550,83,call_candidate,call2,3,53 B3 8D,-19571,-14112
5459,0x1553,83,call_candidate,call2,3,53 B1 43,-20157,-14695
5462,0x1556,83,call_candidate,call2,3,53 AE CD,-20787,-15322
5512,0x1588,83,call_candidate,call2,3,53 A8 9B,-22373,-16858
5569,0x15C1,83,call_candidate,call2,3,53 A8 9B,-22373,-16801
5624,0x15F8,83,call_candidate,call2,3,53 A8 9B,-22373,-16746
5687,0x1637,83,call_candidate,call2,3,53 A8 9B,-22373,-16683
5744,0x1670,83,call_candidate,call2,3,53 A8 9B,-22373,-16626
5843,0x16D3,83,call_candidate,call2,3,53 A8 9B,-22373,-16527
5938,0x1732,83,call_candidate,call2,3,53 A8 9B,-22373,-16432
6038,0x1796,83,call_candidate,call2,3,53 A8 9B,-22373,-16332
6132,0x17F4,83,call_candidate,call2,3,53 A8 9B,-22373,-16238
6235,0x185B,83,call_candidate,call2,3,53 A8 9B,-22373,-16135
6321,0x18B1,83,call_candidate,call2,3,53 A8 9B,-22373,-16049
6418,0x1912,83,call_candidate,call2,3,53 A8 9B,-22373,-15952
6508,0x196C,83,call_candidate,call2,3,53 A8 9B,-22373,-15862
6598,0x19C6,83,call_candidate,call2,3,53 A8 9B,-22373,-15772
6699,0x1A2B,83,call_candidate,call2,3,53 A8 9B,-22373,-15671
6805,0x1A95,83,call_candidate,call2,3,53 A8 9B,-22373,-15565
6913,0x1B01,83,call_candidate,call2,3,53 A8 9B,-22373,-15457
7029,0x1B75,83,call_candidate,call2,3,53 A8 9B,-22373,-15341
7133,0x1BDD,83,call_candidate,call2,3,53 A8 9B,-22373,-15237
7245,0x1C4D,83,call_candidate,call2,3,53 A8 9B,-22373,-15125
7343,0x1CAF,83,call_candidate,call2,3,53 A8 9B,-22373,-15027
7441,0x1D11,83,call_candidate,call2,3,53 A8 9B,-22373,-14929
7553,0x1D81,83,call_candidate,call2,3,53 A8 9B,-22373,-14817
7668,0x1DF4,83,call_candidate,call2,3,53 A8 9B,-22373,-14702
7774,0x1E5E,83,call_candidate,call2,3,53 A8 9B,-22373,-14596
7876,0x1EC4,83,call_candidate,call2,3,53 A8 9B,-22373,-14494
7980,0x1F2C,83,call_candidate,call2,3,53 A8 9B,-22373,-14390
8097,0x1FA1,83,call_candidate,call2,3,53 A8 9B,-22373,-14273
8216,0x2018,83,call_candidate,call2,3,53 A8 9B,-22373,-14154
8319,0x207F,83,call_candidate,call2,3,53 A8 9B,-22373,-14051
8428,0x20EC,83,call_candidate,call2,3,53 A8 9B,-22373,-13942
8530,0x2152,83,call_candidate,call2,3,53 A8 9B,-22373,-13840
8649,0x21C9,83,call_candidate,call2,3,53 A8 9B,-22373,-13721
8783,0x224F,83,call_candidate,call2,3,53 A8 9B,-22373,-13587
8894,0x22BE,83,call_candidate,call2,3,53 A8 9B,-22373,-13476
8996,0x2324,83,call_candidate,call2,3,53 A8 9B,-22373,-13374
9115,0x239B,83,call_candidate,call2,3,53 A8 9B,-22373,-13255
9230,0x240E,83,call_candidate,call2,3,53 A8 9B,-22373,-13140
9326,0x246E,83,call_candidate,call2,3,53 A8 9B,-22373,-13044
9441,0x24E1,83,call_candidate,call2,3,53 A8 9B,-22373,-12929
9548,0x254C,83,call_candidate,call2,3,53 A8 9B,-22373,-12822
9667,0x25C3,83,call_candidate,call2,3,53 A8 9B,-22373,-12703
9772,0x262C,83,call_candidate,call2,3,53 A8 9B,-22373,-12598
9880,0x2698,83,call_candidate,call2,3,53 A8 9B,-22373,-12490
9987,0x2703,83,call_candidate,call2,3,53 A8 9B,-22373,-12383
10024,0x2728,83,call_candidate,call2,3,53 A8 9B,-22373,-12346
10061,0x274D,83,call_candidate,call2,3,53 A8 9B,-22373,-12309
10098,0x2772,83,call_candidate,call2,3,53 A8 9B,-22373,-12272
10135,0x2797,83,call_candidate,call2,3,53 A8 9B,-22373,-12235
10172,0x27BC,83,call_candidate,call2,3,53 A8 9B,-22373,-12198
10210,0x27E2,83,call_candidate,call2,3,53 A8 9B,-22373,-12160
10247,0x2807,83,call_candidate,call2,3,53 A8 9B,-22373,-12123
10284,0x282C,83,call_candidate,call2,3,53 A8 9B,-22373,-12086
10321,0x2851,83,call_candidate,call2,3,53 A8 9B,-22373,-12049
10359,0x2877,83,call_candidate,call2,3,53 A8 9B,-22373,-12011
10397,0x289D,83,call_candidate,call2,3,53 A8 9B,-22373,-11973
10434,0x28C2,83,call_candidate,call2,3,53 A8 9B,-22373,-11936
10471,0x28E7,83,call_candidate,call2,3,53 A8 9B,-22373,-11899
10509,0x290D,83,call_candidate,call2,3,53 A8 9B,-22373,-11861
10546,0x2932,83,call_candidate,call2,3,53 A8 9B,-22373,-11824
10583,0x2957,83,call_candidate,call2,3,53 A8 9B,-22373,-11787
10620,0x297C,83,call_candidate,call2,3,53 A8 9B,-22373,-11750
10657,0x29A1,83,call_candidate,call2,3,53 A8 9B,-22373,-11713
10694,0x29C6,83,call_candidate,call2,3,53 A8 9B,-22373,-11676
10731,0x29EB,83,call_candidate,call2,3,53 A8 9B,-22373,-11639
10769,0x2A11,83,call_candidate,call2,3,53 A8 9B,-22373,-11601
10806,0x2A36,83,call_candidate,call2,3,53 A8 9B,-22373,-11564
10844,0x2A5C,83,call_candidate,call2,3,53 A8 9B,-22373,-11526
10882,0x2A82,83,call_candidate,call2,3,53 A8 9B,-22373,-11488
10920,0x2AA8,83,call_candidate,call2,3,53 A8 9B,-22373,-11450
10957,0x2ACD,83,call_candidate,call2,3,53 A8 9B,-22373,-11413
10995,0x2AF3,83,call_candidate,call2,3,53 A8 9B,-22373,-11375
11032,0x2B18,83,call_candidate,call2,3,53 A8 9B,-22373,-11338
11070,0x2B3E,83,call_candidate,call2,3,53 A8 9B,-22373,-11300
11107,0x2B63,83,call_candidate,call2,3,53 A8 9B,-22373,-11263
11144,0x2B88,83,call_candidate,call2,3,53 A8 9B,-22373,-11226
11182,0x2BAE,83,call_candidate,call2,3,53 A8 9B,-22373,-11188
11219,0x2BD3,83,call_candidate,call2,3,53 A8 9B,-22373,-11151
11257,0x2BF9,83,call_candidate,call2,3,53 A8 9B,-22373,-11113
11294,0x2C1E,83,call_candidate,call2,3,53 A8 9B,-22373,-11076
11332,0x2C44,83,call_candidate,call2,3,53 A8 9B,-22373,-11038
11370,0x2C6A,83,call_candidate,call2,3,53 A8 9B,-22373,-11000
11407,0x2C8F,83,call_candidate,call2,3,53 A8 9B,-22373,-10963
11444,0x2CB4,83,call_candidate,call2,3,53 A8 9B,-22373,-10926
11482,0x2CDA,83,call_candidate,call2,3,53 A8 9B,-22373,-10888
11519,0x2CFF,83,call_candidate,call2,3,53 A8 9B,-22373,-10851
11556,0x2D24,83,call_candidate,call2,3,53 A8 9B,-22373,-10814
11593,0x2D49,83,call_candidate,call2,3,53 A8 9B,-22373,-10777
11630,0x2D6E,83,call_candidate,call2,3,53 A8 9B,-22373,-10740
11667,0x2D93,83,call_candidate,call2,3,53 A8 9B,-22373,-10703
11704,0x2DB8,83,call_candidate,call2,3,53 A8 9B,-22373,-10666
11741,0x2DDD,83,call_candidate,call2,3,53 A8 9B,-22373,-10629
11778,0x2E02,83,call_candidate,call2,3,53 A8 9B,-22373,-10592
11815,0x2E27,83,call_candidate,call2,3,53 A8 9B,-22373,-10555
11852,0x2E4C,83,call_candidate,call2,3,53 A8 9B,-22373,-10518
11890,0x2E72,83,call_candidate,call2,3,53 A8 9B,-22373,-10480
11928,0x2E98,83,call_candidate,call2,3,53 A8 9B,-22373,-10442
11966,0x2EBE,83,call_candidate,call2,3,53 A8 9B,-22373,-10404
12004,0x2EE4,83,call_candidate,call2,3,53 A8 9B,-22373,-10366
12027,0x2EFB,83,call_candidate,call2,3,53 A8 81,-22399,-10369
12044,0x2F0C,83,call_candidate,call2,3,53 A8 81,-22399,-10352
12061,0x2F1D,83,call_candidate,call2,3,53 A8 81,-22399,-10335
12078,0x2F2E,83,call_candidate,call2,3,53 A8 81,-22399,-10318
12081,0x2F31,83,call_candidate,call2,3,53 A6 F2,-22798,-10714
12092,0x2F3C,84,call_candidate,call2,3,54 53 5E,21342,33437
12106,0x2F4A,84,call_candidate,call2,3,54 53 5E,21342,33451
12121,0x2F59,84,call_candidate,call2,3,54 53 5E,21342,33466
12135,0x2F67,84,call_candidate,call2,3,54 53 5E,21342,33480
12149,0x2F75,84,call_candidate,call2,3,54 53 5E,21342,33494
12166,0x2F86,83,call_candidate,call2,3,53 A6 A8,-22872,-10703
12183,0x2F97,83,call_candidate,call2,3,53 A6 A8,-22872,-10686
12200,0x2FA8,83,call_candidate,call2,3,53 A6 A8,-22872,-10669
12217,0x2FB9,83,call_candidate,call2,3,53 A6 A8,-22872,-10652
12234,0x2FCA,83,call_candidate,call2,3,53 A6 A8,-22872,-10635
12244,0x2FD4,99,branch_candidate,jump_false,3,63 00 0E,14,12261
12251,0x2FDB,99,branch_candidate,jump_false,3,63 00 07,7,12261
12258,0x2FE2,98,branch_candidate,unconditional_jump,3,62 FF F2,-14,12247
12265,0x2FE9,99,branch_candidate,jump_false,3,63 00 14,20,12288
12274,0x2FF2,99,branch_candidate,jump_false,3,63 00 0B,11,12288
12278,0x2FF6,83,call_candidate,call2,3,53 A6 8E,-22898,-10617
12285,0x2FFD,83,call_candidate,call2,3,53 A4 DD,-23331,-11043
12295,0x3007,99,branch_candidate,jump_false,3,63 00 03,3,12301
12298,0x300A,83,call_candidate,call2,3,53 A4 29,-23511,-11210
12304,0x3010,83,call_candidate,call2,3,53 9A 2E,-26066,-13759
12307,0x3013,83,call_candidate,call2,3,53 93 92,-27758,-15448
12310,0x3016,83,call_candidate,call2,3,53 93 8C,-27764,-15451
12313,0x3019,83,call_candidate,call2,3,53 93 86,-27770,-15454
12332,0x302C,83,call_candidate,call2,3,53 92 BF,-27969,-15634
12338,0x3032,99,branch_candidate,jump_false,3,63 00 31,49,12390
12354,0x3042,83,call_candidate,call2,3,53 92 A9,-27991,-15634
12357,0x3045,99,branch_candidate,jump_false,3,63 00 04,4,12364
12366,0x304E,83,call_candidate,call2,3,53 92 6B,-28053,-15684
12372,0x3054,83,call_candidate,call2,3,53 92 6B,-28053,-15678
12377,0x3059,83,call_candidate,call2,3,53 92 6B,-28053,-15673
12383,0x305F,99,branch_candidate,jump_false,3,63 00 04,4,12390
12393,0x3069,99,branch_candidate,jump_false,3,63 00 7C,124,12520
12411,0x307B,84,call_candidate,call2,3,54 E8 91,-5999,6415
12414,0x307E,99,branch_candidate,jump_false,3,63 00 22,34,12451
12432,0x3090,83,call_candidate,call2,3,53 92 44,-28092,-15657
12473,0x30B9,84,call_candidate,call2,3,54 E8 91,-5999,6477
12476,0x30BC,99,branch_candidate,jump_false,3,63 00 29,41,12520
12501,0x30D5,83,call_candidate,call2,3,53 92 44,-28092,-15588
12535,0x30F7,99,branch_candidate,jump_false,3,63 00 33,51,12589
12549,0x3105,83,call_candidate,call2,3,53 92 A9,-27991,-15439
12552,0x3108,99,branch_candidate,jump_false,3,63 00 22,34,12589
12589,0x312D,83,call_candidate,call2,3,53 91 51,-28335,-15743
12606,0x313E,83,call_candidate,call2,3,53 91 24,-28380,-15771
12613,0x3145,83,call_candidate,call2,3,53 90 F7,-28425,-15809
12616,0x3148,83,call_candidate,call2,3,53 90 D1,-28463,-15844
12619,0x314B,83,call_candidate,call2,3,53 90 AB,-28501,-15879
12634,0x315A,84,call_candidate,call2,3,54 E8 91,-5999,6638
12637,0x315D,99,branch_candidate,jump_false,3,63 00 06,6,12646
12643,0x3163,84,call_candidate,call2,3,54 53 2A,21290,33936
12669,0x317D,84,call_candidate,call2,3,54 E8 91,-5999,6673
12672,0x3180,99,branch_candidate,jump_false,3,63 00 19,25,12700
12679,0x3187,84,call_candidate,call2,3,54 53 2A,21290,33972
12684,0x318C,83,call_candidate,call2,3,53 90 8E,-28530,-15843
12690,0x3192,83,call_candidate,call2,3,53 90 7B,-28549,-15856
12697,0x3199,83,call_candidate,call2,3,53 90 53,-28589,-15889
12703,0x319F,99,branch_candidate,jump_false,3,63 00 07,7,12713
12706,0x31A2,83,call_candidate,call2,3,53 8C 4F,-29617,-16908
12710,0x31A6,83,call_candidate,call2,3,53 6E B0,28336,41049
12717,0x31AD,83,call_candidate,call2,3,53 6E 81,28289,41009
12723,0x31B3,99,branch_candidate,jump_false,3,63 00 0B,11,12737
12727,0x31B7,83,call_candidate,call2,3,53 6E 73,28275,41005
12734,0x31BE,84,call_candidate,call2,3,54 53 2A,21290,34027
12902,0x3266,99,branch_candidate,jump_false,3,63 00 32,50,12955
12921,0x3279,83,call_candidate,call2,3,53 6C 03,27651,40575
12949,0x3295,83,call_candidate,call2,3,53 6B B1,27569,40521
12952,0x3298,98,branch_candidate,unconditional_jump,3,62 00 BF,191,13146
12962,0x32A2,99,branch_candidate,jump_false,3,63 00 31,49,13014
12980,0x32B4,83,call_candidate,call2,3,53 6C 03,27651,40634
13008,0x32D0,83,call_candidate,call2,3,53 6B B1,27569,40580
13011,0x32D3,98,branch_candidate,unconditional_jump,3,62 00 84,132,13146
13017,0x32D9,99,branch_candidate,jump_false,3,63 00 69,105,13125
13048,0x32F8,102,branch_candidate,jump_le,3,66 00 06,6,13057
13054,0x32FE,98,branch_candidate,unconditional_jump,3,62 00 1D,29,13086
13062,0x3306,102,branch_candidate,jump_le,3,66 00 06,6,13071
13068,0x330C,98,branch_candidate,unconditional_jump,3,62 00 0F,15,13086
13076,0x3314,102,branch_candidate,jump_le,3,66 00 07,7,13086
13083,0x331B,98,branch_candidate,unconditional_jump,3,62 00 00,0,13086
13091,0x3323,83,call_candidate,call2,3,53 6C 03,27651,40745
13119,0x333F,83,call_candidate,call2,3,53 6B B1,27569,40691
13122,0x3342,98,branch_candidate,unconditional_jump,3,62 00 15,21,13146
13134,0x334E,83,call_candidate,call2,3,53 6A 0B,27147,40284
13143,0x3357,83,call_candidate,call2,3,53 6C 03,27651,40797
13187,0x3383,83,call_candidate,call2,3,53 69 F5,27125,40315
13190,0x3386,99,branch_candidate,jump_false,3,63 00 11,17,13210
13207,0x3397,83,call_candidate,call2,3,53 68 2F,26671,39881
13213,0x339D,99,branch_candidate,jump_false,3,63 00 7E,126,13342
13232,0x33B0,83,call_candidate,call2,3,53 61 51,24913,38148
13244,0x33BC,102,branch_candidate,jump_le,3,66 00 07,7,13254
13251,0x33C3,98,branch_candidate,unconditional_jump,3,62 FF F2,-14,13240
13262,0x33CE,99,branch_candidate,jump_false,3,63 00 13,19,13284
13273,0x33D9,83,call_candidate,call2,3,53 61 51,24913,38189
13281,0x33E1,98,branch_candidate,unconditional_jump,3,62 FF E2,-30,13254
13299,0x33F3,83,call_candidate,call2,3,53 61 35,24885,38187
13329,0x3411,99,branch_candidate,jump_false,3,63 00 07,7,13339
13336,0x3418,98,branch_candidate,unconditional_jump,3,62 FF C9,-55,13284
13339,0x341B,83,call_candidate,call2,3,53 61 19,24857,38199
13344,0x3420,83,call_candidate,call2,3,53 FA 7A,-1414,11933
13348,0x3424,99,branch_candidate,jump_false,3,63 00 03,3,13354
13351,0x3427,83,call_candidate,call2,3,53 5D 9D,23965,37319
13357,0x342D,99,branch_candidate,jump_false,3,63 01 91,401,13761
13360,0x3430,83,call_candidate,call2,3,53 5C AF,23727,37090
13580,0x350C,83,call_candidate,call2,3,53 5B BB,23483,37066
13593,0x3519,83,call_candidate,call2,3,53 5B BB,23483,37079
13606,0x3526,83,call_candidate,call2,3,53 5B BB,23483,37092
13619,0x3533,83,call_candidate,call2,3,53 5B BB,23483,37105
13632,0x3540,83,call_candidate,call2,3,53 5B BB,23483,37118
13645,0x354D,83,call_candidate,call2,3,53 5B BB,23483,37131
13658,0x355A,83,call_candidate,call2,3,53 5B BB,23483,37144
13671,0x3567,83,call_candidate,call2,3,53 5B BB,23483,37157
13684,0x3574,83,call_candidate,call2,3,53 5B BB,23483,37170
13697,0x3581,83,call_candidate,call2,3,53 5B BB,23483,37183
13711,0x358F,83,call_candidate,call2,3,53 5B BB,23483,37197
13758,0x35BE,98,branch_candidate,unconditional_jump,3,62 00 BB,187,13948
13764,0x35C4,99,branch_candidate,jump_false,3,63 00 B5,181,13948
13767,0x35C7,83,call_candidate,call2,3,53 5C AF,23727,37497
13774,0x35CE,99,branch_candidate,jump_false,3,63 00 AB,171,13948
13850,0x361A,83,call_candidate,call2,3,53 5B BB,23483,37336
13863,0x3627,83,call_candidate,call2,3,53 5B BB,23483,37349
13876,0x3634,83,call_candidate,call2,3,53 5B BB,23483,37362
13890,0x3642,83,call_candidate,call2,3,53 5B BB,23483,37376
13904,0x3650,83,call_candidate,call2,3,53 5B BB,23483,37390
13918,0x365E,83,call_candidate,call2,3,53 5B BB,23483,37404
13930,0x366A,83,call_candidate,call2,3,53 5A E2,23266,37199
13959,0x3687,99,branch_candidate,jump_false,3,63 00 06,6,13968
13962,0x368A,83,call_candidate,call2,3,53 5A 91,23185,37150
13965,0x368D,98,branch_candidate,unconditional_jump,3,62 00 06,6,13974
13977,0x3699,99,branch_candidate,jump_false,3,63 00 18,24,14004
13994,0x36AA,99,branch_candidate,jump_false,3,63 00 07,7,14004
14001,0x36B1,98,branch_candidate,unconditional_jump,3,62 FF E8,-24,13980
14045,0x36DD,99,branch_candidate,jump_false,3,63 00 74,116,14164
14048,0x36E0,83,call_candidate,call2,3,53 59 C7,22983,37034
14052,0x36E4,99,branch_candidate,jump_false,3,63 00 07,7,14062
14059,0x36EB,98,branch_candidate,unconditional_jump,3,62 FF F2,-14,14048
14078,0x36FE,100,branch_candidate,jump_ne,3,64 00 17,23,14104
14141,0x373D,99,branch_candidate,jump_false,3,63 00 0C,12,14156
14153,0x3749,83,call_candidate,call2,3,53 4E 62,20066,34222
14197,0x3775,83,call_candidate,call2,3,53 4E 21,20001,34201
14206,0x377E,83,call_candidate,call2,3,53 4E 0A,19978,34187
14210,0x3782,83,call_candidate,call2,3,53 4D E7,19943,34156
14216,0x3788,83,call_candidate,call2,3,53 4E 0A,19978,34197
14220,0x378C,83,call_candidate,call2,3,53 4D C8,19912,34135
14224,0x3790,83,call_candidate,call2,3,53 4D 26,19750,33977
14230,0x3796,83,call_candidate,call2,3,53 4E 0A,19978,34211
14234,0x379A,83,call_candidate,call2,3,53 4D 03,19715,33952
14240,0x37A0,83,call_candidate,call2,3,53 4E 0A,19978,34221
14244,0x37A4,83,call_candidate,call2,3,53 4C E0,19680,33927
14250,0x37AA,83,call_candidate,call2,3,53 4E 0A,19978,34231
14254,0x37AE,83,call_candidate,call2,3,53 4C BD,19645,33902
14258,0x37B2,83,call_candidate,call2,3,53 4C A0,19616,33877
14264,0x37B8,83,call_candidate,call2,3,53 4E 0A,19978,34245
14268,0x37BC,83,call_candidate,call2,3,53 4C 7D,19581,33852
14271,0x37BF,83,call_candidate,call2,3,53 4C 41,19521,33795
14284,0x37CC,99,branch_candidate,jump_false,3,63 00 08,8,14295
14288,0x37D0,84,call_candidate,call2,3,54 EA 3F,-5569,8722
14292,0x37D4,83,call_candidate,call2,3,53 40 DE,16606,30901
14304,0x37E0,83,call_candidate,call2,3,53 40 7F,16511,30818
14307,0x37E3,83,call_candidate,call2,3,53 3F 42,16194,30504
14352,0x3810,99,branch_candidate,jump_false,3,63 00 87,135,14490
14362,0x381A,83,call_candidate,call2,3,53 3F 2F,16175,30540
14366,0x381E,99,branch_candidate,jump_false,3,63 00 79,121,14490
14384,0x3830,105,branch_candidate,jump_gt,3,69 00 50,80,14467
14394,0x383A,101,branch_candidate,jump_eq,3,65 00 3D,61,14458
14399,0x383F,83,call_candidate,call2,3,53 3D A9,15785,30187
14407,0x3847,101,branch_candidate,jump_eq,3,65 00 30,48,14458
14426,0x385A,84,call_candidate,call2,3,54 53 13,21267,35696
14429,0x385D,99,branch_candidate,jump_false,3,63 00 1A,26,14458
