offset,offset_hex,length,text,population_term,string_class
29,0x1D,46,o-********************************************,,unknown
84,0x54,26,                 MAIN_Z.SC,,debug/display text
117,0x75,46,o-SCRIPTS ARE COMPILED WITH STANDALONE DEFINED,,debug/display text
170,0xAA,46,o-********************************************,,unknown
252,0xFC,14,StatTab_Crimes,,unknown
272,0x110,13,StatTab_Score,,unknown
291,0x123,13,StatTab_Money,,unknown
310,0x136,16,StatTab_Missions,,likely logic anchor
394,0x18A,5,noDDA,,unknown
451,0x1C3,4,T\{o,,unknown
456,0x1C8,21,LOCAL_PLAYER_GAMERTAG,,unknown
502,0x1F6,15,zombiePressDemo,,unknown
538,0x21A,27,JournalTab_Challenges_Panel,,unknown
571,0x23B,22,JournalTab_Quest_Panel,,unknown
608,0x260,8,PM_Stats,,unknown
620,0x26C,4,T\@L,,unknown
625,0x271,4,Q>Dc,,unknown
676,0x2A4,24,Initializing deed array!,,debug/display text
725,0x2D5,23,Resetting from mission!,,likely logic anchor
775,0x307,17,ZombiePackGringos,,unknown
818,0x332,21,p_gen_locatorDummy02x,,unknown
840,0x348,56,o7$/content/DLC/ZombiePack/Gringos/ZombiePack_HorseHitch,,unknown
899,0x383,11,horseHitch1,,unknown
931,0x3A3,21,p_gen_locatorDummy02x,,unknown
953,0x3B9,57,o8$/content/DLC/ZombiePack/Gringos/ZombiePack_HorseHitch2,,unknown
1013,0x3F5,11,horseHitch2,,unknown
1045,0x415,15,p_gen_coffin04x,,unknown
1061,0x425,57,o8$/content/DLC/ZombiePack/Gringos/DLC_player_burn_coffin,,unknown
1121,0x461,10,LootCoffin,,unknown
1148,0x47C,13,p_gen_safe02x,,unknown
1162,0x48A,56,o7$/content/scripting/gringo/SimpleGringo/horse_drinking,,unknown
1221,0x4C5,20,Player_Lockpick_Safe,,unknown
1258,0x4EA,23,rstarGringoGeneric_Type,,unknown
1284,0x504,8,pickSafe,,unknown
1295,0x50F,14,horse_drinking,,unknown
1312,0x520,20,Player_Lockpick_Safe,,unknown
1349,0x545,23,rstarGringoGeneric_Type,,unknown
1375,0x55F,11,openArmoire,,unknown
1389,0x56D,14,horse_drinking,,unknown
1406,0x57E,12,stand_armoir,,unknown
1435,0x59B,23,rstarGringoGeneric_Type,,unknown
1461,0x5B5,12,openCredenza,,unknown
1476,0x5C4,14,horse_drinking,,unknown
1493,0x5D5,13,open_credenza,,unknown
1523,0x5F3,23,rstarGringoGeneric_Type,,unknown
1549,0x60D,9,openChest,,unknown
1561,0x619,14,horse_drinking,,unknown
1578,0x62A,16,stand_open_chest,,unknown
1612,0x64C,4,TS^9,,unknown
1633,0x661,4,)E)c,,unknown
1712,0x6B0,4,TS*b,,unknown
1812,0x714,14,randomstartloc,,unknown
1857,0x741,4,9+8+,,unknown
1886,0x75E,5,Qb-)B,,unknown
1953,0x7A1,4,F+)A,,unknown
1980,0x7BC,4,iy)E,,unknown
1994,0x7CA,4,)D%S,,debug/display text
2103,0x837,4,TS*o,,unknown
2108,0x83C,9,Cutscenes,,unknown
2127,0x84F,9,Cutscenes,,unknown
2196,0x894,6,TS OTH,,debug/display text
2204,0x89C,6,OTH?xk,,debug/display text
2224,0x8B0,4,:=(m,,unknown
2285,0x8ED,4,TP!S,,debug/display text
2313,0x909,6,DLC_00,,unknown
2322,0x912,18,DLC6\ZOMBIE_MISC_1,,unknown
2352,0x930,6,DLC_00,,unknown
2361,0x939,18,DLC6\ZOMBIE_MISC_1,,unknown
2400,0x960,6,DLC_00,,unknown
2415,0x96F,6,DLC_01,,unknown
2424,0x978,18,DLC6\ZOMBIE_MISC_3,,unknown
2454,0x996,6,DLC_01,,unknown
2463,0x99F,18,DLC6\ZOMBIE_MISC_3,,unknown
2502,0x9C6,6,DLC_01,,unknown
2517,0x9D5,6,DLC_02,,unknown
2526,0x9DE,18,DLC6\ZOMBIE_MISC_4,,unknown
2556,0x9FC,6,DLC_02,,unknown
2565,0xA05,18,DLC6\ZOMBIE_MISC_4,,unknown
2604,0xA2C,6,DLC_02,,unknown
2619,0xA3B,6,DLC_03,,unknown
2628,0xA44,18,DLC6\ZOMBIE_MISC_2,,unknown
2658,0xA62,6,DLC_03,,unknown
2667,0xA6B,18,DLC6\ZOMBIE_MISC_2,,unknown
2706,0xA92,6,DLC_03,,unknown
2718,0xA9E,27,MINI_GAMES_AND_JOBS\ranch08,,unknown
2759,0xAC7,20,DYNAMIC_MIXER_ZOMBIE,,unknown
2791,0xAE7,42,o)$/content/DLC/ZombiePack/system/Player_z,,unknown
2842,0xB1A,35,"o""$/content/init/rdr2init_each_load",,unknown
2886,0xB46,55,o6$/content/DLC/ZombiePack/system/short_update_thread_z,,unknown
2950,0xB86,56,o7$/content/DLC/ZombiePack/system/medium_update_thread_z,,unknown
3015,0xBC7,54,o5$/content/DLC/ZombiePack/system/long_update_thread_z,,unknown
3078,0xC06,70,oE$/content/DLC/ZombiePack/system/DesignerDefined/UI/FuiEventMonitor_z,,event/task name
3157,0xC55,41,o($/content/DLC/ZombiePack/system/Pause_z,,unknown
3207,0xC87,48,o/$/content/scripting/gringo/SimpleGringo/hogtie,,unknown
3264,0xCC0,55,o6$/content/scripting/gringo/SimpleGringo/hogtie_pickup,,unknown
3328,0xD00,53,o4$/content/scripting/gringo/SimpleGringo/Loot_Corpse,,unknown
3392,0xD40,17,ZombiePackGringos,,unknown
3421,0xD5D,12,z_dlc_z_roar,,unknown
3444,0xD74,19,custom/z_dlc_z_roar,,unknown
3492,0xDA4,30,DLC/ZombiePack/system/Player_z,,unknown
3551,0xDDF,12,PlayerLayout,,unknown
3583,0xDFF,12,PlayerLayout,,unknown
3601,0xE11,6,player,,unknown
3625,0xE29,60,o;DLC/ZombiePack/system/DesignerDefined/UI/FuiEventMonitor_z,,event/task name
3693,0xE6D,23,init/rdr2init_each_load,,unknown
3720,0xE88,47,"$+o,DLC/ZombiePack/system/short_update_thread_z",,unknown
3771,0xEBB,48,$+o-DLC/ZombiePack/system/medium_update_thread_z,,unknown
3823,0xEEF,46,$+o+DLC/ZombiePack/system/long_update_thread_z,,unknown
3912,0xF48,10,GlobalChar,,unknown
3943,0xF67,10,RegionChar,,unknown
3974,0xF86,9,LocalChar,,unknown
4003,0xFA3,14,regions_layout,,unknown
4023,0xFB7,17,launch_Merchant04,,unknown
4049,0xFD1,14,regions_layout,,unknown
4069,0xFE5,14,launch_Ranch07,,unknown
4092,0xFFC,14,regions_layout,,unknown
4112,0x1010,14,launch_Ranch08,,unknown
4135,0x1027,14,regions_layout,,unknown
4155,0x103B,14,launch_Marshal,,unknown
4178,0x1052,14,regions_layout,,unknown
4198,0x1066,17,launch_Merchant01,,unknown
4224,0x1080,14,regions_layout,,unknown
4244,0x1094,17,launch_Merchant05,,unknown
4270,0x10AE,14,regions_layout,,unknown
4290,0x10C2,15,launch_Outlaw01,,likely logic anchor
4314,0x10DA,14,regions_layout,,unknown
4334,0x10EE,15,launch_Outlaw02,,likely logic anchor
4358,0x1106,14,regions_layout,,unknown
4378,0x111A,15,launch_Outlaw03,,likely logic anchor
4402,0x1132,14,regions_layout,,unknown
4422,0x1146,14,launch_Grave01,,unknown
4445,0x115D,14,regions_layout,,unknown
4465,0x1171,14,launch_Grave02,,unknown
4488,0x1188,14,regions_layout,,unknown
4508,0x119C,14,launch_Grave03,,unknown
4531,0x11B3,14,regions_layout,,unknown
4551,0x11C7,13,launch_Fort01,,unknown
4573,0x11DD,14,regions_layout,,unknown
4593,0x11F1,13,launch_Fort02,,unknown
4615,0x1207,14,regions_layout,,unknown
4635,0x121B,12,launch_Gun01,,unknown
4656,0x1230,14,regions_layout,,unknown
4676,0x1244,12,launch_Gun02,,unknown
4697,0x1259,14,regions_layout,,unknown
4717,0x126D,12,launch_Gun05,,unknown
4738,0x1282,14,regions_layout,,unknown
4758,0x1296,14,launch_MexGirl,,unknown
4781,0x12AD,14,regions_layout,,unknown
4801,0x12C1,16,launch_MexArmy05,,unknown
4826,0x12DA,14,regions_layout,,unknown
4846,0x12EE,16,launch_MexArmy04,,unknown
4871,0x1307,14,regions_layout,,unknown
4891,0x131B,16,launch_MexArmy03,,unknown
4916,0x1334,14,regions_layout,,unknown
4936,0x1348,16,launch_MexArmy02,,unknown
4961,0x1361,14,regions_layout,,unknown
4981,0x1375,16,launch_MexArmy01,,unknown
5006,0x138E,14,regions_layout,,unknown
5026,0x13A2,14,launch_Rebel02,,unknown
5049,0x13B9,14,regions_layout,,unknown
5069,0x13CD,14,launch_Rebel03,,unknown
5092,0x13E4,14,regions_layout,,unknown
5112,0x13F8,14,launch_Rebel04,,unknown
5135,0x140F,14,regions_layout,,unknown
5155,0x1423,14,launch_Rebel05,,unknown
5178,0x143A,14,regions_layout,,unknown
5198,0x144E,18,launch_Home02Son02,,unknown
5225,0x1469,14,regions_layout,,unknown
5245,0x147D,18,launch_Home02Son01,,unknown
5272,0x1498,14,regions_layout,,unknown
5292,0x14AC,20,launch_Home02Ranch03,,unknown
5321,0x14C9,14,regions_layout,,unknown
5341,0x14DD,20,launch_Home02Ranch01,,unknown
5370,0x14FA,14,regions_layout,,unknown
5390,0x150E,13,launch_Home01,,unknown
5412,0x1524,14,regions_layout,,unknown
5432,0x1538,17,_MeterAndHalfTest,,unknown
5467,0x155B,30,$/content/Frontier/PR_Frontier,,unknown
5523,0x1593,26,$/content/Mexico/PR_Mexico,,unknown
5580,0x15CC,24,$/content/North/PR_North,,unknown
5633,0x1601,34,o!$/content/Homestead/PR_Homestead,,debug/display text
5698,0x1642,26,$/content/Homestead/PR_End,,unknown
5753,0x1679,66,oA$/content/DLC/ZombiePack/Frontier/Cholla_Springs/ChollaSprings_z,,unknown
5852,0x16DC,60,o;$/content/DLC/ZombiePack/Mexico/Diez_Coronas/DiezCoronas_z,,unknown
5947,0x173B,66,oA$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/GaptoothRidge_z,,unknown
6047,0x179F,59,o:$/content/DLC/ZombiePack/North/Great_Plains/GreatPlains_z,,unknown
6141,0x17FD,68,oC$/content/DLC/ZombiePack/Frontier/Hennigans_Stead/HennigansStead_z,,unknown
6244,0x1864,51,o2$/content/DLC/ZombiePack/Mexico/Perdido/Perdido_z,,unknown
6330,0x18BA,62,o=$/content/DLC/ZombiePack/Mexico/Punta_Orgullo/PuntaOrgullo_z,,unknown
6427,0x191B,56,o7$/content/DLC/ZombiePack/Frontier/Rio_Bravo/RioBravo_z,,unknown
6517,0x1975,55,o6$/content/DLC/ZombiePack/North/Tall_Trees/TallTrees_z,,unknown
6607,0x19CF,66,oA$/content/DLC/ZombiePack/Mexico/Perdido/Agave_Viejo/AgaveViejo_z,,unknown
6708,0x1A34,72,oG$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Armadillo/Armadillo_z,,unknown
6814,0x1A9E,73,oH$/content/DLC/ZombiePack/North/Great_Plains/BeechersHope/BeechersHope_z,,unknown
6922,0x1B0A,81,oP$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Benedict_Point/BenedictPoint_z,,unknown
7038,0x1B7E,69,oD$/content/DLC/ZombiePack/North/Great_Plains/Blackwater/Blackwater_z,,unknown
7142,0x1BE6,77,oL$/content/DLC/ZombiePack/Mexico/Diez_Coronas/Casa_Madrugada/CasaMadrugada_z,,unknown
7254,0x1C56,63,o>$/content/DLC/ZombiePack/Mexico/Perdido/Chuparosa/Chuparosa_z,,unknown
7352,0x1CB8,63,o>$/content/DLC/ZombiePack/North/Tall_Trees/Cochinay/Cochinay_z,,unknown
7450,0x1D1A,77,oL$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Coots_Chapel/CootsChapel_z,,unknown
7562,0x1D8A,80,oO$/content/DLC/ZombiePack/Mexico/Diez_Coronas/El_Matadero_Town/ElMataderoTown_z,,unknown
7677,0x1DFD,71,oF$/content/DLC/ZombiePack/Mexico/Diez_Coronas/El_Presidio/ElPresidio_z,,unknown
7783,0x1E67,67,oB$/content/DLC/ZombiePack/Mexico/Punta_Orgullo/Escalera/Escalera_z,,unknown
7885,0x1ECD,70,oE$/content/DLC/ZombiePack/Frontier/Rio_Bravo/Fort_Mercer/FortMercer_z,,unknown
7989,0x1F35,83,oR$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Gaptooth_Breach/GaptoothBreach_z,,unknown
8106,0x1FAA,84,oS$/content/DLC/ZombiePack/Frontier/Hennigans_Stead/Hennigans_Ranch/HennigansRanch_z,,unknown
8225,0x2021,68,oC$/content/DLC/ZombiePack/Mexico/Perdido/Las_Hermanas/LasHermanas_z,,unknown
8328,0x2088,74,oI$/content/DLC/ZombiePack/North/Tall_Trees/Manzanita_Post/ManzanitaPost_z,,unknown
8437,0x20F5,67,oB$/content/DLC/ZombiePack/Mexico/Punta_Orgullo/Nosalida/Nosalida_z,,unknown
8539,0x215B,84,oS$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Odd_Fellows_Rest/OddFellowsRest_z,,unknown
8659,0x21D3,98,oa$/content/DLC/ZombiePack/North/Tall_Trees/Pacific_Union_Railroad_Camp/PacificUnionRailroadCamp_z,,unknown
8792,0x2258,76,oK$/content/DLC/ZombiePack/Frontier/Hennigans_Stead/Pikes_Basin/PikesBasin_z,,unknown
8903,0x22C7,67,oB$/content/DLC/ZombiePack/Frontier/Rio_Bravo/Plainview/Plainview_z,,unknown
9005,0x232D,85,oT$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Rathskeller_Fork/RathskellerFork_z,,unknown
9124,0x23A4,81,oP$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Ridgewood_Farm/RidgewoodFarm_z,,unknown
9239,0x2417,61,o<$/content/DLC/ZombiePack/Mexico/Perdido/Sepulcro/Sepulcro_z,,unknown
9335,0x2477,81,oP$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Solomons_Folly/SolomonsFolly_z,,unknown
9450,0x24EA,72,oG$/content/DLC/ZombiePack/Mexico/Punta_Orgullo/Tesoro_Azul/TesoroAzul_z,,unknown
9557,0x2555,84,oS$/content/DLC/ZombiePack/Frontier/Hennigans_Stead/Thieves_Landing/ThievesLanding_z,,unknown
9676,0x25CC,70,oE$/content/DLC/ZombiePack/Mexico/Diez_Coronas/Torquemada/Torquemada_z,,unknown
9781,0x2635,74,oI$/content/DLC/ZombiePack/Frontier/Gaptooth_Ridge/Tumbleweed/Tumbleweed_z,,unknown
9889,0x26A1,73,oH$/content/DLC/ZombiePack/Frontier/Cholla_Springs/Twin_Rocks/TwinRocks_z,,unknown
12092,0x2F3C,4,TS^Q,,unknown
12106,0x2F4A,4,TS^Q,,unknown
12121,0x2F59,4,TS^Q,,unknown
12135,0x2F67,4,TS^Q,,unknown
12149,0x2F75,4,TS^Q,,unknown
12398,0x306E,12,missionStart,,likely logic anchor
12419,0x3083,12,missionStart,,likely logic anchor
12453,0x30A5,19,missionStartChapter,,likely logic anchor
12481,0x30C1,19,missionStartChapter,,likely logic anchor
12624,0x3150,9,noIdleCam,,unknown
12643,0x3163,4,TS*o,,unknown
12648,0x3168,20,startAmbientWorldOff,,unknown
12679,0x3187,4,TS*%,,debug/display text
12727,0x31B7,4,Snsm,,unknown
12741,0x31C5,41,o($/content/DLC/ZombiePack/system/Pause_z,,unknown
12915,0x3273,5,:OfF%,,debug/display text
12924,0x327C,5,Of>)?,,debug/display text
12974,0x32AE,5,:OfF%,,debug/display text
12983,0x32B7,5,Of>)?,,debug/display text
13041,0x32F1,8,9.8.A#(f,,unknown
13086,0x331E,7,OfF8-Sl,,unknown
13094,0x3326,5,Of>)?,,debug/display text
13137,0x3351,8,OfFPfFSl,,unknown
13207,0x3397,4,Sh/M,,unknown
13232,0x33B0,4,SaQ+,,unknown
13273,0x33D9,4,SaQ+,,unknown
13290,0x33EA,5,regid,,unknown
13298,0x33F2,4,?Sa5,,debug/display text
13309,0x33FD,5,regid,,unknown
13928,0x3668,4,G+SZ,,unknown
14170,0x375A,9,MoneyText,,unknown
14182,0x3766,13,Dmoney_amount,,unknown
14197,0x3775,4,"SN!,",,debug/display text
14224,0x3790,4,SM&&,,unknown
14268,0x37BC,7,SL}SLAP,,unknown
14376,0x3828,5,9383%,,debug/display text
14386,0x3832,7,P839585,,unknown
14396,0x383C,5,=85S=,,unknown
14402,0x3842,4,9686,,unknown
14409,0x3849,4,086O,,unknown
14417,0x3851,5,9787(,,unknown
14432,0x3860,4,86S=,,unknown
14450,0x3872,5,9284=,,unknown
14456,0x3878,5,9483=,,unknown
14504,0x38A8,7,xmlsave,,unknown
14561,0x38E1,8,soaktest,,unknown
14583,0x38F7,8,soaktest,,unknown
14619,0x391B,20,Launching soak test!,,debug/display text
14645,0x3935,29,systemTest/SoakTests/soaktest,,unknown
14716,0x397C,5,782S9,,unknown
14724,0x3984,5,"[S9Y,",,debug/display text
14743,0x3997,14,Time for Exec:,,debug/display text
14776,0x39B8,4,]9:M,,debug/display text
14831,0x39EF,4,SaQc,,unknown
14899,0x3A33,5,PS8tc,,unknown
15105,0x3B01,4,%)Ap,,debug/display text
15121,0x3B11,4,4)?@,,debug/display text
15129,0x3B19,8,"^+OfF>,=",,unknown
15138,0x3B22,6,"OfF?,b",,debug/display text
15263,0x3B9F,4,4)?Y,,debug/display text
15383,0x3C17,5,^+80=,,unknown
15404,0x3C2C,5,RbARA,,unknown
15410,0x3C32,4,R@]P,,debug/display text
15429,0x3C45,4,80@!,,debug/display text
15503,0x3C8F,21,p_gen_locatorDummy02x,,unknown
15525,0x3CA5,58,o9$/content/scripting/gringo/SimpleGringo/player_dig_grave,,unknown
15586,0x3CE2,11,horseHitch1,,unknown
15618,0x3D02,21,p_gen_locatorDummy02x,,unknown
15640,0x3D18,58,o9$/content/scripting/gringo/SimpleGringo/player_dig_grave,,unknown
15701,0x3D55,11,horseHitch2,,unknown
15733,0x3D75,15,p_gen_coffin04x,,unknown
15749,0x3D85,58,o9$/content/scripting/gringo/SimpleGringo/player_dig_grave,,unknown
15810,0x3DC2,10,LootCoffin,,unknown
15846,0x3DE6,10,R>`R>KR>9o,,unknown
15857,0x3DF1,10,Formations,,unknown
15876,0x3E04,8,aispeech,,unknown
16100,0x3EE4,4,R@?c,,debug/display text
16114,0x3EF2,4,R@?c,,debug/display text
16392,0x4008,4,"R@""8",,unknown
16403,0x4013,4,"R@""8",,unknown
16500,0x4074,8,zMarston,,unknown
16522,0x408A,8,zMarston,,unknown
16627,0x40F3,28,STAT_GET_VALUE: STAT_INVALID,,debug/display text
16934,0x4226,4,RB38,,unknown
17228,0x434C,13,unlock_help_9,,unknown
17275,0x437B,14,unlock_help_10,,unknown
17566,0x449E,39,o&Unimplemented Net Unlock - please do!,,debug/display text
17638,0x44E6,7,xmlsave,,unknown
17673,0x4509,5,"""Rakc",,unknown
17739,0x454B,9,++R]o++R\,,debug/display text
17752,0x4558,7,RLP++RJ,,unknown
17760,0x4560,5,RHWRF,,unknown
18180,0x4704,227,"For whatever reason, the system thinks we have more than 50 completed quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",,debug/display text
18583,0x4897,224,"For whatever reason, the system thinks we have more than 20 active quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",,debug/display text
18979,0x4A23,4,RL;7,,unknown
19543,0x4C57,7,fav_non,,unknown
19610,0x4C9A,4,SN!%,,debug/display text
19682,0x4CE2,5,fwep_,,unknown
19719,0x4D07,69,JoCSTAT_SET_VALUE_AS_INT_NOW: Attempting to use a Stat out of bounds.,,debug/display text
19807,0x4D5F,87,oVSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_LIFETIME directly: ,,debug/display text
19911,0x4DC7,119,"ovSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",,debug/display text
20049,0x4E51,90,oYSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_COLLECTIBLE directly: ,,debug/display text
20158,0x4EBE,134,"STAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_COLLECTIBLE directly, only increase and decrease operations are allowed",,debug/display text
20415,0x4FBF,5,= r 7,,debug/display text
20458,0x4FEA,5,= t 8,,debug/display text
20514,0x5022,5,= t 7,,debug/display text
20528,0x5030,5,= t 8,,debug/display text
20598,0x5076,5,= r b,,debug/display text
20618,0x508A,4, lbs,,debug/display text
20630,0x5096,5,= t b,,debug/display text
20660,0x50B4,4,= v8,,debug/display text
20677,0x50C5,5,= t o,,debug/display text
20683,0x50CB,4, ton,,debug/display text
20695,0x50D7,5,= t b,,debug/display text
20715,0x50EB,4,= v8,,debug/display text
20769,0x5121,5,"@<@<,",,unknown
20825,0x5159,5,= t 8,,debug/display text
20837,0x5165,5, days,,debug/display text
20850,0x5172,5,= t b,,debug/display text
20859,0x517B,4, day,,debug/display text
20871,0x5187,4,= t ,,debug/display text
20900,0x51A4,5,= t 8,,debug/display text
20916,0x51B4,5,= t o,,debug/display text
20933,0x51C5,4,= t ,,debug/display text
20962,0x51E2,5,= t 8,,debug/display text
20978,0x51F2,5,= t o,,debug/display text
20984,0x51F8,4, min,,debug/display text
20996,0x5204,4,= t ,,debug/display text
21025,0x5221,5,= t 8,,debug/display text
21041,0x5231,5,= t o,,debug/display text
21047,0x5237,4, sec,,debug/display text
21059,0x5243,4,= t ,,debug/display text
21081,0x5259,5,= t o,,debug/display text
21087,0x525F,4, min,,debug/display text
21099,0x526B,5,= t 8,,debug/display text
21135,0x528F,5,= t 8,,debug/display text
21151,0x529F,5,= t o,,debug/display text
21157,0x52A5,4, sec,,debug/display text
21169,0x52B1,5,= t b,,debug/display text
21186,0x52C2,5,= t o,,debug/display text
21192,0x52C8,4, sec,,debug/display text
21204,0x52D4,5,= t b,,debug/display text
21224,0x52E8,4,= v8,,debug/display text
21295,0x532F,5,= t b,,debug/display text
21317,0x5345,5,= t 8,,debug/display text
21339,0x535B,5,= t b,,debug/display text
21359,0x536F,5,= t b,,debug/display text
21379,0x5383,4,= v8,,debug/display text
21410,0x53A2,5,= t b,,debug/display text
21432,0x53B8,5,= t 8,,debug/display text
21445,0x53C5,5, days,,debug/display text
21458,0x53D2,5,= t b,,debug/display text
21467,0x53DB,4, day,,debug/display text
21479,0x53E7,5,= t b,,debug/display text
21496,0x53F8,7,stat_of,,unknown
21514,0x540A,5,= t A,,debug/display text
21537,0x5421,5,= t b,,debug/display text
21756,0x54FC,4,$%1h,,debug/display text
21785,0x5519,11,Common_Null,,unknown
22014,0x55FE,4,lvl_,,unknown
22033,0x5611,5,_icon,,unknown
22056,0x5628,20,icon_prestige_award_,,unknown
22100,0x5654,14,icon_prestige_,,unknown
22148,0x5684,21,icon_prestige_award_4,,unknown
22179,0x56A3,20,icon_prestige_award_,,unknown
22223,0x56CF,6,_color,,unknown
22335,0x573F,4,RWv7,,unknown
22341,0x5745,4,0%d8,,debug/display text
22362,0x575A,4,RWd7,,unknown
22418,0x5792,50,8o0STAT_CALCULATE_PROGRESSBAR_VALUES: STAT_INVALID,,debug/display text
22741,0x58D5,35,(o!STAT_GET_MAX_VALUE: STAT_INVALID,,debug/display text
22831,0x592F,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMaxRange - ,,debug/display text
22923,0x598B,72,oGSTAT_CHECK_RANGES: Attempting to increment a STAT out of its fMaxRange,,debug/display text
23033,0x59F9,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange - ,,debug/display text
23125,0x5A55,72,oGSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange,,debug/display text
23218,0x5AB2,72,MoFSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a Stat out of bounds.,,debug/display text
23326,0x5B1E,80,UoNSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a LifetimeStat out of bounds.,,debug/display text
23521,0x5BE1,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to increment a LifetimeStat out of its fMaxRange.,,debug/display text
23667,0x5C73,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to decrement a LifetimeStat out of its fMinRange.,,debug/display text
23789,0x5CED,7,fav_non,,unknown
23812,0x5D04,4,:%28,,debug/display text
23820,0x5D0C,4,SN!%,,debug/display text
23895,0x5D57,5,fwep_,,unknown
23926,0x5D76,7,fav_non,,unknown
23963,0x5D9B,4,1%28,,debug/display text
23971,0x5DA3,4,SN!%,,debug/display text
24046,0x5DEE,5,fwep_,,unknown
24077,0x5E0D,7,fav_non,,unknown
24101,0x5E25,4,4%28,,debug/display text
24107,0x5E2B,4,SN!%,,debug/display text
24176,0x5E70,5,fwep_,,unknown
24204,0x5E8C,4,0j)=,,unknown
24274,0x5ED2,61,Bo;STAT_INCREASE_NOW: Attempting to use a Stat out of bounds.,,debug/display text
24354,0x5F22,75,oJSTAT_INCREASE_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,,debug/display text
24446,0x5F7E,107,"ojSTAT_INCREASE_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",,debug/display text
24565,0x5FF5,94,ho\STAT_INCREASE_NOW: fIncreaseValue < 0.0 - I am turning this into a positive number for you!,,debug/display text
24997,0x61A5,4,"RL;,",,unknown
25012,0x61B4,4,RL;7,,unknown
25032,0x61C8,4,RL;7,,unknown
25060,0x61E4,8,OSy=H= %,,debug/display text
25078,0x61F6,11,OSy=H= %@Rb,,debug/display text
25130,0x622A,17,MissionFailedMenu,,likely logic anchor
25159,0x6247,4,Rbc%,,debug/display text
25164,0x624C,4,Rbc%,,debug/display text
25173,0x6255,4,Rbc%,,debug/display text
25178,0x625A,4,Rbc%,,debug/display text
25183,0x625F,5,Rbcz-,,unknown
25280,0x62C0,20,HAS_GET_GAME_EDITION,,unknown
25341,0x62FD,4,S7Zc,,unknown
25380,0x6324,4,S2+c,,unknown
25445,0x6365,4,S(+c,,unknown
25484,0x638C,4,S%Oc,,debug/display text
25523,0x63B3,4,S#Bc,,unknown
26102,0x65F6,10,playermeds,,unknown
26140,0x661C,18,playemitteroncurve,,unknown
26167,0x6637,22,rsdEFFECTCURVE_TNTFuse,,unknown
26200,0x6658,7,TNTFuse,,unknown
26210,0x6662,15,muzzle_dynamite,,unknown
26265,0x6699,8,makeswim,,unknown
26286,0x66AE,8,swimming,,unknown
26314,0x66CA,13,regions_reset,,unknown
26900,0x6914,13,stand_hostage,,unknown
26922,0x692A,13,stand_hostage,,unknown
26942,0x693E,20,custom/stand_hostage,,unknown
26969,0x6959,13,stand_hostage,,unknown
26989,0x696D,20,custom/stand_hostage,,unknown
27031,0x6997,13,stand_hostage,,unknown
27056,0x69B0,23,stand_hostage/walk_pose,,unknown
27090,0x69D2,21,stand_hostage/injury/,,unknown
27130,0x69FA,9,ghostscan,,unknown
27171,0x6A23,8,v_region,,unknown
27307,0x6AAB,8,addnotor,,unknown
27387,0x6AFB,57,>o7STAT_INCREASE: Attempting to use a Stat out of bounds.,,debug/display text
27456,0x6B40,88,boVSTAT_INCREASE: fIncreaseValue < 0 - I am turning this into a positive number for you!,,debug/display text
27558,0x6BA6,4,RnB9,,unknown
27618,0x6BE2,4,QME+,,unknown
27687,0x6C27,4,Rl}9,,unknown
27704,0x6C38,4,QME+,,unknown
27818,0x6CAA,107,ojSTAT_FIND_FIRST_EMPTY_SLOT_ON_STACK: too many synchronous Stat Updates! Dropping the oldest in the buffer,,debug/display text
28029,0x6D7D,4,= 2%,,debug/display text
28042,0x6D8A,4,= 38,,debug/display text
28177,0x6E11,4,= r ,,debug/display text
28223,0x6E3F,4,?x~-,,debug/display text
28305,0x6E91,8,addhonor,,unknown
28363,0x6ECB,6,killRC,,unknown
